InvoiceID,SubscriptionID,CustomerID,InvoiceDate,InvoiceAmount,PaymentDate,PaymentStatus
INV0000358,SUB000021,CU000021,2025-12-01,471.93,2025-12-01,Paid
INV0000359,SUB000021,CU000021,2026-01-01,471.93,2026-01-13,Paid
INV0000360,SUB000021,CU000021,2026-02-01,471.93,2026-02-09,Paid
INV0000361,SUB000021,CU000021,2026-03-01,471.93,2026-03-01,Paid
INV0000362,SUB000021,CU000021,2026-04-01,471.93,2026-04-03,Paid
INV0000363,SUB000021,CU000021,2026-05-01,471.93,2026-05-19,Paid
INV0000364,SUB000022,CU000022,2022-02-01,5662.08,2022-02-10,Paid
INV0000365,SUB000022,CU000022,2023-02-01,5662.08,2023-02-03,Paid
INV0000366,SUB000022,CU000022,2024-02-01,5662.08,2024-02-08,Paid
INV0000367,SUB000022,CU000022,2025-02-01,5662.08,2025-02-01,Paid
INV0000368,SUB000022,CU000022,2026-02-01,5662.08,2026-02-04,Paid
INV0000369,SUB000023,CU000023,2022-02-01,5473.32,2022-02-02,Paid
INV0000370,SUB000023,CU000023,2023-02-01,5473.32,2023-02-03,Paid
INV0000371,SUB000023,CU000023,2024-02-01,5473.32,2024-02-05,Paid
INV0000372,SUB000024,CU000024,2023-12-01,4413.72,2023-12-13,Paid
INV0000373,SUB000024,CU000024,2024-12-01,4413.72,2024-12-02,Paid
INV0000374,SUB000024,CU000024,2025-12-01,4413.72,2025-12-17,Paid
INV0000375,SUB000025,CU000025,2025-01-01,390.86,2025-01-01,Paid
INV0000376,SUB000025,CU000025,2025-02-01,390.86,2025-02-01,Paid
INV0000377,SUB000025,CU000025,2025-03-01,390.86,2025-03-01,Paid
INV0000378,SUB000025,CU000025,2025-04-01,390.86,2025-04-01,Paid
INV0000379,SUB000025,CU000025,2025-05-01,390.86,2025-05-05,Paid
INV0000380,SUB000025,CU000025,2025-06-01,390.86,2025-06-05,Paid
INV0000381,SUB000025,CU000025,2025-07-01,390.86,2025-07-07,Paid
INV0000382,SUB000025,CU000025,2025-08-01,390.86,2025-08-19,Paid
INV0000383,SUB000025,CU000025,2025-09-01,390.86,2025-09-06,Paid
INV0000384,SUB000025,CU000025,2025-10-01,390.86,2025-10-12,Paid
INV0000385,SUB000025,CU000025,2025-11-01,390.86,2025-11-01,Paid
INV0000386,SUB000025,CU000025,2025-12-01,390.86,2025-12-02,Paid
INV0000387,SUB000025,CU000025,2026-01-01,390.86,2026-01-11,Paid
INV0000388,SUB000025,CU000025,2026-02-01,390.86,2026-02-01,Paid
INV0000389,SUB000025,CU000025,2026-03-01,390.86,2026-03-09,Paid
INV0000390,SUB000026,CU000026,2022-08-01,42.39,2022-08-01,Paid
INV0000391,SUB000026,CU000026,2022-09-01,42.39,2022-09-12,Paid
INV0000392,SUB000026,CU000026,2022-10-01,42.39,2022-10-01,Paid
INV0000393,SUB000026,CU000026,2022-11-01,42.39,2022-11-19,Paid
INV0000394,SUB000026,CU000026,2022-12-01,42.39,2022-12-01,Paid
INV0000395,SUB000026,CU000026,2023-01-01,42.39,2023-01-01,Paid
INV0000396,SUB000026,CU000026,2023-02-01,42.39,2023-02-01,Paid
INV0000397,SUB000026,CU000026,2023-03-01,42.39,2023-03-04,Paid
INV0000398,SUB000026,CU000026,2023-04-01,42.39,2023-04-12,Paid
INV0000399,SUB000026,CU000026,2023-05-01,42.39,2023-05-01,Paid
INV0000400,SUB000026,CU000026,2023-06-01,42.39,2023-06-03,Paid
INV0000401,SUB000026,CU000026,2023-07-01,42.39,2023-07-18,Paid
INV0000402,SUB000026,CU000026,2023-08-01,42.39,2023-08-13,Paid
INV0000403,SUB000026,CU000026,2023-09-01,42.39,2023-09-07,Paid
INV0000404,SUB000026,CU000026,2023-10-01,42.39,2023-10-06,Paid
INV0000405,SUB000026,CU000026,2023-11-01,42.39,2023-11-15,Paid
INV0000406,SUB000026,CU000026,2023-12-01,42.39,2023-12-05,Paid
INV0000407,SUB000026,CU000026,2024-01-01,42.39,2024-01-01,Paid
INV0000408,SUB000026,CU000026,2024-02-01,42.39,2024-02-15,Paid
INV0000409,SUB000026,CU000026,2024-03-01,42.39,2024-03-01,Paid
INV0000410,SUB000026,CU000026,2024-04-01,42.39,2024-04-01,Paid
INV0000411,SUB000026,CU000026,2024-05-01,42.39,2024-05-01,Paid
INV0000412,SUB000026,CU000026,2024-06-01,42.39,2024-06-12,Paid
INV0000413,SUB000026,CU000026,2024-07-01,42.39,2024-07-08,Paid
INV0000414,SUB000026,CU000026,2024-08-01,42.39,2024-08-01,Paid
INV0000415,SUB000026,CU000026,2024-09-01,42.39,2024-09-01,Paid
INV0000416,SUB000026,CU000026,2024-10-01,42.39,2024-10-08,Paid
INV0000417,SUB000026,CU000026,2024-11-01,42.39,2024-11-01,Paid
INV0000418,SUB000026,CU000026,2024-12-01,42.39,2024-12-11,Paid
INV0000419,SUB000026,CU000026,2025-01-01,42.39,2025-01-02,Paid
INV0000420,SUB000026,CU000026,2025-02-01,42.39,2025-02-18,Paid
INV0000421,SUB000026,CU000026,2025-03-01,42.39,2025-03-03,Paid
INV0000422,SUB000026,CU000026,2025-04-01,42.39,2025-04-01,Paid
INV0000423,SUB000026,CU000026,2025-05-01,42.39,2025-05-05,Paid
INV0000424,SUB000026,CU000026,2025-06-01,42.39,2025-06-02,Paid
INV0000425,SUB000026,CU000026,2025-07-01,42.39,2025-07-05,Paid
INV0000426,SUB000026,CU000026,2025-08-01,42.39,2025-08-03,Paid
INV0000427,SUB000026,CU000026,2025-09-01,42.39,2025-09-04,Paid
INV0000428,SUB000026,CU000026,2025-10-01,42.39,2025-10-01,Paid
INV0000429,SUB000026,CU000026,2025-11-01,42.39,2025-11-06,Paid
INV0000430,SUB000026,CU000026,2025-12-01,42.39,2025-12-10,Paid
INV0000431,SUB000026,CU000026,2026-01-01,42.39,2026-01-14,Paid
INV0000432,SUB000026,CU000026,2026-02-01,42.39,2026-02-01,Paid
INV0000433,SUB000026,CU000026,2026-03-01,42.39,2026-03-11,Paid
INV0000434,SUB000026,CU000026,2026-04-01,42.39,2026-04-04,Paid
INV0000435,SUB000026,CU000026,2026-05-01,42.39,2026-05-01,Paid
INV0000436,SUB000026,CU000026,2026-06-01,42.39,2026-06-05,Paid
INV0000437,SUB000026,CU000026,2026-07-01,42.39,2026-07-01,Paid
INV0000438,SUB000026,CU000026,2026-08-01,42.39,2026-08-13,Paid
INV0000439,SUB000027,CU000027,2024-01-01,150.38,2024-01-16,Paid
INV0000440,SUB000027,CU000027,2024-02-01,150.38,2024-02-07,Paid
INV0000441,SUB000027,CU000027,2024-03-01,150.38,2024-03-08,Paid
INV0000442,SUB000027,CU000027,2024-04-01,150.38,2024-04-05,Paid
INV0000443,SUB000027,CU000027,2024-05-01,150.38,2024-05-01,Paid
INV0000444,SUB000027,CU000027,2024-06-01,150.38,2024-06-01,Paid
INV0000445,SUB000027,CU000027,2024-07-01,150.38,2024-07-03,Paid
INV0000446,SUB000027,CU000027,2024-08-01,150.38,2024-08-01,Paid
INV0000447,SUB000027,CU000027,2024-09-01,150.38,2024-09-03,Paid
INV0000448,SUB000027,CU000027,2024-10-01,150.38,2024-10-02,Paid
INV0000449,SUB000027,CU000027,2024-11-01,150.38,2024-11-10,Paid
INV0000450,SUB000027,CU000027,2024-12-01,150.38,2024-12-09,Paid
INV0000451,SUB000027,CU000027,2025-01-01,150.38,2025-01-12,Paid
INV0000452,SUB000027,CU000027,2025-02-01,150.38,2025-02-01,Paid
INV0000453,SUB000027,CU000027,2025-03-01,150.38,2025-03-01,Paid
INV0000454,SUB000027,CU000027,2025-04-01,150.38,2025-04-01,Paid
INV0000455,SUB000027,CU000027,2025-05-01,150.38,2025-05-01,Paid
INV0000456,SUB000027,CU000027,2025-06-01,150.38,2025-06-17,Paid
INV0000457,SUB000027,CU000027,2025-07-01,150.38,2025-07-14,Paid
INV0000458,SUB000027,CU000027,2025-08-01,150.38,2025-08-11,Paid
INV0000459,SUB000027,CU000027,2025-09-01,150.38,2025-09-10,Paid
INV0000460,SUB000027,CU000027,2025-10-01,150.38,2025-10-16,Paid
INV0000461,SUB000027,CU000027,2025-11-01,150.38,2025-11-01,Paid
INV0000462,SUB000027,CU000027,2025-12-01,150.38,2025-12-02,Paid
INV0000463,SUB000027,CU000027,2026-01-01,150.38,2026-01-01,Paid
INV0000464,SUB000027,CU000027,2026-02-01,150.38,2026-02-09,Paid
INV0000465,SUB000027,CU000027,2026-03-01,150.38,2026-03-09,Paid
INV0000466,SUB000027,CU000027,2026-04-01,150.38,2026-04-03,Paid
INV0000467,SUB000027,CU000027,2026-05-01,150.38,2026-05-07,Paid
INV0000468,SUB000027,CU000027,2026-06-01,150.38,2026-06-01,Paid
INV0000469,SUB000027,CU000027,2026-07-01,150.38,2026-07-01,Paid
INV0000470,SUB000027,CU000027,2026-08-01,150.38,2026-08-06,Paid
INV0000471,SUB000028,CU000028,2024-02-01,1887.36,2024-02-01,Paid
INV0000472,SUB000028,CU000028,2025-02-01,1887.36,2025-02-01,Paid
INV0000473,SUB000028,CU000028,2026-02-01,1887.36,2026-02-03,Paid
INV0000474,SUB000029,CU000029,2024-12-01,402.63,2024-12-01,Paid
INV0000475,SUB000029,CU000029,2025-01-01,402.63,2025-01-15,Paid
INV0000476,SUB000029,CU000029,2025-02-01,402.63,2025-02-11,Paid
INV0000477,SUB000029,CU000029,2025-03-01,402.63,2025-03-06,Paid
INV0000478,SUB000029,CU000029,2025-04-01,402.63,2025-04-10,Paid
INV0000479,SUB000029,CU000029,2025-05-01,402.63,2025-05-09,Paid
INV0000480,SUB000029,CU000029,2025-06-01,402.63,2025-06-02,Paid
INV0000481,SUB000029,CU000029,2025-07-01,402.63,2025-07-01,Paid
INV0000482,SUB000029,CU000029,2025-08-01,402.63,2025-08-05,Paid
INV0000483,SUB000029,CU000029,2025-09-01,402.63,2025-09-06,Paid
INV0000484,SUB000029,CU000029,2025-10-01,402.63,2025-10-02,Paid
INV0000485,SUB000029,CU000029,2025-11-01,402.63,2025-11-12,Paid
INV0000486,SUB000029,CU000029,2025-12-01,402.63,2025-12-01,Paid
INV0000487,SUB000029,CU000029,2026-01-01,402.63,2026-01-11,Paid
INV0000488,SUB000029,CU000029,2026-02-01,402.63,2026-02-04,Paid
INV0000489,SUB000029,CU000029,2026-03-01,402.63,2026-03-10,Paid
INV0000490,SUB000029,CU000029,2026-04-01,402.63,2026-04-10,Paid
INV0000491,SUB000029,CU000029,2026-05-01,402.63,2026-05-05,Paid
INV0000492,SUB000029,CU000029,2026-06-01,402.63,2026-06-03,Paid
INV0000493,SUB000029,CU000029,2026-07-01,402.63,,Failed
INV0000494,SUB000029,CU000029,2026-08-01,402.63,2026-08-01,Paid
INV0000495,SUB000030,CU000030,2024-11-01,657.48,2024-11-02,Paid
INV0000496,SUB000030,CU000030,2025-11-01,657.48,2025-11-12,Paid
INV0000497,SUB000031,CU000031,2023-01-01,15917.04,2023-01-01,Paid
INV0000498,SUB000031,CU000031,2024-01-01,15917.04,2024-01-01,Paid
INV0000499,SUB000031,CU000031,2025-01-01,15917.04,2025-01-01,Paid
INV0000500,SUB000031,CU000031,2026-01-01,15917.04,2026-01-01,Paid
INV0000501,SUB000032,CU000032,2023-06-01,174.31,2023-06-15,Paid
INV0000502,SUB000032,CU000032,2023-07-01,174.31,2023-07-01,Paid
INV0000503,SUB000032,CU000032,2023-08-01,174.31,2023-08-10,Paid
INV0000504,SUB000032,CU000032,2023-09-01,174.31,2023-09-15,Paid
INV0000505,SUB000032,CU000032,2023-10-01,174.31,2023-10-06,Paid
INV0000506,SUB000032,CU000032,2023-11-01,174.31,2023-11-06,Paid
INV0000507,SUB000032,CU000032,2023-12-01,174.31,2023-12-08,Paid
INV0000508,SUB000032,CU000032,2024-01-01,174.31,2024-01-01,Paid
INV0000509,SUB000032,CU000032,2024-02-01,174.31,2024-02-01,Paid
INV0000510,SUB000032,CU000032,2024-03-01,174.31,2024-03-01,Paid
INV0000511,SUB000032,CU000032,2024-04-01,174.31,2024-04-03,Paid
INV0000512,SUB000032,CU000032,2024-05-01,174.31,2024-05-01,Paid
INV0000513,SUB000032,CU000032,2024-06-01,174.31,,Failed
INV0000514,SUB000032,CU000032,2024-07-01,174.31,2024-07-06,Paid
INV0000515,SUB000032,CU000032,2024-08-01,174.31,2024-08-06,Paid
INV0000516,SUB000032,CU000032,2024-09-01,174.31,2024-09-01,Paid
INV0000517,SUB000032,CU000032,2024-10-01,174.31,2024-10-01,Paid
INV0000518,SUB000032,CU000032,2024-11-01,174.31,2024-11-04,Paid
INV0000519,SUB000032,CU000032,2024-12-01,174.31,2024-12-07,Paid
INV0000520,SUB000032,CU000032,2025-01-01,174.31,2025-01-10,Paid
INV0000521,SUB000032,CU000032,2025-02-01,174.31,2025-02-08,Paid
INV0000522,SUB000032,CU000032,2025-03-01,174.31,2025-03-07,Paid
INV0000523,SUB000032,CU000032,2025-04-01,174.31,2025-04-08,Paid
INV0000524,SUB000032,CU000032,2025-05-01,174.31,2025-05-14,Paid
INV0000525,SUB000032,CU000032,2025-06-01,174.31,2025-06-08,Paid
INV0000526,SUB000032,CU000032,2025-07-01,174.31,2025-07-01,Paid
INV0000527,SUB000032,CU000032,2025-08-01,174.31,2025-08-10,Paid
INV0000528,SUB000032,CU000032,2025-09-01,174.31,2025-09-15,Paid
INV0000529,SUB000032,CU000032,2025-10-01,174.31,2025-10-01,Paid
INV0000530,SUB000032,CU000032,2025-11-01,174.31,2025-11-06,Paid
INV0000531,SUB000032,CU000032,2025-12-01,174.31,2025-12-06,Paid
INV0000532,SUB000032,CU000032,2026-01-01,174.31,2026-01-01,Paid
INV0000533,SUB000032,CU000032,2026-02-01,174.31,2026-02-01,Paid
INV0000534,SUB000032,CU000032,2026-03-01,174.31,2026-03-16,Paid
INV0000535,SUB000032,CU000032,2026-04-01,174.31,2026-04-03,Paid
INV0000536,SUB000032,CU000032,2026-05-01,174.31,2026-05-02,Paid
INV0000537,SUB000032,CU000032,2026-06-01,174.31,2026-06-01,Paid
INV0000538,SUB000032,CU000032,2026-07-01,174.31,2026-07-05,Paid
INV0000539,SUB000032,CU000032,2026-08-01,174.31,2026-08-01,Paid
INV0000540,SUB000033,CU000033,2024-02-01,17753.64,2024-02-06,Paid
INV0000541,SUB000033,CU000033,2025-02-01,17753.64,2025-02-07,Paid
INV0000542,SUB000034,CU000034,2022-10-01,5003.52,2022-10-01,Paid
INV0000543,SUB000034,CU000034,2023-10-01,5003.52,2023-10-06,Paid
INV0000544,SUB000034,CU000034,2024-10-01,5003.52,2024-10-19,Paid
INV0000545,SUB000034,CU000034,2025-10-01,5003.52,2025-10-07,Paid
INV0000546,SUB000035,CU000035,2024-11-01,4724.04,2024-11-01,Paid
INV0000547,SUB000035,CU000035,2025-11-01,4724.04,2025-11-06,Paid
INV0000548,SUB000036,CU000036,2025-04-01,658.08,2025-04-01,Paid
INV0000549,SUB000037,CU000037,2022-12-01,58.74,2022-12-07,Paid
INV0000550,SUB000037,CU000037,2023-01-01,58.74,2023-01-11,Paid
INV0000551,SUB000037,CU000037,2023-02-01,58.74,2023-02-18,Paid
INV0000552,SUB000037,CU000037,2023-03-01,58.74,2023-03-10,Paid
INV0000553,SUB000037,CU000037,2023-04-01,58.74,2023-04-11,Paid
INV0000554,SUB000037,CU000037,2023-05-01,58.74,2023-05-01,Paid
INV0000555,SUB000037,CU000037,2023-06-01,58.74,2023-06-04,Paid
INV0000556,SUB000037,CU000037,2023-07-01,58.74,2023-07-04,Paid
INV0000557,SUB000037,CU000037,2023-08-01,58.74,2023-08-02,Paid
INV0000558,SUB000037,CU000037,2023-09-01,58.74,2023-09-01,Paid
INV0000559,SUB000037,CU000037,2023-10-01,58.74,2023-10-11,Paid
INV0000560,SUB000037,CU000037,2023-11-01,58.74,2023-11-12,Paid
INV0000561,SUB000037,CU000037,2023-12-01,58.74,2023-12-01,Paid
INV0000562,SUB000037,CU000037,2024-01-01,58.74,2024-01-01,Paid
INV0000563,SUB000037,CU000037,2024-02-01,58.74,2024-02-11,Paid
INV0000564,SUB000037,CU000037,2024-03-01,58.74,2024-03-08,Paid
INV0000565,SUB000037,CU000037,2024-04-01,58.74,2024-04-09,Paid
INV0000566,SUB000037,CU000037,2024-05-01,58.74,2024-05-01,Paid
INV0000567,SUB000037,CU000037,2024-06-01,58.74,2024-06-01,Paid
INV0000568,SUB000037,CU000037,2024-07-01,58.74,2024-07-03,Paid
INV0000569,SUB000037,CU000037,2024-08-01,58.74,2024-08-06,Paid
INV0000570,SUB000037,CU000037,2024-09-01,58.74,2024-09-11,Paid
INV0000571,SUB000037,CU000037,2024-10-01,58.74,2024-10-05,Paid
INV0000572,SUB000037,CU000037,2024-11-01,58.74,2024-11-07,Paid
INV0000573,SUB000037,CU000037,2024-12-01,58.74,2024-12-01,Paid
INV0000574,SUB000037,CU000037,2025-01-01,58.74,2025-01-11,Paid
INV0000575,SUB000037,CU000037,2025-02-01,58.74,2025-02-04,Paid
INV0000576,SUB000037,CU000037,2025-03-01,58.74,2025-03-07,Paid
INV0000577,SUB000037,CU000037,2025-04-01,58.74,2025-04-11,Paid
INV0000578,SUB000037,CU000037,2025-05-01,58.74,2025-05-06,Paid
INV0000579,SUB000037,CU000037,2025-06-01,58.74,2025-06-11,Paid
INV0000580,SUB000037,CU000037,2025-07-01,58.74,2025-07-08,Paid
INV0000581,SUB000037,CU000037,2025-08-01,58.74,2025-08-08,Paid
INV0000582,SUB000037,CU000037,2025-09-01,58.74,2025-09-11,Paid
INV0000583,SUB000037,CU000037,2025-10-01,58.74,2025-10-14,Paid
INV0000584,SUB000037,CU000037,2025-11-01,58.74,2025-11-17,Paid
INV0000585,SUB000037,CU000037,2025-12-01,58.74,2025-12-05,Paid
INV0000586,SUB000037,CU000037,2026-01-01,58.74,2026-01-06,Paid
INV0000587,SUB000037,CU000037,2026-02-01,58.74,2026-02-01,Paid
INV0000588,SUB000037,CU000037,2026-03-01,58.74,2026-03-03,Paid
INV0000589,SUB000037,CU000037,2026-04-01,58.74,,Failed
INV0000590,SUB000037,CU000037,2026-05-01,58.74,2026-05-14,Paid
INV0000591,SUB000037,CU000037,2026-06-01,58.74,2026-06-07,Paid
INV0000592,SUB000037,CU000037,2026-07-01,58.74,2026-07-06,Paid
INV0000593,SUB000038,CU000038,2026-03-01,2064.6,2026-03-11,Paid
INV0000594,SUB000039,CU000039,2025-07-01,12820.44,2025-07-09,Paid
INV0000595,SUB000039,CU000039,2026-07-01,12820.44,2026-07-07,Paid
INV0000596,SUB000040,CU000040,2022-11-01,543.6,2022-11-08,Paid
INV0000597,SUB000040,CU000040,2023-11-01,543.6,2023-11-06,Paid
INV0000598,SUB000040,CU000040,2024-11-01,543.6,2024-11-19,Paid
INV0000599,SUB000040,CU000040,2025-11-01,543.6,2025-11-14,Paid
INV0000600,SUB000041,CU000041,2025-10-01,58.81,2025-10-06,Paid
INV0000601,SUB000041,CU000041,2025-11-01,58.81,2025-11-06,Paid
INV0000602,SUB000041,CU000041,2025-12-01,58.81,2025-12-01,Paid
INV0000603,SUB000041,CU000041,2026-01-01,58.81,2026-01-09,Paid
INV0000604,SUB000041,CU000041,2026-02-01,58.81,2026-02-09,Paid
INV0000605,SUB000041,CU000041,2026-03-01,58.81,2026-03-01,Paid
INV0000606,SUB000041,CU000041,2026-04-01,58.81,2026-04-07,Paid
INV0000607,SUB000041,CU000041,2026-05-01,58.81,2026-05-03,Paid
INV0000608,SUB000041,CU000041,2026-06-01,58.81,2026-06-15,Paid
INV0000609,SUB000041,CU000041,2026-07-01,58.81,2026-07-19,Paid
INV0000610,SUB000041,CU000041,2026-08-01,58.81,2026-08-08,Paid
INV0000611,SUB000042,CU000042,2025-02-01,52.7,2025-02-03,Paid
INV0000612,SUB000042,CU000042,2025-03-01,52.7,2025-03-01,Paid
INV0000613,SUB000042,CU000042,2025-04-01,52.7,2025-04-07,Paid
INV0000614,SUB000042,CU000042,2025-05-01,52.7,2025-05-06,Paid
INV0000615,SUB000042,CU000042,2025-06-01,52.7,2025-06-01,Paid
INV0000616,SUB000042,CU000042,2025-07-01,52.7,2025-07-01,Paid
INV0000617,SUB000042,CU000042,2025-08-01,52.7,2025-08-10,Paid
INV0000618,SUB000042,CU000042,2025-09-01,52.7,2025-09-05,Paid
INV0000619,SUB000042,CU000042,2025-10-01,52.7,2025-10-01,Paid
INV0000620,SUB000042,CU000042,2025-11-01,52.7,2025-11-01,Paid
INV0000621,SUB000042,CU000042,2025-12-01,52.7,2025-12-01,Paid
INV0000622,SUB000042,CU000042,2026-01-01,52.7,2026-01-01,Paid
INV0000623,SUB000042,CU000042,2026-02-01,52.7,2026-02-01,Paid
INV0000624,SUB000042,CU000042,2026-03-01,52.7,2026-03-01,Paid
INV0000625,SUB000042,CU000042,2026-04-01,52.7,2026-04-01,Paid
INV0000626,SUB000042,CU000042,2026-05-01,52.7,2026-05-09,Paid
INV0000627,SUB000042,CU000042,2026-06-01,52.7,,Failed
INV0000628,SUB000042,CU000042,2026-07-01,52.7,2026-07-01,Paid
INV0000629,SUB000042,CU000042,2026-08-01,52.7,2026-08-01,Paid
INV0000630,SUB000043,CU000043,2025-08-01,631.44,2025-08-07,Paid
INV0000631,SUB000044,CU000044,2024-01-01,45.03,2024-01-04,Paid
INV0000632,SUB000044,CU000044,2024-02-01,45.03,2024-02-11,Paid
INV0000633,SUB000044,CU000044,2024-03-01,45.03,2024-03-11,Paid
INV0000634,SUB000044,CU000044,2024-04-01,45.03,2024-04-01,Paid
INV0000635,SUB000044,CU000044,2024-05-01,45.03,2024-05-07,Paid
INV0000636,SUB000044,CU000044,2024-06-01,45.03,2024-06-01,Paid
INV0000637,SUB000044,CU000044,2024-07-01,45.03,2024-07-01,Paid
INV0000638,SUB000044,CU000044,2024-08-01,45.03,2024-08-05,Paid
INV0000639,SUB000044,CU000044,2024-09-01,45.03,2024-09-01,Paid
INV0000640,SUB000044,CU000044,2024-10-01,45.03,2024-10-02,Paid
INV0000641,SUB000045,CU000045,2024-07-01,146.93,2024-07-11,Paid
INV0000642,SUB000045,CU000045,2024-08-01,146.93,2024-08-05,Paid
INV0000643,SUB000045,CU000045,2024-09-01,146.93,2024-09-03,Paid
INV0000644,SUB000045,CU000045,2024-10-01,146.93,2024-10-10,Paid
INV0000645,SUB000045,CU000045,2024-11-01,146.93,2024-11-11,Paid
INV0000646,SUB000045,CU000045,2024-12-01,146.93,2024-12-01,Paid
INV0000647,SUB000045,CU000045,2025-01-01,146.93,2025-01-05,Paid
INV0000648,SUB000045,CU000045,2025-02-01,146.93,2025-02-01,Paid
INV0000649,SUB000045,CU000045,2025-03-01,146.93,2025-03-06,Paid
INV0000650,SUB000045,CU000045,2025-04-01,146.93,2025-04-03,Paid
INV0000651,SUB000045,CU000045,2025-05-01,146.93,2025-05-05,Paid
INV0000652,SUB000045,CU000045,2025-06-01,146.93,2025-06-01,Paid
INV0000653,SUB000045,CU000045,2025-07-01,146.93,,Failed
INV0000654,SUB000045,CU000045,2025-08-01,146.93,2025-08-05,Paid
INV0000655,SUB000045,CU000045,2025-09-01,146.93,2025-09-16,Paid
INV0000656,SUB000045,CU000045,2025-10-01,146.93,2025-10-01,Paid
INV0000657,SUB000045,CU000045,2025-11-01,146.93,2025-11-14,Paid
INV0000658,SUB000045,CU000045,2025-12-01,146.93,2025-12-23,Paid
INV0000659,SUB000045,CU000045,2026-01-01,146.93,2026-01-05,Paid
INV0000660,SUB000045,CU000045,2026-02-01,146.93,2026-02-11,Paid
INV0000661,SUB000045,CU000045,2026-03-01,146.93,2026-03-07,Paid
INV0000662,SUB000045,CU000045,2026-04-01,146.93,2026-04-09,Paid
INV0000663,SUB000045,CU000045,2026-05-01,146.93,2026-05-05,Paid
INV0000664,SUB000045,CU000045,2026-06-01,146.93,,Failed
INV0000665,SUB000045,CU000045,2026-07-01,146.93,2026-07-11,Paid
INV0000666,SUB000045,CU000045,2026-08-01,146.93,2026-08-01,Paid
INV0000667,SUB000046,CU000046,2023-02-01,2231.88,2023-02-01,Paid
INV0000668,SUB000046,CU000046,2024-02-01,2231.88,2024-02-12,Paid
INV0000669,SUB000046,CU000046,2025-02-01,2231.88,2025-02-22,Paid
INV0000670,SUB000046,CU000046,2026-02-01,2231.88,2026-02-03,Paid
INV0000671,SUB000047,CU000047,2023-05-01,2065.68,2023-05-11,Paid
INV0000672,SUB000047,CU000047,2024-05-01,2065.68,2024-05-03,Paid
INV0000673,SUB000048,CU000048,2025-02-01,1827.6,2025-02-09,Paid
INV0000674,SUB000048,CU000048,2026-02-01,1827.6,2026-02-14,Paid
INV0000675,SUB000049,CU000049,2024-02-01,1936.2,2024-02-02,Paid
INV0000676,SUB000049,CU000049,2025-02-01,1936.2,2025-02-05,Paid
INV0000677,SUB000049,CU000049,2026-02-01,1936.2,2026-02-16,Paid
INV0000678,SUB000050,CU000050,2025-02-01,2051.52,2025-02-07,Paid
INV0000679,SUB000050,CU000050,2026-02-01,2051.52,2026-02-01,Paid
INV0000680,SUB000051,CU000051,2022-02-01,556.92,2022-02-10,Paid
INV0000681,SUB000051,CU000051,2023-02-01,556.92,2023-02-05,Paid
INV0000682,SUB000051,CU000051,2024-02-01,556.92,2024-02-01,Paid
INV0000683,SUB000051,CU000051,2025-02-01,556.92,2025-02-07,Paid
INV0000684,SUB000051,CU000051,2026-02-01,556.92,2026-02-01,Paid
INV0000685,SUB000052,CU000052,2024-06-01,59.88,2024-06-01,Paid
INV0000686,SUB000052,CU000052,2024-07-01,59.88,2024-07-07,Paid
INV0000687,SUB000052,CU000052,2024-08-01,59.88,2024-08-01,Paid
INV0000688,SUB000052,CU000052,2024-09-01,59.88,2024-09-01,Paid
INV0000689,SUB000052,CU000052,2024-10-01,59.88,2024-10-03,Paid
INV0000690,SUB000052,CU000052,2024-11-01,59.88,2024-11-11,Paid
INV0000691,SUB000052,CU000052,2024-12-01,59.88,2024-12-15,Paid
INV0000692,SUB000052,CU000052,2025-01-01,59.88,2025-01-02,Paid
INV0000693,SUB000052,CU000052,2025-02-01,59.88,2025-02-04,Paid
INV0000694,SUB000052,CU000052,2025-03-01,59.88,2025-03-04,Paid
INV0000695,SUB000052,CU000052,2025-04-01,59.88,2025-04-01,Paid
INV0000696,SUB000052,CU000052,2025-05-01,59.88,2025-05-14,Paid
INV0000697,SUB000052,CU000052,2025-06-01,59.88,2025-06-01,Paid
