SubscriptionID,CustomerID,PlanID,StartDate,EndDate,Status,MRR,BillingCycle
SUB000388,CU000388,PL01,2022-10-16,2026-06-22,Churned,53.25,Monthly
SUB000389,CU000389,PL01,2026-03-09,,Active,47.8,Monthly
SUB000390,CU000390,PL01,2025-11-10,,Active,51.05,Monthly
SUB000391,CU000391,PL01,2025-04-17,2026-01-11,Churned,55.23,Annual
SUB000392,CU000392,PL04,2026-02-26,,Active,1471.08,Annual
SUB000393,CU000393,PL01,2024-08-14,,Active,46.95,Annual
SUB000394,CU000394,PL04,2025-06-29,,Active,1327.77,Annual
SUB000395,CU000395,PL02,2023-01-19,,Active,132.71,Annual
SUB000396,CU000396,PL01,2022-12-14,,Active,44.68,Monthly
SUB000397,CU000397,PL01,2024-12-10,,Active,54.17,Annual
SUB000398,CU000398,PL02,2023-07-13,,Active,143.22,Annual
SUB000399,CU000399,PL02,2022-11-01,2025-03-01,Churned,147.78,Annual
SUB000400,CU000400,PL01,2022-09-21,,Active,52.89,Monthly
SUB000401,CU000401,PL02,2024-09-04,,Active,159.42,Monthly
SUB000402,CU000402,PL03,2023-10-01,,Active,371.24,Monthly
SUB000403,CU000403,PL02,2022-11-11,,Active,161.26,Monthly
SUB000404,CU000404,PL02,2022-08-02,2024-08-30,Churned,174.83,Annual
SUB000405,CU000405,PL01,2023-12-22,2025-02-23,Churned,56.41,Monthly
SUB000406,CU000406,PL02,2024-04-24,,Active,158.91,Monthly
SUB000407,CU000407,PL01,2026-05-27,,Active,46.59,Annual
SUB000408,CU000408,PL01,2025-06-03,,Active,49.16,Annual
SUB000409,CU000409,PL03,2025-07-06,,Active,439.31,Monthly
SUB000410,CU000410,PL02,2022-01-13,,Active,134.93,Monthly
SUB000411,CU000411,PL01,2023-02-14,,Active,56.55,Annual
SUB000412,CU000412,PL01,2026-01-08,,Active,44.02,Annual
SUB000413,CU000413,PL03,2025-09-07,,Active,469.92,Monthly
SUB000414,CU000414,PL02,2022-02-20,,Active,152.87,Monthly
SUB000415,CU000415,PL01,2023-10-25,,Active,43.96,Monthly
SUB000416,CU000416,PL04,2025-01-15,,Active,1416.21,Annual
SUB000417,CU000417,PL03,2024-11-10,,Active,366.22,Annual
SUB000418,CU000418,PL02,2025-10-18,2026-02-07,Churned,153.26,Annual
SUB000419,CU000419,PL01,2023-09-27,,Active,48.88,Annual
SUB000420,CU000420,PL02,2023-02-24,2025-06-02,Churned,154.42,Annual
SUB000421,CU000421,PL03,2025-12-29,2026-08-13,Churned,375.62,Annual
SUB000422,CU000422,PL02,2026-05-20,,Active,176.97,Annual
SUB000423,CU000423,PL03,2023-10-31,,Active,454.46,Annual
SUB000424,CU000424,PL02,2023-11-17,,Active,129.62,Monthly
SUB000425,CU000425,PL02,2022-03-23,,Active,140.31,Annual
SUB000426,CU000426,PL03,2022-03-18,,Active,409.44,Annual
SUB000427,CU000427,PL04,2026-02-04,,Active,1454.15,Annual
SUB000428,CU000428,PL02,2023-02-28,,Active,168.3,Annual
SUB000429,CU000429,PL01,2026-01-24,,Active,59.68,Annual
SUB000430,CU000430,PL03,2025-05-07,,Active,475.54,Monthly
SUB000431,CU000431,PL01,2024-05-03,,Active,42.55,Monthly
SUB000432,CU000432,PL01,2022-08-16,,Active,47.83,Monthly
SUB000433,CU000433,PL03,2024-09-13,,Active,471.63,Monthly
SUB000434,CU000434,PL01,2023-05-31,,Active,59.22,Annual
SUB000435,CU000435,PL02,2026-01-03,,Active,142.16,Monthly
SUB000436,CU000436,PL02,2023-09-13,,Active,172.66,Annual
SUB000437,CU000437,PL01,2025-02-03,2025-11-23,Churned,45.2,Monthly
SUB000438,CU000438,PL03,2023-11-27,,Active,492.97,Annual
SUB000439,CU000439,PL01,2022-01-26,,Active,46.32,Annual
SUB000440,CU000440,PL01,2022-01-04,,Active,52.52,Monthly
SUB000441,CU000441,PL01,2025-05-13,2026-02-02,Churned,46.58,Annual
SUB000442,CU000442,PL01,2026-01-11,2026-07-09,Churned,58.86,Monthly
SUB000443,CU000443,PL01,2026-03-22,,Active,48.07,Monthly
SUB000444,CU000444,PL01,2024-02-25,2025-06-27,Churned,59.34,Monthly
SUB000445,CU000445,PL04,2025-12-19,,Active,1055.97,Annual
SUB000446,CU000446,PL03,2022-04-15,,Active,435.87,Monthly
SUB000447,CU000447,PL02,2025-05-14,,Active,149.58,Annual
SUB000448,CU000448,PL02,2025-07-08,,Active,129.28,Monthly
SUB000449,CU000449,PL04,2022-12-05,,Active,1299.68,Monthly
SUB000450,CU000450,PL01,2023-06-22,2025-12-29,Churned,57.04,Annual
SUB000451,CU000451,PL01,2024-02-06,2024-06-30,Churned,52.65,Monthly
SUB000452,CU000452,PL01,2022-10-13,2023-02-26,Churned,58.62,Monthly
SUB000453,CU000453,PL01,2025-01-01,2025-10-06,Churned,46.91,Monthly
SUB000454,CU000454,PL04,2025-02-17,,Active,1236.29,Monthly
SUB000455,CU000455,PL03,2024-08-14,,Active,418.36,Monthly
SUB000456,CU000456,PL03,2022-01-28,,Active,481.31,Monthly
SUB000457,CU000457,PL01,2024-12-26,,Active,56.29,Annual
SUB000458,CU000458,PL03,2023-08-28,,Active,409.44,Monthly
SUB000459,CU000459,PL01,2023-06-22,,Active,53.12,Monthly
SUB000460,CU000460,PL01,2024-07-13,2024-12-21,Churned,45.69,Annual
SUB000461,CU000461,PL03,2024-12-17,,Active,418.15,Monthly
SUB000462,CU000462,PL03,2024-05-17,,Active,472.97,Monthly
SUB000463,CU000463,PL01,2024-01-09,,Active,49.61,Monthly
SUB000464,CU000464,PL01,2022-09-04,,Active,51.68,Monthly
SUB000465,CU000465,PL01,2024-08-30,2025-09-30,Churned,56.59,Monthly
SUB000466,CU000466,PL01,2022-04-15,,Active,46.32,Monthly
SUB000467,CU000467,PL01,2023-07-18,,Active,54.16,Annual
SUB000468,CU000468,PL03,2026-05-19,,Active,456.86,Monthly
SUB000469,CU000469,PL01,2022-04-25,,Active,58.59,Monthly
SUB000470,CU000470,PL03,2022-08-23,,Active,474.29,Annual
SUB000471,CU000471,PL03,2023-04-19,,Active,340.82,Monthly
SUB000472,CU000472,PL02,2025-12-31,2026-05-26,Churned,134.32,Monthly
SUB000473,CU000473,PL02,2025-02-16,,Active,173.14,Annual
SUB000474,CU000474,PL03,2025-01-09,,Active,344.11,Monthly
SUB000475,CU000475,PL01,2026-02-27,2026-07-14,Churned,54.55,Monthly
SUB000476,CU000476,PL02,2024-07-17,,Active,143.73,Monthly
SUB000477,CU000477,PL03,2025-12-08,,Active,373.72,Annual
SUB000478,CU000478,PL04,2022-09-14,,Active,1102.12,Annual
SUB000479,CU000479,PL02,2024-01-25,2026-08-06,Churned,164.68,Annual
SUB000480,CU000480,PL03,2023-06-26,,Active,389.58,Monthly
SUB000481,CU000481,PL03,2023-12-28,2026-07-03,Churned,435.13,Monthly
SUB000482,CU000482,PL02,2026-04-04,,Active,150.53,Monthly
SUB000483,CU000483,PL01,2024-04-09,,Active,57.7,Annual
SUB000484,CU000484,PL01,2024-12-20,2026-04-20,Churned,49.7,Annual
SUB000485,CU000485,PL02,2022-10-25,,Active,135.98,Annual
SUB000486,CU000486,PL03,2022-03-02,,Active,497.38,Monthly
SUB000487,CU000487,PL03,2024-03-24,,Active,446.16,Annual
SUB000488,CU000488,PL03,2025-04-07,,Active,418.77,Monthly
SUB000489,CU000489,PL01,2025-05-16,,Active,51.79,Annual
SUB000490,CU000490,PL01,2023-12-09,,Active,55.93,Annual
SUB000491,CU000491,PL03,2024-08-11,,Active,460.95,Monthly
SUB000492,CU000492,PL03,2026-01-29,,Active,497.82,Monthly
SUB000493,CU000493,PL02,2024-01-28,,Active,140.43,Annual
SUB000494,CU000494,PL02,2024-08-22,,Active,131.29,Annual
SUB000495,CU000495,PL03,2024-10-13,,Active,413.63,Annual
SUB000496,CU000496,PL03,2024-09-15,,Active,436.66,Annual
SUB000497,CU000497,PL01,2024-11-14,2025-10-13,Churned,60.14,Annual
SUB000498,CU000498,PL04,2022-06-10,,Active,1328.35,Monthly
SUB000499,CU000499,PL03,2023-05-25,,Active,430.6,Annual
SUB000500,CU000500,PL02,2025-08-25,2026-03-22,Churned,130.04,Monthly
SUB000501,CU000501,PL01,2025-08-19,2025-12-01,Churned,42.84,Monthly
SUB000502,CU000502,PL01,2026-03-10,,Active,48.72,Monthly
SUB000503,CU000503,PL02,2026-03-19,,Active,141.79,Monthly
SUB000504,CU000504,PL01,2024-09-13,2025-12-07,Churned,51.37,Monthly
SUB000505,CU000505,PL02,2023-12-25,,Active,147.48,Monthly
SUB000506,CU000506,PL03,2025-05-18,,Active,374.75,Monthly
SUB000507,CU000507,PL01,2024-02-21,,Active,49.62,Annual
SUB000508,CU000508,PL04,2023-06-06,,Active,1243.22,Annual
SUB000509,CU000509,PL03,2025-11-10,,Active,453.94,Annual
SUB000510,CU000510,PL01,2022-03-23,2024-06-29,Churned,42.36,Monthly
SUB000511,CU000511,PL02,2025-12-28,,Active,138.63,Monthly
SUB000512,CU000512,PL02,2024-09-21,,Active,173.73,Monthly
SUB000513,CU000513,PL02,2023-07-15,2024-06-07,Churned,149.3,Annual
SUB000514,CU000514,PL02,2024-10-21,,Active,176.71,Monthly
SUB000515,CU000515,PL02,2024-03-10,2024-12-17,Churned,173.03,Annual
SUB000516,CU000516,PL01,2025-06-06,2026-02-11,Churned,56.93,Monthly
SUB000517,CU000517,PL01,2024-01-11,,Active,61.08,Annual
SUB000518,CU000518,PL03,2026-01-25,,Active,382.07,Annual
SUB000519,CU000519,PL01,2024-11-16,,Active,54.85,Annual
SUB000520,CU000520,PL03,2022-08-30,,Active,367.06,Monthly
SUB000521,CU000521,PL02,2022-09-01,,Active,131.69,Monthly
SUB000522,CU000522,PL01,2023-11-19,,Active,48.2,Annual
SUB000523,CU000523,PL01,2024-01-03,,Active,50.92,Monthly
SUB000524,CU000524,PL01,2024-07-07,,Active,56.42,Annual
SUB000525,CU000525,PL02,2023-09-04,,Active,135.74,Annual
SUB000526,CU000526,PL01,2023-12-16,2025-11-03,Churned,53.99,Annual
SUB000527,CU000527,PL01,2025-11-18,2026-04-22,Churned,58.96,Annual
SUB000528,CU000528,PL01,2024-04-07,,Active,56.66,Monthly
SUB000529,CU000529,PL01,2025-03-09,,Active,57.75,Annual
SUB000530,CU000530,PL01,2022-06-13,2025-08-11,Churned,60.76,Annual
SUB000531,CU000531,PL03,2023-03-02,,Active,429.14,Monthly
SUB000532,CU000532,PL02,2022-03-12,,Active,169.79,Monthly
SUB000533,CU000533,PL02,2024-08-18,,Active,151.29,Monthly
SUB000534,CU000534,PL03,2025-12-19,,Active,469.99,Monthly
SUB000535,CU000535,PL01,2026-03-01,,Active,47.31,Monthly
SUB000536,CU000536,PL04,2025-04-28,,Active,1285.08,Annual
SUB000537,CU000537,PL01,2022-03-16,,Active,42.02,Annual
SUB000538,CU000538,PL02,2024-11-21,,Active,165.54,Annual
SUB000539,CU000539,PL02,2024-04-05,,Active,184.5,Monthly
SUB000540,CU000540,PL02,2023-07-09,,Active,145.12,Annual
SUB000541,CU000541,PL02,2023-08-03,2026-05-14,Churned,151.27,Annual
SUB000542,CU000542,PL01,2026-02-15,,Active,46.99,Annual
SUB000543,CU000543,PL01,2025-08-16,,Active,55.89,Monthly
SUB000544,CU000544,PL01,2022-06-20,,Active,59.12,Annual
SUB000545,CU000545,PL03,2026-02-26,,Active,391.53,Monthly
SUB000546,CU000546,PL03,2024-12-02,2025-09-30,Churned,498.4,Annual
SUB000547,CU000547,PL03,2024-07-03,,Active,408.23,Annual
SUB000548,CU000548,PL01,2025-05-07,2025-10-13,Churned,60.03,Annual
SUB000549,CU000549,PL04,2024-06-10,,Active,1075.87,Monthly
SUB000550,CU000550,PL02,2025-10-15,,Active,133.53,Annual
SUB000551,CU000551,PL03,2025-09-13,2026-05-27,Churned,492.05,Monthly
SUB000552,CU000552,PL03,2023-11-18,,Active,426.26,Annual
SUB000553,CU000553,PL02,2024-05-15,2025-03-12,Churned,169.31,Monthly
SUB000554,CU000554,PL02,2025-05-06,,Active,165.4,Monthly
SUB000555,CU000555,PL01,2024-06-18,,Active,51.12,Annual
SUB000556,CU000556,PL02,2026-01-16,,Active,135.31,Annual
SUB000557,CU000557,PL04,2025-12-16,,Active,1074.27,Annual
SUB000558,CU000558,PL01,2022-10-28,2025-10-14,Churned,56.82,Monthly
SUB000559,CU000559,PL03,2026-03-23,,Active,461.87,Annual
SUB000560,CU000560,PL01,2025-05-23,2026-01-02,Churned,48.32,Monthly
SUB000561,CU000561,PL04,2025-03-19,,Active,1340.59,Monthly
SUB000562,CU000562,PL02,2025-12-06,,Active,176.38,Monthly
SUB000563,CU000563,PL02,2026-04-01,,Active,148.36,Monthly
SUB000564,CU000564,PL01,2023-10-09,,Active,55.7,Monthly
SUB000565,CU000565,PL01,2024-04-13,,Active,48.29,Annual
SUB000566,CU000566,PL02,2025-08-27,,Active,165.03,Monthly
SUB000567,CU000567,PL02,2024-02-10,,Active,152.68,Annual
SUB000568,CU000568,PL01,2022-06-13,,Active,53.7,Monthly
SUB000569,CU000569,PL04,2026-01-12,,Active,1103.22,Annual
SUB000570,CU000570,PL04,2025-06-16,,Active,1363.7,Annual
SUB000571,CU000571,PL03,2026-02-17,2026-08-26,Churned,457.87,Annual
SUB000572,CU000572,PL02,2022-06-29,,Active,173.0,Monthly
SUB000573,CU000573,PL03,2024-05-20,,Active,450.26,Monthly
SUB000574,CU000574,PL01,2024-10-15,,Active,51.08,Annual
SUB000575,CU000575,PL04,2022-10-12,2023-04-27,Churned,1381.0,Monthly
SUB000576,CU000576,PL03,2022-11-18,,Active,469.31,Monthly
SUB000577,CU000577,PL02,2024-06-09,,Active,155.28,Monthly
SUB000578,CU000578,PL01,2025-04-24,2025-10-25,Churned,60.59,Monthly
SUB000579,CU000579,PL02,2026-03-02,,Active,139.37,Annual
SUB000580,CU000580,PL01,2024-03-02,,Active,46.67,Annual
SUB000581,CU000581,PL02,2026-06-01,,Active,146.96,Annual
SUB000582,CU000582,PL03,2022-01-15,,Active,410.93,Annual
SUB000583,CU000583,PL02,2026-03-31,,Active,167.11,Annual
SUB000584,CU000584,PL01,2024-11-09,,Active,56.31,Annual
SUB000585,CU000585,PL02,2023-11-14,,Active,140.56,Annual
SUB000586,CU000586,PL02,2024-03-24,,Active,142.21,Annual
SUB000587,CU000587,PL02,2026-03-27,,Active,129.69,Annual
SUB000588,CU000588,PL03,2023-08-21,,Active,414.23,Annual
SUB000589,CU000589,PL03,2025-02-02,,Active,456.25,Annual
SUB000590,CU000590,PL03,2025-04-07,,Active,469.28,Monthly
SUB000591,CU000591,PL03,2022-02-15,,Active,414.59,Monthly
SUB000592,CU000592,PL01,2025-05-20,,Active,43.62,Monthly
SUB000593,CU000593,PL03,2025-11-24,,Active,448.42,Monthly
SUB000594,CU000594,PL01,2025-10-11,,Active,53.96,Annual
SUB000595,CU000595,PL02,2024-04-07,,Active,185.26,Annual
SUB000596,CU000596,PL02,2023-06-09,,Active,169.56,Annual
SUB000597,CU000597,PL02,2022-10-21,,Active,162.06,Monthly
SUB000598,CU000598,PL03,2025-02-06,,Active,391.59,Annual
SUB000599,CU000599,PL03,2026-02-26,,Active,428.84,Annual
SUB000600,CU000600,PL01,2022-07-02,2026-01-02,Churned,59.11,Monthly
SUB000601,CU000601,PL02,2026-04-10,,Active,128.05,Monthly
SUB000602,CU000602,PL01,2025-05-31,2025-11-11,Churned,54.05,Annual
SUB000603,CU000603,PL01,2024-05-28,2025-02-26,Churned,49.56,Annual
SUB000604,CU000604,PL02,2022-12-12,,Active,177.76,Annual
SUB000605,CU000605,PL03,2025-08-21,,Active,445.37,Monthly
SUB000606,CU000606,PL03,2023-03-23,,Active,422.17,Monthly
SUB000607,CU000607,PL02,2025-06-03,,Active,167.0,Annual
SUB000608,CU000608,PL02,2026-05-26,,Active,185.11,Monthly
SUB000609,CU000609,PL02,2024-09-25,,Active,152.52,Annual
SUB000610,CU000610,PL02,2026-06-30,,Active,163.9,Monthly
SUB000611,CU000611,PL02,2022-07-30,,Active,169.71,Annual
SUB000612,CU000612,PL02,2022-06-16,,Active,159.54,Monthly
SUB000613,CU000613,PL01,2024-07-29,2025-06-09,Churned,43.98,Annual
SUB000614,CU000614,PL02,2024-08-19,,Active,174.26,Monthly
SUB000615,CU000615,PL01,2025-11-22,2026-07-10,Churned,59.68,Annual
SUB000616,CU000616,PL01,2023-12-02,,Active,48.99,Monthly
SUB000617,CU000617,PL03,2023-10-23,,Active,459.25,Annual
SUB000618,CU000618,PL01,2023-05-09,,Active,45.66,Annual
SUB000619,CU000619,PL01,2022-06-05,,Active,57.3,Monthly
SUB000620,CU000620,PL04,2025-03-31,,Active,1466.86,Monthly
SUB000621,CU000621,PL01,2023-11-06,2026-04-01,Churned,47.36,Annual
SUB000622,CU000622,PL02,2023-07-21,,Active,136.82,Annual
SUB000623,CU000623,PL01,2025-05-19,,Active,45.74,Monthly
SUB000624,CU000624,PL03,2025-04-22,,Active,389.7,Annual
SUB000625,CU000625,PL04,2024-10-13,,Active,1144.29,Annual
SUB000626,CU000626,PL02,2025-05-08,,Active,158.39,Annual
SUB000627,CU000627,PL02,2026-06-18,,Active,152.05,Monthly
SUB000628,CU000628,PL01,2026-01-22,,Active,55.09,Annual
SUB000629,CU000629,PL01,2022-01-13,,Active,54.98,Annual
SUB000630,CU000630,PL02,2025-01-27,,Active,146.73,Monthly
SUB000631,CU000631,PL02,2023-04-03,,Active,179.13,Annual
SUB000632,CU000632,PL03,2025-07-06,,Active,486.91,Monthly
SUB000633,CU000633,PL01,2026-03-28,,Active,54.4,Monthly
SUB000634,CU000634,PL02,2022-11-29,,Active,136.25,Annual
SUB000635,CU000635,PL01,2024-09-04,,Active,56.43,Annual
SUB000636,CU000636,PL01,2026-02-17,,Active,42.55,Annual
SUB000637,CU000637,PL01,2026-03-09,,Active,45.43,Annual
SUB000638,CU000638,PL02,2025-05-19,2026-02-25,Churned,162.44,Annual
SUB000639,CU000639,PL03,2022-11-10,,Active,486.09,Monthly
SUB000640,CU000640,PL02,2025-10-03,,Active,176.47,Annual
SUB000641,CU000641,PL01,2023-03-31,,Active,55.85,Monthly
SUB000642,CU000642,PL02,2024-01-21,,Active,156.25,Annual
SUB000643,CU000643,PL01,2024-01-16,,Active,44.19,Annual
SUB000644,CU000644,PL01,2025-08-19,,Active,42.3,Annual
SUB000645,CU000645,PL02,2025-11-06,2026-04-11,Churned,175.38,Annual
SUB000646,CU000646,PL03,2022-11-19,,Active,443.45,Monthly
SUB000647,CU000647,PL02,2022-02-22,,Active,136.86,Monthly
SUB000648,CU000648,PL02,2022-01-23,,Active,174.62,Annual
SUB000649,CU000649,PL01,2025-07-06,2025-11-19,Churned,49.83,Monthly
SUB000650,CU000650,PL02,2024-01-30,,Active,175.3,Annual
SUB000651,CU000651,PL03,2022-06-15,2024-03-25,Churned,434.97,Monthly
SUB000652,CU000652,PL04,2026-02-09,,Active,1490.42,Monthly
SUB000653,CU000653,PL01,2022-01-03,2023-02-22,Churned,53.06,Annual
SUB000654,CU000654,PL03,2022-06-18,,Active,455.42,Annual
SUB000655,CU000655,PL01,2024-09-28,,Active,54.75,Monthly
SUB000656,CU000656,PL03,2024-03-13,,Active,465.18,Monthly
SUB000657,CU000657,PL01,2024-06-02,,Active,44.02,Monthly
SUB000658,CU000658,PL03,2026-03-19,,Active,433.12,Annual
SUB000659,CU000659,PL01,2023-05-24,,Active,57.71,Annual
SUB000660,CU000660,PL02,2022-04-25,,Active,168.17,Annual
SUB000661,CU000661,PL01,2025-12-03,2026-08-29,Churned,56.03,Annual
SUB000662,CU000662,PL01,2025-03-22,2026-07-18,Churned,42.4,Monthly
SUB000663,CU000663,PL03,2023-01-14,,Active,382.82,Monthly
SUB000664,CU000664,PL02,2023-11-25,2024-05-03,Churned,149.9,Monthly
SUB000665,CU000665,PL01,2025-12-08,,Active,50.09,Monthly
SUB000666,CU000666,PL01,2022-02-10,,Active,60.76,Monthly
SUB000667,CU000667,PL04,2022-02-06,,Active,1231.57,Annual
SUB000668,CU000668,PL04,2024-01-30,,Active,1125.83,Annual
SUB000669,CU000669,PL01,2024-07-30,,Active,41.7,Monthly
SUB000670,CU000670,PL02,2025-03-20,,Active,142.19,Monthly
SUB000671,CU000671,PL01,2025-09-04,,Active,57.68,Monthly
SUB000672,CU000672,PL02,2022-09-28,,Active,151.77,Annual
SUB000673,CU000673,PL02,2022-11-22,,Active,153.16,Monthly
SUB000674,CU000674,PL02,2023-11-17,2026-07-27,Churned,174.15,Monthly
SUB000675,CU000675,PL02,2023-06-29,,Active,150.24,Annual
SUB000676,CU000676,PL01,2022-06-20,,Active,52.19,Monthly
SUB000677,CU000677,PL02,2022-12-26,,Active,128.26,Annual
SUB000678,CU000678,PL02,2024-04-08,,Active,157.26,Annual
SUB000679,CU000679,PL01,2023-07-19,,Active,58.78,Monthly
SUB000680,CU000680,PL02,2024-01-02,,Active,181.69,Monthly
SUB000681,CU000681,PL02,2023-03-28,,Active,146.27,Monthly
SUB000682,CU000682,PL02,2025-07-23,,Active,182.36,Annual
SUB000683,CU000683,PL02,2025-05-11,,Active,181.52,Monthly
SUB000684,CU000684,PL02,2024-04-08,,Active,155.87,Monthly
SUB000685,CU000685,PL02,2022-04-01,,Active,142.13,Annual
SUB000686,CU000686,PL02,2024-09-12,,Active,171.26,Annual
SUB000687,CU000687,PL03,2025-07-02,,Active,445.49,Annual
SUB000688,CU000688,PL02,2024-02-28,2026-06-26,Churned,184.28,Annual
SUB000689,CU000689,PL02,2023-01-26,,Active,178.15,Annual
SUB000690,CU000690,PL04,2022-06-03,,Active,1496.25,Monthly
SUB000691,CU000691,PL01,2025-09-24,,Active,46.42,Monthly
SUB000692,CU000692,PL04,2024-10-25,,Active,1034.98,Annual
SUB000693,CU000693,PL01,2026-06-25,,Active,56.38,Annual
SUB000694,CU000694,PL02,2024-12-14,,Active,141.4,Annual
SUB000695,CU000695,PL04,2023-12-28,,Active,1343.35,Monthly
SUB000696,CU000696,PL03,2024-06-30,,Active,483.14,Monthly
SUB000697,CU000697,PL02,2023-07-30,2025-09-13,Churned,162.48,Annual
SUB000698,CU000698,PL01,2023-08-22,,Active,48.5,Annual
SUB000699,CU000699,PL03,2022-10-06,2025-04-01,Churned,443.09,Annual
SUB000700,CU000700,PL02,2025-03-11,2026-03-02,Churned,162.66,Annual
SUB000701,CU000701,PL03,2022-11-20,,Active,409.02,Monthly
SUB000702,CU000702,PL02,2022-07-07,2026-06-04,Churned,134.01,Monthly
SUB000703,CU000703,PL02,2022-05-27,,Active,128.82,Annual
SUB000704,CU000704,PL03,2022-06-30,,Active,396.21,Annual
SUB000705,CU000705,PL01,2024-01-24,,Active,51.22,Monthly
SUB000706,CU000706,PL03,2022-04-26,,Active,455.18,Annual
SUB000707,CU000707,PL04,2026-06-03,,Active,1396.53,Monthly
SUB000708,CU000708,PL03,2023-07-17,2025-08-04,Churned,496.57,Monthly
SUB000709,CU000709,PL02,2022-02-27,,Active,158.7,Monthly
SUB000710,CU000710,PL03,2023-01-09,,Active,479.93,Monthly
SUB000711,CU000711,PL01,2022-11-21,,Active,45.34,Monthly
SUB000712,CU000712,PL01,2022-10-13,,Active,60.2,Monthly
SUB000713,CU000713,PL04,2026-05-22,,Active,1233.37,Monthly
SUB000714,CU000714,PL01,2022-04-15,2022-12-19,Churned,42.9,Monthly
SUB000715,CU000715,PL03,2024-08-05,2025-10-09,Churned,494.4,Annual
SUB000716,CU000716,PL02,2024-12-14,,Active,126.89,Annual
SUB000717,CU000717,PL02,2025-06-13,,Active,166.58,Monthly
SUB000718,CU000718,PL01,2025-08-10,,Active,57.25,Monthly
SUB000719,CU000719,PL01,2025-10-17,2026-06-29,Churned,48.06,Annual
SUB000720,CU000720,PL01,2026-06-02,,Active,55.17,Monthly
SUB000721,CU000721,PL04,2024-10-26,,Active,1166.6,Annual
SUB000722,CU000722,PL02,2024-05-07,,Active,169.24,Monthly
SUB000723,CU000723,PL01,2022-08-14,,Active,58.83,Annual
SUB000724,CU000724,PL01,2022-09-15,,Active,51.31,Monthly
SUB000725,CU000725,PL02,2024-06-04,,Active,182.59,Monthly
SUB000726,CU000726,PL02,2025-12-10,2026-04-12,Churned,128.93,Annual
SUB000727,CU000727,PL01,2023-07-09,,Active,54.51,Annual
SUB000728,CU000728,PL01,2023-04-17,,Active,57.75,Annual
SUB000729,CU000729,PL01,2026-04-20,,Active,44.03,Annual
SUB000730,CU000730,PL02,2025-05-18,,Active,175.81,Monthly
SUB000731,CU000731,PL01,2023-04-06,,Active,59.55,Annual
SUB000732,CU000732,PL03,2023-01-09,,Active,343.14,Monthly
SUB000733,CU000733,PL01,2025-03-21,,Active,60.67,Monthly
SUB000734,CU000734,PL01,2023-03-24,2025-06-28,Churned,43.35,Monthly
SUB000735,CU000735,PL02,2023-05-09,,Active,177.5,Annual
SUB000736,CU000736,PL01,2025-03-20,,Active,45.15,Annual
SUB000737,CU000737,PL01,2023-10-12,,Active,49.4,Monthly
SUB000738,CU000738,PL01,2024-03-17,2024-11-10,Churned,59.89,Annual
SUB000739,CU000739,PL03,2023-03-07,2024-01-22,Churned,403.57,Annual
SUB000740,CU000740,PL01,2026-02-27,,Active,51.72,Monthly
SUB000741,CU000741,PL03,2022-08-25,,Active,350.95,Monthly
SUB000742,CU000742,PL03,2023-09-15,,Active,495.99,Monthly
SUB000743,CU000743,PL01,2025-09-27,2026-04-10,Churned,45.96,Annual
SUB000744,CU000744,PL03,2023-03-08,2025-04-16,Churned,483.91,Annual
SUB000745,CU000745,PL03,2026-01-15,,Active,392.21,Monthly
