CustomerID,CustomerName,SignupDate,Industry,Country,Segment
CU000425,Account 000425,2022-03-23,Manufacturing,Germany,Enterprise
CU000426,Account 000426,2022-03-18,Education,United Kingdom,Mid-Market
CU000427,Account 000427,2026-02-04,Finance,United States,Enterprise
CU000428,Account 000428,2023-02-28,Healthcare,Canada,Enterprise
CU000429,Account 000429,2026-01-24,Finance,United Kingdom,Mid-Market
CU000430,Account 000430,2025-05-07,Software,United Kingdom,Mid-Market
CU000431,Account 000431,2024-05-03,Manufacturing,Australia,SMB
CU000432,Account 000432,2022-08-16,Software,Germany,Mid-Market
CU000433,Account 000433,2024-09-13,Manufacturing,Germany,SMB
CU000434,Account 000434,2023-05-31,Retail,Canada,SMB
CU000435,Account 000435,2026-01-03,Manufacturing,Germany,Mid-Market
CU000436,Account 000436,2023-09-13,Manufacturing,Singapore,SMB
CU000437,Account 000437,2025-02-03,Education,United States,Mid-Market
CU000438,Account 000438,2023-11-27,Education,Singapore,Enterprise
CU000439,Account 000439,2022-01-26,Retail,Canada,SMB
CU000440,Account 000440,2022-01-04,Education,United Kingdom,Mid-Market
CU000441,Account 000441,2025-05-13,Retail,United States,Enterprise
CU000442,Account 000442,2026-01-11,Education,United Kingdom,Enterprise
CU000443,Account 000443,2026-03-22,Manufacturing,Canada,Mid-Market
CU000444,Account 000444,2024-02-25,Professional Services,Singapore,SMB
CU000445,Account 000445,2025-12-19,Retail,United States,SMB
CU000446,Account 000446,2022-04-15,Manufacturing,United States,SMB
CU000447,Account 000447,2025-05-14,Software,United Kingdom,Enterprise
CU000448,Account 000448,2025-07-08,Healthcare,Singapore,Mid-Market
CU000449,Account 000449,2022-12-05,Retail,United Kingdom,SMB
CU000450,Account 000450,2023-06-22,Manufacturing,Canada,Mid-Market
CU000451,Account 000451,2024-02-06,Finance,Germany,SMB
CU000452,Account 000452,2022-10-13,Finance,Singapore,Enterprise
CU000453,Account 000453,2025-01-01,Education,Singapore,SMB
CU000454,Account 000454,2025-02-17,Healthcare,Australia,Enterprise
CU000455,Account 000455,2024-08-14,Retail,Germany,Enterprise
CU000456,Account 000456,2022-01-28,Retail,Singapore,SMB
CU000457,Account 000457,2024-12-26,Retail,United States,Mid-Market
CU000458,Account 000458,2023-08-28,Healthcare,United States,SMB
CU000459,Account 000459,2023-06-22,Education,Canada,Enterprise
CU000460,Account 000460,2024-07-13,Software,Australia,Enterprise
CU000461,Account 000461,2024-12-17,Finance,Singapore,SMB
CU000462,Account 000462,2024-05-17,Education,Singapore,Mid-Market
CU000463,Account 000463,2024-01-09,Software,United Kingdom,Mid-Market
CU000464,Account 000464,2022-09-04,Education,Canada,Enterprise
CU000465,Account 000465,2024-08-30,Software,Germany,Enterprise
CU000466,Account 000466,2022-04-15,Manufacturing,Singapore,Mid-Market
CU000467,Account 000467,2023-07-18,Software,Singapore,SMB
CU000468,Account 000468,2026-05-19,Professional Services,Singapore,Mid-Market
CU000469,Account 000469,2022-04-25,Retail,Singapore,SMB
CU000470,Account 000470,2022-08-23,Healthcare,Singapore,Enterprise
CU000471,Account 000471,2023-04-19,Manufacturing,Australia,SMB
CU000472,Account 000472,2025-12-31,Manufacturing,Singapore,SMB
CU000473,Account 000473,2025-02-16,Healthcare,Singapore,Enterprise
CU000474,Account 000474,2025-01-09,Retail,Germany,Mid-Market
CU000475,Account 000475,2026-02-27,Finance,Germany,SMB
CU000476,Account 000476,2024-07-17,Software,United Kingdom,SMB
CU000477,Account 000477,2025-12-08,Healthcare,Singapore,Mid-Market
CU000478,Account 000478,2022-09-14,Manufacturing,Singapore,Mid-Market
CU000479,Account 000479,2024-01-25,Healthcare,Canada,SMB
CU000480,Account 000480,2023-06-26,Education,Singapore,Enterprise
CU000481,Account 000481,2023-12-28,Software,Australia,Mid-Market
CU000482,Account 000482,2026-04-04,Software,Singapore,SMB
CU000483,Account 000483,2024-04-09,Retail,Australia,Enterprise
CU000484,Account 000484,2024-12-20,Professional Services,United States,SMB
CU000485,Account 000485,2022-10-25,Education,United States,Enterprise
CU000486,Account 000486,2022-03-02,Healthcare,Germany,Mid-Market
CU000487,Account 000487,2024-03-24,Finance,Singapore,Enterprise
CU000488,Account 000488,2025-04-07,Retail,United Kingdom,SMB
CU000489,Account 000489,2025-05-16,Professional Services,Singapore,Enterprise
CU000490,Account 000490,2023-12-09,Professional Services,Australia,Enterprise
CU000491,Account 000491,2024-08-11,Education,Singapore,SMB
CU000492,Account 000492,2026-01-29,Software,Australia,Mid-Market
CU000493,Account 000493,2024-01-28,Professional Services,Germany,SMB
CU000494,Account 000494,2024-08-22,Healthcare,Singapore,Enterprise
CU000495,Account 000495,2024-10-13,Software,Canada,Mid-Market
CU000496,Account 000496,2024-09-15,Software,Singapore,SMB
CU000497,Account 000497,2024-11-14,Healthcare,Singapore,Mid-Market
CU000498,Account 000498,2022-06-10,Software,Australia,SMB
CU000499,Account 000499,2023-05-25,Manufacturing,Singapore,SMB
CU000500,Account 000500,2025-08-25,Retail,Singapore,Mid-Market
CU000501,Account 000501,2025-08-19,Education,Germany,SMB
CU000502,Account 000502,2026-03-10,Professional Services,Germany,Mid-Market
CU000503,Account 000503,2026-03-19,Professional Services,Singapore,Mid-Market
CU000504,Account 000504,2024-09-13,Education,Canada,SMB
CU000505,Account 000505,2023-12-25,Manufacturing,Singapore,Mid-Market
CU000506,Account 000506,2025-05-18,Finance,Australia,Mid-Market
CU000507,Account 000507,2024-02-21,Healthcare,Singapore,Enterprise
CU000508,Account 000508,2023-06-06,Manufacturing,United Kingdom,Mid-Market
CU000509,Account 000509,2025-11-10,Professional Services,Germany,Mid-Market
CU000510,Account 000510,2022-03-23,Software,Canada,SMB
CU000511,Account 000511,2025-12-28,Finance,Germany,Mid-Market
CU000512,Account 000512,2024-09-21,Professional Services,Germany,SMB
CU000513,Account 000513,2023-07-15,Professional Services,Singapore,Mid-Market
CU000514,Account 000514,2024-10-21,Finance,Singapore,Mid-Market
CU000515,Account 000515,2024-03-10,Finance,United States,SMB
CU000516,Account 000516,2025-06-06,Education,United States,Mid-Market
CU000517,Account 000517,2024-01-11,Manufacturing,United States,Mid-Market
CU000518,Account 000518,2026-01-25,Retail,Singapore,Enterprise
CU000519,Account 000519,2024-11-16,Healthcare,Australia,SMB
CU000520,Account 000520,2022-08-30,Professional Services,United Kingdom,SMB
CU000521,Account 000521,2022-09-01,Software,Canada,Mid-Market
CU000522,Account 000522,2023-11-19,Retail,Canada,SMB
CU000523,Account 000523,2024-01-03,Professional Services,United States,SMB
CU000524,Account 000524,2024-07-07,Education,United States,SMB
CU000525,Account 000525,2023-09-04,Retail,United States,Mid-Market
CU000526,Account 000526,2023-12-16,Retail,United Kingdom,Mid-Market
CU000527,Account 000527,2025-11-18,Education,Singapore,SMB
CU000528,Account 000528,2024-04-07,Manufacturing,Australia,Mid-Market
CU000529,Account 000529,2025-03-09,Education,United Kingdom,Mid-Market
CU000530,Account 000530,2022-06-13,Healthcare,Germany,Mid-Market
CU000531,Account 000531,2023-03-02,Education,United Kingdom,Mid-Market
CU000532,Account 000532,2022-03-12,Healthcare,United States,SMB
CU000533,Account 000533,2024-08-18,Finance,Australia,Enterprise
CU000534,Account 000534,2025-12-19,Retail,Australia,Enterprise
CU000535,Account 000535,2026-03-01,Retail,Australia,Enterprise
CU000536,Account 000536,2025-04-28,Finance,Singapore,Enterprise
CU000537,Account 000537,2022-03-16,Retail,Canada,Mid-Market
CU000538,Account 000538,2024-11-21,Education,Canada,Enterprise
CU000539,Account 000539,2024-04-05,Retail,United States,SMB
CU000540,Account 000540,2023-07-09,Professional Services,Singapore,Mid-Market
CU000541,Account 000541,2023-08-03,Healthcare,Germany,SMB
CU000542,Account 000542,2026-02-15,Healthcare,Australia,SMB
CU000543,Account 000543,2025-08-16,Software,Australia,SMB
CU000544,Account 000544,2022-06-20,Manufacturing,Australia,Mid-Market
CU000545,Account 000545,2026-02-26,Manufacturing,Canada,SMB
CU000546,Account 000546,2024-12-02,Education,United Kingdom,Enterprise
CU000547,Account 000547,2024-07-03,Manufacturing,United Kingdom,Mid-Market
CU000548,Account 000548,2025-05-07,Professional Services,Australia,Mid-Market
CU000549,Account 000549,2024-06-10,Healthcare,Singapore,SMB
CU000550,Account 000550,2025-10-15,Retail,Germany,Mid-Market
CU000551,Account 000551,2025-09-13,Healthcare,Germany,Mid-Market
CU000552,Account 000552,2023-11-18,Retail,United States,SMB
CU000553,Account 000553,2024-05-15,Finance,Australia,SMB
CU000554,Account 000554,2025-05-06,Retail,United Kingdom,Enterprise
CU000555,Account 000555,2024-06-18,Retail,United States,SMB
CU000556,Account 000556,2026-01-16,Retail,United States,Mid-Market
CU000557,Account 000557,2025-12-16,Education,Canada,SMB
CU000558,Account 000558,2022-10-28,Education,Germany,SMB
CU000559,Account 000559,2026-03-23,Healthcare,Germany,Mid-Market
CU000560,Account 000560,2025-05-23,Finance,Singapore,Mid-Market
CU000561,Account 000561,2025-03-19,Education,Canada,Enterprise
CU000562,Account 000562,2025-12-06,Retail,Australia,SMB
CU000563,Account 000563,2026-04-01,Education,Singapore,SMB
CU000564,Account 000564,2023-10-09,Manufacturing,Germany,Enterprise
CU000565,Account 000565,2024-04-13,Software,Germany,Mid-Market
CU000566,Account 000566,2025-08-27,Healthcare,Australia,SMB
CU000567,Account 000567,2024-02-10,Software,United Kingdom,SMB
CU000568,Account 000568,2022-06-13,Retail,United Kingdom,Enterprise
CU000569,Account 000569,2026-01-12,Software,United States,SMB
CU000570,Account 000570,2025-06-16,Software,United Kingdom,SMB
CU000571,Account 000571,2026-02-17,Retail,United Kingdom,SMB
CU000572,Account 000572,2022-06-29,Retail,United States,Mid-Market
CU000573,Account 000573,2024-05-20,Education,Germany,Mid-Market
CU000574,Account 000574,2024-10-15,Retail,Germany,SMB
CU000575,Account 000575,2022-10-12,Professional Services,Australia,Mid-Market
CU000576,Account 000576,2022-11-18,Education,Australia,Mid-Market
CU000577,Account 000577,2024-06-09,Healthcare,Germany,Mid-Market
CU000578,Account 000578,2025-04-24,Manufacturing,Canada,Mid-Market
CU000579,Account 000579,2026-03-02,Finance,United States,Enterprise
CU000580,Account 000580,2024-03-02,Software,Canada,Enterprise
CU000581,Account 000581,2026-06-01,Healthcare,Germany,SMB
CU000582,Account 000582,2022-01-15,Professional Services,Germany,SMB
CU000583,Account 000583,2026-03-31,Healthcare,Singapore,SMB
CU000584,Account 000584,2024-11-09,Retail,Canada,Enterprise
CU000585,Account 000585,2023-11-14,Retail,United Kingdom,Enterprise
CU000586,Account 000586,2024-03-24,Manufacturing,Australia,Mid-Market
CU000587,Account 000587,2026-03-27,Finance,Singapore,SMB
CU000588,Account 000588,2023-08-21,Healthcare,United States,SMB
CU000589,Account 000589,2025-02-02,Finance,United States,SMB
CU000590,Account 000590,2025-04-07,Retail,Australia,Mid-Market
CU000591,Account 000591,2022-02-15,Retail,United States,Enterprise
CU000592,Account 000592,2025-05-20,Finance,United States,SMB
CU000593,Account 000593,2025-11-24,Healthcare,United States,Mid-Market
CU000594,Account 000594,2025-10-11,Education,Germany,Enterprise
CU000595,Account 000595,2024-04-07,Education,Singapore,Mid-Market
CU000596,Account 000596,2023-06-09,Finance,Canada,Enterprise
CU000597,Account 000597,2022-10-21,Education,United States,Mid-Market
CU000598,Account 000598,2025-02-06,Manufacturing,Singapore,SMB
CU000599,Account 000599,2026-02-26,Healthcare,Australia,Enterprise
CU000600,Account 000600,2022-07-02,Education,Canada,SMB
CU000601,Account 000601,2026-04-10,Manufacturing,United Kingdom,Mid-Market
CU000602,Account 000602,2025-05-31,Professional Services,Canada,Enterprise
CU000603,Account 000603,2024-05-28,Professional Services,Singapore,SMB
CU000604,Account 000604,2022-12-12,Manufacturing,Singapore,Mid-Market
CU000605,Account 000605,2025-08-21,Manufacturing,Canada,Enterprise
CU000606,Account 000606,2023-03-23,Healthcare,Australia,Enterprise
CU000607,Account 000607,2025-06-03,Professional Services,Canada,Mid-Market
CU000608,Account 000608,2026-05-26,Professional Services,Germany,Mid-Market
CU000609,Account 000609,2024-09-25,Professional Services,United Kingdom,Enterprise
CU000610,Account 000610,2026-06-30,Finance,Canada,SMB
CU000611,Account 000611,2022-07-30,Software,United States,Mid-Market
CU000612,Account 000612,2022-06-16,Retail,Australia,Enterprise
CU000613,Account 000613,2024-07-29,Finance,Singapore,Enterprise
CU000614,Account 000614,2024-08-19,Healthcare,Canada,Enterprise
CU000615,Account 000615,2025-11-22,Professional Services,Germany,SMB
CU000616,Account 000616,2023-12-02,Manufacturing,United Kingdom,SMB
CU000617,Account 000617,2023-10-23,Education,Australia,Mid-Market
CU000618,Account 000618,2023-05-09,Education,United Kingdom,Mid-Market
CU000619,Account 000619,2022-06-05,Retail,Australia,SMB
CU000620,Account 000620,2025-03-31,Retail,Singapore,Mid-Market
CU000621,Account 000621,2023-11-06,Software,Germany,Enterprise
CU000622,Account 000622,2023-07-21,Education,Canada,SMB
CU000623,Account 000623,2025-05-19,Education,Singapore,SMB
CU000624,Account 000624,2025-04-22,Healthcare,Singapore,SMB
CU000625,Account 000625,2024-10-13,Software,Canada,Enterprise
CU000626,Account 000626,2025-05-08,Finance,Canada,Mid-Market
CU000627,Account 000627,2026-06-18,Retail,Australia,Enterprise
CU000628,Account 000628,2026-01-22,Professional Services,Germany,SMB
CU000629,Account 000629,2022-01-13,Retail,Singapore,Mid-Market
CU000630,Account 000630,2025-01-27,Healthcare,Australia,Enterprise
CU000631,Account 000631,2023-04-03,Education,Singapore,Enterprise
CU000632,Account 000632,2025-07-06,Retail,United States,Mid-Market
CU000633,Account 000633,2026-03-28,Healthcare,United Kingdom,Enterprise
CU000634,Account 000634,2022-11-29,Manufacturing,Singapore,Enterprise
CU000635,Account 000635,2024-09-04,Software,United Kingdom,Mid-Market
CU000636,Account 000636,2026-02-17,Professional Services,United States,Mid-Market
CU000637,Account 000637,2026-03-09,Education,Australia,Enterprise
CU000638,Account 000638,2025-05-19,Software,Australia,Mid-Market
CU000639,Account 000639,2022-11-10,Finance,Australia,Mid-Market
CU000640,Account 000640,2025-10-03,Finance,United Kingdom,SMB
CU000641,Account 000641,2023-03-31,Professional Services,Australia,Mid-Market
CU000642,Account 000642,2024-01-21,Software,Germany,Enterprise
CU000643,Account 000643,2024-01-16,Professional Services,Singapore,Mid-Market
CU000644,Account 000644,2025-08-19,Software,Canada,Mid-Market
CU000645,Account 000645,2025-11-06,Professional Services,United Kingdom,SMB
CU000646,Account 000646,2022-11-19,Professional Services,Canada,Mid-Market
CU000647,Account 000647,2022-02-22,Finance,Canada,SMB
CU000648,Account 000648,2022-01-23,Healthcare,United Kingdom,Enterprise
CU000649,Account 000649,2025-07-06,Finance,United States,Mid-Market
CU000650,Account 000650,2024-01-30,Manufacturing,Canada,SMB
CU000651,Account 000651,2022-06-15,Finance,United Kingdom,SMB
CU000652,Account 000652,2026-02-09,Retail,Germany,Enterprise
CU000653,Account 000653,2022-01-03,Education,Australia,SMB
CU000654,Account 000654,2022-06-18,Software,Singapore,Mid-Market
CU000655,Account 000655,2024-09-28,Professional Services,United Kingdom,SMB
CU000656,Account 000656,2024-03-13,Professional Services,Australia,Enterprise
CU000657,Account 000657,2024-06-02,Software,Singapore,Enterprise
CU000658,Account 000658,2026-03-19,Professional Services,Australia,Mid-Market
CU000659,Account 000659,2023-05-24,Manufacturing,Singapore,Mid-Market
CU000660,Account 000660,2022-04-25,Professional Services,Australia,Enterprise
CU000661,Account 000661,2025-12-03,Finance,United States,Enterprise
CU000662,Account 000662,2025-03-22,Retail,Singapore,Enterprise
CU000663,Account 000663,2023-01-14,Retail,Canada,SMB
CU000664,Account 000664,2023-11-25,Manufacturing,Australia,Enterprise
CU000665,Account 000665,2025-12-08,Retail,Canada,Enterprise
CU000666,Account 000666,2022-02-10,Finance,United Kingdom,Enterprise
CU000667,Account 000667,2022-02-06,Professional Services,Canada,Mid-Market
CU000668,Account 000668,2024-01-30,Finance,Singapore,SMB
CU000669,Account 000669,2024-07-30,Professional Services,United Kingdom,SMB
CU000670,Account 000670,2025-03-20,Retail,United Kingdom,Enterprise
CU000671,Account 000671,2025-09-04,Healthcare,United States,Mid-Market
CU000672,Account 000672,2022-09-28,Software,Singapore,Mid-Market
CU000673,Account 000673,2022-11-22,Manufacturing,Australia,Mid-Market
CU000674,Account 000674,2023-11-17,Professional Services,Singapore,Mid-Market
CU000675,Account 000675,2023-06-29,Manufacturing,Australia,SMB
CU000676,Account 000676,2022-06-20,Retail,United Kingdom,Enterprise
CU000677,Account 000677,2022-12-26,Professional Services,Canada,SMB
