Month,CustomerID,LicensedSeats,ActiveUsers,Logins,FeatureAdoptionRate,CriticalErrors
2026-05-01,CU000058,39,35,740,0.1654,3
2026-06-01,CU000058,11,9,150,0.442,5
2026-08-01,CU000058,13,13,170,0.2347,4
2022-04-01,CU000059,51,42,396,0.6188,5
2022-06-01,CU000059,30,24,298,0.5837,3
2022-12-01,CU000059,9,9,166,0.3356,3
2023-02-01,CU000059,53,26,641,0.6742,5
2023-03-01,CU000059,95,72,742,0.6104,4
2023-04-01,CU000059,85,45,1223,0.6437,5
2023-05-01,CU000059,113,102,682,0.8305,4
2023-06-01,CU000059,44,31,579,0.3795,2
2023-07-01,CU000059,97,73,1243,0.5351,0
2023-08-01,CU000059,52,49,621,0.8659,1
2023-09-01,CU000059,112,78,1368,0.6119,0
2023-10-01,CU000059,23,18,198,0.9394,0
2023-11-01,CU000059,77,53,883,0.7239,0
2023-12-01,CU000059,92,60,891,0.1463,1
2024-03-01,CU000059,12,9,137,0.4411,5
2024-06-01,CU000059,118,83,1381,0.3529,3
2024-07-01,CU000059,27,17,229,0.1885,1
2025-05-01,CU000059,99,76,549,0.2498,0
2025-08-01,CU000059,27,22,136,0.8696,3
2026-06-01,CU000059,119,62,759,0.7289,2
2025-11-01,CU000060,102,76,1061,0.3422,2
2026-02-01,CU000060,4,1,81,0.8486,1
2025-01-01,CU000061,96,96,1379,0.4901,2
2025-03-01,CU000061,51,49,627,0.7944,0
2026-04-01,CU000061,6,6,84,0.8135,2
2026-08-01,CU000061,70,47,522,0.7194,0
2024-02-01,CU000062,51,28,272,0.6553,5
2024-04-01,CU000062,99,89,1156,0.6796,5
2024-06-01,CU000062,18,13,379,0.2116,3
2024-07-01,CU000062,11,8,75,0.9028,3
2024-09-01,CU000062,4,4,69,0.3166,4
2024-11-01,CU000062,44,32,558,0.8475,2
2025-01-01,CU000062,105,48,887,0.8188,0
2025-04-01,CU000062,85,65,782,0.74,4
2026-02-01,CU000062,20,17,139,0.1166,1
2026-07-01,CU000062,24,17,170,0.4058,4
2025-11-01,CU000063,88,53,646,0.5199,7
2026-01-01,CU000063,71,40,1057,0.5408,2
2026-02-01,CU000063,79,40,1241,0.3247,3
2026-04-01,CU000063,93,82,924,0.8205,8
2026-05-01,CU000063,68,36,566,0.6466,1
2026-06-01,CU000063,2,1,21,0.641,0
2026-08-01,CU000063,4,2,46,0.3861,4
2024-12-01,CU000064,50,30,737,0.9305,1
2025-04-01,CU000064,25,18,452,0.3658,0
2025-06-01,CU000064,55,25,594,0.8186,4
2025-11-01,CU000064,68,65,621,0.5993,3
2025-12-01,CU000064,43,34,856,0.6834,2
2026-05-01,CU000064,35,13,295,0.504,5
2024-01-01,CU000065,66,42,849,0.4298,4
2024-03-01,CU000065,73,61,812,0.6057,4
2024-05-01,CU000065,1,0,11,0.7326,2
2024-06-01,CU000065,61,40,521,0.6486,6
2024-09-01,CU000065,96,65,1194,0.5263,4
2024-10-01,CU000065,46,29,595,0.7425,3
2024-11-01,CU000065,50,31,818,0.2973,3
2025-01-01,CU000065,5,4,55,0.1229,4
2025-03-01,CU000065,42,33,403,0.5957,4
2025-05-01,CU000065,27,19,276,0.5112,2
2025-09-01,CU000065,42,23,564,0.5029,0
2025-10-01,CU000065,18,11,256,0.5346,2
2026-05-01,CU000065,27,22,300,0.3126,2
2026-08-01,CU000065,37,25,307,0.6787,3
2024-07-01,CU000066,8,7,107,0.638,4
2024-10-01,CU000066,117,69,2328,0.7154,0
2025-01-01,CU000066,4,2,55,0.8073,3
2025-03-01,CU000066,93,80,1193,0.4071,2
2025-05-01,CU000066,52,30,303,0.7588,0
2025-06-01,CU000066,60,44,923,0.8052,4
2025-08-01,CU000066,30,12,446,0.6384,3
2025-09-01,CU000066,103,61,430,0.5324,3
2025-11-01,CU000066,77,66,1368,0.4007,0
2026-01-01,CU000066,68,34,1050,0.5454,0
2026-02-01,CU000066,53,31,1050,0.842,2
2024-01-01,CU000067,119,74,1620,0.7583,3
2024-05-01,CU000067,44,39,568,0.3883,1
2024-08-01,CU000067,7,6,85,0.7202,3
2024-11-01,CU000067,113,78,990,0.5238,5
2025-06-01,CU000067,48,45,508,0.9477,5
2025-07-01,CU000067,113,113,1955,0.707,4
2025-08-01,CU000067,72,72,333,0.8521,0
2025-11-01,CU000067,8,6,149,0.5671,0
2026-01-01,CU000067,64,28,782,0.8799,1
2023-09-01,CU000068,62,51,1291,0.5456,2
2024-01-01,CU000068,71,56,658,0.4376,0
2024-02-01,CU000068,71,32,1244,0.5285,2
2024-07-01,CU000068,62,54,824,0.6369,2
2025-02-01,CU000068,56,50,332,0.7012,2
2026-01-01,CU000068,78,56,1095,0.8394,2
2026-03-01,CU000068,78,66,1328,0.5303,0
2026-05-01,CU000068,51,33,386,0.8505,5
2024-12-01,CU000069,108,90,766,0.2997,0
2025-02-01,CU000069,1,0,5,0.7553,3
2025-05-01,CU000069,104,95,751,0.3597,1
2025-06-01,CU000069,89,62,910,0.6855,3
2025-09-01,CU000069,116,79,1030,0.5747,2
2025-10-01,CU000069,94,50,1163,0.6386,5
2026-04-01,CU000069,96,39,1212,0.8092,0
2026-06-01,CU000069,67,67,1015,0.2996,7
2022-08-01,CU000070,87,45,1573,0.4291,1
2022-11-01,CU000070,104,62,536,0.5052,4
2023-05-01,CU000070,112,77,2656,0.9561,5
2023-06-01,CU000070,37,25,461,0.4896,0
2023-09-01,CU000070,111,73,1606,0.3305,6
2023-11-01,CU000070,26,22,306,0.296,0
2024-01-01,CU000070,42,26,535,0.6225,0
2024-06-01,CU000070,36,31,541,0.5471,2
2024-07-01,CU000070,85,54,1562,0.2874,5
2024-10-01,CU000070,81,65,634,0.4557,2
2024-12-01,CU000070,108,104,1061,0.5922,4
2025-04-01,CU000070,64,62,1184,0.8272,1
2025-07-01,CU000070,90,83,1488,0.7509,3
2025-12-01,CU000070,60,40,836,0.8236,1
2026-07-01,CU000070,64,57,625,0.4052,3
2026-08-01,CU000070,80,50,633,0.7138,4
2022-12-01,CU000071,60,38,1043,0.4997,1
2023-02-01,CU000071,100,80,308,0.7371,1
2023-03-01,CU000071,14,8,167,0.8864,1
2023-05-01,CU000071,6,2,64,0.4683,3
2023-06-01,CU000071,117,59,1169,0.5245,2
2023-08-01,CU000071,108,62,1453,0.2268,1
2023-11-01,CU000071,91,34,1007,0.9286,5
2024-01-01,CU000071,18,16,250,0.518,6
2024-03-01,CU000071,12,9,220,0.6157,3
2024-04-01,CU000071,83,64,865,0.6136,2
2024-06-01,CU000071,77,60,628,0.7352,1
2024-07-01,CU000071,105,74,1585,0.877,5
2024-08-01,CU000071,34,31,337,0.6821,4
2024-09-01,CU000071,53,36,713,0.3744,1
2024-12-01,CU000071,97,69,579,0.8832,2
2025-05-01,CU000071,35,19,677,0.8639,0
2025-07-01,CU000071,83,55,1021,0.5821,2
2025-08-01,CU000071,77,46,217,0.1168,4
2025-09-01,CU000071,92,80,1566,0.8858,1
2026-03-01,CU000071,11,6,191,0.8766,2
2026-07-01,CU000071,94,56,1049,0.7807,2
2024-05-01,CU000072,26,20,461,0.5292,1
2024-07-01,CU000072,89,75,1060,0.801,3
2024-08-01,CU000072,35,28,482,0.5035,1
2024-10-01,CU000072,76,76,927,0.6035,4
2025-01-01,CU000072,101,101,1514,0.9463,2
2025-04-01,CU000072,20,20,200,0.6836,4
2025-06-01,CU000072,27,13,171,0.859,4
2025-11-01,CU000072,119,90,683,0.875,4
2025-12-01,CU000072,10,6,162,0.8813,0
2026-01-01,CU000072,81,67,935,0.6114,0
2026-04-01,CU000072,25,17,308,0.3897,3
2026-06-01,CU000072,58,37,383,0.8845,0
2023-03-01,CU000073,4,2,37,0.7545,4
2023-04-01,CU000073,70,53,1154,0.5833,0
2023-08-01,CU000073,1,0,8,0.6534,0
2023-09-01,CU000073,107,82,1296,0.8586,6
2023-11-01,CU000073,72,45,881,0.5171,3
2024-01-01,CU000073,3,1,24,0.6935,1
2024-02-01,CU000073,13,7,162,0.4949,1
2024-03-01,CU000073,101,101,1288,0.3583,4
2024-04-01,CU000073,67,37,938,0.456,0
2024-06-01,CU000073,113,48,1043,0.4066,0
2024-09-01,CU000073,18,13,222,0.4468,1
2024-10-01,CU000073,97,67,1370,0.7997,2
2025-03-01,CU000073,31,20,636,0.7518,2
2025-04-01,CU000073,16,16,269,0.6602,0
2025-07-01,CU000073,97,79,1337,0.8306,4
2025-09-01,CU000073,92,73,1035,0.4598,5
2026-02-01,CU000073,94,30,1747,0.5987,0
2026-05-01,CU000073,43,27,284,0.5689,2
2024-08-01,CU000074,39,21,422,0.2981,0
2024-11-01,CU000074,90,55,1170,0.7638,7
2025-01-01,CU000074,64,64,1131,0.4563,6
2025-04-01,CU000074,8,5,112,0.5633,3
2025-11-01,CU000074,52,41,427,0.7642,0
2026-02-01,CU000074,57,31,870,0.6843,0
2026-04-01,CU000074,98,73,839,0.2459,5
2026-05-01,CU000075,112,80,1579,0.7903,1
2026-07-01,CU000075,61,57,772,0.6527,3
2023-05-01,CU000076,113,53,770,0.5565,3
2023-07-01,CU000076,116,114,858,0.4241,1
2023-08-01,CU000076,59,35,834,0.9511,6
2023-10-01,CU000076,93,51,924,0.6636,4
2024-12-01,CU000076,54,36,976,0.3765,1
2025-01-01,CU000076,63,50,496,0.7556,3
2025-05-01,CU000076,67,44,459,0.9145,0
2025-06-01,CU000076,53,34,674,0.44,3
2025-07-01,CU000076,19,14,304,0.4729,4
2025-08-01,CU000076,32,19,383,0.644,2
2026-02-01,CU000076,74,43,1156,0.519,0
2026-03-01,CU000076,30,16,435,0.8238,0
2026-06-01,CU000076,74,59,1225,0.6812,6
2026-08-01,CU000076,34,27,385,0.3255,3
2025-01-01,CU000077,68,57,788,0.6823,3
2025-11-01,CU000077,57,19,728,0.7824,7
2025-12-01,CU000077,115,101,765,0.653,2
2026-01-01,CU000077,48,32,762,0.9332,1
2026-06-01,CU000077,71,63,903,0.7962,2
2026-08-01,CU000077,56,41,318,0.5888,5
2022-11-01,CU000078,20,17,313,0.5253,0
2022-12-01,CU000078,17,9,260,0.8676,3
2023-07-01,CU000078,94,94,1253,0.5251,2
2023-12-01,CU000078,21,16,389,0.4499,1
2024-01-01,CU000078,26,21,281,0.7682,3
2024-03-01,CU000078,92,58,882,0.6805,0
2025-06-01,CU000078,101,94,1226,0.9004,5
2025-08-01,CU000078,119,85,2062,0.7669,4
2025-12-01,CU000078,73,60,872,0.6907,5
2026-01-01,CU000078,50,31,591,0.8801,3
2026-04-01,CU000078,90,64,1519,0.8181,2
2026-07-01,CU000078,42,33,452,0.7116,0
2026-08-01,CU000078,116,75,1074,0.581,1
2024-05-01,CU000079,9,7,79,0.8186,3
2024-06-01,CU000079,99,84,1179,0.8957,0
2024-10-01,CU000079,104,95,743,0.3288,2
2025-01-01,CU000079,100,56,954,0.2097,4
2025-04-01,CU000079,81,47,1007,0.2012,4
2025-07-01,CU000079,48,24,551,0.4332,3
2025-10-01,CU000079,97,57,412,0.6248,0
2026-05-01,CU000079,106,65,1085,0.6292,3
2026-06-01,CU000079,76,57,1659,0.5605,5
2026-07-01,CU000079,71,45,1009,0.9691,6
2026-08-01,CU000079,66,45,1002,0.7106,0
2024-07-01,CU000080,64,49,713,0.7997,3
2024-08-01,CU000080,96,68,784,0.5313,0
2024-12-01,CU000080,96,45,666,0.6775,4
2025-03-01,CU000080,117,95,1659,0.78,0
2025-09-01,CU000080,46,31,724,0.5468,1
2025-12-01,CU000080,95,58,1019,0.6649,3
2026-01-01,CU000080,48,32,643,0.9331,1
2026-03-01,CU000080,106,63,1847,0.7359,0
2026-08-01,CU000080,84,74,497,0.8718,2
2026-06-01,CU000081,64,48,554,0.7751,4
2024-01-01,CU000082,29,23,613,0.8369,4
2024-02-01,CU000082,41,26,759,0.9453,1
2024-05-01,CU000082,3,1,26,0.3095,0
2024-09-01,CU000082,88,58,1392,0.651,3
2025-02-01,CU000082,16,16,231,0.7553,1
2025-07-01,CU000082,16,13,254,0.5775,2
2025-09-01,CU000082,82,59,896,0.8009,4
2025-10-01,CU000082,20,19,116,0.7525,3
2026-01-01,CU000082,71,56,998,0.4855,1
2026-04-01,CU000082,66,66,772,0.7714,4
2026-08-01,CU000082,119,85,1534,0.6312,1
2023-09-01,CU000083,112,112,1234,0.3202,5
2023-10-01,CU000083,107,81,1007,0.4732,0
2024-02-01,CU000083,107,73,1159,0.6582,3
2024-04-01,CU000083,65,25,796,0.5983,1
2024-06-01,CU000083,27,20,467,0.8213,1
2024-10-01,CU000083,23,16,93,0.8719,2
2025-02-01,CU000083,83,75,1099,0.6487,1
2025-06-01,CU000083,98,68,947,0.6108,9
2025-07-01,CU000083,10,6,143,0.5943,1
2026-05-01,CU000083,95,95,1066,0.3856,0
2026-06-01,CU000083,107,40,1723,0.2178,4
2024-06-01,CU000084,29,7,557,0.5209,1
2024-08-01,CU000084,51,50,717,0.4089,6
2026-02-01,CU000084,2,1,15,0.3011,6
2026-07-01,CU000084,107,76,2097,0.355,0
2022-02-01,CU000085,98,86,432,0.4729,3
2022-03-01,CU000085,40,40,560,0.69,6
2022-06-01,CU000085,115,75,1652,0.3924,2
2022-09-01,CU000085,72,56,942,0.5556,4
2022-11-01,CU000085,10,3,55,0.4193,4
2023-01-01,CU000085,26,14,138,0.3109,0
2023-06-01,CU000085,61,27,740,0.6458,6
2023-10-01,CU000085,58,32,802,0.6751,1
2024-02-01,CU000085,14,11,202,0.6705,2
2024-04-01,CU000085,27,20,273,0.6079,5
2024-05-01,CU000085,74,64,826,0.5305,3
2024-06-01,CU000085,76,11,1358,0.8404,4
2025-01-01,CU000085,60,43,1000,0.255,4
2025-02-01,CU000085,38,23,498,0.376,2
2025-05-01,CU000085,77,51,922,0.7391,0
2025-06-01,CU000085,60,47,860,0.8789,4
2025-11-01,CU000085,76,60,992,0.4753,3
2025-12-01,CU000085,6,4,74,0.8236,5
2026-01-01,CU000085,13,11,222,0.6056,4
2026-08-01,CU000085,4,3,51,0.4664,0
2022-12-01,CU000086,44,35,534,0.1786,0
2023-02-01,CU000086,56,37,441,0.4168,6
2023-04-01,CU000086,99,50,1611,0.2679,3
2023-08-01,CU000086,97,89,604,0.2193,1
2023-09-01,CU000086,80,60,1017,0.7757,5
2023-10-01,CU000086,24,19,211,0.8172,0
2023-12-01,CU000086,16,15,176,0.441,2
2024-07-01,CU000086,79,65,683,0.7393,0
2024-09-01,CU000086,92,85,1040,0.6649,0
2024-10-01,CU000086,76,67,626,0.1338,2
2024-12-01,CU000086,92,56,722,0.4303,2
2025-01-01,CU000086,56,40,643,0.5263,3
2025-08-01,CU000086,77,45,595,0.7222,2
2025-09-01,CU000086,80,55,1040,0.7527,4
2022-08-01,CU000087,57,51,441,0.3764,3
2022-10-01,CU000087,31,16,296,0.3367,7
2023-02-01,CU000087,38,30,252,0.8104,3
2024-03-01,CU000087,66,43,697,0.7006,0
2024-06-01,CU000087,41,21,475,0.8459,4
2024-11-01,CU000087,28,22,296,0.6136,1
2025-03-01,CU000087,80,42,570,0.687,5
2025-06-01,CU000087,83,60,424,0.8161,4
2025-09-01,CU000087,21,14,208,0.2702,2
2026-02-01,CU000087,86,54,1107,0.6729,4
2026-07-01,CU000087,7,3,79,0.7326,2
2024-07-01,CU000088,55,28,396,0.5013,2
2024-09-01,CU000088,27,22,460,0.6155,0
2024-10-01,CU000088,41,28,471,0.9339,4
2024-11-01,CU000088,95,40,1267,0.7293,4
2024-12-01,CU000088,89,41,1217,0.5883,4
2025-06-01,CU000088,15,9,180,0.4506,3
2026-06-01,CU000088,115,74,2464,0.1696,5
2025-11-01,CU000089,117,89,2366,0.1702,3
2025-12-01,CU000089,71,54,725,0.5687,2
2026-01-01,CU000089,59,36,1140,0.5589,0
2026-05-01,CU000089,72,50,657,0.4739,3
2026-08-01,CU000089,114,98,1284,0.4289,0
2025-05-01,CU000090,22,13,311,0.3604,3
2025-07-01,CU000090,34,24,434,0.7307,4
2025-09-01,CU000090,64,64,1169,0.7978,2
2026-05-01,CU000090,30,25,504,0.428,2
2026-08-01,CU000090,6,4,79,0.8852,4
2023-12-01,CU000091,64,48,961,0.8227,4
2024-08-01,CU000091,109,72,854,0.4944,6
2024-12-01,CU000091,80,53,1251,0.2971,3
2025-02-01,CU000091,9,7,135,0.5928,5
2025-05-01,CU000091,9,7,81,0.2732,2
2026-03-01,CU000091,97,97,1204,0.8849,5
2026-06-01,CU000091,60,40,872,0.7993,1
2026-07-01,CU000091,118,84,1151,0.6506,0
2026-08-01,CU000091,80,46,1278,0.8317,1
2026-08-01,CU000092,49,49,617,0.68,3
2026-03-01,CU000093,57,49,667,0.4316,2
2026-08-01,CU000093,65,28,905,0.8258,4
2022-02-01,CU000094,32,32,258,0.3317,2
2022-05-01,CU000094,88,46,1173,0.827,1
2022-12-01,CU000094,87,54,408,0.7736,3
2023-03-01,CU000094,58,36,404,0.8125,0
2023-04-01,CU000094,81,42,1019,0.4464,6
2023-07-01,CU000094,96,62,1883,0.457,4
2023-11-01,CU000094,53,40,513,0.6306,1
2024-02-01,CU000094,118,108,1098,0.7585,4
2024-03-01,CU000094,57,35,827,0.6492,3
2024-12-01,CU000094,42,20,356,0.5502,0
2025-03-01,CU000094,19,11,141,0.3235,1
2025-04-01,CU000094,103,45,400,0.6852,2
2025-09-01,CU000094,67,60,211,0.6807,6
2026-01-01,CU000094,79,53,175,0.4731,0
2026-03-01,CU000094,48,35,916,0.3849,2
2026-04-01,CU000094,8,5,115,0.859,5
2026-07-01,CU000094,65,62,960,0.6688,1
2026-08-01,CU000094,99,94,1371,0.735,4
2026-04-01,CU000095,46,25,402,0.6688,0
2026-07-01,CU000095,65,63,661,0.372,3
2026-08-01,CU000095,72,69,937,0.2916,3
2023-03-01,CU000096,61,38,631,0.7232,2
2023-04-01,CU000096,86,47,898,0.5845,1
2023-08-01,CU000096,97,63,1057,0.2445,2
2023-11-01,CU000096,50,21,884,0.5858,3
2024-02-01,CU000096,101,54,854,0.2761,2
2024-06-01,CU000096,101,82,1012,0.84,3
2024-07-01,CU000096,5,3,17,0.3588,4
2025-10-01,CU000096,96,52,1422,0.7741,3
2026-01-01,CU000096,47,26,675,0.8241,3
2026-02-01,CU000096,95,95,1307,0.4185,7
2026-03-01,CU000096,34,21,314,0.7329,6
2026-05-01,CU000096,5,4,71,0.7753,0
2026-06-01,CU000096,57,41,682,0.3769,5
2024-11-01,CU000097,59,39,710,0.2971,4
2024-12-01,CU000097,70,53,831,0.7424,3
2025-01-01,CU000097,82,62,1354,0.8263,2
2025-03-01,CU000097,7,7,108,0.7864,2
2025-04-01,CU000097,67,32,1379,0.6956,2
2025-05-01,CU000097,34,4,345,0.5151,1
2025-08-01,CU000097,60,41,747,0.438,0
2025-10-01,CU000097,91,53,486,0.4781,4
2026-01-01,CU000097,109,91,1955,0.7544,3
2026-02-01,CU000097,26,24,358,0.5239,6
2026-08-01,CU000097,11,7,106,0.2878,0
2022-03-01,CU000098,41,31,210,0.4587,5
2022-04-01,CU000098,12,4,151,0.776,0
2022-07-01,CU000098,18,14,147,0.6662,4
2022-11-01,CU000098,104,73,764,0.1052,6
2022-12-01,CU000098,81,59,1237,0.3958,4
2023-04-01,CU000098,42,22,603,0.6672,4
2023-05-01,CU000098,54,27,163,0.638,4
2023-06-01,CU000098,110,78,1525,0.3761,3
2023-12-01,CU000098,25,15,413,0.8076,3
2024-03-01,CU000098,21,11,181,0.4283,0
2024-04-01,CU000098,23,8,147,0.809,3
2024-06-01,CU000098,91,47,981,0.8607,1
2024-12-01,CU000098,5,3,45,0.5948,0
2025-01-01,CU000098,13,13,226,0.3979,0
2025-09-01,CU000098,107,75,1223,0.7187,3
2025-10-01,CU000098,90,48,679,0.7182,5
2026-03-01,CU000098,48,18,507,0.4806,2
2026-07-01,CU000098,43,35,478,0.4957,0
2023-05-01,CU000099,82,53,671,0.5809,1
2023-07-01,CU000099,32,26,383,0.6581,5
2023-09-01,CU000099,68,57,554,0.1627,2
2023-10-01,CU000099,88,58,1056,0.9768,3
2023-12-01,CU000099,10,7,103,0.4009,2
2024-02-01,CU000099,36,25,314,0.7709,3
2024-05-01,CU000099,106,96,1191,0.6936,3
2024-10-01,CU000099,50,30,384,0.6057,2
2024-12-01,CU000099,34,25,328,0.822,1
2025-01-01,CU000099,94,89,1122,0.6255,0
2025-03-01,CU000099,87,37,1429,0.8439,0
2025-08-01,CU000099,32,12,137,0.7814,2
2025-10-01,CU000099,105,83,1401,0.1851,4
2026-07-01,CU000100,74,37,825,0.7471,0
2024-08-01,CU000101,116,97,900,0.7448,4
2024-09-01,CU000101,8,3,93,0.3917,1
2024-10-01,CU000101,64,64,1159,0.6323,0
2025-03-01,CU000101,16,10,189,0.3978,6
2025-08-01,CU000101,116,110,1389,0.8153,0
2025-09-01,CU000101,114,98,902,0.3644,3
2025-10-01,CU000101,115,72,457,0.421,1
2025-11-01,CU000101,21,17,331,0.5635,3
2026-02-01,CU000101,17,13,285,0.3199,5
2026-06-01,CU000101,20,9,311,0.2691,4
2024-06-01,CU000102,104,84,1048,0.2995,0
2024-11-01,CU000102,59,48,738,0.6968,4
2024-12-01,CU000102,102,88,1108,0.7726,4
2025-01-01,CU000102,61,46,681,0.6968,3
2025-03-01,CU000102,39,20,256,0.6501,3
2025-05-01,CU000102,33,27,395,0.4944,1
2025-08-01,CU000102,100,57,1581,0.953,2
2025-11-01,CU000102,96,62,1383,0.3012,6
2025-12-01,CU000102,78,40,980,0.3749,0
2026-04-01,CU000102,73,50,928,0.7582,5
2026-05-01,CU000102,17,12,229,0.2758,2
2026-08-01,CU000102,28,28,395,0.4542,1
2023-08-01,CU000103,24,18,193,0.7754,4
2023-09-01,CU000103,3,1,39,0.3079,4
2023-11-01,CU000103,16,9,148,0.5671,0
2024-02-01,CU000103,76,61,593,0.6652,2
2024-06-01,CU000103,19,16,337,0.7633,7
2024-09-01,CU000103,60,27,800,0.1652,2
2024-10-01,CU000103,109,97,1670,0.8741,3
2024-12-01,CU000103,98,69,945,0.5251,2
2025-02-01,CU000103,101,101,1456,0.5835,3
2025-03-01,CU000103,11,3,71,0.5207,0
2025-06-01,CU000103,77,61,625,0.6677,3
2025-07-01,CU000103,43,22,735,0.7331,1
2025-11-01,CU000103,81,48,1212,0.7439,1
2026-02-01,CU000103,101,101,1190,0.6153,5
2026-04-01,CU000103,29,13,203,0.4113,0
2026-06-01,CU000103,27,27,429,0.8079,3
2022-01-01,CU000104,34,34,215,0.6136,3
2022-04-01,CU000104,18,14,269,0.8991,1
2022-08-01,CU000104,67,62,796,0.7712,1
2022-09-01,CU000104,25,13,332,0.3227,0
2022-10-01,CU000104,53,45,665,0.3648,5
2023-05-01,CU000104,8,6,58,0.6804,0
2023-06-01,CU000104,9,7,99,0.4387,0
2023-07-01,CU000104,18,8,277,0.445,5
2023-11-01,CU000104,34,28,449,0.3962,5
2024-06-01,CU000104,70,66,1491,0.692,2
2024-08-01,CU000104,48,40,734,0.2597,2
2025-02-01,CU000104,67,52,764,0.787,3
2025-04-01,CU000104,68,47,817,0.7049,7
2025-08-01,CU000104,39,26,417,0.5885,4
2025-09-01,CU000104,24,24,301,0.5041,8
2025-10-01,CU000104,6,5,43,0.79,3
2026-02-01,CU000104,55,29,389,0.7738,2
2026-03-01,CU000104,81,80,1055,0.7068,1
2026-04-01,CU000104,63,51,932,0.7692,0
2026-05-01,CU000104,63,40,393,0.3764,0
2025-05-01,CU000105,11,5,151,0.5566,2
2026-04-01,CU000105,48,11,267,0.6577,0
2026-05-01,CU000105,60,40,928,0.6002,3
2025-04-01,CU000106,102,72,1468,0.6869,6
2025-05-01,CU000106,104,86,1234,0.6075,2
2025-10-01,CU000106,99,70,1308,0.6531,0
2026-01-01,CU000106,70,48,1300,0.4799,2
2026-02-01,CU000106,102,76,2103,0.6146,3
2026-05-01,CU000106,23,11,259,0.8765,0
2026-07-01,CU000106,30,18,529,0.4501,4
2025-09-01,CU000107,54,52,760,0.7143,3
2026-02-01,CU000107,46,35,581,0.7359,0
2026-08-01,CU000107,13,9,144,0.5722,7
2023-11-01,CU000108,84,57,462,0.7425,6
2024-01-01,CU000108,20,17,151,0.5034,4
2024-06-01,CU000108,50,28,541,0.7132,1
2024-08-01,CU000108,61,45,781,0.3924,0
2024-09-01,CU000108,104,78,772,0.6287,5
2024-12-01,CU000108,80,64,186,0.2608,3
2025-01-01,CU000108,72,53,1256,0.492,0
2025-05-01,CU000108,14,2,163,0.5081,5
2025-06-01,CU000108,96,75,1489,0.242,2
2025-12-01,CU000108,86,67,876,0.3408,4
2026-02-01,CU000108,81,60,1292,0.7833,0
2026-03-01,CU000108,73,65,1086,0.451,3
2026-05-01,CU000108,2,0,19,0.5558,3
2026-07-01,CU000108,3,1,36,0.6252,0
2026-01-01,CU000109,8,2,81,0.7228,2
2026-06-01,CU000109,15,7,153,0.5844,0
2026-08-01,CU000109,89,79,795,0.4994,2
2022-01-01,CU000110,64,46,556,0.4099,2
2022-03-01,CU000110,116,116,1163,0.5637,3
2022-04-01,CU000110,4,2,52,0.6845,5
2022-06-01,CU000110,95,72,369,0.7684,3
2022-11-01,CU000110,60,39,901,0.8332,2
2022-12-01,CU000110,87,32,962,0.8423,0
2023-06-01,CU000110,79,36,1142,0.6908,3
2023-11-01,CU000110,102,69,1361,0.3075,4
2024-02-01,CU000110,76,23,476,0.7279,0
2024-06-01,CU000110,96,80,892,0.8388,0
2024-11-01,CU000110,67,43,1502,0.6693,4
2024-12-01,CU000110,23,23,426,0.7952,5
2025-03-01,CU000110,117,70,1090,0.8189,1
2025-04-01,CU000110,78,78,970,0.5996,4
2025-10-01,CU000110,30,15,317,0.5119,1
2025-12-01,CU000110,22,14,423,0.9786,1
2026-04-01,CU000110,71,40,681,0.3982,3
2026-08-01,CU000110,84,84,1268,0.9474,3
2022-12-01,CU000111,40,24,108,0.3335,0
2023-01-01,CU000111,53,33,950,0.4671,3
2023-03-01,CU000111,80,23,794,0.9199,4
2023-04-01,CU000111,90,73,925,0.4616,3
2023-07-01,CU000111,84,50,640,0.1947,2
2023-11-01,CU000111,17,12,237,0.5623,0
2023-12-01,CU000111,54,34,640,0.496,4
2024-02-01,CU000111,55,44,527,0.7402,4
2024-03-01,CU000111,27,24,302,0.6748,3
2024-04-01,CU000111,33,22,305,0.439,0
2025-04-01,CU000111,17,12,138,0.3386,0
2025-08-01,CU000111,94,90,1259,0.1478,4
2025-09-01,CU000111,62,44,937,0.6569,2
2025-10-01,CU000111,99,64,440,0.6312,0
2025-11-01,CU000111,67,56,1041,0.9106,4
2026-07-01,CU000111,85,49,1247,0.6615,0
2026-05-01,CU000112,114,77,1286,0.328,0
2026-06-01,CU000112,13,6,240,0.3889,5
2026-07-01,CU000112,112,75,1437,0.5439,4
2024-04-01,CU000113,15,14,172,0.3715,2
2024-05-01,CU000113,91,89,1201,0.7595,2
2024-08-01,CU000113,17,13,264,0.2646,3
2024-11-01,CU000113,94,87,953,0.7045,5
2025-03-01,CU000113,46,31,425,0.6992,1
2025-10-01,CU000113,82,45,1136,0.3059,0
2026-04-01,CU000113,65,48,122,0.7364,5
2026-05-01,CU000113,1,0,15,0.3982,2
2026-07-01,CU000113,22,21,315,0.3316,7
2026-08-01,CU000113,85,54,1012,0.4884,2
2026-01-01,CU000114,73,45,871,0.3401,3
2026-07-01,CU000114,74,49,426,0.9337,3
2025-09-01,CU000115,19,11,225,0.6615,7
2026-01-01,CU000115,30,12,88,0.8984,1
2026-02-01,CU000115,36,30,299,0.6029,4
2026-04-01,CU000115,108,73,1575,0.5893,5
2026-05-01,CU000115,59,47,249,0.6519,2
2026-07-01,CU000115,98,54,1063,0.4184,3
2025-07-01,CU000116,82,48,661,0.5112,1
