InvoiceID,InvoiceDate,DueDate,PaidDate,CustomerID,EntityID,InvoiceAmountAUD,PaidAmountAUD,Status
AR000305,2024-05-09,2024-07-08,2024-08-03,C00726,E02,4154.7,4154.7,Paid
AR000306,2026-07-22,2026-09-20,2026-11-29,C00449,E06,7909.08,7909.08,Paid
AR000307,2024-03-24,2024-05-23,2024-08-07,C00743,E05,4256.67,4256.67,Paid
AR000308,2026-04-03,2026-04-17,,C00685,E03,10648.98,0.0,Open
AR000309,2025-01-16,2025-02-15,2025-03-22,C01492,E04,3621.69,3621.69,Paid
AR000310,2025-07-23,2025-09-06,2025-10-22,C00443,E03,5295.62,5295.62,Paid
AR000311,2026-04-08,2026-05-23,2026-08-03,C01129,E03,14216.57,14216.57,Paid
AR000312,2023-09-16,2023-11-15,2024-01-08,C00141,E01,5761.19,5761.19,Paid
AR000313,2023-02-14,2023-03-16,,C01296,E02,14493.78,0.0,Open
AR000314,2023-09-10,2023-10-25,2023-12-24,C00928,E01,8237.18,8237.18,Paid
AR000315,2025-04-14,2025-04-28,2025-07-08,C01458,E02,27664.82,27664.82,Paid
AR000316,2026-06-25,2026-08-24,,C00604,E06,15138.74,0.0,Open
AR000317,2023-04-12,2023-06-11,2023-08-19,C00167,E06,3730.03,3730.03,Paid
AR000318,2024-09-29,2024-11-28,2024-11-27,C00703,E05,6545.99,6545.99,Paid
AR000319,2025-12-10,2026-01-24,2026-03-30,C01486,E01,8448.21,8448.21,Paid
AR000320,2023-08-15,2023-10-14,2023-10-18,C00401,E03,8119.98,8119.98,Paid
AR000321,2023-04-15,2023-04-29,2023-06-02,C00950,E03,4471.64,4471.64,Paid
AR000322,2023-10-05,2023-11-19,2024-01-18,C00744,E01,4808.43,4808.43,Paid
AR000323,2024-03-02,2024-03-16,2024-05-14,C01115,E04,41269.71,41269.71,Paid
AR000324,2024-07-23,2024-08-06,2024-10-22,C01382,E06,4551.23,4551.23,Paid
AR000325,2025-04-04,2025-06-03,2025-07-05,C01047,E05,2154.56,2154.56,Paid
AR000326,2023-04-02,2023-05-02,,C01170,E06,4787.45,0.0,Open
AR000327,2026-05-14,2026-06-13,2026-07-12,C00368,E06,4570.73,4570.73,Paid
AR000328,2024-09-14,2024-10-29,2024-12-13,C00440,E02,12159.67,12159.67,Paid
AR000329,2026-01-22,2026-02-05,2026-02-18,C00531,E06,9758.17,9758.17,Paid
AR000330,2023-01-29,2023-02-12,,C00361,E03,10035.55,0.0,Open
AR000331,2024-11-24,2025-01-23,2025-04-08,C01439,E03,5660.24,5660.24,Paid
AR000332,2024-07-09,2024-09-07,2024-10-01,C00886,E06,1419.9,1419.9,Paid
AR000333,2026-06-13,2026-08-12,,C00495,E04,5124.05,0.0,Open
AR000334,2023-05-20,2023-06-19,2023-08-08,C01073,E05,11534.77,11534.77,Paid
AR000335,2026-04-02,2026-05-02,2026-05-06,C00100,E04,7534.71,7534.71,Paid
AR000336,2025-05-10,2025-06-24,2025-07-21,C01243,E02,7111.5,7111.5,Paid
AR000337,2024-08-17,2024-09-16,2024-09-27,C01223,E05,6586.86,6586.86,Paid
AR000338,2023-09-03,2023-11-02,,C00068,E01,9892.8,0.0,Open
AR000339,2024-08-29,2024-09-28,2024-10-14,C01451,E02,10232.99,10232.99,Paid
AR000340,2024-01-27,2024-02-26,2024-04-10,C00590,E02,10252.79,10252.79,Paid
AR000341,2023-10-02,2023-11-16,2023-12-23,C01037,E02,2640.39,2640.39,Paid
AR000342,2025-11-29,2026-01-28,,C00521,E04,5685.01,0.0,Open
AR000343,2023-08-27,2023-10-26,2023-12-28,C00505,E05,11414.97,11414.97,Paid
AR000344,2026-07-25,2026-08-24,,C00828,E01,2348.6,0.0,Open
AR000345,2024-12-11,2025-01-25,2025-03-31,C01312,E06,2473.89,2473.89,Paid
AR000346,2023-01-25,2023-02-08,2023-02-04,C01312,E06,3540.21,3540.21,Paid
AR000347,2026-05-21,2026-06-04,,C01499,E01,1145.27,0.0,Open
AR000348,2024-09-15,2024-09-29,2024-10-27,C01145,E01,4769.53,4769.53,Paid
AR000349,2024-02-01,2024-02-15,2024-02-10,C00305,E01,2981.91,2981.91,Paid
AR000350,2023-05-09,2023-07-08,,C01438,E03,2494.72,0.0,Open
AR000351,2026-07-05,2026-09-03,2026-11-13,C01154,E03,1837.28,1837.28,Paid
AR000352,2026-04-19,2026-06-03,2026-08-07,C00429,E04,7507.11,7507.11,Paid
AR000353,2024-02-16,2024-04-01,2024-05-19,C01404,E06,7158.02,7158.02,Paid
AR000354,2024-05-02,2024-07-01,2024-09-04,C00633,E04,3944.13,3944.13,Paid
AR000355,2025-03-24,2025-05-08,2025-07-20,C01390,E05,4215.54,4215.54,Paid
AR000356,2023-10-06,2023-12-05,2024-02-19,C00255,E01,10038.3,10038.3,Paid
AR000357,2025-12-28,2026-02-11,2026-02-22,C00816,E02,3329.68,3329.68,Paid
AR000358,2024-08-29,2024-09-12,2024-11-11,C00155,E01,3563.88,3563.88,Paid
AR000359,2025-12-16,2025-12-30,,C00172,E05,22816.45,0.0,Open
AR000360,2026-01-05,2026-03-06,,C01160,E01,12929.16,0.0,Open
AR000361,2025-06-30,2025-08-29,2025-10-26,C00523,E03,3951.87,3951.87,Paid
AR000362,2025-10-10,2025-10-24,2025-11-28,C01278,E06,1216.19,1216.19,Paid
AR000363,2025-11-28,2026-01-12,2026-02-11,C01237,E06,11431.57,11431.57,Paid
AR000364,2024-02-11,2024-02-25,2024-03-26,C00790,E04,7701.49,7701.49,Paid
AR000365,2026-06-23,2026-08-07,2026-08-21,C00259,E05,40844.19,40844.19,Paid
AR000366,2023-01-14,2023-03-15,2023-03-24,C00065,E05,10121.38,10121.38,Paid
AR000367,2023-12-09,2024-02-07,2024-02-29,C01065,E02,16996.14,16996.14,Paid
AR000368,2026-03-01,2026-03-15,2026-04-20,C01106,E06,38884.15,38884.15,Paid
AR000369,2025-05-16,2025-05-30,2025-08-06,C01379,E05,3734.29,3734.29,Paid
AR000370,2024-01-11,2024-02-10,2024-04-20,C00528,E06,6374.79,6374.79,Paid
AR000371,2023-06-02,2023-07-17,2023-07-19,C00012,E06,968.35,968.35,Paid
AR000372,2026-06-23,2026-07-23,2026-09-24,C01434,E01,4673.01,4673.01,Paid
AR000373,2026-06-05,2026-06-19,2026-07-10,C01274,E03,1453.56,1453.56,Paid
AR000374,2023-07-27,2023-08-10,,C00675,E06,3695.27,0.0,Open
AR000375,2024-08-16,2024-08-30,2024-08-31,C00317,E02,3064.65,3064.65,Paid
AR000376,2025-06-14,2025-07-14,2025-09-27,C00795,E06,9618.46,9618.46,Paid
AR000377,2023-09-26,2023-10-10,2023-10-08,C01436,E01,19673.16,19673.16,Paid
AR000378,2023-06-03,2023-06-17,,C00498,E04,8720.42,0.0,Open
AR000379,2025-12-10,2026-02-08,2026-04-05,C00268,E03,4037.09,4037.09,Paid
AR000380,2026-06-10,2026-07-10,2026-09-08,C01397,E06,9352.13,9352.13,Paid
AR000381,2024-10-25,2024-11-08,2025-01-16,C01186,E04,7928.07,7928.07,Paid
AR000382,2026-01-05,2026-01-19,,C01269,E06,5282.25,0.0,Open
AR000383,2026-07-08,2026-07-22,2026-09-26,C01394,E02,5893.19,5893.19,Paid
AR000384,2026-01-10,2026-02-24,2026-05-11,C00768,E03,3440.13,3440.13,Paid
AR000385,2025-04-17,2025-06-01,2025-05-27,C01380,E06,3760.94,3760.94,Paid
AR000386,2026-04-01,2026-05-16,2026-06-28,C00244,E05,24137.5,24137.5,Paid
AR000387,2023-09-12,2023-09-26,2023-11-22,C00289,E05,11051.02,11051.02,Paid
AR000388,2026-03-28,2026-05-27,,C01474,E04,5352.47,0.0,Open
AR000389,2024-02-22,2024-03-23,2024-05-25,C01494,E04,4904.91,4904.91,Paid
AR000390,2024-12-26,2025-01-25,2025-03-27,C00781,E05,6362.09,6362.09,Paid
AR000391,2025-07-10,2025-08-09,,C00017,E04,2207.83,0.0,Open
AR000392,2023-05-15,2023-07-14,2023-09-15,C00718,E03,9819.27,9819.27,Paid
AR000393,2024-05-09,2024-06-23,,C01472,E04,15959.83,0.0,Open
AR000394,2025-12-24,2026-01-07,,C01138,E01,7097.89,0.0,Open
AR000395,2024-09-04,2024-10-04,2024-12-20,C00297,E05,2549.19,2549.19,Paid
AR000396,2024-08-27,2024-09-26,2024-10-13,C00873,E02,16593.59,16593.59,Paid
AR000397,2024-03-03,2024-04-02,2024-03-31,C00694,E06,3235.08,3235.08,Paid
AR000398,2023-07-28,2023-09-11,2023-09-26,C00628,E01,8199.43,8199.43,Paid
AR000399,2023-05-01,2023-06-30,2023-07-18,C00130,E02,14024.2,14024.2,Paid
AR000400,2025-08-25,2025-09-24,,C00460,E06,10409.93,0.0,Open
AR000401,2024-09-25,2024-10-25,2024-11-08,C00665,E01,4285.28,4285.28,Paid
AR000402,2024-10-07,2024-11-06,2024-11-19,C00632,E02,10690.72,10690.72,Paid
AR000403,2026-06-29,2026-07-13,2026-07-27,C00998,E02,12734.93,12734.93,Paid
AR000404,2025-12-25,2026-02-23,2026-04-03,C01233,E05,5352.69,5352.69,Paid
AR000405,2025-11-30,2026-01-29,2026-03-16,C00408,E03,2509.33,2509.33,Paid
AR000406,2023-07-11,2023-07-25,2023-10-04,C00712,E05,10607.08,10607.08,Paid
AR000407,2024-10-19,2024-12-03,2024-12-06,C01486,E03,24316.91,24316.91,Paid
AR000408,2024-12-27,2025-01-26,,C00486,E04,6445.29,0.0,Open
AR000409,2025-10-31,2025-11-30,2026-01-09,C01134,E06,21835.88,21835.88,Paid
AR000410,2025-09-19,2025-11-18,2026-01-20,C01293,E06,4806.66,4806.66,Paid
AR000411,2025-01-29,2025-02-28,2025-03-01,C00241,E03,9951.29,9951.29,Paid
AR000412,2026-03-04,2026-03-18,2026-04-02,C00877,E02,3431.3,3431.3,Paid
AR000413,2024-07-02,2024-08-31,2024-11-17,C01007,E01,12412.2,12412.2,Paid
AR000414,2024-10-04,2024-11-03,2024-12-13,C00307,E03,18970.66,18970.66,Paid
AR000415,2026-01-15,2026-01-29,2026-04-09,C00490,E04,4987.95,4987.95,Paid
AR000416,2025-12-04,2026-02-02,2026-04-20,C01211,E01,17364.78,17364.78,Paid
AR000417,2023-09-02,2023-10-17,2023-11-25,C00596,E04,16006.09,16006.09,Paid
AR000418,2024-02-10,2024-03-26,2024-05-24,C00092,E03,9233.66,9233.66,Paid
AR000419,2024-08-21,2024-09-20,2024-11-11,C00484,E04,18639.3,18639.3,Paid
AR000420,2024-05-17,2024-07-16,,C01169,E05,2019.03,0.0,Open
AR000421,2026-07-15,2026-07-29,2026-09-22,C01053,E05,5314.72,5314.72,Paid
AR000422,2023-05-20,2023-07-19,2023-08-30,C00315,E03,4609.64,4609.64,Paid
AR000423,2025-12-02,2026-01-01,2026-02-18,C00440,E03,12571.74,12571.74,Paid
AR000424,2025-11-16,2025-12-31,,C01459,E05,1910.03,0.0,Open
AR000425,2024-05-18,2024-06-01,2024-06-24,C01285,E01,3786.49,3786.49,Paid
AR000426,2025-01-13,2025-03-14,,C00868,E01,22218.63,0.0,Open
AR000427,2026-04-20,2026-05-04,,C00787,E02,57406.73,0.0,Open
AR000428,2023-09-15,2023-10-15,2023-12-10,C00317,E01,555.93,555.93,Paid
AR000429,2023-12-09,2023-12-23,,C01144,E02,4482.89,0.0,Open
AR000430,2023-12-17,2024-02-15,2024-02-14,C00773,E01,7936.65,7936.65,Paid
AR000431,2023-12-21,2024-02-04,2024-02-25,C00805,E03,5090.92,5090.92,Paid
AR000432,2025-03-14,2025-03-28,2025-06-03,C00366,E02,8046.13,8046.13,Paid
AR000433,2026-04-21,2026-06-20,2026-07-02,C00792,E02,2612.75,2612.75,Paid
AR000434,2024-09-13,2024-10-13,2024-12-23,C00437,E06,6488.45,6488.45,Paid
AR000435,2025-07-25,2025-09-08,,C01334,E02,24653.12,0.0,Open
AR000436,2025-08-15,2025-09-14,2025-11-06,C01118,E04,5389.66,5389.66,Paid
AR000437,2024-05-01,2024-06-30,2024-08-08,C00528,E01,2958.01,2958.01,Paid
AR000438,2023-11-23,2023-12-07,2024-01-13,C01059,E02,1932.76,1932.76,Paid
AR000439,2023-09-08,2023-11-07,2023-11-13,C00335,E04,5832.5,5832.5,Paid
AR000440,2024-07-21,2024-09-19,2024-10-02,C00761,E03,5847.14,5847.14,Paid
AR000441,2025-02-05,2025-04-06,2025-05-17,C00913,E04,3184.14,3184.14,Paid
AR000442,2026-07-10,2026-09-08,2026-10-28,C00816,E06,17376.59,17376.59,Paid
AR000443,2023-01-31,2023-04-01,2023-05-22,C00400,E04,10811.99,10811.99,Paid
AR000444,2024-02-07,2024-03-23,,C00960,E02,58237.68,0.0,Open
AR000445,2024-07-14,2024-07-28,,C00659,E01,34802.6,0.0,Open
AR000446,2025-06-21,2025-07-05,2025-09-18,C00755,E06,12335.89,12335.89,Paid
AR000447,2024-05-21,2024-07-20,2024-08-13,C01026,E03,17339.55,17339.55,Paid
AR000448,2024-12-21,2025-01-04,2025-01-18,C00994,E03,3135.07,3135.07,Paid
AR000449,2023-02-07,2023-03-24,2023-04-12,C00105,E01,5761.8,5761.8,Paid
AR000450,2023-06-28,2023-07-28,2023-08-26,C01356,E03,3862.32,3862.32,Paid
AR000451,2023-10-17,2023-12-16,2024-01-09,C00170,E01,2505.13,2505.13,Paid
AR000452,2024-09-26,2024-10-10,2024-12-23,C01161,E04,3621.82,3621.82,Paid
AR000453,2026-01-13,2026-01-27,2026-02-19,C00856,E06,990.95,990.95,Paid
AR000454,2025-08-22,2025-10-06,2025-12-14,C00056,E01,5296.23,5296.23,Paid
AR000455,2023-08-09,2023-09-23,,C00859,E03,7035.35,0.0,Open
AR000456,2025-01-26,2025-03-12,2025-05-08,C00263,E03,13233.93,13233.93,Paid
AR000457,2025-02-15,2025-04-01,2025-06-13,C00257,E02,4510.51,4510.51,Paid
AR000458,2026-05-23,2026-06-22,2026-07-19,C00607,E05,14104.78,14104.78,Paid
AR000459,2025-09-08,2025-10-08,2025-11-10,C00474,E05,7320.26,7320.26,Paid
AR000460,2024-02-26,2024-04-26,,C00904,E02,2556.56,0.0,Open
AR000461,2023-10-05,2023-11-19,2023-11-21,C01114,E06,14293.83,14293.83,Paid
AR000462,2025-01-13,2025-03-14,2025-04-20,C00490,E02,3956.18,3956.18,Paid
AR000463,2025-02-22,2025-03-08,2025-04-11,C01369,E04,1703.27,1703.27,Paid
AR000464,2023-08-19,2023-10-03,2023-11-26,C00631,E06,1536.02,1536.02,Paid
AR000465,2024-12-28,2025-01-11,2025-01-22,C01077,E04,2186.19,2186.19,Paid
AR000466,2024-05-20,2024-07-19,2024-10-03,C01058,E03,54927.11,54927.11,Paid
AR000467,2024-01-01,2024-01-15,2024-03-15,C00908,E04,11053.4,11053.4,Paid
AR000468,2023-03-03,2023-05-02,2023-05-18,C01127,E02,5309.68,5309.68,Paid
AR000469,2026-01-11,2026-02-10,2026-02-27,C00755,E02,11059.63,11059.63,Paid
AR000470,2026-07-18,2026-09-01,2026-08-27,C00205,E02,5457.43,5457.43,Paid
AR000471,2023-01-18,2023-03-19,,C00413,E04,5159.2,0.0,Open
AR000472,2023-12-31,2024-01-14,2024-03-01,C00807,E04,6323.44,6323.44,Paid
AR000473,2025-06-21,2025-07-21,2025-10-04,C00010,E03,12671.56,12671.56,Paid
AR000474,2025-10-11,2025-11-25,2025-12-13,C00051,E06,22192.4,22192.4,Paid
AR000475,2024-06-23,2024-08-22,2024-09-02,C00098,E05,14372.72,14372.72,Paid
AR000476,2024-11-17,2024-12-17,,C00618,E05,6077.03,0.0,Open
AR000477,2024-04-28,2024-05-28,2024-07-30,C01426,E01,5278.47,5278.47,Paid
AR000478,2024-10-04,2024-11-18,2024-12-03,C01063,E03,37677.93,37677.93,Paid
AR000479,2025-06-28,2025-08-12,2025-09-26,C00645,E03,4771.43,4771.43,Paid
AR000480,2024-01-21,2024-02-20,2024-03-29,C00285,E06,12280.38,12280.38,Paid
AR000481,2024-04-06,2024-06-05,2024-07-15,C00536,E04,4022.94,4022.94,Paid
AR000482,2025-02-03,2025-04-04,2025-04-27,C00108,E03,5330.64,5330.64,Paid
AR000483,2025-08-11,2025-09-25,,C00842,E03,19137.17,0.0,Open
AR000484,2026-01-07,2026-02-21,2026-03-04,C00455,E01,11195.86,11195.86,Paid
AR000485,2024-12-11,2025-01-10,2025-02-07,C00302,E04,9318.78,9318.78,Paid
AR000486,2023-10-15,2023-10-29,2023-12-12,C01460,E06,1495.14,1495.14,Paid
AR000487,2024-07-10,2024-08-09,2024-09-11,C00405,E05,11723.38,11723.38,Paid
AR000488,2023-12-20,2024-02-03,,C01225,E02,12676.39,0.0,Open
AR000489,2023-01-18,2023-03-19,2023-04-08,C00883,E02,4251.66,4251.66,Paid
AR000490,2024-07-12,2024-08-11,,C01011,E03,9937.46,0.0,Open
AR000491,2025-11-09,2025-12-24,2026-02-03,C00382,E06,10652.95,10652.95,Paid
AR000492,2026-04-15,2026-05-15,2026-05-18,C00030,E02,3991.63,3991.63,Paid
AR000493,2025-07-06,2025-09-04,2025-10-15,C00085,E01,9315.44,9315.44,Paid
AR000494,2024-07-19,2024-09-02,2024-10-29,C00776,E05,12213.91,12213.91,Paid
AR000495,2025-12-21,2026-02-19,2026-02-27,C00602,E01,10771.81,10771.81,Paid
AR000496,2024-01-28,2024-02-27,2024-04-09,C00123,E06,13848.36,13848.36,Paid
AR000497,2026-06-24,2026-07-08,,C00345,E06,5802.82,0.0,Open
AR000498,2025-11-09,2025-12-24,2026-01-03,C00729,E04,9512.64,9512.64,Paid
AR000499,2024-12-25,2025-01-24,2025-03-24,C01195,E05,4286.73,4286.73,Paid
AR000500,2025-04-11,2025-04-25,2025-04-28,C00839,E01,1312.32,1312.32,Paid
AR000501,2024-10-09,2024-11-23,2025-02-07,C01248,E04,3759.29,3759.29,Paid
AR000502,2025-01-27,2025-02-26,,C00833,E06,20813.04,0.0,Open
AR000503,2023-01-28,2023-02-11,2023-02-19,C01117,E06,4473.45,4473.45,Paid
AR000504,2024-08-14,2024-09-13,2024-09-21,C00003,E02,693.22,693.22,Paid
AR000505,2024-05-05,2024-07-04,2024-06-30,C01289,E02,4298.0,4298.0,Paid
AR000506,2025-02-06,2025-02-20,2025-02-17,C01391,E04,13821.63,13821.63,Paid
AR000507,2025-08-28,2025-09-27,2025-11-03,C01181,E03,6330.5,6330.5,Paid
AR000508,2026-05-08,2026-06-07,2026-06-10,C01367,E06,5245.28,5245.28,Paid
AR000509,2023-09-21,2023-11-20,2023-12-10,C00729,E03,11913.27,11913.27,Paid
AR000510,2024-04-22,2024-06-21,,C00794,E03,900.94,0.0,Open
AR000511,2023-10-10,2023-12-09,2023-12-17,C00715,E06,2988.36,2988.36,Paid
AR000512,2025-05-05,2025-06-19,2025-08-14,C01349,E02,5887.42,5887.42,Paid
AR000513,2024-04-04,2024-04-18,2024-05-21,C01162,E05,10278.13,10278.13,Paid
AR000514,2026-07-28,2026-08-11,2026-10-09,C00327,E03,8044.86,8044.86,Paid
AR000515,2025-06-21,2025-08-05,2025-10-10,C00166,E06,13180.5,13180.5,Paid
AR000516,2025-09-14,2025-10-14,2025-11-29,C00407,E04,11890.92,11890.92,Paid
AR000517,2023-03-14,2023-03-28,2023-05-08,C00800,E06,905.44,905.44,Paid
AR000518,2025-04-14,2025-06-13,2025-08-15,C01436,E02,5367.65,5367.65,Paid
AR000519,2023-08-25,2023-10-09,2023-11-11,C01149,E03,584.27,584.27,Paid
AR000520,2024-07-31,2024-08-14,2024-10-30,C00046,E05,16099.8,16099.8,Paid
AR000521,2024-11-24,2024-12-08,,C00076,E06,4382.43,0.0,Open
AR000522,2025-05-01,2025-05-31,2025-08-05,C00953,E04,7675.61,7675.61,Paid
AR000523,2025-09-07,2025-10-07,2025-11-22,C00672,E01,30025.74,30025.74,Paid
AR000524,2024-09-07,2024-10-22,2024-12-30,C00721,E02,1052.37,1052.37,Paid
AR000525,2025-09-06,2025-10-06,2025-11-13,C00075,E01,1541.13,1541.13,Paid
AR000526,2024-07-13,2024-07-27,2024-08-14,C01166,E04,3197.03,3197.03,Paid
AR000527,2024-02-05,2024-02-19,2024-03-12,C01303,E03,1447.52,1447.52,Paid
AR000528,2023-06-24,2023-08-08,2023-09-29,C01199,E06,7227.35,7227.35,Paid
AR000529,2023-01-11,2023-01-25,2023-02-14,C00526,E04,15022.63,15022.63,Paid
AR000530,2026-07-06,2026-09-04,2026-10-13,C00755,E06,3336.58,3336.58,Paid
AR000531,2023-06-12,2023-07-12,2023-09-17,C01227,E04,14654.33,14654.33,Paid
AR000532,2023-11-16,2023-11-30,2023-12-22,C00283,E03,2360.04,2360.04,Paid
AR000533,2025-06-06,2025-07-21,2025-10-07,C01280,E04,11176.34,11176.34,Paid
AR000534,2025-05-23,2025-06-22,,C01045,E01,31340.27,0.0,Open
AR000535,2026-05-08,2026-07-07,2026-08-27,C00434,E03,11603.18,11603.18,Paid
AR000536,2025-12-24,2026-01-23,2026-02-03,C00396,E04,937.7,937.7,Paid
AR000537,2024-07-15,2024-08-14,2024-09-25,C01480,E04,9617.07,9617.07,Paid
AR000538,2024-06-19,2024-07-03,,C00233,E03,11088.53,0.0,Open
AR000539,2024-09-06,2024-09-20,2024-10-29,C00141,E04,5704.93,5704.93,Paid
AR000540,2023-03-10,2023-03-24,2023-03-21,C00069,E06,1277.33,1277.33,Paid
AR000541,2025-11-30,2026-01-29,2026-02-20,C00069,E05,1228.71,1228.71,Paid
AR000542,2026-03-20,2026-05-19,,C00627,E06,2871.37,0.0,Open
AR000543,2023-11-05,2023-11-19,2024-01-31,C00848,E05,4062.81,4062.81,Paid
AR000544,2025-06-27,2025-08-26,2025-10-08,C01406,E05,2561.24,2561.24,Paid
AR000545,2025-03-16,2025-04-15,2025-06-07,C00222,E02,1303.77,1303.77,Paid
AR000546,2025-10-11,2025-12-10,,C00618,E03,14036.08,0.0,Open
AR000547,2024-10-01,2024-10-31,2024-11-24,C01210,E02,1512.99,1512.99,Paid
AR000548,2024-06-21,2024-07-21,2024-08-06,C00514,E02,1660.61,1660.61,Paid
AR000549,2023-11-05,2023-12-05,2024-01-04,C01149,E01,10545.87,10545.87,Paid
AR000550,2025-12-12,2026-02-10,2026-02-10,C00759,E02,6581.51,6581.51,Paid
AR000551,2026-06-08,2026-08-07,2026-10-14,C01377,E05,3911.4,3911.4,Paid
AR000552,2026-02-07,2026-02-21,2026-05-11,C01165,E06,2848.73,2848.73,Paid
AR000553,2023-01-20,2023-02-19,2023-02-22,C00544,E06,7795.44,7795.44,Paid
AR000554,2023-08-04,2023-08-18,2023-10-28,C00995,E05,5626.36,5626.36,Paid
AR000555,2023-04-25,2023-05-25,2023-06-04,C00596,E03,8021.28,8021.28,Paid
AR000556,2026-05-30,2026-06-13,2026-07-04,C01038,E04,10202.42,10202.42,Paid
AR000557,2025-12-27,2026-01-26,2026-02-06,C00738,E03,11893.34,11893.34,Paid
AR000558,2023-11-28,2024-01-12,2024-01-08,C00934,E06,2795.87,2795.87,Paid
AR000559,2025-03-23,2025-05-07,2025-06-03,C01311,E03,15514.62,15514.62,Paid
AR000560,2025-09-04,2025-09-18,2025-10-31,C00219,E05,15804.27,15804.27,Paid
AR000561,2025-04-22,2025-05-22,2025-06-09,C01208,E01,17966.64,17966.64,Paid
AR000562,2024-03-14,2024-03-28,2024-05-03,C01304,E01,7175.66,7175.66,Paid
AR000563,2024-07-22,2024-09-20,2024-10-06,C01228,E03,12747.13,12747.13,Paid
AR000564,2024-03-07,2024-04-21,2024-05-31,C00802,E04,8678.73,8678.73,Paid
AR000565,2024-12-06,2025-01-05,2025-03-12,C00514,E01,1520.91,1520.91,Paid
AR000566,2026-06-20,2026-07-20,2026-09-21,C01229,E03,3709.38,3709.38,Paid
AR000567,2025-10-22,2025-12-06,2026-02-21,C01451,E05,3153.43,3153.43,Paid
AR000568,2024-08-19,2024-09-18,2024-11-28,C00237,E04,34571.62,34571.62,Paid
AR000569,2024-07-01,2024-08-30,2024-09-11,C00053,E04,4276.19,4276.19,Paid
AR000570,2023-08-16,2023-10-15,2023-11-30,C00038,E01,8126.29,8126.29,Paid
AR000571,2025-10-28,2025-11-27,2025-11-30,C01263,E02,3365.77,3365.77,Paid
AR000572,2023-01-12,2023-01-26,2023-03-07,C01257,E05,18216.03,18216.03,Paid
AR000573,2024-07-31,2024-09-14,2024-11-25,C01305,E05,3648.86,3648.86,Paid
AR000574,2024-12-13,2024-12-27,,C00280,E01,6341.78,0.0,Open
AR000575,2025-03-13,2025-04-27,,C01181,E01,5174.42,0.0,Open
AR000576,2025-07-09,2025-08-23,2025-11-08,C00447,E04,5957.71,5957.71,Paid
AR000577,2023-02-28,2023-04-29,2023-05-15,C00175,E06,5015.15,5015.15,Paid
AR000578,2023-08-23,2023-09-06,2023-11-14,C00395,E02,3473.15,3473.15,Paid
AR000579,2026-06-20,2026-07-04,2026-08-10,C01157,E02,5337.33,5337.33,Paid
AR000580,2025-08-13,2025-09-12,2025-10-23,C00059,E01,11829.15,11829.15,Paid
AR000581,2024-02-17,2024-03-02,,C01085,E05,14093.51,0.0,Open
AR000582,2023-10-06,2023-12-05,2023-12-06,C01164,E02,10593.29,10593.29,Paid
AR000583,2026-07-27,2026-09-25,2026-11-21,C00161,E01,2651.95,2651.95,Paid
AR000584,2025-09-22,2025-11-06,,C01330,E04,19764.19,0.0,Open
AR000585,2023-06-04,2023-07-19,2023-10-06,C01010,E06,6261.13,6261.13,Paid
AR000586,2026-02-06,2026-02-20,2026-04-21,C01108,E03,2346.16,2346.16,Paid
AR000587,2025-08-17,2025-10-01,2025-11-05,C01102,E05,4581.05,4581.05,Paid
AR000588,2024-09-20,2024-10-04,2024-10-28,C00891,E04,5318.85,5318.85,Paid
AR000589,2025-02-01,2025-03-03,2025-05-09,C00811,E03,4074.61,4074.61,Paid
AR000590,2026-04-29,2026-05-29,2026-06-26,C00343,E06,16979.5,16979.5,Paid
AR000591,2026-05-13,2026-07-12,2026-09-01,C00198,E05,3389.14,3389.14,Paid
AR000592,2023-06-03,2023-08-02,2023-08-11,C00903,E06,1408.74,1408.74,Paid
AR000593,2023-01-13,2023-01-27,2023-04-09,C00939,E01,8427.73,8427.73,Paid
AR000594,2026-05-02,2026-05-16,2026-06-23,C00556,E04,12803.3,12803.3,Paid
AR000595,2025-07-23,2025-08-06,2025-10-24,C00061,E05,4612.11,4612.11,Paid
AR000596,2024-07-06,2024-09-04,2024-09-16,C01343,E05,6705.13,6705.13,Paid
AR000597,2026-08-22,2026-09-05,,C00176,E01,28267.08,0.0,Open
AR000598,2026-08-10,2026-09-09,,C00841,E06,3254.4,0.0,Open
AR000599,2025-02-10,2025-02-24,2025-02-21,C01339,E05,1746.39,1746.39,Paid
AR000600,2024-01-27,2024-03-27,,C00858,E04,8718.03,0.0,Open
AR000601,2023-12-12,2024-02-10,2024-03-31,C00972,E01,3623.19,3623.19,Paid
AR000602,2025-10-05,2025-12-04,2026-02-14,C00649,E06,4767.15,4767.15,Paid
AR000603,2024-11-22,2025-01-06,2025-03-05,C01491,E03,10078.12,10078.12,Paid
AR000604,2025-06-09,2025-07-24,2025-09-17,C00009,E02,36190.6,36190.6,Paid
AR000605,2024-06-06,2024-08-05,2024-09-20,C00045,E02,3911.72,3911.72,Paid
AR000606,2023-09-23,2023-10-23,2023-11-07,C00372,E06,8529.45,8529.45,Paid
AR000607,2023-08-10,2023-09-24,2023-11-11,C01144,E06,6603.46,6603.46,Paid
AR000608,2024-09-02,2024-10-17,2024-11-07,C01326,E06,6096.31,6096.31,Paid
AR000609,2026-04-06,2026-06-05,2026-06-29,C00312,E06,13030.56,13030.56,Paid
