GLTxnID,Date,EntityID,DepartmentID,AccountCode,Currency,AmountLocal,CustomerID,VendorID,PostingStatus
GL0000359,2023-12-12,E03,D06,5100,USD,3895.49,,,Accrued
GL0000360,2026-03-09,E02,D04,6000,GBP,883.58,,,Posted
GL0000361,2025-10-04,E04,D07,6050,SGD,512.68,,V0088,Posted
GL0000362,2024-09-24,E04,D10,5000,SGD,8140.05,,V0228,Accrued
GL0000363,2023-02-21,E06,D09,7200,CAD,1710.9,,V0468,Posted
GL0000364,2025-03-28,E03,D09,6050,USD,472.34,,,Accrued
GL0000365,2024-05-16,E06,D01,4020,CAD,-2693.51,C00441,,Posted
GL0000366,2022-09-10,E02,D03,7000,GBP,715.02,,,Posted
GL0000367,2022-10-19,E03,D10,6100,USD,558.56,,V0077,Posted
GL0000368,2022-10-04,E06,D03,7000,CAD,1121.56,,,Accrued
GL0000369,2022-12-14,E03,D06,5100,USD,2150.46,,,Accrued
GL0000370,2023-01-18,E03,D07,6060,USD,723.32,,,Posted
GL0000371,2025-06-27,E01,D03,6010,AUD,5688.89,,V0143,Posted
GL0000372,2026-04-28,E05,D05,6080,EUR,1319.5,,,Accrued
GL0000373,2025-07-16,E04,D09,4020,SGD,-2532.1,C01433,,Posted
GL0000374,2024-03-12,E04,D06,7000,SGD,351.37,,V0136,Posted
GL0000375,2025-02-24,E03,D10,5000,USD,3642.43,,,Posted
GL0000376,2025-09-09,E06,D10,5100,CAD,6047.87,,V0189,Posted
GL0000377,2026-03-23,E05,D06,7000,EUR,574.33,,V0013,Posted
GL0000378,2024-07-10,E03,D06,6010,USD,788.58,,,Posted
GL0000379,2022-11-21,E05,D05,6110,EUR,967.49,,V0381,Posted
GL0000380,2022-12-02,E01,D01,5010,AUD,958.44,,V0186,Posted
GL0000381,2023-08-16,E03,D08,7000,USD,371.82,,,Posted
GL0000382,2026-04-15,E01,D04,6030,AUD,21128.78,,,Posted
GL0000383,2023-09-15,E02,D01,4020,GBP,-2236.15,C00124,,Posted
GL0000384,2023-01-11,E05,D01,6060,EUR,1986.6,,,Posted
GL0000385,2024-06-06,E06,D06,6080,CAD,2449.96,,,Posted
GL0000386,2024-04-04,E05,D05,6060,EUR,525.6,,,Accrued
GL0000387,2023-03-27,E06,D09,6010,CAD,3990.72,,V0090,Accrued
GL0000388,2023-01-13,E01,D03,5100,AUD,2378.63,,V0416,Accrued
GL0000389,2022-09-06,E06,D04,5010,CAD,869.5,,V0193,Posted
GL0000390,2025-04-20,E02,D08,7200,GBP,1366.34,,V0322,Posted
GL0000391,2023-07-07,E06,D01,6040,CAD,2910.97,,V0060,Posted
GL0000392,2025-08-18,E05,D04,5010,EUR,1193.47,,V0277,Accrued
GL0000393,2022-10-19,E02,D03,6010,GBP,8386.31,,,Posted
GL0000394,2023-07-21,E06,D06,7200,CAD,2451.82,,V0052,Posted
GL0000395,2022-12-16,E02,D06,6060,GBP,1992.91,,,Posted
GL0000396,2022-08-26,E01,D01,7200,AUD,1809.2,,,Posted
GL0000397,2023-04-16,E06,D09,7000,CAD,1276.54,,,Posted
GL0000398,2025-09-06,E05,D10,6100,EUR,490.26,,,Posted
GL0000399,2025-01-09,E06,D02,6100,CAD,1070.03,,V0465,Posted
GL0000400,2022-07-07,E01,D05,6090,AUD,1044.69,,V0320,Posted
GL0000401,2026-07-05,E01,D04,7000,AUD,404.32,,V0374,Posted
GL0000402,2024-03-02,E04,D06,6110,SGD,1539.07,,V0148,Posted
GL0000403,2026-03-29,E02,D01,6080,GBP,3893.62,,V0228,Accrued
GL0000404,2023-04-15,E01,D07,6060,AUD,665.38,,V0482,Posted
GL0000405,2025-02-21,E02,D10,6060,GBP,954.58,,V0388,Posted
GL0000406,2026-02-03,E05,D07,4020,EUR,-1945.25,C00075,,Accrued
GL0000407,2026-08-26,E01,D02,6090,AUD,334.75,,,Accrued
GL0000408,2026-02-07,E05,D03,6080,EUR,666.6,,V0074,Posted
GL0000409,2022-08-06,E06,D04,6090,CAD,2884.28,,V0035,Posted
GL0000410,2022-04-19,E06,D03,6080,CAD,578.9,,,Posted
GL0000411,2023-01-27,E06,D05,6090,CAD,1530.5,,V0285,Posted
GL0000412,2025-08-22,E05,D05,7200,EUR,984.95,,V0272,Posted
GL0000413,2025-05-03,E01,D01,4020,AUD,-3856.3,C00828,,Posted
GL0000414,2024-07-28,E04,D01,4010,SGD,-2253.93,C00230,,Posted
GL0000415,2023-10-31,E04,D03,5000,SGD,5140.31,,V0242,Posted
GL0000416,2025-06-10,E01,D03,7200,AUD,467.11,,,Posted
GL0000417,2025-05-27,E03,D04,7000,USD,1047.79,,,Posted
GL0000418,2024-07-11,E04,D09,6020,SGD,3226.75,,V0392,Accrued
GL0000419,2023-07-12,E03,D09,6050,USD,5036.31,,V0178,Posted
GL0000420,2022-08-06,E06,D01,6100,CAD,2245.56,,V0176,Posted
GL0000421,2025-02-11,E03,D04,5010,USD,1908.13,,,Posted
GL0000422,2024-12-11,E06,D03,7000,CAD,629.65,,V0060,Posted
GL0000423,2022-09-06,E05,D08,5000,EUR,3614.27,,V0364,Accrued
GL0000424,2024-06-12,E03,D10,6060,USD,826.62,,,Posted
GL0000425,2022-05-08,E01,D01,4010,AUD,-2144.05,C00767,,Posted
GL0000426,2026-07-05,E05,D10,6040,EUR,679.11,,V0188,Posted
GL0000427,2022-01-15,E03,D10,6060,USD,1237.06,,V0177,Posted
GL0000428,2026-02-25,E01,D03,5000,AUD,3518.97,,,Accrued
GL0000429,2025-03-05,E05,D02,6010,EUR,2303.39,,,Posted
GL0000430,2022-04-24,E02,D09,7200,GBP,1178.84,,,Posted
GL0000431,2022-05-08,E03,D06,6110,USD,508.81,,V0088,Posted
GL0000432,2023-04-12,E06,D09,7100,CAD,-1164.13,,,Posted
GL0000433,2026-06-20,E03,D01,6020,USD,1308.55,,V0064,Posted
GL0000434,2025-03-07,E04,D02,6090,SGD,813.64,,,Posted
GL0000435,2023-07-14,E02,D03,6110,GBP,473.09,,V0273,Posted
GL0000436,2024-11-12,E03,D07,6090,USD,4559.4,,V0131,Posted
GL0000437,2023-03-04,E02,D05,6040,GBP,266.86,,V0145,Posted
GL0000438,2023-11-15,E05,D04,6090,EUR,3203.69,,V0218,Posted
GL0000439,2024-03-28,E04,D01,6050,SGD,2174.29,,V0272,Accrued
GL0000440,2026-02-28,E06,D01,5100,CAD,3474.97,,,Posted
GL0000441,2024-03-01,E03,D07,6060,USD,1130.47,,,Posted
GL0000442,2024-09-20,E04,D06,6000,SGD,390.06,,,Posted
GL0000443,2023-03-27,E04,D07,7000,SGD,1530.42,,V0244,Accrued
GL0000444,2022-02-20,E04,D06,6110,SGD,1245.97,,,Posted
GL0000445,2026-07-09,E05,D08,4000,EUR,-8890.18,C01377,,Posted
GL0000446,2023-11-07,E06,D03,5010,CAD,1360.12,,V0038,Posted
GL0000447,2023-11-05,E04,D04,6090,SGD,1454.65,,,Posted
GL0000448,2022-06-30,E02,D10,5010,GBP,3482.02,,,Posted
GL0000449,2023-11-28,E04,D06,4000,SGD,-1930.24,C01333,,Posted
GL0000450,2025-12-14,E04,D06,5010,SGD,1515.0,,V0295,Accrued
GL0000451,2022-07-27,E02,D08,6030,GBP,1090.37,,,Accrued
GL0000452,2026-05-13,E05,D04,5010,EUR,3779.61,,,Posted
GL0000453,2024-11-03,E06,D06,6060,CAD,540.29,,,Posted
GL0000454,2025-01-18,E05,D06,6000,EUR,414.42,,V0065,Posted
GL0000455,2025-03-05,E05,D02,6100,EUR,312.57,,V0150,Posted
GL0000456,2024-06-06,E06,D03,6020,CAD,2078.82,,,Posted
GL0000457,2023-09-04,E04,D05,6090,SGD,147.54,,V0204,Posted
GL0000458,2022-01-22,E05,D05,6030,EUR,1894.66,,,Posted
GL0000459,2023-12-08,E06,D08,6090,CAD,408.36,,,Accrued
GL0000460,2022-10-23,E05,D04,6040,EUR,221.22,,V0420,Posted
GL0000461,2023-04-21,E06,D04,7000,CAD,2113.55,,V0440,Accrued
GL0000462,2024-03-22,E03,D05,4000,USD,-5922.45,C00431,,Accrued
GL0000463,2023-12-12,E06,D03,5000,CAD,2001.94,,V0298,Posted
GL0000464,2026-07-29,E04,D08,6010,SGD,831.21,,,Accrued
GL0000465,2026-01-30,E03,D06,6090,USD,443.02,,V0193,Accrued
GL0000466,2022-07-09,E03,D03,7100,USD,-873.34,,V0208,Posted
GL0000467,2023-05-20,E01,D01,5100,AUD,16221.06,,V0090,Posted
GL0000468,2023-10-06,E04,D01,7200,SGD,872.16,,V0333,Accrued
GL0000469,2023-10-15,E02,D04,7000,GBP,1031.91,,,Posted
GL0000470,2022-01-27,E05,D08,5010,EUR,1518.87,,,Posted
GL0000471,2024-11-23,E01,D04,6040,AUD,254.06,,,Accrued
GL0000472,2023-03-30,E01,D09,6110,AUD,758.8,,V0439,Posted
GL0000473,2022-07-04,E03,D07,6020,USD,605.16,,,Posted
GL0000474,2026-02-20,E06,D04,5000,CAD,2246.38,,,Posted
GL0000475,2025-09-08,E06,D01,6000,CAD,551.96,,V0179,Posted
GL0000476,2024-11-09,E05,D10,6110,EUR,1885.51,,V0104,Accrued
GL0000477,2026-07-27,E06,D06,6070,CAD,1261.85,,V0127,Posted
GL0000478,2024-06-19,E06,D10,6100,CAD,3956.57,,V0220,Posted
GL0000479,2024-12-15,E04,D09,6110,SGD,634.31,,,Accrued
GL0000480,2024-05-02,E06,D06,6000,CAD,1096.27,,,Accrued
GL0000481,2022-03-07,E06,D06,4000,CAD,-9595.21,C01443,,Accrued
GL0000482,2022-09-25,E05,D02,6010,EUR,419.95,,,Posted
GL0000483,2023-02-20,E05,D08,4010,EUR,-3233.47,C00384,,Posted
GL0000484,2026-06-06,E03,D09,7100,USD,307.08,,V0454,Posted
GL0000485,2022-06-09,E02,D10,4010,GBP,-1992.28,C00980,,Posted
GL0000486,2024-07-10,E01,D07,6040,AUD,553.49,,V0396,Accrued
GL0000487,2024-08-24,E06,D04,5100,CAD,8461.63,,V0418,Posted
GL0000488,2026-05-09,E01,D01,4020,AUD,-2564.52,C01197,,Posted
GL0000489,2025-09-26,E04,D08,6020,SGD,1472.22,,V0183,Posted
GL0000490,2023-03-12,E04,D03,7000,SGD,1822.93,,V0454,Posted
GL0000491,2023-03-28,E06,D09,6070,CAD,157.55,,,Posted
GL0000492,2022-07-02,E05,D06,6000,EUR,15108.18,,,Posted
GL0000493,2023-07-05,E03,D06,6000,USD,2676.34,,V0382,Posted
GL0000494,2022-05-06,E05,D01,6060,EUR,454.01,,V0250,Posted
GL0000495,2026-03-11,E04,D07,5100,SGD,1283.8,,V0247,Posted
GL0000496,2025-09-13,E04,D02,6030,SGD,1436.53,,,Posted
GL0000497,2025-05-15,E06,D03,6100,CAD,593.66,,,Posted
GL0000498,2023-08-27,E01,D06,6050,AUD,2257.14,,,Posted
GL0000499,2026-03-22,E02,D01,4020,GBP,-5347.0,C00139,,Accrued
GL0000500,2022-12-31,E03,D09,6050,USD,1429.86,,,Accrued
GL0000501,2026-02-22,E02,D05,5000,GBP,3108.76,,V0249,Accrued
GL0000502,2023-04-06,E01,D09,5010,AUD,1048.59,,V0330,Posted
GL0000503,2023-02-05,E03,D01,6110,USD,773.95,,,Posted
GL0000504,2023-10-06,E03,D07,5000,USD,6160.35,,V0327,Posted
GL0000505,2022-11-28,E02,D10,4000,GBP,-4014.8,C00305,,Posted
GL0000506,2023-10-21,E06,D02,6010,CAD,41.7,,,Posted
GL0000507,2022-05-13,E01,D10,6000,AUD,403.19,,V0338,Accrued
GL0000508,2022-06-27,E05,D01,6080,EUR,335.95,,V0068,Posted
GL0000509,2022-07-11,E05,D03,4010,EUR,-8513.96,C00857,,Posted
GL0000510,2026-03-03,E04,D07,6010,SGD,1858.08,,V0011,Accrued
GL0000511,2025-10-19,E01,D02,6110,AUD,313.47,,,Posted
GL0000512,2025-01-08,E02,D09,6040,GBP,8061.62,,,Posted
GL0000513,2022-05-06,E04,D04,4020,SGD,-799.97,C00183,,Accrued
GL0000514,2022-05-19,E01,D08,6080,AUD,1901.35,,V0462,Posted
GL0000515,2025-08-08,E03,D02,6110,USD,1696.99,,V0110,Posted
GL0000516,2025-12-04,E03,D08,4010,USD,-827.57,C00620,,Posted
GL0000517,2024-03-28,E03,D02,5100,USD,714.1,,V0365,Posted
GL0000518,2024-07-06,E03,D07,7000,USD,408.09,,,Posted
GL0000519,2026-06-17,E01,D01,6070,AUD,5270.76,,V0268,Posted
GL0000520,2026-04-03,E02,D08,6020,GBP,1162.07,,,Accrued
GL0000521,2026-06-05,E06,D02,4000,CAD,-721.0,C00284,,Posted
GL0000522,2026-04-15,E01,D06,5100,AUD,3463.03,,V0125,Posted
GL0000523,2025-03-22,E06,D05,4000,CAD,-3743.63,C00042,,Accrued
GL0000524,2024-07-17,E01,D09,4010,AUD,-1503.03,C00314,,Posted
GL0000525,2022-11-03,E04,D09,4020,SGD,-1616.09,,,Posted
GL0000526,2026-03-01,E06,D04,5010,CAD,2163.44,,,Posted
GL0000527,2025-10-30,E01,D09,6040,AUD,725.99,,V0325,Accrued
GL0000528,2026-03-31,E03,D05,6090,USD,1420.06,,,Posted
GL0000529,2025-10-09,E02,D10,6070,GBP,1085.7,,V0403,Posted
GL0000530,2024-12-08,E04,D03,6000,SGD,512.29,,,Posted
GL0000531,2025-06-24,E01,D04,6080,AUD,3496.19,,V0493,Posted
GL0000532,2022-09-21,E02,D01,6060,GBP,922.59,,V0383,Posted
GL0000533,2023-02-04,E06,D05,6010,CAD,7213.51,,V0328,Posted
GL0000534,2022-07-22,E04,D05,6100,SGD,881.83,,V0413,Accrued
GL0000535,2024-10-30,E05,D07,6010,EUR,710.73,,V0331,Posted
GL0000536,2023-12-22,E02,D01,4000,GBP,-7993.75,C00256,,Accrued
GL0000537,2022-03-22,E01,D09,6110,AUD,1570.88,,V0423,Posted
GL0000538,2023-03-25,E06,D08,5100,CAD,4737.11,,V0292,Posted
GL0000539,2022-05-11,E01,D09,5100,AUD,2732.22,,,Posted
GL0000540,2025-06-09,E04,D10,6110,SGD,2348.72,,,Posted
GL0000541,2026-07-12,E02,D06,7200,GBP,392.88,,V0048,Posted
GL0000542,2024-05-05,E03,D08,6100,USD,391.16,,,Posted
GL0000543,2022-08-24,E04,D03,6100,SGD,438.54,,,Posted
GL0000544,2025-07-10,E03,D07,6100,USD,641.56,,V0495,Posted
GL0000545,2025-04-24,E02,D06,4010,GBP,-3936.8,C01035,,Posted
GL0000546,2023-07-17,E01,D01,6050,AUD,1025.79,,,Accrued
GL0000547,2022-08-19,E06,D10,4020,CAD,-7160.38,C01062,,Accrued
GL0000548,2026-01-13,E05,D05,6110,EUR,620.88,,,Posted
GL0000549,2023-05-07,E02,D04,7100,GBP,223.88,,,Accrued
GL0000550,2024-03-16,E01,D03,6050,AUD,2979.86,,V0124,Posted
GL0000551,2025-09-21,E05,D04,6020,EUR,303.07,,,Accrued
GL0000552,2022-07-22,E01,D10,7000,AUD,1106.69,,,Posted
GL0000553,2024-11-07,E01,D05,6060,AUD,845.87,,V0292,Posted
GL0000554,2023-10-01,E05,D09,6030,EUR,2628.59,,,Posted
GL0000555,2025-11-15,E02,D08,5100,GBP,2858.38,,,Posted
GL0000556,2022-10-15,E04,D06,4020,SGD,-1452.82,C00197,,Accrued
GL0000557,2023-01-15,E03,D03,6060,USD,1714.88,,,Accrued
GL0000558,2025-11-25,E03,D10,6080,USD,1447.23,,V0401,Posted
GL0000559,2022-08-18,E02,D03,7000,GBP,539.78,,V0025,Posted
GL0000560,2023-05-21,E03,D10,6030,USD,1651.54,,V0191,Posted
GL0000561,2023-06-28,E02,D10,6010,GBP,808.43,,,Accrued
GL0000562,2023-01-17,E04,D05,5100,SGD,1015.84,,,Posted
GL0000563,2024-02-04,E02,D04,5000,GBP,7970.46,,V0195,Accrued
GL0000564,2023-10-19,E05,D04,4000,EUR,-2302.56,C00629,,Posted
GL0000565,2022-04-09,E04,D05,6060,SGD,4233.64,,,Posted
GL0000566,2022-07-18,E01,D07,4020,AUD,-4897.56,C00826,,Posted
GL0000567,2023-08-12,E04,D03,4000,SGD,-1110.83,C00155,,Posted
GL0000568,2023-10-29,E05,D02,4010,EUR,-4661.86,C00742,,Posted
GL0000569,2024-01-30,E01,D07,6080,AUD,1554.36,,,Posted
GL0000570,2022-01-18,E05,D02,6050,EUR,2885.84,,V0378,Accrued
GL0000571,2023-09-29,E04,D04,7200,SGD,608.85,,V0402,Posted
GL0000572,2022-03-14,E03,D07,6070,USD,2907.8,,V0473,Posted
GL0000573,2023-07-28,E04,D09,7100,SGD,-250.51,,,Posted
GL0000574,2026-07-07,E05,D03,4000,EUR,-3673.47,C01448,,Posted
GL0000575,2025-07-18,E05,D04,5010,EUR,1127.84,,V0469,Posted
GL0000576,2023-04-21,E01,D04,7000,AUD,1785.82,,V0287,Posted
GL0000577,2025-11-25,E04,D02,4020,SGD,-3240.79,C01316,,Posted
GL0000578,2024-02-02,E03,D06,6070,USD,103.66,,V0053,Accrued
GL0000579,2025-02-28,E03,D10,6080,USD,3288.21,,V0117,Accrued
GL0000580,2026-03-31,E05,D01,6070,EUR,1670.05,,V0067,Posted
GL0000581,2022-04-17,E02,D04,6040,GBP,1305.71,,,Accrued
GL0000582,2023-05-05,E02,D02,6000,GBP,7889.4,,,Posted
GL0000583,2025-10-15,E01,D04,6060,AUD,1487.95,,V0322,Posted
GL0000584,2024-11-08,E03,D09,4020,USD,-924.41,C00482,,Posted
GL0000585,2023-05-13,E01,D04,4010,AUD,-4370.38,C00783,,Posted
GL0000586,2026-01-14,E03,D03,6020,USD,516.68,,V0365,Posted
GL0000587,2026-01-26,E06,D03,6050,CAD,1111.29,,V0037,Posted
GL0000588,2023-08-17,E01,D02,6000,AUD,318.28,,V0365,Posted
GL0000589,2024-04-01,E03,D10,4020,USD,-3393.97,C00753,,Posted
GL0000590,2026-07-28,E03,D02,5100,USD,2179.63,,,Posted
GL0000591,2024-04-28,E02,D03,5100,GBP,2505.77,,,Posted
GL0000592,2023-07-12,E05,D09,4010,EUR,-2633.81,C00714,,Posted
GL0000593,2022-01-13,E06,D03,7100,CAD,-855.87,,V0184,Posted
GL0000594,2022-08-06,E04,D02,6050,SGD,1238.24,,,Accrued
GL0000595,2025-07-15,E06,D04,6000,CAD,674.61,,,Posted
GL0000596,2024-12-08,E04,D07,6020,SGD,1066.42,,,Posted
GL0000597,2026-03-16,E05,D04,7200,EUR,4037.11,,,Accrued
GL0000598,2022-07-31,E03,D02,4010,USD,-2282.93,C00794,,Posted
GL0000599,2025-05-27,E03,D02,6070,USD,918.58,,V0271,Posted
GL0000600,2026-07-09,E04,D01,5010,SGD,5897.31,,V0229,Accrued
GL0000601,2023-10-31,E06,D05,6100,CAD,479.23,,V0289,Posted
GL0000602,2024-07-13,E06,D02,6050,CAD,251.31,,V0493,Posted
GL0000603,2025-10-09,E06,D03,7100,CAD,1339.07,,V0166,Posted
GL0000604,2025-12-17,E01,D08,7200,AUD,1101.8,,V0366,Posted
GL0000605,2023-03-25,E01,D08,6100,AUD,1213.71,,V0343,Posted
GL0000606,2022-06-12,E03,D09,5000,USD,3085.91,,,Posted
GL0000607,2023-05-05,E06,D09,6040,CAD,478.89,,V0470,Accrued
GL0000608,2022-05-06,E03,D03,6040,USD,1708.44,,,Posted
GL0000609,2025-02-17,E06,D06,6040,CAD,1647.88,,V0251,Posted
GL0000610,2026-01-07,E02,D03,6070,GBP,517.92,,V0299,Posted
GL0000611,2023-08-14,E02,D06,6070,GBP,1012.37,,V0481,Accrued
GL0000612,2022-08-13,E01,D08,6100,AUD,1520.66,,V0074,Accrued
GL0000613,2023-03-15,E05,D02,5100,EUR,4729.48,,,Posted
GL0000614,2025-02-13,E05,D03,5000,EUR,1829.21,,,Posted
GL0000615,2026-03-26,E03,D08,7100,USD,312.59,,,Posted
GL0000616,2026-03-26,E02,D06,7000,GBP,5014.56,,V0421,Posted
GL0000617,2026-03-05,E04,D06,7000,SGD,1723.54,,,Accrued
GL0000618,2022-01-05,E02,D09,6080,GBP,2559.01,,V0099,Posted
GL0000619,2025-05-06,E04,D03,7100,SGD,304.73,,V0246,Posted
GL0000620,2023-09-24,E05,D01,6050,EUR,586.45,,V0215,Posted
GL0000621,2023-05-30,E01,D06,5000,AUD,4148.13,,V0405,Posted
GL0000622,2026-08-24,E06,D05,6060,CAD,860.65,,V0427,Accrued
GL0000623,2022-07-25,E03,D03,6100,USD,4260.19,,,Posted
GL0000624,2024-12-25,E06,D08,6020,CAD,2247.01,,V0230,Posted
GL0000625,2022-07-08,E03,D04,6030,USD,1406.11,,,Posted
GL0000626,2025-03-28,E01,D03,6030,AUD,2236.09,,,Posted
GL0000627,2025-09-23,E03,D08,6080,USD,555.52,,,Posted
GL0000628,2026-05-27,E06,D06,6090,CAD,2097.47,,V0410,Posted
GL0000629,2024-11-05,E02,D06,4020,GBP,-3853.71,C01017,,Posted
GL0000630,2022-09-28,E01,D05,6000,AUD,1496.38,,,Posted
GL0000631,2023-03-19,E05,D05,6070,EUR,4145.37,,V0383,Accrued
GL0000632,2025-03-01,E02,D03,6030,GBP,165.51,,V0219,Accrued
GL0000633,2024-07-17,E05,D10,4000,EUR,-2225.65,C00734,,Posted
GL0000634,2023-10-24,E03,D07,7200,USD,1627.92,,V0236,Posted
GL0000635,2025-08-06,E05,D06,6100,EUR,1142.96,,,Posted
GL0000636,2022-12-21,E04,D09,7200,SGD,298.45,,,Posted
GL0000637,2026-01-15,E02,D03,7000,GBP,4464.25,,,Posted
GL0000638,2025-07-25,E01,D10,5100,AUD,1317.24,,,Accrued
GL0000639,2022-03-27,E03,D05,6040,USD,1661.07,,,Posted
GL0000640,2026-06-28,E01,D07,5000,AUD,966.74,,,Posted
GL0000641,2023-12-21,E06,D02,5010,CAD,1638.99,,V0461,Posted
GL0000642,2022-11-02,E01,D04,7000,AUD,1772.44,,,Posted
GL0000643,2022-05-02,E03,D03,6020,USD,3412.67,,,Posted
GL0000644,2022-07-19,E05,D06,7200,EUR,1054.29,,,Posted
GL0000645,2023-06-21,E01,D04,6110,AUD,4866.71,,V0206,Accrued
GL0000646,2024-05-19,E04,D02,6090,SGD,275.03,,V0014,Posted
GL0000647,2025-12-16,E01,D04,6110,AUD,1955.95,,V0377,Posted
GL0000648,2022-10-16,E03,D04,4020,USD,-3300.23,C00794,,Posted
GL0000649,2024-06-30,E04,D04,6020,SGD,1445.64,,V0168,Accrued
GL0000650,2024-10-15,E01,D10,4010,AUD,-1206.06,C00911,,Posted
GL0000651,2026-02-26,E02,D07,6080,GBP,1640.75,,,Posted
GL0000652,2026-01-14,E03,D09,6040,USD,955.85,,,Posted
GL0000653,2024-05-09,E02,D03,6060,GBP,751.54,,,Posted
GL0000654,2024-02-03,E01,D05,6060,AUD,2454.37,,V0175,Posted
GL0000655,2024-06-01,E04,D01,6090,SGD,532.42,,,Posted
GL0000656,2022-10-11,E02,D09,6100,GBP,1900.38,,V0348,Posted
GL0000657,2026-05-18,E02,D10,5000,GBP,3301.85,,V0305,Posted
GL0000658,2023-10-15,E02,D02,6030,GBP,862.39,,V0028,Posted
GL0000659,2024-06-24,E06,D08,7000,CAD,1779.48,,V0473,Posted
GL0000660,2023-09-18,E06,D02,6050,CAD,798.82,,V0015,Posted
GL0000661,2022-07-15,E03,D09,6010,USD,323.25,,,Posted
GL0000662,2026-01-10,E06,D08,6100,CAD,504.49,,V0236,Posted
GL0000663,2022-04-06,E03,D06,5000,USD,448.44,,,Accrued
GL0000664,2023-11-24,E05,D05,6100,EUR,887.39,,V0325,Accrued
GL0000665,2025-11-22,E01,D08,4000,AUD,-688.05,C00088,,Accrued
GL0000666,2024-03-03,E05,D06,6010,EUR,1037.98,,,Accrued
GL0000667,2026-04-07,E03,D06,4020,USD,-1621.43,C00974,,Posted
GL0000668,2024-09-06,E02,D02,6110,GBP,3636.64,,V0235,Posted
GL0000669,2022-07-01,E05,D04,6020,EUR,222.61,,V0062,Posted
GL0000670,2026-04-30,E01,D10,5000,AUD,2416.15,,V0103,Accrued
GL0000671,2023-08-16,E05,D03,5010,EUR,2980.06,,V0341,Posted
GL0000672,2026-08-09,E05,D07,6090,EUR,997.72,,,Posted
GL0000673,2023-04-11,E02,D05,4000,GBP,-2131.27,C00721,,Accrued
GL0000674,2023-06-12,E04,D09,7200,SGD,625.15,,V0131,Accrued
GL0000675,2024-09-11,E03,D01,5100,USD,1641.56,,V0071,Accrued
GL0000676,2025-01-29,E02,D09,6010,GBP,1083.67,,,Posted
GL0000677,2025-03-11,E02,D01,6110,GBP,2414.74,,,Posted
GL0000678,2024-07-13,E01,D08,4010,AUD,-1932.91,C00052,,Posted
GL0000679,2022-04-30,E01,D03,6080,AUD,617.18,,,Posted
GL0000680,2022-12-10,E06,D09,5000,CAD,1937.97,,,Accrued
GL0000681,2023-07-11,E05,D07,6030,EUR,5657.73,,V0321,Accrued
GL0000682,2024-12-24,E02,D04,4010,GBP,-1978.24,C00259,,Posted
GL0000683,2022-08-17,E01,D04,4010,AUD,-3318.6,C01177,,Posted
GL0000684,2026-04-14,E04,D03,6020,SGD,3200.81,,V0420,Accrued
GL0000685,2024-02-28,E05,D03,6000,EUR,4072.0,,V0495,Posted
GL0000686,2023-05-22,E02,D06,5000,GBP,2837.0,,,Accrued
GL0000687,2025-06-23,E01,D02,6060,AUD,1501.6,,,Accrued
GL0000688,2022-08-26,E05,D03,4020,EUR,-1358.44,C00752,,Posted
GL0000689,2025-02-24,E04,D09,6070,SGD,394.08,,V0176,Accrued
GL0000690,2022-03-14,E03,D09,6060,USD,711.98,,,Posted
GL0000691,2026-06-05,E02,D02,6040,GBP,1813.37,,V0378,Posted
GL0000692,2024-09-14,E01,D10,7100,AUD,-179.4,,V0458,Posted
GL0000693,2023-03-27,E02,D08,7000,GBP,1631.9,,V0407,Posted
GL0000694,2025-05-01,E06,D06,7000,CAD,7788.17,,,Posted
GL0000695,2023-07-16,E02,D08,6090,GBP,1029.92,,,Posted
GL0000696,2022-10-16,E06,D10,6000,CAD,3312.81,,,Posted
GL0000697,2024-11-03,E05,D07,6010,EUR,1589.74,,V0191,Posted
GL0000698,2022-07-06,E06,D03,6100,CAD,3369.54,,,Posted
GL0000699,2024-04-29,E01,D07,7000,AUD,2756.87,,V0114,Posted
GL0000700,2022-03-12,E04,D10,7200,SGD,500.25,,,Accrued
GL0000701,2024-02-27,E02,D06,4020,GBP,-3413.37,C00900,,Posted
GL0000702,2026-03-18,E04,D07,7000,SGD,5900.61,,,Posted
GL0000703,2023-05-08,E03,D06,6110,USD,1438.32,,V0022,Accrued
GL0000704,2026-08-04,E03,D02,6010,USD,1803.86,,,Accrued
GL0000705,2025-01-07,E04,D03,5100,SGD,2537.45,,,Accrued
GL0000706,2023-05-30,E04,D09,6020,SGD,640.69,,,Posted
GL0000707,2024-04-08,E04,D03,4010,SGD,-11859.73,C01430,,Posted
GL0000708,2023-12-28,E04,D02,6030,SGD,824.02,,V0150,Posted
GL0000709,2025-05-03,E05,D07,6010,EUR,874.38,,,Posted
GL0000710,2025-12-27,E04,D07,4010,SGD,-2366.36,,,Accrued
GL0000711,2023-11-20,E04,D08,6050,SGD,845.36,,V0194,Posted
GL0000712,2024-08-09,E01,D01,7000,AUD,3393.0,,,Posted
GL0000713,2025-06-04,E05,D02,5000,EUR,2964.94,,,Accrued
GL0000714,2023-02-16,E05,D01,5000,EUR,1530.74,,,Posted
GL0000715,2026-03-14,E01,D05,6080,AUD,1376.48,,,Posted
GL0000716,2026-05-17,E03,D05,6100,USD,4019.81,,V0085,Posted
GL0000717,2022-04-17,E04,D06,7100,SGD,372.68,,V0213,Posted
GL0000718,2023-03-06,E02,D02,5100,GBP,6844.8,,V0258,Posted
