Date,Currency,AUDPerUnit
2022-05-28,CAD,1.1071
2022-05-29,AUD,0.998
2022-05-29,USD,1.4861
2022-05-29,GBP,1.9279
2022-05-29,EUR,1.6316
2022-05-29,SGD,1.1547
2022-05-29,CAD,1.1142
2022-05-30,AUD,0.9909
2022-05-30,USD,1.5224
2022-05-30,GBP,1.9392
2022-05-30,EUR,1.6696
2022-05-30,SGD,1.1351
2022-05-30,CAD,1.1094
2022-05-31,AUD,1.0117
2022-05-31,USD,1.4943
2022-05-31,GBP,1.896
2022-05-31,EUR,1.6175
2022-05-31,SGD,1.1055
2022-05-31,CAD,1.0644
2022-06-01,AUD,1.0108
2022-06-01,USD,1.5055
2022-06-01,GBP,1.9124
2022-06-01,EUR,1.6497
2022-06-01,SGD,1.1338
2022-06-01,CAD,1.0766
2022-06-02,AUD,0.9936
2022-06-02,USD,1.541
2022-06-02,GBP,1.8827
2022-06-02,EUR,1.647
2022-06-02,SGD,1.1407
2022-06-02,CAD,1.058
2022-06-03,AUD,1.0125
2022-06-03,USD,1.4884
2022-06-03,GBP,1.8973
2022-06-03,EUR,1.6614
2022-06-03,SGD,1.1491
2022-06-03,CAD,1.1162
2022-06-04,AUD,1.005
2022-06-04,USD,1.4897
2022-06-04,GBP,1.9621
2022-06-04,EUR,1.6549
2022-06-04,SGD,1.1349
2022-06-04,CAD,1.1265
2022-06-05,AUD,1.0084
2022-06-05,USD,1.4944
2022-06-05,GBP,1.9444
2022-06-05,EUR,1.659
2022-06-05,SGD,1.1407
2022-06-05,CAD,1.0804
2022-06-06,AUD,0.9858
2022-06-06,USD,1.5374
2022-06-06,GBP,1.8858
2022-06-06,EUR,1.6326
2022-06-06,SGD,1.1333
2022-06-06,CAD,1.1012
2022-06-07,AUD,0.9872
2022-06-07,USD,1.5083
2022-06-07,GBP,1.8825
2022-06-07,EUR,1.6834
2022-06-07,SGD,1.1509
2022-06-07,CAD,1.1041
2022-06-08,AUD,0.9878
2022-06-08,USD,1.5279
2022-06-08,GBP,1.9242
2022-06-08,EUR,1.5959
2022-06-08,SGD,1.1673
2022-06-08,CAD,1.1096
2022-06-09,AUD,0.994
2022-06-09,USD,1.5257
2022-06-09,GBP,1.9557
2022-06-09,EUR,1.6913
2022-06-09,SGD,1.1449
2022-06-09,CAD,1.0844
2022-06-10,AUD,1.0001
2022-06-10,USD,1.4894
2022-06-10,GBP,1.8875
2022-06-10,EUR,1.6461
2022-06-10,SGD,1.1338
2022-06-10,CAD,1.0938
2022-06-11,AUD,1.0218
2022-06-11,USD,1.5113
2022-06-11,GBP,1.8843
2022-06-11,EUR,1.6487
2022-06-11,SGD,1.1514
2022-06-11,CAD,1.0811
2022-06-12,AUD,1.0241
2022-06-12,USD,1.5466
2022-06-12,GBP,1.9447
2022-06-12,EUR,1.6762
2022-06-12,SGD,1.1429
2022-06-12,CAD,1.1216
2022-06-13,AUD,0.9673
2022-06-13,USD,1.5271
2022-06-13,GBP,1.9482
2022-06-13,EUR,1.6501
2022-06-13,SGD,1.1105
2022-06-13,CAD,1.0967
2022-06-14,AUD,0.9871
2022-06-14,USD,1.5086
2022-06-14,GBP,1.9077
2022-06-14,EUR,1.6756
2022-06-14,SGD,1.1357
2022-06-14,CAD,1.0705
2022-06-15,AUD,0.9928
2022-06-15,USD,1.5231
2022-06-15,GBP,1.909
2022-06-15,EUR,1.6186
2022-06-15,SGD,1.1395
2022-06-15,CAD,1.0866
2022-06-16,AUD,1.0034
2022-06-16,USD,1.4953
2022-06-16,GBP,1.8696
2022-06-16,EUR,1.6563
2022-06-16,SGD,1.126
2022-06-16,CAD,1.0954
2022-06-17,AUD,1.0068
2022-06-17,USD,1.4964
2022-06-17,GBP,1.905
2022-06-17,EUR,1.6555
2022-06-17,SGD,1.1669
2022-06-17,CAD,1.0719
2022-06-18,AUD,0.9943
2022-06-18,USD,1.5224
2022-06-18,GBP,1.9303
2022-06-18,EUR,1.6737
2022-06-18,SGD,1.1199
2022-06-18,CAD,1.0687
2022-06-19,AUD,0.9961
2022-06-19,USD,1.4648
2022-06-19,GBP,1.9061
2022-06-19,EUR,1.6932
2022-06-19,SGD,1.1579
2022-06-19,CAD,1.0929
2022-06-20,AUD,0.9714
2022-06-20,USD,1.4791
2022-06-20,GBP,1.9242
2022-06-20,EUR,1.6519
2022-06-20,SGD,1.1305
2022-06-20,CAD,1.0769
2022-06-21,AUD,1.0157
2022-06-21,USD,1.5583
2022-06-21,GBP,1.9346
2022-06-21,EUR,1.6925
2022-06-21,SGD,1.1448
2022-06-21,CAD,1.0924
2022-06-22,AUD,0.987
2022-06-22,USD,1.501
2022-06-22,GBP,1.847
2022-06-22,EUR,1.6297
2022-06-22,SGD,1.1177
2022-06-22,CAD,1.1028
2022-06-23,AUD,0.9976
2022-06-23,USD,1.4875
2022-06-23,GBP,1.9179
2022-06-23,EUR,1.6911
2022-06-23,SGD,1.1676
2022-06-23,CAD,1.0895
2022-06-24,AUD,0.9748
2022-06-24,USD,1.5212
2022-06-24,GBP,1.9051
2022-06-24,EUR,1.6759
2022-06-24,SGD,1.1582
2022-06-24,CAD,1.107
2022-06-25,AUD,1.0178
2022-06-25,USD,1.4808
2022-06-25,GBP,1.9025
2022-06-25,EUR,1.684
2022-06-25,SGD,1.159
2022-06-25,CAD,1.0882
2022-06-26,AUD,1.019
2022-06-26,USD,1.5115
2022-06-26,GBP,1.9019
2022-06-26,EUR,1.6779
2022-06-26,SGD,1.1146
2022-06-26,CAD,1.0884
2022-06-27,AUD,1.0035
2022-06-27,USD,1.4978
2022-06-27,GBP,1.9456
2022-06-27,EUR,1.6329
2022-06-27,SGD,1.1473
2022-06-27,CAD,1.115
2022-06-28,AUD,1.0186
2022-06-28,USD,1.4901
2022-06-28,GBP,1.9477
2022-06-28,EUR,1.6195
2022-06-28,SGD,1.144
2022-06-28,CAD,1.0897
2022-06-29,AUD,0.9765
2022-06-29,USD,1.542
2022-06-29,GBP,1.9329
2022-06-29,EUR,1.6545
2022-06-29,SGD,1.1262
2022-06-29,CAD,1.1163
2022-06-30,AUD,0.9844
2022-06-30,USD,1.5368
2022-06-30,GBP,1.8918
2022-06-30,EUR,1.6587
2022-06-30,SGD,1.1378
2022-06-30,CAD,1.0832
2022-07-01,AUD,0.9893
2022-07-01,USD,1.4902
2022-07-01,GBP,1.9077
2022-07-01,EUR,1.6618
2022-07-01,SGD,1.1208
2022-07-01,CAD,1.1121
2022-07-02,AUD,0.9996
2022-07-02,USD,1.4649
2022-07-02,GBP,1.9473
2022-07-02,EUR,1.6205
2022-07-02,SGD,1.1197
2022-07-02,CAD,1.0711
2022-07-03,AUD,0.9863
2022-07-03,USD,1.5197
2022-07-03,GBP,1.9367
2022-07-03,EUR,1.6551
2022-07-03,SGD,1.1393
2022-07-03,CAD,1.0914
2022-07-04,AUD,1.0151
2022-07-04,USD,1.4604
2022-07-04,GBP,1.8885
2022-07-04,EUR,1.6814
2022-07-04,SGD,1.1482
2022-07-04,CAD,1.0717
2022-07-05,AUD,0.9877
2022-07-05,USD,1.4985
2022-07-05,GBP,1.8877
2022-07-05,EUR,1.6499
2022-07-05,SGD,1.1648
2022-07-05,CAD,1.1143
2022-07-06,AUD,0.9972
2022-07-06,USD,1.499
2022-07-06,GBP,1.9227
2022-07-06,EUR,1.7066
2022-07-06,SGD,1.1574
2022-07-06,CAD,1.0995
2022-07-07,AUD,0.9907
2022-07-07,USD,1.4969
2022-07-07,GBP,1.8816
2022-07-07,EUR,1.6594
2022-07-07,SGD,1.1303
2022-07-07,CAD,1.1127
2022-07-08,AUD,0.9878
2022-07-08,USD,1.5172
2022-07-08,GBP,1.9129
2022-07-08,EUR,1.6384
2022-07-08,SGD,1.1514
2022-07-08,CAD,1.1043
2022-07-09,AUD,0.9975
2022-07-09,USD,1.5146
2022-07-09,GBP,1.9243
2022-07-09,EUR,1.6475
2022-07-09,SGD,1.1344
2022-07-09,CAD,1.0955
2022-07-10,AUD,0.9986
2022-07-10,USD,1.5645
2022-07-10,GBP,1.9165
2022-07-10,EUR,1.6396
2022-07-10,SGD,1.1296
2022-07-10,CAD,1.0949
2022-07-11,AUD,0.9898
2022-07-11,USD,1.5511
2022-07-11,GBP,1.9184
2022-07-11,EUR,1.6469
2022-07-11,SGD,1.1502
2022-07-11,CAD,1.0795
2022-07-12,AUD,0.9824
2022-07-12,USD,1.4929
2022-07-12,GBP,1.9013
2022-07-12,EUR,1.5864
2022-07-12,SGD,1.1248
2022-07-12,CAD,1.1006
2022-07-13,AUD,0.989
2022-07-13,USD,1.4997
2022-07-13,GBP,1.9052
2022-07-13,EUR,1.6296
2022-07-13,SGD,1.1105
2022-07-13,CAD,1.126
2022-07-14,AUD,0.9916
2022-07-14,USD,1.4938
2022-07-14,GBP,1.9039
2022-07-14,EUR,1.6456
2022-07-14,SGD,1.1234
2022-07-14,CAD,1.0753
2022-07-15,AUD,1.0021
2022-07-15,USD,1.4919
2022-07-15,GBP,1.8793
2022-07-15,EUR,1.6617
2022-07-15,SGD,1.15
2022-07-15,CAD,1.1161
2022-07-16,AUD,1.0338
2022-07-16,USD,1.5181
2022-07-16,GBP,1.9189
2022-07-16,EUR,1.6651
2022-07-16,SGD,1.1318
2022-07-16,CAD,1.0822
2022-07-17,AUD,1.001
2022-07-17,USD,1.5038
2022-07-17,GBP,1.9143
2022-07-17,EUR,1.6547
2022-07-17,SGD,1.1641
2022-07-17,CAD,1.0815
2022-07-18,AUD,0.9808
2022-07-18,USD,1.5077
2022-07-18,GBP,1.9018
2022-07-18,EUR,1.7103
2022-07-18,SGD,1.1504
2022-07-18,CAD,1.0904
2022-07-19,AUD,1.0003
2022-07-19,USD,1.5236
2022-07-19,GBP,1.8948
2022-07-19,EUR,1.6792
2022-07-19,SGD,1.1564
2022-07-19,CAD,1.0969
2022-07-20,AUD,0.997
2022-07-20,USD,1.4913
2022-07-20,GBP,1.9093
2022-07-20,EUR,1.5746
2022-07-20,SGD,1.1637
2022-07-20,CAD,1.1161
2022-07-21,AUD,0.9843
2022-07-21,USD,1.5017
2022-07-21,GBP,1.9189
2022-07-21,EUR,1.5972
2022-07-21,SGD,1.162
2022-07-21,CAD,1.1434
2022-07-22,AUD,1.0032
2022-07-22,USD,1.4923
2022-07-22,GBP,1.8879
2022-07-22,EUR,1.6143
2022-07-22,SGD,1.1412
2022-07-22,CAD,1.1013
2022-07-23,AUD,1.0117
2022-07-23,USD,1.4689
2022-07-23,GBP,1.9425
2022-07-23,EUR,1.6919
2022-07-23,SGD,1.1712
2022-07-23,CAD,1.138
2022-07-24,AUD,1.0151
2022-07-24,USD,1.5445
2022-07-24,GBP,1.9315
2022-07-24,EUR,1.6591
2022-07-24,SGD,1.1367
2022-07-24,CAD,1.0662
2022-07-25,AUD,0.9856
2022-07-25,USD,1.4802
2022-07-25,GBP,1.9358
2022-07-25,EUR,1.6616
2022-07-25,SGD,1.1035
2022-07-25,CAD,1.061
2022-07-26,AUD,0.9896
2022-07-26,USD,1.5237
2022-07-26,GBP,1.9175
2022-07-26,EUR,1.6072
2022-07-26,SGD,1.1394
2022-07-26,CAD,1.1027
2022-07-27,AUD,1.0184
2022-07-27,USD,1.5109
2022-07-27,GBP,1.8966
2022-07-27,EUR,1.6115
2022-07-27,SGD,1.112
2022-07-27,CAD,1.1094
2022-07-28,AUD,0.9866
2022-07-28,USD,1.5314
2022-07-28,GBP,1.9217
2022-07-28,EUR,1.6447
2022-07-28,SGD,1.1311
2022-07-28,CAD,1.0959
2022-07-29,AUD,1.0035
2022-07-29,USD,1.5119
2022-07-29,GBP,1.9271
2022-07-29,EUR,1.6163
2022-07-29,SGD,1.1212
2022-07-29,CAD,1.0951
2022-07-30,AUD,0.9901
2022-07-30,USD,1.5035
2022-07-30,GBP,1.8976
2022-07-30,EUR,1.6617
2022-07-30,SGD,1.1483
2022-07-30,CAD,1.096
2022-07-31,AUD,0.9992
2022-07-31,USD,1.4749
2022-07-31,GBP,1.9173
2022-07-31,EUR,1.6307
2022-07-31,SGD,1.1582
2022-07-31,CAD,1.1209
2022-08-01,AUD,1.0076
2022-08-01,USD,1.5082
2022-08-01,GBP,1.9717
2022-08-01,EUR,1.6619
2022-08-01,SGD,1.1591
2022-08-01,CAD,1.121
2022-08-02,AUD,0.9947
2022-08-02,USD,1.54
2022-08-02,GBP,1.9283
2022-08-02,EUR,1.6478
2022-08-02,SGD,1.1318
2022-08-02,CAD,1.0718
2022-08-03,AUD,1.0086
2022-08-03,USD,1.4925
2022-08-03,GBP,1.9159
2022-08-03,EUR,1.6356
2022-08-03,SGD,1.1701
2022-08-03,CAD,1.0735
2022-08-04,AUD,0.9817
2022-08-04,USD,1.5419
2022-08-04,GBP,1.8741
2022-08-04,EUR,1.6599
2022-08-04,SGD,1.1579
2022-08-04,CAD,1.1173
2022-08-05,AUD,0.9911
2022-08-05,USD,1.5265
2022-08-05,GBP,1.9528
2022-08-05,EUR,1.6366
2022-08-05,SGD,1.1159
2022-08-05,CAD,1.0685
2022-08-06,AUD,0.9966
2022-08-06,USD,1.545
2022-08-06,GBP,1.9498
2022-08-06,EUR,1.6698
2022-08-06,SGD,1.0983
2022-08-06,CAD,1.1047
2022-08-07,AUD,0.9678
2022-08-07,USD,1.4817
2022-08-07,GBP,1.9235
2022-08-07,EUR,1.6505
2022-08-07,SGD,1.1232
2022-08-07,CAD,1.1051
2022-08-08,AUD,0.9819
2022-08-08,USD,1.5146
2022-08-08,GBP,1.9244
2022-08-08,EUR,1.6268
2022-08-08,SGD,1.1148
2022-08-08,CAD,1.1321
2022-08-09,AUD,0.9829
2022-08-09,USD,1.486
2022-08-09,GBP,1.9632
2022-08-09,EUR,1.6671
2022-08-09,SGD,1.1449
2022-08-09,CAD,1.1184
2022-08-10,AUD,1.0237
2022-08-10,USD,1.5062
2022-08-10,GBP,1.9119
2022-08-10,EUR,1.6855
2022-08-10,SGD,1.1548
2022-08-10,CAD,1.1004
2022-08-11,AUD,1.0457
2022-08-11,USD,1.508
2022-08-11,GBP,1.9186
2022-08-11,EUR,1.6071
2022-08-11,SGD,1.1273
2022-08-11,CAD,1.1178
2022-08-12,AUD,1.002
2022-08-12,USD,1.5016
2022-08-12,GBP,1.9158
2022-08-12,EUR,1.6773
2022-08-12,SGD,1.1574
2022-08-12,CAD,1.1303
2022-08-13,AUD,0.9857
2022-08-13,USD,1.5017
2022-08-13,GBP,1.9111
2022-08-13,EUR,1.641
2022-08-13,SGD,1.1705
2022-08-13,CAD,1.0726
2022-08-14,AUD,1.0078
2022-08-14,USD,1.481
2022-08-14,GBP,1.9362
2022-08-14,EUR,1.7051
2022-08-14,SGD,1.1515
2022-08-14,CAD,1.0975
2022-08-15,AUD,1.0002
2022-08-15,USD,1.464
2022-08-15,GBP,1.8994
2022-08-15,EUR,1.6452
2022-08-15,SGD,1.1586
2022-08-15,CAD,1.0928
2022-08-16,AUD,1.0213
2022-08-16,USD,1.5112
2022-08-16,GBP,1.9646
2022-08-16,EUR,1.6474
2022-08-16,SGD,1.1663
2022-08-16,CAD,1.109
2022-08-17,AUD,1.0122
2022-08-17,USD,1.5035
2022-08-17,GBP,1.8893
2022-08-17,EUR,1.6749
2022-08-17,SGD,1.1288
2022-08-17,CAD,1.1212
2022-08-18,AUD,0.9813
2022-08-18,USD,1.4867
2022-08-18,GBP,1.9528
2022-08-18,EUR,1.651
2022-08-18,SGD,1.1613
2022-08-18,CAD,1.07
2022-08-19,AUD,1.01
2022-08-19,USD,1.51
2022-08-19,GBP,1.9148
2022-08-19,EUR,1.6717
2022-08-19,SGD,1.1204
2022-08-19,CAD,1.0965
2022-08-20,AUD,1.019
2022-08-20,USD,1.477
2022-08-20,GBP,1.8975
2022-08-20,EUR,1.6581
2022-08-20,SGD,1.1008
2022-08-20,CAD,1.096
2022-08-21,AUD,1.0114
2022-08-21,USD,1.5102
2022-08-21,GBP,1.9563
2022-08-21,EUR,1.6662
2022-08-21,SGD,1.1657
2022-08-21,CAD,1.1341
2022-08-22,AUD,0.9925
2022-08-22,USD,1.4861
2022-08-22,GBP,1.8974
2022-08-22,EUR,1.631
2022-08-22,SGD,1.1567
2022-08-22,CAD,1.0703
2022-08-23,AUD,1.0054
2022-08-23,USD,1.5025
2022-08-23,GBP,1.9579
2022-08-23,EUR,1.6772
2022-08-23,SGD,1.1476
2022-08-23,CAD,1.1044
2022-08-24,AUD,0.9889
2022-08-24,USD,1.5269
2022-08-24,GBP,1.885
2022-08-24,EUR,1.6829
2022-08-24,SGD,1.1523
2022-08-24,CAD,1.1014
2022-08-25,AUD,1.0012
2022-08-25,USD,1.51
2022-08-25,GBP,1.9216
2022-08-25,EUR,1.6223
2022-08-25,SGD,1.1468
2022-08-25,CAD,1.0807
2022-08-26,AUD,1.0066
2022-08-26,USD,1.5233
2022-08-26,GBP,1.9191
2022-08-26,EUR,1.6435
2022-08-26,SGD,1.1654
2022-08-26,CAD,1.097
2022-08-27,AUD,1.0061
2022-08-27,USD,1.5574
2022-08-27,GBP,1.9062
2022-08-27,EUR,1.727
2022-08-27,SGD,1.1334
2022-08-27,CAD,1.1021
2022-08-28,AUD,1.0066
2022-08-28,USD,1.5598
2022-08-28,GBP,1.9648
2022-08-28,EUR,1.6173
2022-08-28,SGD,1.1544
2022-08-28,CAD,1.1223
2022-08-29,AUD,0.9954
2022-08-29,USD,1.5252
2022-08-29,GBP,1.8823
2022-08-29,EUR,1.6647
2022-08-29,SGD,1.1251
2022-08-29,CAD,1.1036
2022-08-30,AUD,0.9921
2022-08-30,USD,1.4926
2022-08-30,GBP,1.9331
2022-08-30,EUR,1.6903
2022-08-30,SGD,1.1239
2022-08-30,CAD,1.13
2022-08-31,AUD,0.9961
2022-08-31,USD,1.5158
2022-08-31,GBP,1.9532
2022-08-31,EUR,1.7056
2022-08-31,SGD,1.1544
2022-08-31,CAD,1.0949
2022-09-01,AUD,0.9941
2022-09-01,USD,1.5019
2022-09-01,GBP,1.9206
2022-09-01,EUR,1.6685
2022-09-01,SGD,1.1467
2022-09-01,CAD,1.0935
2022-09-02,AUD,1.0192
2022-09-02,USD,1.5305
2022-09-02,GBP,1.9818
2022-09-02,EUR,1.6183
2022-09-02,SGD,1.1215
2022-09-02,CAD,1.099
2022-09-03,AUD,0.9938
2022-09-03,USD,1.4981
2022-09-03,GBP,1.8878
2022-09-03,EUR,1.6697
2022-09-03,SGD,1.0938
2022-09-03,CAD,1.1183
2022-09-04,AUD,0.9899
2022-09-04,USD,1.4854
2022-09-04,GBP,1.9616
2022-09-04,EUR,1.6414
2022-09-04,SGD,1.1484
2022-09-04,CAD,1.0835
2022-09-05,AUD,1.0125
2022-09-05,USD,1.4898
2022-09-05,GBP,1.8835
2022-09-05,EUR,1.6528
2022-09-05,SGD,1.1636
2022-09-05,CAD,1.1039
2022-09-06,AUD,1.0438
2022-09-06,USD,1.4729
2022-09-06,GBP,1.9175
2022-09-06,EUR,1.6369
2022-09-06,SGD,1.1376
2022-09-06,CAD,1.0927
2022-09-07,AUD,1.009
2022-09-07,USD,1.4629
2022-09-07,GBP,1.8786
2022-09-07,EUR,1.6715
2022-09-07,SGD,1.1394
2022-09-07,CAD,1.1168
2022-09-08,AUD,0.9791
2022-09-08,USD,1.5119
2022-09-08,GBP,1.9108
2022-09-08,EUR,1.6681
2022-09-08,SGD,1.1371
2022-09-08,CAD,1.1098
2022-09-09,AUD,1.0054
2022-09-09,USD,1.55
2022-09-09,GBP,1.9941
2022-09-09,EUR,1.661
2022-09-09,SGD,1.1639
2022-09-09,CAD,1.1205
2022-09-10,AUD,0.9965
2022-09-10,USD,1.5004
2022-09-10,GBP,1.9653
2022-09-10,EUR,1.6766
2022-09-10,SGD,1.1397
2022-09-10,CAD,1.1202
2022-09-11,AUD,0.996
2022-09-11,USD,1.5309
2022-09-11,GBP,1.906
2022-09-11,EUR,1.6566
2022-09-11,SGD,1.1101
2022-09-11,CAD,1.1131
2022-09-12,AUD,1.0181
2022-09-12,USD,1.4921
2022-09-12,GBP,1.933
2022-09-12,EUR,1.6529
2022-09-12,SGD,1.1255
2022-09-12,CAD,1.0763
2022-09-13,AUD,1.0076
2022-09-13,USD,1.4745
2022-09-13,GBP,1.9117
2022-09-13,EUR,1.6064
2022-09-13,SGD,1.1092
2022-09-13,CAD,1.0917
2022-09-14,AUD,0.9718
2022-09-14,USD,1.5227
2022-09-14,GBP,1.9443
2022-09-14,EUR,1.6241
2022-09-14,SGD,1.1383
2022-09-14,CAD,1.1144
2022-09-15,AUD,1.0053
2022-09-15,USD,1.5022
2022-09-15,GBP,1.8663
2022-09-15,EUR,1.6824
2022-09-15,SGD,1.1303
2022-09-15,CAD,1.1064
2022-09-16,AUD,1.0001
2022-09-16,USD,1.5229
2022-09-16,GBP,1.8959
2022-09-16,EUR,1.691
2022-09-16,SGD,1.1362
2022-09-16,CAD,1.0728
2022-09-17,AUD,0.9808
2022-09-17,USD,1.5256
2022-09-17,GBP,1.9137
2022-09-17,EUR,1.6626
2022-09-17,SGD,1.153
2022-09-17,CAD,1.1265
2022-09-18,AUD,1.0107
2022-09-18,USD,1.5153
2022-09-18,GBP,1.9632
2022-09-18,EUR,1.681
2022-09-18,SGD,1.1178
2022-09-18,CAD,1.0904
2022-09-19,AUD,0.9948
2022-09-19,USD,1.4627
2022-09-19,GBP,1.8862
2022-09-19,EUR,1.6864
2022-09-19,SGD,1.1535
2022-09-19,CAD,1.0657
2022-09-20,AUD,1.0088
2022-09-20,USD,1.5084
2022-09-20,GBP,1.9316
2022-09-20,EUR,1.6559
2022-09-20,SGD,1.1541
2022-09-20,CAD,1.0936
2022-09-21,AUD,0.9974
2022-09-21,USD,1.5376
2022-09-21,GBP,1.8845
2022-09-21,EUR,1.6897
2022-09-21,SGD,1.1375
2022-09-21,CAD,1.095
2022-09-22,AUD,1.0209
2022-09-22,USD,1.5017
2022-09-22,GBP,1.9106
2022-09-22,EUR,1.6771
2022-09-22,SGD,1.1404
2022-09-22,CAD,1.0732
2022-09-23,AUD,1.009
2022-09-23,USD,1.5401
2022-09-23,GBP,1.9421
2022-09-23,EUR,1.6283
2022-09-23,SGD,1.1309
2022-09-23,CAD,1.1196
2022-09-24,AUD,1.0264
2022-09-24,USD,1.5311
2022-09-24,GBP,1.8977
2022-09-24,EUR,1.608
2022-09-24,SGD,1.1251
2022-09-24,CAD,1.1082
2022-09-25,AUD,0.994
2022-09-25,USD,1.4857
2022-09-25,GBP,1.8885
2022-09-25,EUR,1.6545
2022-09-25,SGD,1.1451
2022-09-25,CAD,1.0822
2022-09-26,AUD,1.0056
2022-09-26,USD,1.5068
2022-09-26,GBP,1.9677
2022-09-26,EUR,1.6484
2022-09-26,SGD,1.1561
2022-09-26,CAD,1.1174
2022-09-27,AUD,0.9935
2022-09-27,USD,1.5231
2022-09-27,GBP,1.9096
2022-09-27,EUR,1.6104
2022-09-27,SGD,1.1476
2022-09-27,CAD,1.1191
2022-09-28,AUD,0.9866
2022-09-28,USD,1.5095
2022-09-28,GBP,1.9251
2022-09-28,EUR,1.6302
2022-09-28,SGD,1.1358
2022-09-28,CAD,1.0944
2022-09-29,AUD,0.9998
2022-09-29,USD,1.5213
2022-09-29,GBP,1.8815
2022-09-29,EUR,1.659
2022-09-29,SGD,1.1418
2022-09-29,CAD,1.0946
2022-09-30,AUD,1.0111
2022-09-30,USD,1.5124
2022-09-30,GBP,1.9358
2022-09-30,EUR,1.7048
2022-09-30,SGD,1.1282
2022-09-30,CAD,1.0925
2022-10-01,AUD,0.997
2022-10-01,USD,1.4897
2022-10-01,GBP,1.8994
2022-10-01,EUR,1.6126
2022-10-01,SGD,1.1469
2022-10-01,CAD,1.1004
2022-10-02,AUD,1.0141
2022-10-02,USD,1.5232
2022-10-02,GBP,1.8968
2022-10-02,EUR,1.6349
2022-10-02,SGD,1.1083
2022-10-02,CAD,1.1122
2022-10-03,AUD,1.0163
2022-10-03,USD,1.5041
2022-10-03,GBP,1.9258
2022-10-03,EUR,1.6989
2022-10-03,SGD,1.1221
2022-10-03,CAD,1.0981
2022-10-04,AUD,0.9911
2022-10-04,USD,1.4835
2022-10-04,GBP,1.953
2022-10-04,EUR,1.6515
2022-10-04,SGD,1.1346
2022-10-04,CAD,1.1028
2022-10-05,AUD,0.9885
2022-10-05,USD,1.5633
2022-10-05,GBP,1.9165
2022-10-05,EUR,1.6627
2022-10-05,SGD,1.1245
2022-10-05,CAD,1.0702
2022-10-06,AUD,1.0052
2022-10-06,USD,1.4784
2022-10-06,GBP,1.9933
2022-10-06,EUR,1.6618
2022-10-06,SGD,1.1694
2022-10-06,CAD,1.1287
2022-10-07,AUD,1.0035
2022-10-07,USD,1.4794
2022-10-07,GBP,1.9305
2022-10-07,EUR,1.6489
2022-10-07,SGD,1.1227
2022-10-07,CAD,1.1052
2022-10-08,AUD,0.9997
2022-10-08,USD,1.4905
2022-10-08,GBP,1.9359
2022-10-08,EUR,1.6099
2022-10-08,SGD,1.1601
2022-10-08,CAD,1.0804
2022-10-09,AUD,1.0089
2022-10-09,USD,1.5048
2022-10-09,GBP,1.9751
2022-10-09,EUR,1.6642
2022-10-09,SGD,1.1298
2022-10-09,CAD,1.1068
2022-10-10,AUD,0.9783
2022-10-10,USD,1.5289
2022-10-10,GBP,1.9713
2022-10-10,EUR,1.6775
2022-10-10,SGD,1.1393
2022-10-10,CAD,1.0941
2022-10-11,AUD,0.967
2022-10-11,USD,1.5094
2022-10-11,GBP,1.8973
2022-10-11,EUR,1.6533
2022-10-11,SGD,1.17
2022-10-11,CAD,1.0928
2022-10-12,AUD,0.965
2022-10-12,USD,1.522
2022-10-12,GBP,1.9243
2022-10-12,EUR,1.6505
2022-10-12,SGD,1.1659
2022-10-12,CAD,1.0976
2022-10-13,AUD,1.0091
2022-10-13,USD,1.5171
2022-10-13,GBP,1.897
2022-10-13,EUR,1.638
2022-10-13,SGD,1.1167
2022-10-13,CAD,1.1031
2022-10-14,AUD,1.0046
2022-10-14,USD,1.4972
2022-10-14,GBP,1.8948
2022-10-14,EUR,1.6565
2022-10-14,SGD,1.1337
2022-10-14,CAD,1.1005
2022-10-15,AUD,1.0055
2022-10-15,USD,1.4948
2022-10-15,GBP,1.8965
2022-10-15,EUR,1.6937
2022-10-15,SGD,1.1342
2022-10-15,CAD,1.0952
2022-10-16,AUD,1.0012
2022-10-16,USD,1.5045
2022-10-16,GBP,1.9219
2022-10-16,EUR,1.6334
2022-10-16,SGD,1.1676
2022-10-16,CAD,1.1002
2022-10-17,AUD,1.0085
2022-10-17,USD,1.5051
2022-10-17,GBP,1.8888
2022-10-17,EUR,1.6788
2022-10-17,SGD,1.1553
2022-10-17,CAD,1.1007
2022-10-18,AUD,0.9983
2022-10-18,USD,1.5164
2022-10-18,GBP,1.9472
2022-10-18,EUR,1.6831
2022-10-18,SGD,1.1612
2022-10-18,CAD,1.1074
2022-10-19,AUD,1.0091
2022-10-19,USD,1.5654
2022-10-19,GBP,1.9348
2022-10-19,EUR,1.6437
2022-10-19,SGD,1.1627
2022-10-19,CAD,1.0732
2022-10-20,AUD,0.987
2022-10-20,USD,1.5325
2022-10-20,GBP,1.8553
2022-10-20,EUR,1.6668
2022-10-20,SGD,1.1214
2022-10-20,CAD,1.1123
2022-10-21,AUD,1.0089
2022-10-21,USD,1.5143
2022-10-21,GBP,1.9131
2022-10-21,EUR,1.6469
2022-10-21,SGD,1.1367
2022-10-21,CAD,1.076
2022-10-22,AUD,0.9923
2022-10-22,USD,1.5482
2022-10-22,GBP,1.9006
2022-10-22,EUR,1.6609
2022-10-22,SGD,1.12
2022-10-22,CAD,1.1064
2022-10-23,AUD,0.9927
2022-10-23,USD,1.5007
2022-10-23,GBP,1.9617
2022-10-23,EUR,1.6673
2022-10-23,SGD,1.1118
