Month,EntityID,DepartmentID,AccountCode,ForecastAmountAUD,Scenario
2022-01-01,E04,D02,6070,3850.36,Base
2022-01-01,E04,D02,6080,5660.44,Base
2022-01-01,E04,D02,6090,2616.27,Worst
2022-01-01,E04,D02,6100,2402.26,Base
2022-01-01,E04,D02,6110,3359.74,Best
2022-01-01,E04,D03,4000,-20209.13,Base
2022-01-01,E04,D03,4010,-12301.3,Base
2022-01-01,E04,D03,4020,-3115.87,Base
2022-01-01,E04,D03,5000,1679.03,Worst
2022-01-01,E04,D03,5010,2941.82,Base
2022-01-01,E04,D03,5100,1382.23,Base
2022-01-01,E04,D03,6000,4054.9,Base
2022-01-01,E04,D03,6010,7599.41,Base
2022-01-01,E04,D03,6020,6292.96,Base
2022-01-01,E04,D03,6030,3034.98,Best
2022-01-01,E04,D03,6040,4520.17,Best
2022-01-01,E04,D03,6050,3441.59,Best
2022-01-01,E04,D03,6060,3623.96,Base
2022-01-01,E04,D03,6070,7044.79,Worst
2022-01-01,E04,D03,6080,3900.31,Base
2022-01-01,E04,D03,6090,3036.32,Base
2022-01-01,E04,D03,6100,2853.72,Base
2022-01-01,E04,D03,6110,3394.24,Best
2022-01-01,E04,D04,4000,-2154.48,Base
2022-01-01,E04,D04,4010,-4566.91,Base
2022-01-01,E04,D04,4020,-18128.87,Base
2022-01-01,E04,D04,5000,3757.85,Base
2022-01-01,E04,D04,5010,3632.34,Base
2022-01-01,E04,D04,5100,5037.69,Best
2022-01-01,E04,D04,6000,2061.0,Best
2022-01-01,E04,D04,6010,3168.44,Base
2022-01-01,E04,D04,6020,3652.17,Best
2022-01-01,E04,D04,6030,9751.76,Best
2022-01-01,E04,D04,6040,2056.06,Worst
2022-01-01,E04,D04,6050,5266.59,Worst
2022-01-01,E04,D04,6060,1534.87,Base
2022-01-01,E04,D04,6070,2943.81,Base
2022-01-01,E04,D04,6080,2989.4,Best
2022-01-01,E04,D04,6090,1724.11,Base
2022-01-01,E04,D04,6100,3102.17,Base
2022-01-01,E04,D04,6110,1910.43,Base
2022-01-01,E04,D05,4000,-3002.63,Best
2022-01-01,E04,D05,4010,-3593.31,Base
2022-01-01,E04,D05,4020,-7551.6,Base
2022-01-01,E04,D05,5000,2801.17,Worst
2022-01-01,E04,D05,5010,2937.3,Base
2022-01-01,E04,D05,5100,2632.94,Best
2022-01-01,E04,D05,6000,6600.54,Best
2022-01-01,E04,D05,6010,3254.9,Best
2022-01-01,E04,D05,6020,4900.49,Base
2022-01-01,E04,D05,6030,3316.01,Worst
2022-01-01,E04,D05,6040,3853.84,Base
2022-01-01,E04,D05,6050,2926.93,Base
2022-01-01,E04,D05,6060,1822.87,Base
2022-01-01,E04,D05,6070,2295.86,Base
2022-01-01,E04,D05,6080,6453.32,Base
2022-01-01,E04,D05,6090,5005.45,Best
2022-01-01,E04,D05,6100,3421.59,Base
2022-01-01,E04,D05,6110,4814.41,Base
2022-01-01,E04,D06,4000,-12073.25,Base
2022-01-01,E04,D06,4010,-7497.56,Best
2022-01-01,E04,D06,4020,-5475.9,Base
2022-01-01,E04,D06,5000,1780.55,Base
2022-01-01,E04,D06,5010,6439.8,Worst
2022-01-01,E04,D06,5100,4234.08,Base
2022-01-01,E04,D06,6000,2609.02,Best
2022-01-01,E04,D06,6010,1648.88,Worst
2022-01-01,E04,D06,6020,2285.86,Worst
2022-01-01,E04,D06,6030,1559.93,Base
2022-01-01,E04,D06,6040,535.21,Best
2022-01-01,E04,D06,6050,5046.55,Base
2022-01-01,E04,D06,6060,2091.77,Best
2022-01-01,E04,D06,6070,2247.67,Base
2022-01-01,E04,D06,6080,2490.77,Base
2022-01-01,E04,D06,6090,1750.17,Worst
2022-01-01,E04,D06,6100,6593.05,Worst
2022-01-01,E04,D06,6110,3976.94,Base
2022-01-01,E04,D07,4000,-9858.45,Worst
2022-01-01,E04,D07,4010,-20259.11,Best
2022-01-01,E04,D07,4020,-17098.69,Best
2022-01-01,E04,D07,5000,4174.04,Best
2022-01-01,E04,D07,5010,2203.25,Best
2022-01-01,E04,D07,5100,7934.4,Base
2022-01-01,E04,D07,6000,3202.22,Worst
2022-01-01,E04,D07,6010,1924.0,Base
2022-01-01,E04,D07,6020,3530.19,Base
2022-01-01,E04,D07,6030,2166.79,Worst
2022-01-01,E04,D07,6040,5114.66,Best
2022-01-01,E04,D07,6050,4153.32,Base
2022-01-01,E04,D07,6060,7479.29,Best
2022-01-01,E04,D07,6070,3938.97,Best
2022-01-01,E04,D07,6080,3827.23,Base
2022-01-01,E04,D07,6090,5246.1,Worst
2022-01-01,E04,D07,6100,4041.35,Best
2022-01-01,E04,D07,6110,4210.92,Base
2022-01-01,E04,D08,4000,-14004.44,Base
2022-01-01,E04,D08,4010,-6350.55,Best
2022-01-01,E04,D08,4020,-10772.26,Best
2022-01-01,E04,D08,5000,1666.35,Base
2022-01-01,E04,D08,5010,2311.17,Worst
2022-01-01,E04,D08,5100,1251.81,Base
2022-01-01,E04,D08,6000,2951.0,Base
2022-01-01,E04,D08,6010,4637.91,Base
2022-01-01,E04,D08,6020,3910.72,Worst
2022-01-01,E04,D08,6030,4058.28,Worst
2022-01-01,E04,D08,6040,4574.21,Base
2022-01-01,E04,D08,6050,4664.21,Best
2022-01-01,E04,D08,6060,2483.02,Worst
2022-01-01,E04,D08,6070,2758.98,Base
2022-01-01,E04,D08,6080,5013.26,Base
2022-01-01,E04,D08,6090,6933.36,Base
2022-01-01,E04,D08,6100,2954.79,Base
2022-01-01,E04,D08,6110,4695.61,Base
2022-01-01,E04,D09,4000,-25541.53,Base
2022-01-01,E04,D09,4010,-8099.15,Base
2022-01-01,E04,D09,4020,-21255.01,Best
2022-01-01,E04,D09,5000,2078.13,Best
2022-01-01,E04,D09,5010,1945.98,Worst
2022-01-01,E04,D09,5100,7547.82,Best
2022-01-01,E04,D09,6000,3876.15,Best
2022-01-01,E04,D09,6010,4049.12,Base
2022-01-01,E04,D09,6020,2749.85,Worst
2022-01-01,E04,D09,6030,1980.97,Worst
2022-01-01,E04,D09,6040,4582.48,Base
2022-01-01,E04,D09,6050,4466.49,Base
2022-01-01,E04,D09,6060,1052.13,Base
2022-01-01,E04,D09,6070,1874.33,Base
2022-01-01,E04,D09,6080,2976.78,Best
2022-01-01,E04,D09,6090,7627.36,Best
2022-01-01,E04,D09,6100,3616.74,Best
2022-01-01,E04,D09,6110,4098.08,Base
2022-01-01,E04,D10,4000,-11422.06,Base
2022-01-01,E04,D10,4010,-13857.05,Best
2022-01-01,E04,D10,4020,-4399.58,Worst
2022-01-01,E04,D10,5000,3803.33,Base
2022-01-01,E04,D10,5010,2488.37,Best
2022-01-01,E04,D10,5100,6867.68,Base
2022-01-01,E04,D10,6000,2442.28,Worst
2022-01-01,E04,D10,6010,2865.26,Base
2022-01-01,E04,D10,6020,1528.92,Base
2022-01-01,E04,D10,6030,5033.03,Worst
2022-01-01,E04,D10,6040,1153.69,Base
2022-01-01,E04,D10,6050,3894.05,Best
2022-01-01,E04,D10,6060,8049.75,Base
2022-01-01,E04,D10,6070,1624.67,Base
2022-01-01,E04,D10,6080,12399.63,Best
2022-01-01,E04,D10,6090,5455.05,Base
2022-01-01,E04,D10,6100,5874.59,Base
2022-01-01,E04,D10,6110,1445.85,Base
2022-01-01,E05,D01,4000,-14460.46,Base
2022-01-01,E05,D01,4010,-6703.16,Base
2022-01-01,E05,D01,4020,-10515.84,Base
2022-01-01,E05,D01,5000,5118.86,Base
2022-01-01,E05,D01,5010,2532.69,Base
2022-01-01,E05,D01,5100,3531.92,Base
2022-01-01,E05,D01,6000,5564.99,Base
2022-01-01,E05,D01,6010,8732.83,Base
2022-01-01,E05,D01,6020,1894.96,Base
2022-01-01,E05,D01,6030,7684.86,Base
2022-01-01,E05,D01,6040,7050.7,Best
2022-01-01,E05,D01,6050,5102.64,Worst
2022-01-01,E05,D01,6060,1180.95,Base
2022-01-01,E05,D01,6070,3812.42,Best
2022-01-01,E05,D01,6080,4251.15,Worst
2022-01-01,E05,D01,6090,2928.1,Base
2022-01-01,E05,D01,6100,3948.84,Base
2022-01-01,E05,D01,6110,1780.64,Worst
2022-01-01,E05,D02,4000,-4870.02,Best
2022-01-01,E05,D02,4010,-4505.19,Base
2022-01-01,E05,D02,4020,-14418.51,Best
2022-01-01,E05,D02,5000,7749.52,Worst
2022-01-01,E05,D02,5010,4867.7,Base
2022-01-01,E05,D02,5100,1433.78,Base
2022-01-01,E05,D02,6000,6259.38,Best
2022-01-01,E05,D02,6010,2423.38,Base
2022-01-01,E05,D02,6020,1571.57,Base
2022-01-01,E05,D02,6030,6114.44,Best
2022-01-01,E05,D02,6040,3629.19,Base
2022-01-01,E05,D02,6050,3132.6,Base
2022-01-01,E05,D02,6060,3526.61,Base
2022-01-01,E05,D02,6070,3750.1,Best
2022-01-01,E05,D02,6080,3514.32,Worst
2022-01-01,E05,D02,6090,2104.75,Base
2022-01-01,E05,D02,6100,4687.3,Base
2022-01-01,E05,D02,6110,3851.96,Base
2022-01-01,E05,D03,4000,-8924.45,Base
2022-01-01,E05,D03,4010,-7154.01,Base
2022-01-01,E05,D03,4020,-5623.66,Base
2022-01-01,E05,D03,5000,2231.43,Base
2022-01-01,E05,D03,5010,10416.83,Base
2022-01-01,E05,D03,5100,4331.01,Base
2022-01-01,E05,D03,6000,3635.1,Base
2022-01-01,E05,D03,6010,6252.17,Worst
2022-01-01,E05,D03,6020,4510.1,Best
2022-01-01,E05,D03,6030,5607.7,Base
2022-01-01,E05,D03,6040,2904.02,Base
2022-01-01,E05,D03,6050,2595.49,Base
2022-01-01,E05,D03,6060,816.34,Best
2022-01-01,E05,D03,6070,8263.21,Best
2022-01-01,E05,D03,6080,4757.36,Base
2022-01-01,E05,D03,6090,4429.82,Base
2022-01-01,E05,D03,6100,4882.23,Base
2022-01-01,E05,D03,6110,2498.72,Worst
2022-01-01,E05,D04,4000,-4887.07,Base
2022-01-01,E05,D04,4010,-2942.27,Base
2022-01-01,E05,D04,4020,-9635.74,Base
2022-01-01,E05,D04,5000,6340.8,Base
2022-01-01,E05,D04,5010,1905.19,Base
2022-01-01,E05,D04,5100,4510.37,Base
2022-01-01,E05,D04,6000,1156.86,Best
2022-01-01,E05,D04,6010,4518.44,Worst
2022-01-01,E05,D04,6020,5954.49,Best
2022-01-01,E05,D04,6030,1986.22,Base
2022-01-01,E05,D04,6040,5108.98,Worst
2022-01-01,E05,D04,6050,6614.62,Base
2022-01-01,E05,D04,6060,3525.93,Base
2022-01-01,E05,D04,6070,5109.56,Best
2022-01-01,E05,D04,6080,3768.26,Best
2022-01-01,E05,D04,6090,3094.63,Best
2022-01-01,E05,D04,6100,4907.9,Base
2022-01-01,E05,D04,6110,1829.55,Base
2022-01-01,E05,D05,4000,-9529.79,Best
2022-01-01,E05,D05,4010,-9432.64,Base
2022-01-01,E05,D05,4020,-9740.22,Worst
2022-01-01,E05,D05,5000,3426.94,Base
2022-01-01,E05,D05,5010,1573.45,Base
2022-01-01,E05,D05,5100,2230.24,Base
2022-01-01,E05,D05,6000,4748.93,Best
2022-01-01,E05,D05,6010,2143.93,Base
2022-01-01,E05,D05,6020,1839.96,Base
2022-01-01,E05,D05,6030,2731.75,Base
2022-01-01,E05,D05,6040,4245.83,Base
2022-01-01,E05,D05,6050,4411.35,Base
2022-01-01,E05,D05,6060,2190.0,Base
2022-01-01,E05,D05,6070,2934.85,Best
2022-01-01,E05,D05,6080,7280.97,Best
2022-01-01,E05,D05,6090,3198.91,Best
2022-01-01,E05,D05,6100,5383.59,Base
2022-01-01,E05,D05,6110,7560.45,Base
2022-01-01,E05,D06,4000,-10464.07,Base
2022-01-01,E05,D06,4010,-13007.08,Base
2022-01-01,E05,D06,4020,-8263.49,Base
2022-01-01,E05,D06,5000,4116.69,Base
2022-01-01,E05,D06,5010,4182.42,Best
2022-01-01,E05,D06,5100,4322.44,Best
2022-01-01,E05,D06,6000,5219.91,Worst
2022-01-01,E05,D06,6010,7700.56,Best
2022-01-01,E05,D06,6020,1980.38,Base
2022-01-01,E05,D06,6030,5270.29,Worst
2022-01-01,E05,D06,6040,7384.1,Worst
2022-01-01,E05,D06,6050,3485.2,Base
2022-01-01,E05,D06,6060,5352.04,Best
2022-01-01,E05,D06,6070,1095.62,Base
2022-01-01,E05,D06,6080,816.34,Worst
2022-01-01,E05,D06,6090,4687.09,Base
2022-01-01,E05,D06,6100,2255.45,Base
2022-01-01,E05,D06,6110,1457.93,Worst
2022-01-01,E05,D07,4000,-5077.8,Worst
2022-01-01,E05,D07,4010,-8996.64,Best
2022-01-01,E05,D07,4020,-21820.2,Base
2022-01-01,E05,D07,5000,2884.56,Best
2022-01-01,E05,D07,5010,2475.45,Worst
2022-01-01,E05,D07,5100,12663.33,Base
2022-01-01,E05,D07,6000,2352.6,Base
2022-01-01,E05,D07,6010,1861.38,Worst
2022-01-01,E05,D07,6020,4642.71,Base
2022-01-01,E05,D07,6030,1120.7,Base
2022-01-01,E05,D07,6040,2938.98,Worst
2022-01-01,E05,D07,6050,2025.83,Base
2022-01-01,E05,D07,6060,2094.34,Worst
2022-01-01,E05,D07,6070,7570.53,Base
2022-01-01,E05,D07,6080,4443.74,Base
2022-01-01,E05,D07,6090,2700.56,Base
2022-01-01,E05,D07,6100,5098.12,Best
2022-01-01,E05,D07,6110,4035.33,Base
2022-01-01,E05,D08,4000,-27587.36,Worst
2022-01-01,E05,D08,4010,-8399.82,Base
2022-01-01,E05,D08,4020,-8560.7,Base
2022-01-01,E05,D08,5000,3158.03,Worst
2022-01-01,E05,D08,5010,4087.16,Base
2022-01-01,E05,D08,5100,5075.64,Base
2022-01-01,E05,D08,6000,4053.86,Base
2022-01-01,E05,D08,6010,13437.0,Base
2022-01-01,E05,D08,6020,3201.84,Worst
2022-01-01,E05,D08,6030,7316.62,Base
2022-01-01,E05,D08,6040,3066.96,Base
2022-01-01,E05,D08,6050,5337.74,Base
2022-01-01,E05,D08,6060,5138.39,Worst
2022-01-01,E05,D08,6070,17654.58,Worst
2022-01-01,E05,D08,6080,2263.17,Base
2022-01-01,E05,D08,6090,6791.83,Base
2022-01-01,E05,D08,6100,4505.83,Base
2022-01-01,E05,D08,6110,1722.95,Base
2022-01-01,E05,D09,4000,-12752.98,Best
2022-01-01,E05,D09,4010,-12911.59,Base
2022-01-01,E05,D09,4020,-18325.84,Base
2022-01-01,E05,D09,5000,1294.34,Base
2022-01-01,E05,D09,5010,2351.38,Best
2022-01-01,E05,D09,5100,6148.82,Worst
2022-01-01,E05,D09,6000,3197.92,Worst
2022-01-01,E05,D09,6010,2294.8,Best
2022-01-01,E05,D09,6020,3071.9,Base
2022-01-01,E05,D09,6030,5776.25,Best
2022-01-01,E05,D09,6040,1291.95,Base
2022-01-01,E05,D09,6050,7746.03,Worst
2022-01-01,E05,D09,6060,1725.67,Base
2022-01-01,E05,D09,6070,7953.5,Base
2022-01-01,E05,D09,6080,7973.14,Worst
2022-01-01,E05,D09,6090,1831.07,Base
2022-01-01,E05,D09,6100,3510.46,Best
2022-01-01,E05,D09,6110,2569.62,Base
2022-01-01,E05,D10,4000,-10085.05,Base
2022-01-01,E05,D10,4010,-10798.31,Base
2022-01-01,E05,D10,4020,-9439.7,Best
2022-01-01,E05,D10,5000,3196.29,Base
2022-01-01,E05,D10,5010,3204.59,Base
2022-01-01,E05,D10,5100,3630.85,Base
2022-01-01,E05,D10,6000,5379.07,Base
2022-01-01,E05,D10,6010,2837.36,Base
2022-01-01,E05,D10,6020,3036.9,Base
2022-01-01,E05,D10,6030,4608.63,Base
2022-01-01,E05,D10,6040,2778.95,Worst
2022-01-01,E05,D10,6050,1425.09,Base
2022-01-01,E05,D10,6060,2099.75,Worst
2022-01-01,E05,D10,6070,4380.07,Base
2022-01-01,E05,D10,6080,5333.17,Worst
2022-01-01,E05,D10,6090,4912.77,Base
2022-01-01,E05,D10,6100,1437.22,Best
2022-01-01,E05,D10,6110,7227.42,Base
2022-01-01,E06,D01,4000,-6909.97,Worst
2022-01-01,E06,D01,4010,-24311.91,Worst
2022-01-01,E06,D01,4020,-3168.31,Base
2022-01-01,E06,D01,5000,1682.89,Base
2022-01-01,E06,D01,5010,1406.15,Best
2022-01-01,E06,D01,5100,6006.21,Base
2022-01-01,E06,D01,6000,3050.93,Best
2022-01-01,E06,D01,6010,2930.19,Base
2022-01-01,E06,D01,6020,3061.96,Worst
2022-01-01,E06,D01,6030,4430.3,Base
2022-01-01,E06,D01,6040,2369.09,Base
2022-01-01,E06,D01,6050,2610.01,Best
2022-01-01,E06,D01,6060,3247.21,Base
2022-01-01,E06,D01,6070,4008.38,Base
2022-01-01,E06,D01,6080,4564.71,Base
2022-01-01,E06,D01,6090,1718.87,Base
2022-01-01,E06,D01,6100,2097.49,Base
2022-01-01,E06,D01,6110,2608.62,Best
2022-01-01,E06,D02,4000,-18431.19,Best
2022-01-01,E06,D02,4010,-12569.46,Base
2022-01-01,E06,D02,4020,-4836.24,Base
2022-01-01,E06,D02,5000,1994.76,Base
2022-01-01,E06,D02,5010,1482.93,Base
2022-01-01,E06,D02,5100,1257.17,Best
2022-01-01,E06,D02,6000,2497.54,Base
2022-01-01,E06,D02,6010,2756.43,Base
2022-01-01,E06,D02,6020,3759.57,Base
2022-01-01,E06,D02,6030,2277.27,Base
2022-01-01,E06,D02,6040,3833.49,Base
2022-01-01,E06,D02,6050,1915.35,Worst
2022-01-01,E06,D02,6060,7719.17,Worst
2022-01-01,E06,D02,6070,7329.69,Best
2022-01-01,E06,D02,6080,2420.59,Worst
2022-01-01,E06,D02,6090,4615.67,Base
2022-01-01,E06,D02,6100,2313.28,Best
2022-01-01,E06,D02,6110,2458.67,Worst
2022-01-01,E06,D03,4000,-19276.55,Worst
2022-01-01,E06,D03,4010,-7418.03,Base
2022-01-01,E06,D03,4020,-13324.8,Base
2022-01-01,E06,D03,5000,3009.76,Base
2022-01-01,E06,D03,5010,1513.54,Worst
2022-01-01,E06,D03,5100,2485.98,Base
2022-01-01,E06,D03,6000,2678.0,Base
2022-01-01,E06,D03,6010,5870.63,Base
2022-01-01,E06,D03,6020,2758.72,Best
2022-01-01,E06,D03,6030,2202.77,Base
2022-01-01,E06,D03,6040,1374.86,Best
2022-01-01,E06,D03,6050,733.48,Base
2022-01-01,E06,D03,6060,9203.35,Worst
2022-01-01,E06,D03,6070,2907.16,Base
2022-01-01,E06,D03,6080,3987.85,Base
2022-01-01,E06,D03,6090,3112.25,Base
2022-01-01,E06,D03,6100,2695.68,Worst
2022-01-01,E06,D03,6110,3885.13,Base
2022-01-01,E06,D04,4000,-12159.59,Base
2022-01-01,E06,D04,4010,-4672.16,Worst
2022-01-01,E06,D04,4020,-7296.27,Base
2022-01-01,E06,D04,5000,1986.07,Base
2022-01-01,E06,D04,5010,3980.97,Worst
2022-01-01,E06,D04,5100,1175.39,Best
2022-01-01,E06,D04,6000,6083.29,Base
2022-01-01,E06,D04,6010,1908.81,Base
2022-01-01,E06,D04,6020,2183.53,Base
2022-01-01,E06,D04,6030,944.0,Base
2022-01-01,E06,D04,6040,3590.87,Base
2022-01-01,E06,D04,6050,3650.67,Best
2022-01-01,E06,D04,6060,5788.05,Base
2022-01-01,E06,D04,6070,3422.47,Base
2022-01-01,E06,D04,6080,3872.77,Base
2022-01-01,E06,D04,6090,2598.29,Best
2022-01-01,E06,D04,6100,7726.13,Best
2022-01-01,E06,D04,6110,9658.77,Worst
2022-01-01,E06,D05,4000,-5164.19,Best
2022-01-01,E06,D05,4010,-14339.29,Best
2022-01-01,E06,D05,4020,-1685.31,Best
2022-01-01,E06,D05,5000,8381.33,Best
2022-01-01,E06,D05,5010,2297.05,Best
2022-01-01,E06,D05,5100,18621.17,Base
2022-01-01,E06,D05,6000,3195.6,Base
2022-01-01,E06,D05,6010,6132.64,Base
2022-01-01,E06,D05,6020,2352.63,Worst
2022-01-01,E06,D05,6030,2854.86,Base
2022-01-01,E06,D05,6040,4285.32,Worst
2022-01-01,E06,D05,6050,4019.73,Base
2022-01-01,E06,D05,6060,2470.16,Base
2022-01-01,E06,D05,6070,5750.2,Base
2022-01-01,E06,D05,6080,1861.03,Best
2022-01-01,E06,D05,6090,2792.18,Base
2022-01-01,E06,D05,6100,3480.1,Base
2022-01-01,E06,D05,6110,5590.23,Worst
2022-01-01,E06,D06,4000,-7689.61,Best
2022-01-01,E06,D06,4010,-8691.55,Base
2022-01-01,E06,D06,4020,-13133.52,Best
2022-01-01,E06,D06,5000,6785.74,Best
2022-01-01,E06,D06,5010,2120.02,Base
2022-01-01,E06,D06,5100,1285.6,Base
2022-01-01,E06,D06,6000,1863.25,Base
2022-01-01,E06,D06,6010,3644.71,Base
2022-01-01,E06,D06,6020,8015.17,Base
2022-01-01,E06,D06,6030,6665.73,Base
2022-01-01,E06,D06,6040,7042.23,Base
2022-01-01,E06,D06,6050,5494.11,Worst
2022-01-01,E06,D06,6060,3307.73,Base
2022-01-01,E06,D06,6070,6318.16,Best
2022-01-01,E06,D06,6080,2914.22,Base
2022-01-01,E06,D06,6090,3824.43,Base
2022-01-01,E06,D06,6100,1717.51,Best
2022-01-01,E06,D06,6110,1397.66,Worst
2022-01-01,E06,D07,4000,-7149.9,Base
2022-01-01,E06,D07,4010,-9734.89,Base
2022-01-01,E06,D07,4020,-13265.39,Worst
2022-01-01,E06,D07,5000,4005.09,Base
2022-01-01,E06,D07,5010,3590.02,Best
2022-01-01,E06,D07,5100,1404.96,Base
2022-01-01,E06,D07,6000,7609.96,Base
2022-01-01,E06,D07,6010,6943.38,Best
2022-01-01,E06,D07,6020,5789.55,Worst
2022-01-01,E06,D07,6030,2712.24,Base
2022-01-01,E06,D07,6040,4639.85,Best
2022-01-01,E06,D07,6050,4574.88,Base
2022-01-01,E06,D07,6060,2211.87,Base
2022-01-01,E06,D07,6070,2255.3,Best
2022-01-01,E06,D07,6080,2018.84,Base
2022-01-01,E06,D07,6090,2698.44,Base
2022-01-01,E06,D07,6100,3914.23,Best
2022-01-01,E06,D07,6110,2129.52,Base
2022-01-01,E06,D08,4000,-16389.37,Base
2022-01-01,E06,D08,4010,-14600.35,Base
2022-01-01,E06,D08,4020,-3714.66,Base
2022-01-01,E06,D08,5000,1817.51,Base
2022-01-01,E06,D08,5010,8653.25,Base
2022-01-01,E06,D08,5100,5353.14,Best
2022-01-01,E06,D08,6000,3540.06,Base
2022-01-01,E06,D08,6010,5384.2,Base
2022-01-01,E06,D08,6020,2858.05,Base
2022-01-01,E06,D08,6030,4784.6,Best
2022-01-01,E06,D08,6040,9228.22,Base
2022-01-01,E06,D08,6050,3866.58,Base
2022-01-01,E06,D08,6060,4918.16,Best
2022-01-01,E06,D08,6070,3359.72,Base
2022-01-01,E06,D08,6080,1628.36,Base
2022-01-01,E06,D08,6090,11675.86,Worst
2022-01-01,E06,D08,6100,2449.47,Base
2022-01-01,E06,D08,6110,1407.81,Base
2022-01-01,E06,D09,4000,-3730.63,Worst
2022-01-01,E06,D09,4010,-6509.49,Best
2022-01-01,E06,D09,4020,-18652.46,Worst
2022-01-01,E06,D09,5000,3165.96,Worst
2022-01-01,E06,D09,5010,5151.87,Worst
2022-01-01,E06,D09,5100,1181.74,Best
2022-01-01,E06,D09,6000,6630.33,Base
2022-01-01,E06,D09,6010,3852.75,Worst
2022-01-01,E06,D09,6020,9330.93,Worst
2022-01-01,E06,D09,6030,3466.69,Base
2022-01-01,E06,D09,6040,859.73,Base
2022-01-01,E06,D09,6050,2584.42,Worst
2022-01-01,E06,D09,6060,5240.58,Worst
2022-01-01,E06,D09,6070,3955.05,Worst
2022-01-01,E06,D09,6080,4232.08,Base
2022-01-01,E06,D09,6090,3079.44,Worst
2022-01-01,E06,D09,6100,12092.08,Best
2022-01-01,E06,D09,6110,7628.62,Base
2022-01-01,E06,D10,4000,-6857.61,Base
2022-01-01,E06,D10,4010,-4203.24,Base
2022-01-01,E06,D10,4020,-7656.42,Base
2022-01-01,E06,D10,5000,5745.52,Base
2022-01-01,E06,D10,5010,2287.64,Base
2022-01-01,E06,D10,5100,1496.96,Base
2022-01-01,E06,D10,6000,2829.17,Base
2022-01-01,E06,D10,6010,3123.25,Base
2022-01-01,E06,D10,6020,5911.8,Best
2022-01-01,E06,D10,6030,4786.73,Base
2022-01-01,E06,D10,6040,3568.72,Worst
2022-01-01,E06,D10,6050,2260.87,Base
2022-01-01,E06,D10,6060,6016.18,Best
2022-01-01,E06,D10,6070,7675.52,Base
2022-01-01,E06,D10,6080,4261.01,Base
2022-01-01,E06,D10,6090,3303.0,Base
2022-01-01,E06,D10,6100,946.04,Base
2022-01-01,E06,D10,6110,8416.2,Best
2022-02-01,E01,D01,4000,-8381.57,Base
2022-02-01,E01,D01,4010,-24127.39,Base
2022-02-01,E01,D01,4020,-13800.61,Best
2022-02-01,E01,D01,5000,2386.54,Worst
2022-02-01,E01,D01,5010,6511.54,Base
2022-02-01,E01,D01,5100,3090.3,Base
2022-02-01,E01,D01,6000,5144.24,Base
2022-02-01,E01,D01,6010,3316.52,Base
2022-02-01,E01,D01,6020,1806.3,Best
2022-02-01,E01,D01,6030,4234.16,Worst
2022-02-01,E01,D01,6040,8996.4,Base
2022-02-01,E01,D01,6050,2799.93,Best
2022-02-01,E01,D01,6060,2009.32,Worst
2022-02-01,E01,D01,6070,1729.24,Base
2022-02-01,E01,D01,6080,1861.8,Best
2022-02-01,E01,D01,6090,811.47,Base
2022-02-01,E01,D01,6100,4229.11,Base
2022-02-01,E01,D01,6110,6705.62,Base
2022-02-01,E01,D02,4000,-7245.82,Base
2022-02-01,E01,D02,4010,-7745.89,Base
2022-02-01,E01,D02,4020,-5854.53,Base
2022-02-01,E01,D02,5000,4831.0,Worst
2022-02-01,E01,D02,5010,1032.41,Best
2022-02-01,E01,D02,5100,4739.14,Base
2022-02-01,E01,D02,6000,2032.15,Base
2022-02-01,E01,D02,6010,1541.54,Best
2022-02-01,E01,D02,6020,2995.38,Base
2022-02-01,E01,D02,6030,3119.14,Base
2022-02-01,E01,D02,6040,3884.32,Best
2022-02-01,E01,D02,6050,2000.64,Best
2022-02-01,E01,D02,6060,1363.23,Base
2022-02-01,E01,D02,6070,3086.93,Base
2022-02-01,E01,D02,6080,2489.85,Base
2022-02-01,E01,D02,6090,8949.79,Best
2022-02-01,E01,D02,6100,3733.73,Base
2022-02-01,E01,D02,6110,1539.0,Best
2022-02-01,E01,D03,4000,-19633.14,Best
2022-02-01,E01,D03,4010,-17808.51,Base
2022-02-01,E01,D03,4020,-10741.28,Base
2022-02-01,E01,D03,5000,4485.51,Base
2022-02-01,E01,D03,5010,2537.94,Base
2022-02-01,E01,D03,5100,3017.17,Base
2022-02-01,E01,D03,6000,1568.25,Base
2022-02-01,E01,D03,6010,5236.5,Base
2022-02-01,E01,D03,6020,2608.02,Base
2022-02-01,E01,D03,6030,1206.76,Best
2022-02-01,E01,D03,6040,6248.77,Base
2022-02-01,E01,D03,6050,5710.58,Base
2022-02-01,E01,D03,6060,2371.91,Base
2022-02-01,E01,D03,6070,6481.37,Base
2022-02-01,E01,D03,6080,3586.03,Base
2022-02-01,E01,D03,6090,1566.9,Base
2022-02-01,E01,D03,6100,4712.37,Worst
2022-02-01,E01,D03,6110,2246.77,Base
2022-02-01,E01,D04,4000,-6604.84,Best
2022-02-01,E01,D04,4010,-11843.47,Best
2022-02-01,E01,D04,4020,-7134.7,Base
2022-02-01,E01,D04,5000,4158.21,Base
2022-02-01,E01,D04,5010,3438.49,Base
2022-02-01,E01,D04,5100,1625.07,Base
2022-02-01,E01,D04,6000,3045.88,Base
2022-02-01,E01,D04,6010,4723.55,Worst
2022-02-01,E01,D04,6020,5888.32,Best
2022-02-01,E01,D04,6030,2669.61,Base
2022-02-01,E01,D04,6040,2795.41,Base
