PurchaseOrderID,OrderDate,SupplierID,ProductID,WarehouseID,QuantityOrdered,POValue,ExpectedReceiptDate,ActualReceiptDate,DefectRate,Status
PO000268,2025-06-01,S0003,P00249,W06,425,9161.47,2025-06-07,2025-06-09,0.0275,Received
PO000269,2023-12-13,S0045,P00455,W03,50,4185.75,2023-12-31,2024-01-04,0.029,Received
PO000270,2023-10-25,S0068,P00215,W02,432,7234.92,2023-11-12,2023-11-12,0.0206,Received
PO000271,2024-05-29,S0037,P00902,W05,307,18920.35,2024-06-27,2024-06-27,0.0148,Received
PO000272,2023-07-18,S0038,P00784,W04,194,7481.67,2023-08-15,2023-08-15,0.0131,Received
PO000273,2023-10-22,S0019,P00648,W02,179,8888.41,2023-11-19,2023-11-19,0.0676,Received
PO000274,2024-02-26,S0033,P00054,W01,277,16683.52,2024-03-24,2024-03-25,0.0165,Received
PO000275,2024-12-29,S0116,P00700,W05,438,11286.54,2025-01-04,2025-01-04,0.0322,Received
PO000276,2026-06-29,S0108,P00564,W03,207,6309.88,2026-07-19,2026-07-19,0.0179,Received
PO000277,2026-05-12,S0064,P00746,W06,200,14812.94,2026-05-27,2026-06-01,0.0416,Received
PO000278,2026-03-19,S0040,P00990,W06,294,12174.09,2026-03-25,2026-03-25,0.078,Received
PO000279,2023-12-25,S0079,P00450,W04,150,16148.65,2024-01-03,2024-01-06,0.0489,Received
PO000280,2024-06-09,S0093,P00144,W06,309,3721.25,2024-07-09,2024-07-09,0.0237,Received
PO000281,2024-03-09,S0054,P00555,W04,346,8371.17,2024-03-21,2024-04-01,0.0309,Received
PO000282,2025-11-17,S0052,P00327,W05,293,47161.8,2025-12-15,2025-12-15,0.0441,Received
PO000283,2025-05-11,S0094,P00887,W01,399,27562.9,2025-05-17,2025-05-24,0.0365,Received
PO000284,2023-12-24,S0090,P00970,W02,398,12805.19,2024-01-09,2024-01-09,0.0295,Received
PO000285,2023-07-28,S0106,P00037,W01,37,997.53,2023-08-16,2023-08-16,0.0282,Received
PO000286,2024-10-17,S0037,P00256,W06,294,33930.57,2024-11-15,2024-11-19,0.0505,Received
PO000287,2026-04-02,S0098,P00332,W03,495,17093.21,2026-04-10,2026-04-10,0.0271,Received
PO000288,2024-05-02,S0052,P00394,W05,189,32745.66,2024-05-12,2024-05-17,0.0661,Received
PO000289,2024-07-24,S0104,P00307,W02,315,14983.81,2024-07-30,2024-07-30,0.0139,Received
PO000290,2024-01-07,S0076,P00493,W03,459,16291.32,2024-02-02,2024-02-10,0.0197,Received
PO000291,2024-06-04,S0120,P00085,W06,456,56414.09,2024-07-03,2024-07-04,0.0445,Received
PO000292,2025-01-06,S0052,P00743,W03,464,8359.98,2025-01-12,2025-01-13,0.0092,Received
PO000293,2026-04-03,S0103,P00217,W02,257,45835.62,2026-04-13,2026-04-15,0.0576,Received
PO000294,2024-01-04,S0078,P00415,W03,110,24667.66,2024-01-13,2024-01-14,0.0318,Received
PO000295,2023-01-19,S0105,P00391,W01,28,1082.32,2023-02-13,2023-02-19,0.0297,Received
PO000296,2024-07-25,S0046,P00543,W05,433,32126.66,2024-08-20,2024-08-20,0.0263,Received
PO000297,2024-11-14,S0033,P00856,W01,178,6683.24,2024-11-25,2024-12-01,0.0539,Received
PO000298,2026-06-05,S0019,P00635,W05,396,27619.29,2026-06-17,2026-06-20,0.0258,Received
PO000299,2023-08-21,S0095,P00160,W02,246,16484.29,2023-09-05,2023-09-10,0.0468,Received
PO000300,2023-02-24,S0047,P00406,W03,100,5392.69,2023-03-26,2023-03-26,0.0131,Received
PO000301,2024-05-08,S0080,P00310,W03,121,17401.29,2024-05-14,2024-05-14,0.0106,Received
PO000302,2023-12-31,S0118,P00179,W01,280,17747.84,2024-01-12,2024-01-25,0.0144,Received
PO000303,2023-11-14,S0015,P00354,W05,52,2916.29,2023-11-20,2023-11-24,0.0337,Received
PO000304,2025-08-14,S0084,P00034,W06,105,8161.63,2025-09-08,2025-09-08,0.0664,Received
PO000305,2023-10-24,S0083,P00904,W05,65,1136.54,2023-11-23,2023-11-23,0.0339,Received
PO000306,2025-11-02,S0027,P00325,W03,409,54210.23,2025-11-28,2025-11-28,0.0219,Received
PO000307,2023-12-25,S0004,P00169,W03,485,15567.93,2024-01-11,2024-01-20,0.0337,Received
PO000308,2026-06-19,S0003,P00939,W05,364,7962.19,2026-07-19,2026-07-19,0.0075,Received
PO000309,2024-12-29,S0094,P00442,W05,355,18488.06,2025-01-04,2025-01-10,0.0615,Received
PO000310,2025-12-10,S0059,P00620,W06,270,24097.99,2025-12-18,2025-12-24,0.0269,Received
PO000311,2023-12-17,S0106,P00903,W06,148,5187.34,2023-12-23,2023-12-23,0.0446,Received
PO000312,2023-05-18,S0115,P00315,W01,333,5616.96,2023-06-01,2023-06-06,0.0418,Received
PO000313,2023-04-03,S0062,P00506,W02,145,14284.56,2023-04-13,2023-04-13,0.0481,Received
PO000314,2023-04-14,S0042,P00228,W06,42,337.56,2023-05-10,2023-05-20,0.0358,Received
PO000315,2023-10-08,S0091,P00101,W05,227,23326.62,2023-10-19,2023-10-19,0.0175,Received
PO000316,2023-06-01,S0004,P00401,W06,175,21752.44,2023-06-25,2023-06-27,0.0801,Received
PO000317,2025-08-15,S0017,P00521,W04,323,12717.63,2025-08-26,2025-08-31,0.0256,Received
PO000318,2024-07-06,S0103,P00349,W01,295,16372.58,2024-07-18,2024-07-18,0.0062,Received
PO000319,2026-07-30,S0113,P00464,W05,449,35338.81,2026-08-24,2026-08-25,0.0445,Received
PO000320,2023-01-20,S0043,P00830,W03,261,10693.92,2023-01-25,2023-02-04,0.0279,Received
PO000321,2024-09-06,S0114,P00441,W03,146,4383.0,2024-10-04,2024-10-13,0.0423,Received
PO000322,2026-06-22,S0031,P00025,W02,176,11063.22,2026-07-02,2026-07-02,0.0183,Received
PO000323,2024-05-17,S0074,P00137,W05,488,19783.09,2024-06-16,2024-06-24,0.0519,Received
PO000324,2025-11-15,S0025,P00367,W05,320,19665.91,2025-11-26,2025-11-26,0.03,Received
PO000325,2024-07-23,S0088,P00843,W02,192,9114.56,2024-08-21,2024-08-25,0.0608,Received
PO000326,2026-06-22,S0001,P00122,W05,64,1768.55,2026-06-30,2026-07-05,0.0244,Received
PO000327,2025-10-03,S0117,P00059,W02,394,42161.91,2025-10-20,2025-10-23,0.0109,Received
PO000328,2024-05-30,S0026,P00362,W06,341,36468.27,2024-06-21,2024-06-21,0.0549,Received
PO000329,2023-11-22,S0117,P00815,W02,209,5759.88,2023-12-08,2023-12-08,0.0162,Received
PO000330,2025-07-19,S0031,P00025,W04,83,4731.08,2025-07-29,2025-08-07,0.0182,Received
PO000331,2026-01-07,S0025,P00014,W04,294,5233.68,2026-01-24,2026-01-25,0.014,Received
PO000332,2026-05-31,S0072,P00641,W03,146,23010.25,2026-06-08,2026-06-12,0.0644,Received
PO000333,2025-04-29,S0086,P00781,W06,82,14716.23,2025-05-29,2025-05-29,0.0561,Received
PO000334,2025-06-15,S0013,P00960,W04,209,4201.05,2025-07-14,2025-07-14,0.0054,Received
PO000335,2026-03-23,S0012,P00719,W04,489,48141.87,2026-04-17,2026-04-19,0.0065,Received
PO000336,2023-01-28,S0079,P00816,W02,198,2758.64,2023-02-17,2023-02-22,0.1141,Received
PO000337,2025-09-04,S0043,P00183,W02,216,5357.67,2025-09-14,2025-09-15,0.0242,Received
PO000338,2025-07-22,S0019,P00592,W06,122,3335.44,2025-08-21,2025-08-25,0.0798,Received
PO000339,2025-05-05,S0052,P00327,W05,129,22407.25,2025-06-02,2025-06-08,0.0584,Received
PO000340,2026-06-27,S0057,P00237,W01,262,64563.19,2026-07-03,2026-07-03,0.0465,Received
PO000341,2025-10-24,S0050,P00131,W01,370,11072.56,2025-11-15,2025-11-15,0.0458,Received
PO000342,2026-01-21,S0119,P00992,W01,201,20485.07,2026-02-20,2026-02-20,0.015,Received
PO000343,2025-08-27,S0016,P00238,W02,160,8047.16,2025-09-10,2025-09-10,0.0464,Received
PO000344,2025-01-21,S0103,P00217,W02,420,72170.86,2025-01-31,2025-02-10,0.0301,Received
PO000345,2023-07-20,S0023,P00749,W06,341,9055.17,2023-08-07,2023-08-17,0.0377,Received
PO000346,2024-06-04,S0027,P00900,W05,458,70884.74,2024-06-15,2024-06-23,0.02,Received
PO000347,2026-02-12,S0007,P00259,W01,390,21035.02,2026-02-22,2026-02-22,0.0981,Received
PO000348,2024-11-22,S0046,P00264,W04,210,11738.65,2024-12-21,2024-12-21,0.0727,Received
PO000349,2025-02-25,S0085,P00425,W04,83,14578.68,2025-03-17,2025-03-17,0.0233,Received
PO000350,2025-08-23,S0083,P00844,W03,131,772.23,2025-08-31,2025-09-09,0.0444,Received
PO000351,2024-08-10,S0119,P00704,W04,232,5312.22,2024-08-28,2024-08-31,0.089,Received
PO000352,2024-01-05,S0097,P00540,W03,103,5017.04,2024-01-26,2024-02-02,0.0112,Received
PO000353,2024-07-30,S0115,P00814,W02,343,4064.59,2024-08-27,2024-09-01,0.04,Received
PO000354,2023-10-09,S0047,P00498,W01,407,15333.73,2023-11-07,2023-11-13,0.0205,Received
PO000355,2023-06-19,S0066,P00292,W02,276,18068.94,2023-07-08,2023-07-08,0.0396,Received
PO000356,2025-10-17,S0088,P00165,W05,110,5506.3,2025-11-13,2025-11-13,0.0527,Received
PO000357,2023-12-16,S0008,P00201,W03,398,14593.56,2024-01-02,2024-01-03,0.0448,Received
PO000358,2023-02-27,S0043,P00630,W02,219,15122.32,2023-03-11,2023-03-19,0.042,Received
PO000359,2024-11-09,S0050,P00381,W02,140,38277.5,2024-11-23,2024-11-23,0.0514,Received
PO000360,2026-07-30,S0061,P00171,W03,28,1357.72,2026-08-26,2026-08-26,0.0711,Received
PO000361,2025-05-29,S0072,P00778,W03,305,27758.11,2025-06-10,2025-06-10,0.0575,Received
PO000362,2025-11-14,S0101,P00311,W03,93,7558.82,2025-12-05,2025-12-14,0.024,Received
PO000363,2026-05-16,S0088,P00148,W03,462,29149.86,2026-05-24,2026-05-30,0.0086,Received
PO000364,2025-08-06,S0080,P00149,W05,235,14831.18,2025-09-03,2025-09-03,0.0486,Received
PO000365,2025-03-14,S0051,P00857,W03,112,3397.36,2025-03-31,2025-04-04,0.0293,Received
PO000366,2024-05-25,S0030,P00472,W02,113,3653.37,2024-06-08,2024-06-08,0.0574,Received
PO000367,2023-06-29,S0082,P00932,W01,29,512.48,2023-07-20,2023-07-22,0.0408,Received
PO000368,2024-09-20,S0070,P00820,W02,93,5510.99,2024-10-16,2024-10-16,0.0861,Received
PO000369,2023-09-27,S0090,P00504,W05,158,3300.28,2023-10-20,2023-10-22,0.0976,Received
PO000370,2025-04-26,S0005,P00745,W01,218,10324.89,2025-05-09,2025-05-09,0.0483,Received
PO000371,2024-09-02,S0091,P00239,W05,340,23855.18,2024-09-28,2024-10-01,0.04,Received
PO000372,2023-02-08,S0117,P00640,W01,223,6921.88,2023-02-13,2023-02-13,0.0431,Received
PO000373,2026-02-18,S0032,P00951,W06,79,2803.89,2026-03-14,2026-03-14,0.0295,Received
PO000374,2026-05-19,S0051,P00492,W02,315,20782.42,2026-05-29,2026-06-01,0.0389,Received
PO000375,2025-02-19,S0039,P00595,W02,346,22740.78,2025-03-12,2025-03-16,0.0454,Received
PO000376,2025-06-28,S0026,P00515,W03,178,4143.01,2025-07-03,2025-07-07,0.0501,Received
PO000377,2026-05-27,S0114,P00135,W03,167,6292.43,2026-06-04,2026-06-05,0.0566,Received
PO000378,2023-04-10,S0117,P00347,W03,153,6753.23,2023-04-19,2023-04-19,0.0093,Received
PO000379,2025-01-27,S0056,P00094,W02,180,58145.97,2025-02-26,2025-02-26,0.1116,Received
PO000380,2025-10-19,S0101,P00340,W01,22,819.91,2025-11-18,2025-11-20,0.0087,Received
PO000381,2023-06-05,S0043,P00008,W04,414,13402.1,2023-06-17,2023-06-17,0.0327,Received
PO000382,2024-03-06,S0119,P00987,W05,107,6316.31,2024-04-05,2024-04-05,0.0252,Received
PO000383,2025-10-08,S0063,P00691,W01,444,8801.58,2025-11-05,2025-11-05,0.0419,Received
PO000384,2023-03-06,S0069,P00156,W04,239,4565.05,2023-04-03,2023-04-03,0.0423,Received
PO000385,2025-11-14,S0096,P00873,W05,254,31571.34,2025-12-08,2025-12-11,0.0525,Received
PO000386,2026-07-20,S0088,P00165,W06,38,1864.71,2026-08-16,2026-08-20,0.0171,Received
PO000387,2023-02-21,S0112,P00512,W05,46,3303.31,2023-03-02,2023-03-02,0.0426,Received
PO000388,2023-03-10,S0085,P00425,W06,200,36983.52,2023-03-30,2023-04-01,0.0141,Received
PO000389,2023-11-06,S0120,P00882,W06,244,5384.26,2023-11-17,2023-11-17,0.0273,Received
PO000390,2025-03-20,S0108,P00283,W04,413,32614.67,2025-03-28,2025-03-28,0.0106,Received
PO000391,2023-12-06,S0015,P00020,W03,195,3790.91,2023-12-11,2023-12-17,0.0081,Received
PO000392,2023-07-06,S0040,P00806,W06,126,2289.89,2023-08-01,2023-08-01,0.0199,Received
PO000393,2023-04-10,S0072,P00877,W06,198,3384.02,2023-05-04,2023-05-09,0.0676,Received
PO000394,2024-06-25,S0069,P00156,W03,448,9028.31,2024-07-23,2024-07-27,0.045,Received
PO000395,2024-05-21,S0078,P00813,W03,65,534.54,2024-06-12,2024-06-22,0.0582,Received
PO000396,2025-08-17,S0015,P00354,W06,201,11091.36,2025-08-23,2025-08-26,0.0573,Received
PO000397,2025-04-15,S0032,P00639,W05,209,9554.73,2025-04-28,2025-04-28,0.0166,Received
PO000398,2026-06-07,S0052,P00327,W06,385,63359.13,2026-07-05,2026-07-05,0.073,Received
PO000399,2025-09-12,S0104,P00580,W01,357,7460.25,2025-10-12,2025-10-12,0.049,Received
PO000400,2023-08-31,S0078,P00921,W05,327,35758.93,2023-09-25,2023-09-25,0.0679,Received
PO000401,2025-11-04,S0120,P00710,W05,271,4716.39,2025-11-29,2025-12-01,0.0344,Received
PO000402,2023-03-31,S0097,P00012,W02,262,10919.74,2023-04-19,2023-04-23,0.0087,Received
PO000403,2026-07-25,S0024,P00962,W05,208,3385.49,2026-08-06,2026-08-06,0.0109,Received
PO000404,2023-07-24,S0073,P00629,W01,459,42288.37,2023-08-02,2023-08-02,0.1268,Received
PO000405,2025-09-28,S0107,P00261,W04,83,1801.88,2025-10-27,2025-10-27,0.0149,Received
PO000406,2024-08-26,S0096,P00898,W05,270,33145.68,2024-09-11,2024-09-16,0.029,Received
PO000407,2025-06-24,S0079,P00816,W01,108,1431.56,2025-07-14,2025-07-14,0.0189,Received
PO000408,2023-08-04,S0051,P00955,W03,430,5769.01,2023-08-29,2023-08-29,0.0455,Received
PO000409,2023-04-04,S0031,P00589,W06,134,2280.79,2023-04-29,2023-05-01,0.0334,Received
PO000410,2026-05-01,S0081,P00060,W02,452,18504.51,2026-05-20,2026-05-20,0.0606,Received
PO000411,2025-03-31,S0026,P00461,W05,369,8811.7,2025-04-30,2025-05-02,0.0166,Received
PO000412,2024-12-24,S0097,P00273,W06,247,19167.95,2024-12-29,2024-12-29,0.0192,Received
PO000413,2024-12-18,S0053,P00946,W05,206,17825.92,2025-01-10,2025-01-10,0.0184,Received
PO000414,2024-03-03,S0015,P00684,W03,182,8845.16,2024-03-18,2024-03-25,0.0314,Received
PO000415,2024-08-11,S0057,P01000,W01,438,2059.01,2024-08-22,2024-09-02,0.0796,Received
PO000416,2025-08-18,S0011,P00130,W02,60,2157.24,2025-09-01,2025-09-03,0.1026,Received
PO000417,2023-10-06,S0105,P00058,W02,51,1442.18,2023-11-03,2023-11-04,0.011,Received
PO000418,2025-03-18,S0058,P00606,W01,361,13226.03,2025-03-30,2025-04-07,0.0707,Received
PO000419,2024-02-19,S0117,P00905,W04,127,8373.11,2024-03-16,2024-03-22,0.0221,Received
PO000420,2024-08-19,S0110,P00333,W06,309,3423.75,2024-09-03,2024-09-13,0.0147,Received
PO000421,2023-01-03,S0009,P00928,W02,104,9834.19,2023-01-13,2023-01-13,0.0513,Received
PO000422,2025-04-09,S0003,P00939,W06,313,6885.01,2025-05-09,2025-05-15,0.0128,Received
PO000423,2024-04-08,S0045,P00995,W02,307,10166.81,2024-04-16,2024-04-16,0.0655,Received
PO000424,2023-04-04,S0060,P00009,W04,414,7211.8,2023-04-22,2023-04-22,0.0179,Received
PO000425,2024-03-22,S0024,P00840,W02,85,1423.66,2024-03-30,2024-04-04,0.0155,Received
PO000426,2024-04-22,S0067,P00914,W03,46,5528.1,2024-05-09,2024-05-09,0.03,Received
PO000427,2026-01-15,S0089,P00999,W05,269,17489.04,2026-01-21,2026-01-21,0.0424,Received
PO000428,2023-10-28,S0109,P00581,W05,89,3623.18,2023-11-25,2023-11-25,0.01,Received
PO000429,2023-05-19,S0036,P00212,W02,119,14284.74,2023-05-28,2023-06-01,0.0142,Received
PO000430,2026-06-07,S0029,P00929,W05,324,14082.42,2026-07-06,2026-07-07,0.0458,Received
PO000431,2025-01-25,S0066,P00292,W02,244,16751.69,2025-02-13,2025-02-20,0.0068,Received
PO000432,2024-11-13,S0034,P00314,W06,194,5631.96,2024-11-26,2024-12-02,0.0322,Received
PO000433,2023-09-04,S0091,P00774,W01,131,8053.8,2023-09-19,2023-09-22,0.104,Received
PO000434,2024-03-28,S0020,P00453,W01,288,8261.62,2024-04-09,2024-04-10,0.0525,Received
PO000435,2025-05-05,S0096,P00357,W03,492,98620.56,2025-05-24,2025-05-24,0.0063,Received
PO000436,2025-09-05,S0072,P00765,W05,360,7623.9,2025-09-24,2025-09-28,0.0527,Received
PO000437,2024-09-10,S0076,P00208,W04,464,40686.88,2024-10-08,2024-10-12,0.0216,Received
PO000438,2023-01-10,S0105,P00577,W04,324,20986.98,2023-01-19,2023-01-19,0.0546,Received
PO000439,2023-03-21,S0108,P00233,W01,22,785.22,2023-04-17,2023-04-17,0.0687,Received
PO000440,2023-11-28,S0120,P00710,W06,455,7830.89,2023-12-23,2023-12-27,0.0454,Received
PO000441,2024-05-07,S0077,P00230,W02,323,3903.74,2024-06-05,2024-06-19,0.0452,Received
PO000442,2024-08-14,S0119,P00987,W04,359,20871.84,2024-09-13,2024-09-13,0.0207,Received
PO000443,2024-04-20,S0033,P00533,W04,134,5241.76,2024-05-13,2024-05-13,0.0369,Received
PO000444,2025-12-27,S0049,P00364,W05,390,15676.12,2026-01-20,2026-01-22,0.0012,Received
PO000445,2025-08-02,S0052,P00934,W01,360,4126.01,2025-08-23,2025-08-23,0.0258,Received
PO000446,2025-04-26,S0028,P00373,W06,330,10892.95,2025-05-26,2025-06-01,0.0543,Received
PO000447,2023-11-29,S0036,P00360,W06,319,8186.79,2023-12-20,2023-12-20,0.0662,Received
PO000448,2025-12-10,S0023,P00634,W04,324,20587.21,2026-01-09,2026-01-09,0.063,Received
PO000449,2024-08-27,S0084,P00048,W04,313,9439.93,2024-09-12,2024-09-15,0.0586,Received
PO000450,2025-10-06,S0028,P00140,W05,298,10895.87,2025-10-27,2025-10-30,0.0179,Received
PO000451,2025-04-25,S0107,P00685,W04,86,3621.61,2025-04-30,2025-04-30,0.0071,Received
PO000452,2024-04-19,S0037,P00256,W06,404,46516.21,2024-05-18,2024-05-18,0.0301,Received
PO000453,2023-12-29,S0068,P00215,W03,409,7500.28,2024-01-16,2024-01-17,0.0075,Received
PO000454,2023-05-19,S0003,P00907,W02,338,30935.54,2023-06-12,2023-06-12,0.0229,Received
PO000455,2023-02-06,S0013,P00501,W01,129,16335.9,2023-03-02,2023-03-09,0.0182,Received
PO000456,2023-08-29,S0021,P00539,W05,161,23776.4,2023-09-05,2023-09-05,0.04,Received
PO000457,2025-08-06,S0055,P00271,W03,117,14731.75,2025-08-14,2025-08-14,0.0442,Received
PO000458,2023-06-08,S0075,P00395,W04,105,2444.67,2023-07-06,2023-07-06,0.0082,Received
PO000459,2026-02-23,S0089,P00656,W06,78,1724.29,2026-03-19,2026-03-22,0.0533,Received
PO000460,2025-04-17,S0087,P00463,W02,76,2501.54,2025-04-25,2025-04-25,0.0571,Received
PO000461,2025-08-31,S0056,P00807,W03,173,10111.53,2025-09-29,2025-10-06,0.0303,Received
PO000462,2025-03-20,S0018,P00546,W06,69,9678.76,2025-04-08,2025-04-13,0.0859,Received
PO000463,2024-05-28,S0101,P00550,W04,36,1459.16,2024-06-05,2024-06-05,0.0194,Received
PO000464,2024-10-07,S0099,P00152,W06,106,6536.45,2024-11-05,2024-11-07,0.0668,Received
PO000465,2024-07-06,S0053,P00026,W06,129,6110.71,2024-08-04,2024-08-10,0.0373,Received
PO000466,2023-05-16,S0048,P00593,W05,460,25206.85,2023-05-24,2023-05-29,0.0247,Received
PO000467,2025-03-12,S0101,P00439,W01,302,48257.92,2025-04-11,2025-04-14,0.0058,Received
PO000468,2025-03-20,S0087,P00260,W01,42,1859.32,2025-04-01,2025-04-05,0.0328,Received
PO000469,2023-05-04,S0054,P00913,W02,389,9766.68,2023-05-16,2023-05-16,0.0366,Received
PO000470,2026-01-17,S0046,P00074,W06,69,7301.43,2026-02-03,2026-02-05,0.0296,Received
PO000471,2023-03-31,S0118,P00179,W02,51,3435.53,2023-04-12,2023-04-13,0.0182,Received
PO000472,2023-09-08,S0041,P00927,W04,310,73810.76,2023-09-26,2023-09-26,0.0524,Received
PO000473,2025-09-25,S0099,P00152,W03,100,6251.87,2025-10-24,2025-10-24,0.0282,Received
PO000474,2023-12-04,S0094,P00875,W05,148,13056.92,2023-12-29,2023-12-29,0.0447,Received
PO000475,2024-01-20,S0101,P00977,W01,239,2756.27,2024-02-08,2024-02-08,0.0238,Received
PO000476,2023-09-13,S0005,P00624,W02,381,92147.67,2023-10-04,2023-10-04,0.071,Received
PO000477,2024-06-03,S0037,P00514,W03,340,37376.92,2024-06-12,2024-06-12,0.0486,Received
PO000478,2025-03-16,S0016,P00238,W01,143,7015.83,2025-03-30,2025-03-31,0.0211,Received
PO000479,2024-06-12,S0080,P00149,W04,496,33037.12,2024-07-10,2024-07-10,0.0952,Received
PO000480,2025-05-14,S0103,P00303,W02,213,10291.56,2025-05-26,2025-06-01,0.0266,Received
PO000481,2023-09-04,S0057,P00216,W04,213,4099.06,2023-09-19,2023-09-22,0.0293,Received
PO000482,2026-05-13,S0041,P00952,W02,434,19646.35,2026-06-09,2026-06-15,0.0034,Received
PO000483,2024-10-01,S0003,P00570,W03,378,37108.67,2024-10-28,2024-10-28,0.07,Received
PO000484,2025-06-07,S0087,P00874,W01,498,47666.59,2025-07-01,2025-07-02,0.0299,Received
PO000485,2026-05-14,S0110,P00242,W06,291,17671.44,2026-06-08,2026-06-12,0.0166,Received
PO000486,2026-04-09,S0096,P00040,W05,126,15187.86,2026-04-25,2026-04-27,0.0159,Received
PO000487,2026-02-17,S0046,P00616,W03,295,12420.84,2026-03-04,2026-03-04,0.0746,Received
PO000488,2026-07-31,S0040,P00252,W04,322,10575.74,2026-08-25,2026-08-31,0.0364,Received
PO000489,2025-04-06,S0088,P00604,W03,66,717.52,2025-04-29,2025-05-01,0.0225,Received
PO000490,2024-05-20,S0103,P00536,W03,188,6233.54,2024-05-30,2024-05-30,0.0168,Received
PO000491,2023-06-10,S0009,P00683,W02,292,6823.13,2023-06-21,2023-06-21,0.0776,Received
PO000492,2023-08-25,S0026,P00470,W05,344,21019.72,2023-09-23,2023-09-23,0.024,Received
PO000493,2026-02-14,S0119,P00987,W05,219,12844.5,2026-03-16,2026-03-16,0.0199,Received
PO000494,2023-09-08,S0105,P00864,W05,246,17520.0,2023-09-26,2023-10-10,0.0796,Received
PO000495,2025-09-16,S0005,P00624,W04,229,49046.25,2025-10-07,2025-10-17,0.0862,Received
PO000496,2025-05-06,S0017,P00912,W05,347,13718.34,2025-05-25,2025-06-05,0.0142,Received
PO000497,2024-10-31,S0051,P00492,W01,63,4160.21,2024-11-10,2024-11-10,0.0815,Received
PO000498,2025-12-26,S0050,P00186,W02,40,1089.98,2026-01-06,2026-01-06,0.0092,Received
PO000499,2024-08-01,S0021,P00586,W02,179,11022.68,2024-08-27,2024-09-02,0.0511,Received
PO000500,2025-11-04,S0007,P00520,W02,49,3583.67,2025-11-22,2025-11-22,0.04,Received
PO000501,2023-09-05,S0040,P00383,W01,159,10094.4,2023-09-26,2023-09-27,0.0334,Received
PO000502,2023-08-28,S0110,P00333,W04,73,776.2,2023-09-12,2023-09-23,0.0114,Received
PO000503,2023-09-20,S0004,P00909,W01,220,10149.35,2023-10-10,2023-10-10,0.0749,Received
PO000504,2026-08-13,S0080,P00404,W05,99,2718.77,2026-09-11,2026-09-15,0.0071,Open
PO000505,2026-04-07,S0071,P00188,W01,459,41690.5,2026-04-13,2026-04-13,0.0112,Received
PO000506,2023-02-27,S0015,P00077,W01,489,7555.62,2023-03-12,2023-03-21,0.0087,Received
PO000507,2024-11-29,S0110,P00356,W01,31,1686.72,2024-12-06,2024-12-06,0.0347,Received
PO000508,2025-09-21,S0063,P00466,W05,283,5984.28,2025-10-02,2025-10-02,0.022,Received
PO000509,2023-11-03,S0105,P00275,W03,300,22250.21,2023-11-18,2023-11-20,0.0809,Received
PO000510,2024-06-29,S0086,P00854,W04,180,1893.15,2024-07-20,2024-07-26,0.0283,Received
PO000511,2025-01-27,S0029,P00420,W05,30,2855.83,2025-02-21,2025-02-24,0.0178,Received
PO000512,2026-03-13,S0005,P00035,W01,463,28508.98,2026-03-18,2026-03-18,0.0126,Received
PO000513,2024-11-10,S0003,P00249,W04,36,833.21,2024-11-16,2024-11-19,0.026,Received
PO000514,2024-12-30,S0085,P00111,W02,104,2023.89,2025-01-21,2025-01-24,0.0061,Received
PO000515,2024-06-29,S0103,P00251,W05,227,12818.25,2024-07-17,2024-07-26,0.0088,Received
PO000516,2026-07-07,S0057,P01000,W03,45,218.69,2026-07-18,2026-07-22,0.0324,Received
