SalesOrderID,OrderDate,ProductID,WarehouseID,Quantity,Revenue,PromisedDeliveryDate,ActualDeliveryDate,OrderStatus,Channel
SO0000282,2024-09-09,P00029,W06,6,2396.18,2024-09-15,2024-09-15,Delivered,B2B
SO0000283,2024-12-05,P00374,W06,9,160.39,2024-12-09,2024-12-11,Delivered,Distributor
SO0000284,2026-01-01,P00442,W01,6,552.57,2026-01-06,2026-01-06,Delivered,Distributor
SO0000285,2023-10-06,P00651,W05,2,41.63,2023-10-13,2023-10-13,Delivered,Retail
SO0000286,2023-02-10,P00848,W05,6,2604.22,2023-02-13,2023-02-20,Delivered,Distributor
SO0000287,2026-08-13,P00724,W05,3,278.65,2026-08-15,2026-08-17,Delivered,Distributor
SO0000288,2023-10-08,P00882,W05,4,123.96,2023-10-10,2023-10-17,Delivered,Online
SO0000289,2025-04-28,P00176,W03,5,433.11,2025-05-07,2025-05-07,Delivered,Distributor
SO0000290,2023-02-09,P00497,W02,5,1125.57,2023-02-18,2023-02-20,Delivered,B2B
SO0000291,2026-06-15,P00332,W03,6,326.71,2026-06-21,2026-06-26,Delivered,Online
SO0000292,2025-12-29,P00978,W05,8,1126.57,2026-01-07,2026-01-07,Delivered,Retail
SO0000293,2025-06-20,P00185,W05,5,1456.19,2025-06-26,2025-07-03,Delivered,Retail
SO0000294,2026-05-17,P00095,W06,12,1078.87,2026-05-26,2026-05-31,Delivered,Distributor
SO0000295,2023-11-09,P00121,W04,6,903.05,2023-11-15,2023-11-15,Delivered,Distributor
SO0000296,2024-03-29,P00373,W03,5,220.59,2024-04-01,2024-04-01,Delivered,B2B
SO0000297,2024-04-17,P00789,W03,1,120.39,2024-04-19,2024-04-20,Delivered,Online
SO0000298,2025-12-24,P00410,W06,11,384.81,2025-12-26,2025-12-26,Delivered,B2B
SO0000299,2025-10-26,P00240,W03,3,138.08,2025-11-02,2025-11-02,Delivered,Retail
SO0000300,2023-07-26,P00463,W02,2,123.49,2023-07-28,2023-07-31,Delivered,Distributor
SO0000301,2024-04-29,P00199,W06,13,1466.12,2024-05-05,2024-05-12,Delivered,Retail
SO0000302,2024-06-04,P00937,W04,12,3064.12,2024-06-11,2024-06-11,Delivered,B2B
SO0000303,2024-10-16,P00179,W02,11,1114.86,2024-10-25,2024-10-30,Delivered,B2B
SO0000304,2023-01-19,P00265,W04,7,417.68,2023-01-21,2023-01-21,Delivered,B2B
SO0000305,2023-06-16,P00873,W05,9,1770.11,2023-06-22,2023-06-22,Delivered,B2B
SO0000306,2025-03-19,P00822,W01,6,707.5,2025-03-26,2025-03-29,Delivered,Retail
SO0000307,2025-02-20,P00465,W01,7,354.06,2025-02-23,2025-02-25,Delivered,Retail
SO0000308,2024-08-29,P00962,W05,8,252.18,2024-09-05,2024-09-10,Delivered,Online
SO0000309,2024-12-23,P00803,W06,6,463.86,2025-01-01,2025-01-01,Delivered,B2B
SO0000310,2024-06-02,P00356,W02,4,299.45,2024-06-07,2024-06-12,Delivered,Distributor
SO0000311,2023-07-06,P00354,W02,4,296.49,2023-07-12,2023-07-14,Delivered,Retail
SO0000312,2025-11-20,P00476,W02,3,345.83,2025-11-24,2025-11-24,Delivered,Retail
SO0000313,2026-05-17,P00827,W04,5,60.92,2026-05-21,2026-05-28,Delivered,B2B
SO0000314,2023-04-21,P00461,W06,4,199.32,2023-04-25,2023-04-28,Delivered,Distributor
SO0000315,2023-05-14,P00114,W06,11,94.86,2023-05-20,2023-05-22,Delivered,Retail
SO0000316,2025-04-01,P00002,W03,7,640.92,2025-04-09,2025-04-09,Delivered,Online
SO0000317,2026-08-01,P00719,W05,7,1119.89,2026-08-10,2026-08-12,Delivered,Distributor
SO0000318,2025-05-01,P00453,W04,7,232.97,2025-05-04,2025-05-05,Delivered,Online
SO0000319,2025-10-17,P00494,W04,7,664.16,2025-10-22,2025-10-25,Delivered,B2B
SO0000320,2026-06-16,P00438,W01,9,275.89,2026-06-21,2026-06-26,Delivered,B2B
SO0000321,2024-05-02,P00353,W04,3,47.62,2024-05-06,2024-05-09,Delivered,Online
SO0000322,2024-02-17,P00849,W04,10,456.76,2024-02-21,2024-02-21,Delivered,Online
SO0000323,2025-12-22,P00099,W06,11,1880.92,2025-12-26,2025-12-29,Delivered,Online
SO0000324,2025-05-21,P00559,W01,8,354.69,2025-05-26,2025-05-26,Delivered,B2B
SO0000325,2024-09-26,P00982,W04,9,2261.57,2024-10-04,2024-10-05,Delivered,Distributor
SO0000326,2026-05-04,P00558,W03,3,323.08,2026-05-11,2026-05-18,Delivered,Retail
SO0000327,2023-01-03,P00321,W02,6,120.38,2023-01-07,2023-01-10,Delivered,Online
SO0000328,2026-06-26,P00401,W02,9,2415.93,2026-07-05,2026-07-06,Delivered,B2B
SO0000329,2026-05-14,P00332,W02,4,194.87,2026-05-18,2026-05-18,Delivered,Distributor
SO0000330,2024-09-11,P00133,W05,8,96.46,2024-09-20,2024-09-27,Delivered,Distributor
SO0000331,2024-11-07,P00058,W01,5,275.16,2024-11-12,2024-11-12,Delivered,B2B
SO0000332,2023-05-05,P00432,W06,8,860.57,2023-05-08,2023-05-08,Delivered,Online
SO0000333,2025-08-30,P00090,W02,7,479.02,2025-09-07,2025-09-09,Delivered,Distributor
SO0000334,2023-01-17,P00185,W01,9,2836.2,2023-01-25,2023-01-30,Delivered,Distributor
SO0000335,2026-07-01,P00483,W01,5,272.65,2026-07-10,2026-07-13,Delivered,Online
SO0000336,2024-04-21,P00175,W05,12,1063.55,2024-04-24,2024-04-29,Delivered,B2B
SO0000337,2023-12-06,P00358,W06,8,136.04,2023-12-14,2023-12-14,Delivered,Distributor
SO0000338,2026-08-23,P00922,W06,7,3384.35,2026-08-30,2026-08-30,Delivered,B2B
SO0000339,2024-03-14,P00755,W01,12,457.33,2024-03-16,2024-03-16,Delivered,Online
SO0000340,2025-11-01,P00208,W04,5,937.09,2025-11-10,2025-11-11,Delivered,Online
SO0000341,2023-06-23,P00407,W06,10,299.27,2023-07-02,2023-07-04,Delivered,Distributor
SO0000342,2024-05-25,P00365,W02,5,489.26,2024-05-31,2024-05-31,Delivered,Retail
SO0000343,2025-02-20,P00326,W02,6,140.41,2025-02-28,2025-02-28,Delivered,B2B
SO0000344,2024-09-19,P00280,W03,6,69.75,2024-09-28,2024-09-28,Delivered,Distributor
SO0000345,2023-06-01,P00861,W01,7,387.89,2023-06-10,2023-06-10,Delivered,Retail
SO0000346,2024-04-24,P00084,W02,6,502.07,2024-04-26,2024-04-26,Delivered,Distributor
SO0000347,2023-11-28,P00110,W01,4,182.8,2023-12-02,2023-12-02,Delivered,B2B
SO0000348,2025-05-27,P00021,W05,5,267.94,2025-06-01,2025-06-04,Delivered,Online
SO0000349,2026-06-03,P00633,W02,10,754.79,2026-06-12,2026-06-12,Delivered,Retail
SO0000350,2023-02-11,P00133,W02,10,118.59,2023-02-13,2023-02-13,Delivered,Distributor
SO0000351,2023-12-17,P00823,W04,6,231.09,2023-12-21,2023-12-21,Delivered,B2B
SO0000352,2024-04-12,P00409,W05,7,557.51,2024-04-21,2024-04-22,Delivered,B2B
SO0000353,2024-03-26,P00829,W03,6,800.5,2024-03-31,2024-03-31,Delivered,Retail
SO0000354,2024-07-23,P00126,W04,7,1514.83,2024-07-30,2024-08-04,Delivered,Distributor
SO0000355,2023-10-22,P00996,W06,4,846.96,2023-10-27,2023-11-01,Delivered,B2B
SO0000356,2026-03-07,P00419,W04,9,839.75,2026-03-16,2026-03-23,Delivered,Retail
SO0000357,2023-09-05,P00605,W03,7,474.65,2023-09-10,2023-09-13,Delivered,B2B
SO0000358,2024-10-03,P00322,W06,5,534.53,2024-10-09,2024-10-14,Delivered,B2B
SO0000359,2025-08-07,P00864,W02,7,625.69,2025-08-15,2025-08-20,Delivered,Retail
SO0000360,2025-10-10,P00526,W05,7,1014.99,2025-10-14,2025-10-16,Delivered,B2B
SO0000361,2024-01-12,P00899,W05,7,968.89,2024-01-18,2024-01-21,Delivered,Online
SO0000362,2024-05-18,P00275,W05,6,626.64,2024-05-20,2024-05-20,Delivered,Distributor
SO0000363,2025-03-24,P00030,W02,8,906.7,2025-03-29,2025-03-29,Delivered,Distributor
SO0000364,2024-11-17,P00509,W01,11,1849.07,2024-11-22,2024-11-22,Delivered,B2B
SO0000365,2023-05-19,P00131,W02,4,221.56,2023-05-27,2023-05-28,Delivered,Retail
SO0000366,2023-11-22,P00954,W01,15,737.23,2023-11-26,2023-11-26,Delivered,Online
SO0000367,2024-10-21,P00756,W04,7,151.66,2024-10-26,2024-10-26,Delivered,B2B
SO0000368,2025-04-17,P00111,W01,6,263.5,2025-04-24,2025-04-26,Delivered,Distributor
SO0000369,2025-02-20,P00095,W02,5,426.73,2025-02-24,2025-02-26,Delivered,Distributor
SO0000370,2026-06-15,P00103,W06,2,133.5,2026-06-17,2026-06-24,Delivered,B2B
SO0000371,2024-07-13,P00126,W03,4,844.1,2024-07-17,2024-07-17,Delivered,B2B
SO0000372,2024-01-05,P00587,W02,9,499.91,2024-01-14,2024-01-14,Delivered,Retail
SO0000373,2024-02-26,P00797,W06,6,1434.99,2024-03-01,2024-03-08,Delivered,Online
SO0000374,2024-04-03,P00714,W03,4,368.94,2024-04-09,2024-04-14,Delivered,B2B
SO0000375,2023-10-31,P00737,W05,11,608.79,2023-11-03,2023-11-04,Delivered,Online
SO0000376,2024-03-21,P00300,W05,9,495.74,2024-03-23,2024-03-30,Delivered,B2B
SO0000377,2026-04-30,P00024,W04,8,452.1,2026-05-02,2026-05-02,Delivered,Distributor
SO0000378,2024-10-13,P00436,W05,5,495.61,2024-10-19,2024-10-19,Delivered,Distributor
SO0000379,2025-02-08,P00466,W03,6,169.29,2025-02-13,2025-02-14,Delivered,Online
SO0000380,2025-05-31,P00660,W06,6,426.82,2025-06-09,2025-06-10,Delivered,Distributor
SO0000381,2023-09-21,P00154,W06,7,3537.22,2023-09-28,2023-09-28,Delivered,Retail
SO0000382,2024-12-18,P00542,W01,10,643.2,2024-12-23,2024-12-23,Delivered,Retail
SO0000383,2025-10-31,P00991,W04,3,250.41,2025-11-07,2025-11-07,Delivered,Distributor
SO0000384,2026-04-12,P00862,W01,10,652.83,2026-04-14,2026-04-14,Delivered,Retail
SO0000385,2023-09-01,P00909,W03,6,462.85,2023-09-03,2023-09-06,Delivered,Distributor
SO0000386,2024-02-21,P00582,W06,9,1762.21,2024-02-24,2024-02-24,Delivered,Distributor
SO0000387,2023-03-18,P00523,W01,6,154.14,2023-03-26,2023-03-31,Delivered,Distributor
SO0000388,2024-07-09,P00133,W04,7,81.27,2024-07-14,2024-07-19,Delivered,B2B
SO0000389,2023-04-24,P00427,W05,6,112.84,2023-04-30,2023-05-02,Delivered,B2B
SO0000390,2023-02-22,P00200,W04,4,146.1,2023-02-24,2023-02-26,Delivered,Online
SO0000391,2026-04-05,P00821,W01,8,2369.44,2026-04-14,2026-04-21,Delivered,B2B
SO0000392,2023-04-11,P00596,W06,3,192.71,2023-04-16,2023-04-17,Delivered,Retail
SO0000393,2025-06-30,P00906,W06,4,292.94,2025-07-05,2025-07-12,Delivered,Distributor
SO0000394,2023-07-30,P00619,W04,5,688.68,2023-08-05,2023-08-07,Delivered,Distributor
SO0000395,2024-05-03,P00119,W05,11,840.12,2024-05-06,2024-05-11,Delivered,Online
SO0000396,2025-10-22,P00834,W01,5,703.66,2025-10-31,2025-11-03,Delivered,Online
SO0000397,2023-03-30,P00968,W01,5,404.47,2023-04-02,2023-04-02,Delivered,B2B
SO0000398,2024-02-25,P00468,W04,11,325.08,2024-03-02,2024-03-03,Delivered,Online
SO0000399,2026-06-07,P00339,W02,11,532.01,2026-06-09,2026-06-09,Delivered,Online
SO0000400,2026-01-14,P00653,W01,4,190.1,2026-01-18,2026-01-18,Delivered,Online
SO0000401,2025-09-20,P00024,W04,14,747.72,2025-09-22,2025-09-25,Delivered,B2B
SO0000402,2025-02-09,P00774,W03,7,919.65,2025-02-18,2025-02-23,Delivered,Distributor
SO0000403,2023-07-29,P00602,W04,8,1103.73,2023-08-07,2023-08-09,Delivered,Retail
SO0000404,2026-08-10,P00190,W05,7,621.9,2026-08-18,2026-08-21,Delivered,Online
SO0000405,2025-08-09,P00603,W01,7,510.18,2025-08-18,2025-08-18,Delivered,B2B
SO0000406,2025-09-01,P00794,W03,10,1848.19,2025-09-10,2025-09-11,Delivered,Retail
SO0000407,2025-07-06,P00724,W04,9,900.89,2025-07-09,2025-07-09,Delivered,Online
SO0000408,2023-09-18,P00428,W05,8,264.59,2023-09-21,2023-09-26,Delivered,B2B
SO0000409,2023-11-03,P00782,W06,8,1296.5,2023-11-11,2023-11-11,Delivered,B2B
SO0000410,2024-08-29,P00407,W02,9,288.64,2024-09-04,2024-09-07,Delivered,Online
SO0000411,2025-08-24,P00621,W06,12,187.16,2025-08-26,2025-08-27,Delivered,Distributor
SO0000412,2025-11-25,P00698,W06,4,127.75,2025-11-30,2025-12-02,Delivered,Retail
SO0000413,2024-04-15,P00056,W01,6,210.41,2024-04-24,2024-04-25,Delivered,Online
SO0000414,2023-02-26,P00534,W01,9,1693.34,2023-03-03,2023-03-03,Delivered,Distributor
SO0000415,2026-04-19,P00285,W03,11,487.41,2026-04-23,2026-04-23,Delivered,B2B
SO0000416,2023-11-16,P00632,W05,10,134.77,2023-11-25,2023-11-25,Delivered,Distributor
SO0000417,2025-02-18,P00038,W05,10,149.65,2025-02-20,2025-02-23,Delivered,Retail
SO0000418,2024-04-19,P00113,W03,6,785.06,2024-04-28,2024-04-29,Delivered,B2B
SO0000419,2023-03-03,P00799,W06,4,306.69,2023-03-12,2023-03-12,Delivered,Online
SO0000420,2023-11-25,P00138,W04,4,58.84,2023-12-02,2023-12-09,Delivered,Retail
SO0000421,2023-11-10,P00707,W04,9,423.14,2023-11-18,2023-11-18,Delivered,B2B
SO0000422,2025-11-01,P00584,W01,4,1763.32,2025-11-06,2025-11-07,Delivered,Distributor
SO0000423,2025-01-20,P00665,W05,8,798.23,2025-01-26,2025-01-27,Delivered,Online
SO0000424,2024-01-22,P00071,W05,15,1424.99,2024-01-26,2024-01-29,Delivered,B2B
SO0000425,2024-03-08,P00676,W03,4,1215.88,2024-03-16,2024-03-19,Delivered,Distributor
SO0000426,2025-12-23,P00643,W02,9,1497.72,2025-12-26,2025-12-31,Delivered,B2B
SO0000427,2023-04-04,P00118,W05,4,326.67,2023-04-08,2023-04-08,Delivered,Retail
SO0000428,2024-09-17,P00128,W06,8,757.0,2024-09-20,2024-09-25,Delivered,B2B
SO0000429,2025-05-06,P00725,W03,8,5306.6,2025-05-12,2025-05-12,Delivered,B2B
SO0000430,2023-06-10,P00920,W05,5,168.57,2023-06-16,2023-06-19,Delivered,B2B
SO0000431,2024-01-26,P00208,W04,8,1531.81,2024-02-02,2024-02-04,Delivered,Retail
SO0000432,2026-07-30,P00608,W04,9,1243.24,2026-08-05,2026-08-05,Delivered,B2B
SO0000433,2025-07-12,P00255,W04,5,1136.67,2025-07-15,2025-07-17,Delivered,Distributor
SO0000434,2025-09-12,P00587,W06,8,480.11,2025-09-20,2025-09-20,Delivered,Retail
SO0000435,2025-09-06,P00793,W02,8,2066.88,2025-09-11,2025-09-11,Delivered,Retail
SO0000436,2023-05-26,P00806,W03,6,214.49,2023-06-03,2023-06-03,Delivered,Online
SO0000437,2026-01-29,P00751,W03,9,294.56,2026-02-04,2026-02-09,Delivered,Distributor
SO0000438,2026-02-25,P00791,W06,6,309.92,2026-03-01,2026-03-04,Delivered,Distributor
SO0000439,2025-12-29,P00848,W04,9,3568.85,2026-01-01,2026-01-01,Delivered,Retail
SO0000440,2026-02-04,P00593,W06,11,892.51,2026-02-06,2026-02-06,Delivered,Retail
SO0000441,2024-05-18,P00775,W01,3,95.07,2024-05-25,2024-05-25,Delivered,Retail
SO0000442,2023-10-24,P00936,W05,3,511.3,2023-10-31,2023-11-02,Delivered,B2B
SO0000443,2026-04-09,P00429,W02,5,1029.59,2026-04-13,2026-04-15,Delivered,Retail
SO0000444,2025-01-21,P00494,W06,4,392.31,2025-01-26,2025-01-29,Delivered,Retail
SO0000445,2023-11-25,P00077,W03,3,53.41,2023-12-01,2023-12-08,Delivered,Distributor
SO0000446,2024-10-15,P00968,W04,5,434.94,2024-10-20,2024-10-22,Delivered,Online
SO0000447,2026-08-01,P00926,W03,5,413.11,2026-08-10,2026-08-10,Delivered,Online
SO0000448,2025-12-05,P00085,W05,4,763.87,2025-12-13,2025-12-16,Delivered,B2B
SO0000449,2024-07-29,P00201,W03,5,335.13,2024-08-04,2024-08-05,Delivered,Distributor
SO0000450,2023-03-10,P00566,W05,8,788.55,2023-03-19,2023-03-19,Delivered,B2B
SO0000451,2024-04-06,P00475,W03,7,874.13,2024-04-11,2024-04-11,Delivered,Distributor
SO0000452,2024-03-10,P00378,W04,2,21.45,2024-03-18,2024-03-18,Delivered,B2B
SO0000453,2023-12-10,P00763,W02,6,214.96,2023-12-19,2023-12-21,Delivered,Distributor
SO0000454,2024-01-20,P00504,W05,10,399.55,2024-01-27,2024-02-01,Delivered,Online
SO0000455,2023-06-07,P00810,W05,12,1322.88,2023-06-09,2023-06-11,Delivered,Retail
SO0000456,2024-04-05,P00228,W03,4,52.69,2024-04-07,2024-04-07,Delivered,B2B
SO0000457,2026-03-21,P00378,W02,4,47.02,2026-03-27,2026-03-30,Delivered,Online
SO0000458,2025-05-19,P00552,W06,8,69.75,2025-05-28,2025-05-28,Delivered,Online
SO0000459,2025-09-20,P00799,W06,5,373.16,2025-09-23,2025-09-24,Delivered,Retail
SO0000460,2023-09-20,P00306,W06,7,2160.85,2023-09-23,2023-09-24,Delivered,B2B
SO0000461,2023-11-01,P00329,W01,3,466.8,2023-11-03,2023-11-03,Delivered,Distributor
SO0000462,2025-10-20,P00663,W03,6,655.62,2025-10-28,2025-10-28,Delivered,Online
SO0000463,2025-12-08,P00985,W02,6,615.69,2025-12-12,2025-12-19,Delivered,Distributor
SO0000464,2025-04-04,P00378,W02,11,120.4,2025-04-11,2025-04-14,Delivered,Online
SO0000465,2025-10-30,P00035,W06,3,291.31,2025-11-08,2025-11-11,Delivered,Online
SO0000466,2025-03-11,P00334,W03,3,452.08,2025-03-20,2025-03-27,Delivered,Online
SO0000467,2024-04-09,P00608,W06,6,792.57,2024-04-15,2024-04-22,Delivered,Online
SO0000468,2025-10-30,P00336,W05,7,664.42,2025-11-06,2025-11-06,Delivered,B2B
SO0000469,2025-03-26,P00723,W01,6,557.84,2025-03-28,2025-03-29,Delivered,Online
SO0000470,2026-02-01,P00076,W03,4,225.15,2026-02-10,2026-02-13,Delivered,Distributor
SO0000471,2025-12-14,P00493,W06,4,305.87,2025-12-20,2025-12-23,Delivered,Retail
SO0000472,2026-03-15,P00241,W06,8,1092.34,2026-03-23,2026-03-23,Delivered,Retail
SO0000473,2024-04-28,P00083,W03,9,575.25,2024-05-02,2024-05-02,Delivered,Distributor
SO0000474,2024-12-24,P00384,W01,4,320.37,2024-12-31,2025-01-07,Delivered,Retail
SO0000475,2025-06-15,P00101,W02,10,1842.73,2025-06-17,2025-06-17,Delivered,Retail
SO0000476,2025-10-27,P00060,W03,4,365.15,2025-10-29,2025-10-29,Delivered,Retail
SO0000477,2023-01-28,P00725,W04,10,5974.21,2023-01-30,2023-02-06,Delivered,Online
SO0000478,2024-11-29,P00578,W06,6,110.21,2024-12-02,2024-12-05,Delivered,Retail
SO0000479,2025-06-22,P00065,W01,10,146.62,2025-07-01,2025-07-06,Delivered,Distributor
SO0000480,2024-02-10,P00303,W04,6,487.28,2024-02-15,2024-02-15,Delivered,B2B
SO0000481,2024-02-16,P00234,W05,9,370.57,2024-02-18,2024-02-21,Delivered,Retail
SO0000482,2024-12-29,P00166,W03,5,83.71,2024-12-31,2025-01-02,Delivered,Distributor
SO0000483,2023-03-22,P00603,W05,4,277.86,2023-03-25,2023-04-01,Delivered,B2B
SO0000484,2026-03-13,P00704,W01,7,329.76,2026-03-20,2026-03-22,Delivered,Online
SO0000485,2024-10-25,P00215,W03,7,244.14,2024-10-29,2024-10-30,Delivered,Distributor
SO0000486,2024-05-18,P00116,W03,11,1367.97,2024-05-22,2024-05-22,Delivered,B2B
SO0000487,2024-02-10,P00923,W03,10,532.47,2024-02-12,2024-02-12,Delivered,Online
SO0000488,2023-07-25,P00516,W06,8,958.39,2023-07-27,2023-08-01,Delivered,B2B
SO0000489,2024-10-10,P00361,W06,16,465.92,2024-10-12,2024-10-17,Delivered,Distributor
SO0000490,2024-10-07,P00128,W04,14,1326.04,2024-10-16,2024-10-21,Delivered,B2B
SO0000491,2024-04-25,P00783,W05,13,1952.99,2024-04-30,2024-05-01,Delivered,Online
SO0000492,2023-05-08,P00847,W03,7,996.59,2023-05-16,2023-05-17,Delivered,B2B
SO0000493,2024-05-05,P00844,W02,7,80.83,2024-05-08,2024-05-13,Delivered,Online
SO0000494,2023-09-12,P00154,W02,1,491.57,2023-09-19,2023-09-20,Delivered,B2B
SO0000495,2024-12-03,P00114,W04,7,59.16,2024-12-06,2024-12-08,Delivered,Retail
SO0000496,2025-03-05,P00531,W01,8,513.8,2025-03-10,2025-03-12,Delivered,Distributor
SO0000497,2024-01-31,P00355,W03,3,626.37,2024-02-02,2024-02-02,Delivered,B2B
SO0000498,2026-08-07,P00515,W06,7,267.06,2026-08-14,2026-08-15,Delivered,Online
SO0000499,2024-05-31,P00373,W05,3,123.34,2024-06-07,2024-06-12,Delivered,B2B
SO0000500,2024-03-15,P00282,W04,8,433.05,2024-03-23,2024-03-25,Delivered,Retail
SO0000501,2023-11-18,P00671,W01,5,446.42,2023-11-25,2023-11-25,Delivered,Retail
SO0000502,2026-08-04,P00251,W03,4,271.25,2026-08-12,2026-08-15,Delivered,Online
SO0000503,2025-11-18,P00601,W03,7,475.9,2025-11-22,2025-11-27,Delivered,Online
SO0000504,2024-04-21,P00874,W01,9,1937.7,2024-04-25,2024-04-30,Delivered,Retail
SO0000505,2026-01-09,P00245,W04,16,1897.4,2026-01-12,2026-01-14,Delivered,Online
SO0000506,2023-06-02,P00646,W06,8,2095.19,2023-06-05,2023-06-08,Delivered,Distributor
SO0000507,2024-11-30,P00889,W04,7,306.77,2024-12-09,2024-12-09,Delivered,Retail
SO0000508,2024-04-20,P00617,W06,7,828.4,2024-04-26,2024-04-26,Delivered,Distributor
SO0000509,2026-03-10,P00239,W03,8,1109.46,2026-03-17,2026-03-18,Delivered,B2B
SO0000510,2025-02-04,P00717,W01,12,1613.06,2025-02-13,2025-02-13,Delivered,Distributor
SO0000511,2023-06-30,P00540,W01,9,933.94,2023-07-02,2023-07-02,Delivered,B2B
SO0000512,2025-01-03,P00888,W06,13,1018.94,2025-01-05,2025-01-08,Delivered,B2B
SO0000513,2023-10-08,P00773,W05,9,255.46,2023-10-16,2023-10-23,Delivered,Distributor
SO0000514,2026-05-20,P00886,W02,7,1768.93,2026-05-29,2026-06-05,Delivered,Distributor
SO0000515,2024-08-21,P00477,W03,5,619.01,2024-08-30,2024-08-30,Delivered,B2B
SO0000516,2024-07-18,P00926,W05,4,317.8,2024-07-26,2024-07-29,Delivered,Retail
SO0000517,2025-12-01,P00919,W03,7,1832.34,2025-12-10,2025-12-17,Delivered,Retail
SO0000518,2024-02-13,P00832,W03,5,516.76,2024-02-17,2024-02-17,Delivered,B2B
SO0000519,2025-10-26,P00209,W03,10,954.01,2025-11-04,2025-11-07,Delivered,B2B
SO0000520,2026-06-03,P00220,W05,9,420.39,2026-06-12,2026-06-12,Delivered,B2B
SO0000521,2025-04-22,P00090,W05,4,275.86,2025-04-25,2025-04-25,Delivered,Online
SO0000522,2025-03-12,P00984,W03,8,676.13,2025-03-21,2025-03-26,Delivered,Retail
SO0000523,2024-12-18,P00378,W04,10,116.99,2024-12-25,2024-12-26,Delivered,Online
SO0000524,2024-12-30,P00617,W01,8,1025.64,2025-01-02,2025-01-02,Delivered,Online
SO0000525,2025-03-08,P00393,W01,5,486.23,2025-03-12,2025-03-13,Delivered,Online
SO0000526,2024-02-01,P00012,W06,6,488.62,2024-02-05,2024-02-07,Delivered,Retail
SO0000527,2024-01-17,P00792,W03,10,247.3,2024-01-23,2024-01-25,Delivered,Retail
SO0000528,2025-01-13,P00418,W02,8,2740.69,2025-01-15,2025-01-20,Delivered,Distributor
SO0000529,2023-08-19,P00494,W03,5,495.69,2023-08-25,2023-08-27,Delivered,B2B
SO0000530,2026-06-29,P00091,W02,6,948.18,2026-07-02,2026-07-02,Delivered,Distributor
SO0000531,2023-11-26,P00147,W05,7,925.73,2023-12-04,2023-12-04,Delivered,Distributor
SO0000532,2024-03-16,P00089,W04,6,175.18,2024-03-19,2024-03-19,Delivered,Distributor
SO0000533,2025-02-01,P00536,W02,3,196.71,2025-02-06,2025-02-06,Delivered,Retail
SO0000534,2026-06-24,P00470,W01,10,1356.45,2026-06-27,2026-06-30,Delivered,Distributor
SO0000535,2024-05-11,P00451,W05,8,1073.36,2024-05-14,2024-05-14,Delivered,Distributor
SO0000536,2026-05-31,P00209,W03,9,820.86,2026-06-06,2026-06-06,Delivered,Distributor
SO0000537,2023-01-31,P00843,W04,5,552.6,2023-02-08,2023-02-08,Delivered,Retail
SO0000538,2023-09-06,P00783,W05,16,2235.91,2023-09-15,2023-09-20,Delivered,Distributor
SO0000539,2025-02-23,P00162,W01,7,556.28,2025-02-26,2025-02-26,Delivered,Distributor
SO0000540,2026-06-25,P00716,W03,10,843.0,2026-07-01,2026-07-01,Delivered,Distributor
SO0000541,2023-01-25,P00911,W05,6,152.14,2023-01-29,2023-01-29,Delivered,Online
SO0000542,2026-02-05,P00678,W03,5,100.94,2026-02-10,2026-02-10,Delivered,Retail
SO0000543,2024-05-09,P00871,W03,10,550.13,2024-05-14,2024-05-14,Delivered,Online
SO0000544,2023-01-19,P00525,W05,12,215.87,2023-01-28,2023-02-04,Delivered,Distributor
SO0000545,2024-02-03,P00448,W03,2,248.7,2024-02-05,2024-02-05,Delivered,B2B
SO0000546,2026-07-31,P00137,W01,6,408.41,2026-08-05,2026-08-05,Delivered,B2B
SO0000547,2023-06-06,P00696,W06,7,1531.87,2023-06-11,2023-06-11,Delivered,Retail
SO0000548,2026-08-20,P00847,W03,6,895.72,2026-08-29,2026-08-30,Delivered,Retail
SO0000549,2025-06-11,P00292,W03,5,479.06,2025-06-13,2025-06-20,Delivered,Retail
SO0000550,2026-05-25,P00592,W05,7,294.1,2026-05-31,2026-05-31,Delivered,Online
SO0000551,2024-06-14,P00200,W01,10,387.87,2024-06-16,2024-06-16,Delivered,Online
SO0000552,2025-03-24,P00774,W03,8,986.97,2025-04-01,2025-04-01,Delivered,Distributor
SO0000553,2026-08-17,P00463,W05,9,562.75,2026-08-20,2026-08-23,Delivered,Online
SO0000554,2024-11-03,P00204,W02,4,205.9,2024-11-12,2024-11-12,Delivered,Online
SO0000555,2023-08-03,P00573,W03,3,235.2,2023-08-12,2023-08-19,Delivered,Retail
SO0000556,2025-03-18,P00663,W06,4,417.51,2025-03-22,2025-03-23,Delivered,Online
