SnapshotDate,ProductID,WarehouseID,OnHandUnits,InventoryValue,InboundUnits
2025-11-03,P00001,W06,2378,26015.32,9
2025-11-10,P00001,W06,2371,25938.74,29
2025-11-17,P00001,W06,2363,25851.22,8
2025-11-24,P00001,W06,2387,26113.78,23
2025-12-01,P00001,W06,2405,26310.7,27
2025-12-08,P00001,W06,2393,26179.42,21
2025-12-15,P00001,W06,2443,26726.42,2
2025-12-22,P00001,W06,2446,26759.24,27
2025-12-29,P00001,W06,2463,26945.22,12
2026-01-05,P00001,W06,2485,27185.9,12
2026-01-12,P00001,W06,2482,27153.08,5
2026-01-19,P00001,W06,2543,27820.42,29
2026-01-26,P00001,W06,2566,28072.04,20
2026-02-02,P00001,W06,2624,28706.56,14
2026-02-09,P00001,W06,2677,29286.38,13
2026-02-16,P00001,W06,2709,29636.46,14
2026-02-23,P00001,W06,2706,29603.64,10
2026-03-02,P00001,W06,2734,29909.96,16
2026-03-09,P00001,W06,2764,30238.16,23
2026-03-16,P00001,W06,2797,30599.18,15
2026-03-23,P00001,W06,2853,31211.82,9
2026-03-30,P00001,W06,2851,31189.94,2
2026-04-06,P00001,W06,2894,31660.36,26
2026-04-13,P00001,W06,2898,31704.12,14
2026-04-20,P00001,W06,2913,31868.22,18
2026-04-27,P00001,W06,2952,32294.88,7
2026-05-04,P00001,W06,2995,32765.3,6
2026-05-11,P00001,W06,3050,33367.0,27
2026-05-18,P00001,W06,3055,33421.7,21
2026-05-25,P00001,W06,3055,33421.7,16
2026-06-01,P00001,W06,3106,33979.64,15
2026-06-08,P00001,W06,3116,34089.04,8
2026-06-15,P00001,W06,3115,34078.1,24
2026-06-22,P00001,W06,3171,34690.74,10
2026-06-29,P00001,W06,3174,34723.56,26
2026-07-06,P00001,W06,3181,34800.14,10
2026-07-13,P00001,W06,3231,35347.14,8
2026-07-20,P00001,W06,3227,35303.38,10
2026-07-27,P00001,W06,3245,35500.3,16
2026-08-03,P00001,W06,3291,36003.54,17
2026-08-10,P00001,W06,3333,36463.02,23
2026-08-17,P00001,W06,3380,36977.2,2
2026-08-24,P00001,W06,3402,37217.88,5
2026-08-31,P00001,W06,3455,37797.7,2
2024-09-02,P00002,W01,295,14384.2,7
2024-09-09,P00002,W01,276,13457.76,12
2024-09-16,P00002,W01,287,13994.12,29
2024-09-23,P00002,W01,277,13506.52,11
2024-09-30,P00002,W01,262,12775.12,8
2024-10-07,P00002,W01,262,12775.12,14
2024-10-14,P00002,W01,290,14140.4,12
2024-10-21,P00002,W01,316,15408.16,14
2024-10-28,P00002,W01,308,15018.08,22
2024-11-04,P00002,W01,262,12775.12,2
2024-11-11,P00002,W01,232,11312.32,7
2024-11-18,P00002,W01,262,12775.12,12
2024-11-25,P00002,W01,221,10775.96,10
2024-12-02,P00002,W01,264,12872.64,11
2024-12-09,P00002,W01,269,13116.44,24
2024-12-16,P00002,W01,272,13262.72,11
2024-12-23,P00002,W01,281,13701.56,14
2024-12-30,P00002,W01,272,13262.72,21
2025-01-06,P00002,W01,259,12628.84,3
2025-01-13,P00002,W01,289,14091.64,8
2025-01-20,P00002,W01,271,13213.96,3
2025-01-27,P00002,W01,291,14189.16,11
2025-02-03,P00002,W01,280,13652.8,6
2025-02-10,P00002,W01,318,15505.68,3
2025-02-17,P00002,W01,328,15993.28,9
2025-02-24,P00002,W01,289,14091.64,11
2025-03-03,P00002,W01,306,14920.56,2
2025-03-10,P00002,W01,337,16432.12,3
2025-03-17,P00002,W01,356,17358.56,14
2025-03-24,P00002,W01,350,17066.0,9
2025-03-31,P00002,W01,392,19113.92,12
2025-04-07,P00002,W01,434,21161.84,13
2025-04-14,P00002,W01,443,21600.68,27
2025-04-21,P00002,W01,442,21551.92,7
2025-04-28,P00002,W01,472,23014.72,20
2025-05-05,P00002,W01,458,22332.08,8
2025-05-12,P00002,W01,454,22137.04,3
2025-05-19,P00002,W01,504,24575.04,6
2025-05-26,P00002,W01,555,27061.8,0
2025-06-02,P00002,W01,552,26915.52,0
2025-06-09,P00002,W01,555,27061.8,3
2025-06-16,P00002,W01,550,26818.0,1
2025-06-23,P00002,W01,549,26769.24,5
2025-06-30,P00002,W01,540,26330.4,17
2025-07-07,P00002,W01,589,28719.64,18
2025-07-14,P00002,W01,564,27500.64,14
2025-07-21,P00002,W01,602,29353.52,15
2025-07-28,P00002,W01,644,31401.44,10
2025-08-04,P00002,W01,647,31547.72,25
2025-08-11,P00002,W01,603,29402.28,21
2025-08-18,P00002,W01,603,29402.28,11
2025-08-25,P00002,W01,635,30962.6,27
2025-09-01,P00002,W01,663,32327.88,8
2025-09-08,P00002,W01,659,32132.84,27
2025-09-15,P00002,W01,683,33303.08,29
2025-09-22,P00002,W01,680,33156.8,1
2025-09-29,P00002,W01,701,34180.76,21
2025-10-06,P00002,W01,662,32279.12,12
2025-10-13,P00002,W01,691,33693.16,0
2025-10-20,P00002,W01,664,32376.64,12
2025-10-27,P00002,W01,688,33546.88,3
2025-11-03,P00002,W01,666,32474.16,18
2025-11-10,P00002,W01,670,32669.2,14
2025-11-17,P00002,W01,698,34034.48,13
2025-11-24,P00002,W01,681,33205.56,5
2025-12-01,P00002,W01,643,31352.68,28
2025-12-08,P00002,W01,614,29938.64,4
2025-12-15,P00002,W01,641,31255.16,5
2025-12-22,P00002,W01,630,30718.8,15
2025-12-29,P00002,W01,665,32425.4,27
2026-01-05,P00002,W01,664,32376.64,23
2026-01-12,P00002,W01,691,33693.16,13
2026-01-19,P00002,W01,652,31791.52,16
2026-01-26,P00002,W01,673,32815.48,18
2026-02-02,P00002,W01,685,33400.6,3
2026-02-09,P00002,W01,715,34863.4,19
2026-02-16,P00002,W01,736,35887.36,22
2026-02-23,P00002,W01,741,36131.16,18
2026-03-02,P00002,W01,794,38715.44,6
2026-03-09,P00002,W01,817,39836.92,15
2026-03-16,P00002,W01,853,41592.28,22
2026-03-23,P00002,W01,850,41446.0,15
2026-03-30,P00002,W01,830,40470.8,3
2026-04-06,P00002,W01,844,41153.44,16
2026-04-13,P00002,W01,850,41446.0,29
2026-04-20,P00002,W01,839,40909.64,19
2026-04-27,P00002,W01,863,42079.88,3
2026-05-04,P00002,W01,896,43688.96,3
2026-05-11,P00002,W01,927,45200.52,20
2026-05-18,P00002,W01,930,45346.8,6
2026-05-25,P00002,W01,913,44517.88,27
2026-06-01,P00002,W01,966,47102.16,19
2026-06-08,P00002,W01,1014,49442.64,1
2026-06-15,P00002,W01,1035,50466.6,20
2026-06-22,P00002,W01,1010,49247.6,2
2026-06-29,P00002,W01,1055,51441.8,21
2026-07-06,P00002,W01,1050,51198.0,25
2026-07-13,P00002,W01,1052,51295.52,5
2026-07-20,P00002,W01,1026,50027.76,11
2026-07-27,P00002,W01,1046,51002.96,10
2026-08-03,P00002,W01,1070,52173.2,23
2026-08-10,P00002,W01,1075,52417.0,28
2026-08-17,P00002,W01,1103,53782.28,9
2026-08-24,P00002,W01,1108,54026.08,9
2026-08-31,P00002,W01,1127,54952.52,22
2024-09-02,P00002,W02,136,6631.36,29
2024-09-09,P00002,W02,137,6680.12,23
2024-09-16,P00002,W02,133,6485.08,7
2024-09-23,P00002,W02,108,5266.08,8
2024-09-30,P00002,W02,93,4534.68,8
2024-10-07,P00002,W02,85,4144.6,0
2024-10-14,P00002,W02,60,2925.6,26
2024-10-21,P00002,W02,45,2194.2,1
2024-10-28,P00002,W02,25,1219.0,3
2024-11-04,P00002,W02,59,2876.84,18
2024-11-11,P00002,W02,32,1560.32,18
2024-11-18,P00002,W02,16,780.16,1
2024-11-25,P00002,W02,56,2730.56,3
2024-12-02,P00002,W02,39,1901.64,1
2024-12-09,P00002,W02,30,1462.8,22
2024-12-16,P00002,W02,60,2925.6,6
2024-12-23,P00002,W02,43,2096.68,29
2024-12-30,P00002,W02,76,3705.76,24
2025-01-06,P00002,W02,47,2291.72,24
2025-01-13,P00002,W02,58,2828.08,0
2025-01-20,P00002,W02,70,3413.2,29
2025-01-27,P00002,W02,61,2974.36,8
2025-02-03,P00002,W02,81,3949.56,20
2025-02-10,P00002,W02,81,3949.56,5
2025-02-17,P00002,W02,74,3608.24,23
2025-02-24,P00002,W02,78,3803.28,27
2025-03-03,P00002,W02,64,3120.64,13
2025-03-10,P00002,W02,84,4095.84,23
2025-03-17,P00002,W02,63,3071.88,11
2025-03-24,P00002,W02,83,4047.08,15
2025-03-31,P00002,W02,96,4680.96,17
2025-04-07,P00002,W02,116,5656.16,26
2025-04-14,P00002,W02,133,6485.08,18
2025-04-21,P00002,W02,150,7314.0,23
2025-04-28,P00002,W02,143,6972.68,29
2025-05-05,P00002,W02,164,7996.64,21
2025-05-12,P00002,W02,195,9508.2,22
2025-05-19,P00002,W02,176,8581.76,27
2025-05-26,P00002,W02,173,8435.48,18
2025-06-02,P00002,W02,184,8971.84,28
2025-06-09,P00002,W02,201,9800.76,10
2025-06-16,P00002,W02,238,11604.88,23
2025-06-23,P00002,W02,224,10922.24,25
2025-06-30,P00002,W02,237,11556.12,2
2025-07-07,P00002,W02,254,12385.04,5
2025-07-14,P00002,W02,291,14189.16,8
2025-07-21,P00002,W02,315,15359.4,25
2025-07-28,P00002,W02,315,15359.4,14
2025-08-04,P00002,W02,301,14676.76,12
2025-08-11,P00002,W02,284,13847.84,16
2025-08-18,P00002,W02,290,14140.4,10
2025-08-25,P00002,W02,280,13652.8,7
2025-09-01,P00002,W02,321,15651.96,10
2025-09-08,P00002,W02,288,14042.88,19
2025-09-15,P00002,W02,279,13604.04,29
2025-09-22,P00002,W02,295,14384.2,21
2025-09-29,P00002,W02,280,13652.8,14
2025-10-06,P00002,W02,274,13360.24,0
2025-10-13,P00002,W02,267,13018.92,22
2025-10-20,P00002,W02,260,12677.6,8
2025-10-27,P00002,W02,287,13994.12,1
2025-11-03,P00002,W02,274,13360.24,16
2025-11-10,P00002,W02,303,14774.28,24
2025-11-17,P00002,W02,289,14091.64,0
2025-11-24,P00002,W02,309,15066.84,12
2025-12-01,P00002,W02,327,15944.52,11
2025-12-08,P00002,W02,294,14335.44,5
2025-12-15,P00002,W02,282,13750.32,6
2025-12-22,P00002,W02,272,13262.72,15
2025-12-29,P00002,W02,249,12141.24,20
2026-01-05,P00002,W02,247,12043.72,23
2026-01-12,P00002,W02,255,12433.8,6
2026-01-19,P00002,W02,240,11702.4,6
2026-01-26,P00002,W02,231,11263.56,8
2026-02-02,P00002,W02,257,12531.32,29
2026-02-09,P00002,W02,241,11751.16,13
2026-02-16,P00002,W02,275,13409.0,19
2026-02-23,P00002,W02,266,12970.16,18
2026-03-02,P00002,W02,270,13165.2,10
2026-03-09,P00002,W02,274,13360.24,22
2026-03-16,P00002,W02,302,14725.52,28
2026-03-23,P00002,W02,336,16383.36,2
2026-03-30,P00002,W02,378,18431.28,29
2026-04-06,P00002,W02,346,16870.96,7
2026-04-13,P00002,W02,358,17456.08,28
2026-04-20,P00002,W02,351,17114.76,7
2026-04-27,P00002,W02,345,16822.2,17
2026-05-04,P00002,W02,378,18431.28,8
2026-05-11,P00002,W02,392,19113.92,17
2026-05-18,P00002,W02,385,18772.6,10
2026-05-25,P00002,W02,383,18675.08,14
2026-06-01,P00002,W02,405,19747.8,27
2026-06-08,P00002,W02,447,21795.72,6
2026-06-15,P00002,W02,420,20479.2,9
2026-06-22,P00002,W02,401,19552.76,15
2026-06-29,P00002,W02,390,19016.4,0
2026-07-06,P00002,W02,401,19552.76,17
2026-07-13,P00002,W02,384,18723.84,8
2026-07-20,P00002,W02,388,18918.88,29
2026-07-27,P00002,W02,416,20284.16,15
2026-08-03,P00002,W02,430,20966.8,20
2026-08-10,P00002,W02,429,20918.04,8
2026-08-17,P00002,W02,457,22283.32,5
2026-08-24,P00002,W02,439,21405.64,6
2026-08-31,P00002,W02,444,21649.44,19
2024-09-02,P00002,W03,272,13262.72,0
2024-09-09,P00002,W03,294,14335.44,15
2024-09-16,P00002,W03,270,13165.2,9
2024-09-23,P00002,W03,254,12385.04,28
2024-09-30,P00002,W03,242,11799.92,21
2024-10-07,P00002,W03,211,10288.36,28
2024-10-14,P00002,W03,247,12043.72,29
2024-10-21,P00002,W03,246,11994.96,0
2024-10-28,P00002,W03,247,12043.72,22
2024-11-04,P00002,W03,252,12287.52,7
2024-11-11,P00002,W03,225,10971.0,20
2024-11-18,P00002,W03,210,10239.6,19
2024-11-25,P00002,W03,227,11068.52,6
2024-12-02,P00002,W03,221,10775.96,14
2024-12-09,P00002,W03,193,9410.68,19
2024-12-16,P00002,W03,180,8776.8,1
2024-12-23,P00002,W03,213,10385.88,9
2024-12-30,P00002,W03,230,11214.8,25
2025-01-06,P00002,W03,220,10727.2,6
2025-01-13,P00002,W03,198,9654.48,16
2025-01-20,P00002,W03,198,9654.48,7
2025-01-27,P00002,W03,166,8094.16,24
2025-02-03,P00002,W03,188,9166.88,3
2025-02-10,P00002,W03,145,7070.2,8
2025-02-17,P00002,W03,139,6777.64,20
2025-02-24,P00002,W03,119,5802.44,6
2025-03-03,P00002,W03,133,6485.08,11
2025-03-10,P00002,W03,171,8337.96,11
2025-03-17,P00002,W03,173,8435.48,28
2025-03-24,P00002,W03,157,7655.32,24
2025-03-31,P00002,W03,149,7265.24,10
2025-04-07,P00002,W03,191,9313.16,22
2025-04-14,P00002,W03,177,8630.52,9
2025-04-21,P00002,W03,174,8484.24,3
2025-04-28,P00002,W03,192,9361.92,9
2025-05-05,P00002,W03,178,8679.28,4
2025-05-12,P00002,W03,168,8191.68,3
2025-05-19,P00002,W03,178,8679.28,16
2025-05-26,P00002,W03,220,10727.2,17
2025-06-02,P00002,W03,244,11897.44,18
2025-06-09,P00002,W03,227,11068.52,13
2025-06-16,P00002,W03,236,11507.36,25
2025-06-23,P00002,W03,218,10629.68,20
2025-06-30,P00002,W03,218,10629.68,19
2025-07-07,P00002,W03,203,9898.28,10
2025-07-14,P00002,W03,230,11214.8,4
2025-07-21,P00002,W03,248,12092.48,12
2025-07-28,P00002,W03,249,12141.24,26
2025-08-04,P00002,W03,272,13262.72,2
2025-08-11,P00002,W03,277,13506.52,19
2025-08-18,P00002,W03,248,12092.48,18
2025-08-25,P00002,W03,248,12092.48,8
2025-09-01,P00002,W03,265,12921.4,18
2025-09-08,P00002,W03,285,13896.6,17
2025-09-15,P00002,W03,309,15066.84,18
2025-09-22,P00002,W03,285,13896.6,15
2025-09-29,P00002,W03,252,12287.52,2
2025-10-06,P00002,W03,239,11653.64,27
2025-10-13,P00002,W03,225,10971.0,24
2025-10-20,P00002,W03,199,9703.24,10
2025-10-27,P00002,W03,223,10873.48,22
2025-11-03,P00002,W03,236,11507.36,4
2025-11-10,P00002,W03,243,11848.68,13
2025-11-17,P00002,W03,279,13604.04,21
2025-11-24,P00002,W03,281,13701.56,13
2025-12-01,P00002,W03,276,13457.76,9
2025-12-08,P00002,W03,251,12238.76,12
2025-12-15,P00002,W03,274,13360.24,26
2025-12-22,P00002,W03,242,11799.92,19
2025-12-29,P00002,W03,239,11653.64,0
2026-01-05,P00002,W03,263,12823.88,8
2026-01-12,P00002,W03,251,12238.76,21
2026-01-19,P00002,W03,265,12921.4,10
2026-01-26,P00002,W03,232,11312.32,6
2026-02-02,P00002,W03,277,13506.52,29
2026-02-09,P00002,W03,278,13555.28,16
2026-02-16,P00002,W03,253,12336.28,29
2026-02-23,P00002,W03,277,13506.52,26
2026-03-02,P00002,W03,324,15798.24,9
2026-03-09,P00002,W03,323,15749.48,9
2026-03-16,P00002,W03,332,16188.32,17
2026-03-23,P00002,W03,353,17212.28,28
2026-03-30,P00002,W03,393,19162.68,0
2026-04-06,P00002,W03,430,20966.8,24
2026-04-13,P00002,W03,433,21113.08,7
2026-04-20,P00002,W03,418,20381.68,0
2026-04-27,P00002,W03,402,19601.52,13
2026-05-04,P00002,W03,435,21210.6,18
2026-05-11,P00002,W03,479,23356.04,17
2026-05-18,P00002,W03,478,23307.28,27
2026-05-25,P00002,W03,512,24965.12,19
2026-06-01,P00002,W03,513,25013.88,28
2026-06-08,P00002,W03,519,25306.44,24
2026-06-15,P00002,W03,541,26379.16,9
2026-06-22,P00002,W03,530,25842.8,18
2026-06-29,P00002,W03,533,25989.08,5
2026-07-06,P00002,W03,552,26915.52,28
2026-07-13,P00002,W03,526,25647.76,9
2026-07-20,P00002,W03,519,25306.44,11
2026-07-27,P00002,W03,523,25501.48,10
2026-08-03,P00002,W03,512,24965.12,11
2026-08-10,P00002,W03,533,25989.08,29
2026-08-17,P00002,W03,566,27598.16,12
2026-08-24,P00002,W03,550,26818.0,28
2026-08-31,P00002,W03,554,27013.04,5
2024-09-02,P00002,W04,422,20576.72,22
2024-09-09,P00002,W04,415,20235.4,0
2024-09-16,P00002,W04,405,19747.8,2
2024-09-23,P00002,W04,395,19260.2,19
2024-09-30,P00002,W04,420,20479.2,11
2024-10-07,P00002,W04,418,20381.68,12
2024-10-14,P00002,W04,405,19747.8,3
2024-10-21,P00002,W04,418,20381.68,19
2024-10-28,P00002,W04,427,20820.52,21
2024-11-04,P00002,W04,465,22673.4,19
2024-11-11,P00002,W04,440,21454.4,22
2024-11-18,P00002,W04,416,20284.16,1
2024-11-25,P00002,W04,448,21844.48,17
2024-12-02,P00002,W04,420,20479.2,2
2024-12-09,P00002,W04,451,21990.76,11
2024-12-16,P00002,W04,418,20381.68,22
2024-12-23,P00002,W04,418,20381.68,13
2024-12-30,P00002,W04,423,20625.48,8
2025-01-06,P00002,W04,447,21795.72,20
2025-01-13,P00002,W04,468,22819.68,10
2025-01-20,P00002,W04,490,23892.4,21
2025-01-27,P00002,W04,486,23697.36,28
2025-02-03,P00002,W04,513,25013.88,3
2025-02-10,P00002,W04,496,24184.96,16
2025-02-17,P00002,W04,506,24672.56,17
2025-02-24,P00002,W04,514,25062.64,8
2025-03-03,P00002,W04,545,26574.2,20
2025-03-10,P00002,W04,527,25696.52,13
2025-03-17,P00002,W04,518,25257.68,8
2025-03-24,P00002,W04,499,24331.24,22
2025-03-31,P00002,W04,539,26281.64,28
2025-04-07,P00002,W04,574,27988.24,23
2025-04-14,P00002,W04,554,27013.04,8
2025-04-21,P00002,W04,569,27744.44,27
2025-04-28,P00002,W04,585,28524.6,29
2025-05-05,P00002,W04,582,28378.32,25
2025-05-12,P00002,W04,610,29743.6,9
2025-05-19,P00002,W04,635,30962.6,20
2025-05-26,P00002,W04,649,31645.24,2
2025-06-02,P00002,W04,641,31255.16,3
2025-06-09,P00002,W04,669,32620.44,9
2025-06-16,P00002,W04,673,32815.48,8
2025-06-23,P00002,W04,680,33156.8,5
2025-06-30,P00002,W04,663,32327.88,27
2025-07-07,P00002,W04,675,32913.0,26
2025-07-14,P00002,W04,715,34863.4,26
2025-07-21,P00002,W04,720,35107.2,23
2025-07-28,P00002,W04,743,36228.68,8
2025-08-04,P00002,W04,750,36570.0,4
2025-08-11,P00002,W04,762,37155.12,9
2025-08-18,P00002,W04,724,35302.24,17
2025-08-25,P00002,W04,697,33985.72,4
2025-09-01,P00002,W04,690,33644.4,2
2025-09-08,P00002,W04,700,34132.0,29
2025-09-15,P00002,W04,673,32815.48,13
2025-09-22,P00002,W04,643,31352.68,10
2025-09-29,P00002,W04,655,31937.8,2
2025-10-06,P00002,W04,628,30621.28,3
2025-10-13,P00002,W04,598,29158.48,10
2025-10-20,P00002,W04,555,27061.8,17
2025-10-27,P00002,W04,521,25403.96,16
2025-11-03,P00002,W04,537,26184.12,0
2025-11-10,P00002,W04,507,24721.32,16
2025-11-17,P00002,W04,507,24721.32,18
2025-11-24,P00002,W04,530,25842.8,19
2025-12-01,P00002,W04,511,24916.36,10
2025-12-08,P00002,W04,522,25452.72,22
2025-12-15,P00002,W04,562,27403.12,17
2025-12-22,P00002,W04,552,26915.52,19
2025-12-29,P00002,W04,560,27305.6,15
2026-01-05,P00002,W04,536,26135.36,1
2026-01-12,P00002,W04,550,26818.0,29
2026-01-19,P00002,W04,526,25647.76,6
2026-01-26,P00002,W04,565,27549.4,26
2026-02-02,P00002,W04,574,27988.24,23
2026-02-09,P00002,W04,579,28232.04,3
2026-02-16,P00002,W04,563,27451.88,16
2026-02-23,P00002,W04,548,26720.48,22
2026-03-02,P00002,W04,580,28280.8,29
2026-03-09,P00002,W04,563,27451.88,15
2026-03-16,P00002,W04,538,26232.88,21
2026-03-23,P00002,W04,541,26379.16,23
2026-03-30,P00002,W04,554,27013.04,5
2026-04-06,P00002,W04,595,29012.2,29
2026-04-13,P00002,W04,630,30718.8,5
2026-04-20,P00002,W04,650,31694.0,12
2026-04-27,P00002,W04,701,34180.76,3
2026-05-04,P00002,W04,753,36716.28,4
2026-05-11,P00002,W04,788,38422.88,7
2026-05-18,P00002,W04,791,38569.16,1
2026-05-25,P00002,W04,809,39446.84,13
2026-06-01,P00002,W04,794,38715.44,14
2026-06-08,P00002,W04,817,39836.92,27
2026-06-15,P00002,W04,841,41007.16,3
2026-06-22,P00002,W04,855,41689.8,22
2026-06-29,P00002,W04,840,40958.4,16
2026-07-06,P00002,W04,862,42031.12,8
2026-07-13,P00002,W04,844,41153.44,22
2026-07-20,P00002,W04,821,40031.96,3
2026-07-27,P00002,W04,815,39739.4,22
2026-08-03,P00002,W04,804,39203.04,11
2026-08-10,P00002,W04,802,39105.52,16
2026-08-17,P00002,W04,789,38471.64,4
2026-08-24,P00002,W04,781,38081.56,20
2026-08-31,P00002,W04,812,39593.12,25
2024-09-02,P00002,W05,278,13555.28,2
2024-09-09,P00002,W05,253,12336.28,5
2024-09-16,P00002,W05,220,10727.2,20
2024-09-23,P00002,W05,253,12336.28,13
2024-09-30,P00002,W05,243,11848.68,22
2024-10-07,P00002,W05,241,11751.16,16
2024-10-14,P00002,W05,220,10727.2,13
2024-10-21,P00002,W05,249,12141.24,29
2024-10-28,P00002,W05,225,10971.0,10
2024-11-04,P00002,W05,257,12531.32,24
2024-11-11,P00002,W05,255,12433.8,17
2024-11-18,P00002,W05,244,11897.44,14
2024-11-25,P00002,W05,207,10093.32,18
2024-12-02,P00002,W05,214,10434.64,27
2024-12-09,P00002,W05,241,11751.16,2
2024-12-16,P00002,W05,227,11068.52,26
2024-12-23,P00002,W05,249,12141.24,21
2024-12-30,P00002,W05,213,10385.88,7
2025-01-06,P00002,W05,203,9898.28,6
2025-01-13,P00002,W05,198,9654.48,23
2025-01-20,P00002,W05,176,8581.76,22
2025-01-27,P00002,W05,203,9898.28,14
2025-02-03,P00002,W05,194,9459.44,13
2025-02-10,P00002,W05,180,8776.8,24
2025-02-17,P00002,W05,196,9556.96,15
2025-02-24,P00002,W05,177,8630.52,2
2025-03-03,P00002,W05,164,7996.64,5
2025-03-10,P00002,W05,162,7899.12,0
2025-03-17,P00002,W05,158,7704.08,3
2025-03-24,P00002,W05,159,7752.84,22
2025-03-31,P00002,W05,200,9752.0,23
2025-04-07,P00002,W05,209,10190.84,8
2025-04-14,P00002,W05,190,9264.4,20
2025-04-21,P00002,W05,196,9556.96,15
2025-04-28,P00002,W05,231,11263.56,3
2025-05-05,P00002,W05,217,10580.92,6
2025-05-12,P00002,W05,208,10142.08,22
2025-05-19,P00002,W05,224,10922.24,17
2025-05-26,P00002,W05,215,10483.4,17
2025-06-02,P00002,W05,209,10190.84,28
2025-06-09,P00002,W05,216,10532.16,11
2025-06-16,P00002,W05,265,12921.4,28
2025-06-23,P00002,W05,278,13555.28,19
2025-06-30,P00002,W05,279,13604.04,21
2025-07-07,P00002,W05,295,14384.2,19
2025-07-14,P00002,W05,299,14579.24,25
2025-07-21,P00002,W05,333,16237.08,15
2025-07-28,P00002,W05,324,15798.24,13
2025-08-04,P00002,W05,303,14774.28,2
2025-08-11,P00002,W05,291,14189.16,1
2025-08-18,P00002,W05,272,13262.72,22
2025-08-25,P00002,W05,293,14286.68,8
2025-09-01,P00002,W05,266,12970.16,22
2025-09-08,P00002,W05,254,12385.04,14
2025-09-15,P00002,W05,224,10922.24,4
2025-09-22,P00002,W05,199,9703.24,7
2025-09-29,P00002,W05,177,8630.52,5
2025-10-06,P00002,W05,201,9800.76,24
2025-10-13,P00002,W05,184,8971.84,16
2025-10-20,P00002,W05,217,10580.92,28
2025-10-27,P00002,W05,170,8289.2,24
2025-11-03,P00002,W05,147,7167.72,18
2025-11-10,P00002,W05,128,6241.28,18
2025-11-17,P00002,W05,123,5997.48,5
2025-11-24,P00002,W05,145,7070.2,22
2025-12-01,P00002,W05,160,7801.6,17
2025-12-08,P00002,W05,182,8874.32,15
2025-12-15,P00002,W05,155,7557.8,1
2025-12-22,P00002,W05,174,8484.24,21
2025-12-29,P00002,W05,179,8728.04,7
2026-01-05,P00002,W05,153,7460.28,5
2026-01-12,P00002,W05,135,6582.6,20
2026-01-19,P00002,W05,157,7655.32,21
2026-01-26,P00002,W05,136,6631.36,12
2026-02-02,P00002,W05,126,6143.76,3
2026-02-09,P00002,W05,134,6533.84,8
2026-02-16,P00002,W05,127,6192.52,29
2026-02-23,P00002,W05,118,5753.68,18
2026-03-02,P00002,W05,132,6436.32,27
2026-03-09,P00002,W05,137,6680.12,6
2026-03-16,P00002,W05,146,7118.96,26
2026-03-23,P00002,W05,189,9215.64,7
2026-03-30,P00002,W05,233,11361.08,12
2026-04-06,P00002,W05,214,10434.64,29
2026-04-13,P00002,W05,249,12141.24,18
2026-04-20,P00002,W05,260,12677.6,0
2026-04-27,P00002,W05,302,14725.52,4
2026-05-04,P00002,W05,311,15164.36,10
2026-05-11,P00002,W05,331,16139.56,2
2026-05-18,P00002,W05,321,15651.96,9
2026-05-25,P00002,W05,341,16627.16,3
2026-06-01,P00002,W05,333,16237.08,24
2026-06-08,P00002,W05,332,16188.32,1
2026-06-15,P00002,W05,340,16578.4,9
2026-06-22,P00002,W05,344,16773.44,21
2026-06-29,P00002,W05,348,16968.48,27
2026-07-06,P00002,W05,353,17212.28,8
2026-07-13,P00002,W05,380,18528.8,12
2026-07-20,P00002,W05,397,19357.72,6
2026-07-27,P00002,W05,413,20137.88,29
2026-08-03,P00002,W05,460,22429.6,4
2026-08-10,P00002,W05,481,23453.56,7
2026-08-17,P00002,W05,477,23258.52,5
2026-08-24,P00002,W05,506,24672.56,15
2026-08-31,P00002,W05,493,24038.68,6
2024-09-02,P00002,W06,362,17651.12,15
2024-09-09,P00002,W06,337,16432.12,26
2024-09-16,P00002,W06,318,15505.68,8
2024-09-23,P00002,W06,300,14628.0,13
2024-09-30,P00002,W06,289,14091.64,8
2024-10-07,P00002,W06,319,15554.44,6
2024-10-14,P00002,W06,296,14432.96,23
2024-10-21,P00002,W06,291,14189.16,1
2024-10-28,P00002,W06,262,12775.12,8
2024-11-04,P00002,W06,234,11409.84,15
2024-11-11,P00002,W06,203,9898.28,14
2024-11-18,P00002,W06,175,8533.0,26
2024-11-25,P00002,W06,197,9605.72,11
2024-12-02,P00002,W06,195,9508.2,5
2024-12-09,P00002,W06,166,8094.16,10
2024-12-16,P00002,W06,127,6192.52,8
2024-12-23,P00002,W06,153,7460.28,16
2024-12-30,P00002,W06,154,7509.04,2
2025-01-06,P00002,W06,151,7362.76,18
2025-01-13,P00002,W06,140,6826.4,1
2025-01-20,P00002,W06,156,7606.56,24
2025-01-27,P00002,W06,145,7070.2,24
2025-02-03,P00002,W06,126,6143.76,10
2025-02-10,P00002,W06,120,5851.2,5
2025-02-17,P00002,W06,152,7411.52,12
2025-02-24,P00002,W06,169,8240.44,26
2025-03-03,P00002,W06,180,8776.8,4
2025-03-10,P00002,W06,195,9508.2,1
2025-03-17,P00002,W06,220,10727.2,17
2025-03-24,P00002,W06,207,10093.32,2
2025-03-31,P00002,W06,245,11946.2,6
2025-04-07,P00002,W06,234,11409.84,2
2025-04-14,P00002,W06,250,12190.0,9
2025-04-21,P00002,W06,291,14189.16,9
2025-04-28,P00002,W06,302,14725.52,14
