OpportunityID,LeadID,CreatedDate,OpportunityValue,Status
OP000528,L002262,2026-07-08,6872.83,Closed Lost
OP000529,L002267,2025-01-11,10037.66,Closed Won
OP000530,L002268,2025-12-15,3139.57,Closed Won
OP000531,L002269,2026-09-01,2091.19,Closed Won
OP000532,L002270,2025-04-16,2430.22,Closed Lost
OP000533,L002272,2024-02-11,1407.37,Closed Lost
OP000534,L002273,2024-07-23,2733.99,Closed Won
OP000535,L002274,2025-02-25,4644.58,Open
OP000536,L002275,2026-08-19,12543.29,Closed Won
OP000537,L002276,2026-03-10,735.42,Closed Won
OP000538,L002280,2025-09-01,3829.06,Closed Won
OP000539,L002286,2025-11-10,12003.7,Closed Won
OP000540,L002291,2026-05-13,707.86,Closed Won
OP000541,L002298,2026-05-02,2840.22,Closed Won
OP000542,L002304,2025-07-14,2337.4,Closed Lost
OP000543,L002305,2024-08-09,7832.41,Open
OP000544,L002306,2024-10-23,1989.24,Closed Won
OP000545,L002310,2025-07-03,1809.52,Closed Won
OP000546,L002312,2025-06-30,250.0,Closed Won
OP000547,L002314,2025-11-23,2296.24,Closed Won
OP000548,L002315,2024-04-02,1659.41,Open
OP000549,L002329,2025-05-17,6840.76,Open
OP000550,L002332,2024-03-05,3650.95,Open
OP000551,L002343,2026-07-30,1467.97,Open
OP000552,L002345,2024-06-15,4518.36,Closed Won
OP000553,L002346,2024-02-10,4478.12,Closed Won
OP000554,L002347,2026-09-26,10411.81,Closed Won
OP000555,L002351,2026-07-22,1671.31,Closed Won
OP000556,L002352,2026-03-02,5299.4,Open
OP000557,L002353,2026-06-22,26527.57,Closed Won
OP000558,L002363,2024-09-30,1165.29,Closed Won
OP000559,L002367,2026-04-08,1805.36,Closed Won
OP000560,L002368,2024-07-14,2304.76,Open
OP000561,L002370,2025-04-02,10686.34,Closed Won
OP000562,L002378,2026-08-09,2431.17,Open
OP000563,L002380,2025-07-04,2071.42,Closed Won
OP000564,L002382,2024-02-27,2437.16,Closed Won
OP000565,L002384,2024-10-12,4625.6,Closed Won
OP000566,L002385,2026-01-30,2997.53,Open
OP000567,L002391,2024-10-30,3983.18,Closed Won
OP000568,L002394,2026-06-23,979.45,Closed Won
OP000569,L002395,2026-03-22,1185.9,Closed Won
OP000570,L002397,2024-08-29,7176.13,Closed Won
OP000571,L002404,2025-03-30,2417.77,Open
OP000572,L002408,2026-06-07,11694.55,Closed Won
OP000573,L002422,2026-10-02,2348.14,Closed Won
OP000574,L002424,2026-07-08,6288.83,Closed Won
OP000575,L002427,2024-04-18,8605.57,Open
OP000576,L002440,2025-06-14,1851.64,Closed Won
OP000577,L002448,2024-11-25,5499.37,Open
OP000578,L002456,2025-12-05,2878.39,Open
OP000579,L002457,2024-11-14,4832.83,Closed Won
OP000580,L002461,2025-02-12,7951.44,Open
OP000581,L002465,2026-03-14,8689.28,Closed Won
OP000582,L002466,2025-11-15,866.44,Closed Won
OP000583,L002475,2024-07-26,1591.38,Closed Lost
OP000584,L002480,2024-05-03,3022.4,Closed Won
OP000585,L002484,2025-12-21,2765.21,Open
OP000586,L002489,2024-12-22,4465.0,Closed Won
OP000587,L002490,2026-03-23,560.04,Closed Won
OP000588,L002493,2025-05-29,1030.33,Open
OP000589,L002494,2025-04-14,1033.76,Open
OP000590,L002503,2026-09-20,5958.43,Open
OP000591,L002504,2024-09-21,532.44,Open
OP000592,L002508,2024-02-21,5156.29,Closed Won
OP000593,L002513,2025-04-30,2096.12,Closed Lost
OP000594,L002518,2026-04-13,2745.39,Open
OP000595,L002519,2024-02-24,4832.67,Closed Lost
OP000596,L002528,2024-07-29,16575.08,Closed Won
OP000597,L002530,2024-10-04,8890.67,Closed Won
OP000598,L002548,2026-06-02,948.0,Closed Won
OP000599,L002550,2025-03-11,5404.42,Open
OP000600,L002551,2024-07-28,19171.94,Closed Won
OP000601,L002552,2024-04-19,1567.16,Closed Won
OP000602,L002555,2024-11-11,3477.16,Closed Won
OP000603,L002556,2025-09-29,11061.69,Closed Lost
OP000604,L002559,2026-08-08,4179.54,Closed Lost
OP000605,L002560,2025-07-21,1551.73,Open
OP000606,L002570,2024-06-23,6796.2,Open
OP000607,L002575,2025-10-01,2276.46,Open
OP000608,L002584,2026-01-25,1005.53,Closed Won
OP000609,L002588,2024-08-09,7748.48,Closed Lost
OP000610,L002589,2024-10-20,472.52,Closed Won
OP000611,L002590,2024-02-11,5067.24,Closed Won
OP000612,L002598,2024-11-05,20175.94,Closed Won
OP000613,L002599,2025-09-21,1686.99,Closed Won
OP000614,L002605,2024-01-24,1229.86,Closed Won
OP000615,L002606,2026-08-19,2895.26,Open
OP000616,L002609,2024-09-28,4780.69,Closed Won
OP000617,L002612,2026-08-29,4591.57,Closed Lost
OP000618,L002613,2026-06-09,3313.82,Open
OP000619,L002614,2024-07-06,1491.23,Closed Won
OP000620,L002618,2026-06-22,6321.95,Open
OP000621,L002620,2024-04-14,16213.2,Closed Lost
OP000622,L002627,2025-12-16,7040.48,Open
OP000623,L002628,2025-01-24,1530.08,Closed Won
OP000624,L002650,2024-05-26,12255.15,Open
OP000625,L002655,2025-12-15,4941.84,Closed Lost
OP000626,L002656,2026-08-08,3191.33,Closed Won
OP000627,L002666,2026-06-08,7213.63,Open
OP000628,L002671,2024-03-03,639.49,Closed Lost
OP000629,L002688,2024-08-11,4367.59,Closed Won
OP000630,L002689,2024-04-03,4832.46,Closed Won
OP000631,L002690,2026-03-04,716.05,Closed Won
OP000632,L002691,2024-04-08,879.47,Closed Lost
OP000633,L002696,2025-11-21,6204.52,Closed Won
OP000634,L002697,2026-01-08,625.49,Closed Won
OP000635,L002708,2026-09-09,4119.63,Closed Won
OP000636,L002713,2025-07-16,2541.85,Closed Won
OP000637,L002716,2025-08-17,1783.74,Open
OP000638,L002717,2025-07-22,3967.78,Closed Won
OP000639,L002721,2026-03-12,355.58,Open
OP000640,L002734,2024-09-09,1927.05,Closed Won
OP000641,L002742,2024-06-29,1935.36,Closed Won
OP000642,L002744,2025-06-21,3783.65,Closed Won
OP000643,L002745,2025-10-14,2997.05,Closed Won
OP000644,L002747,2024-12-24,843.62,Closed Won
OP000645,L002750,2026-08-15,2316.37,Open
OP000646,L002758,2025-03-20,1175.9,Closed Won
OP000647,L002760,2024-05-21,2818.18,Closed Lost
OP000648,L002762,2025-11-21,5249.19,Closed Won
OP000649,L002768,2024-10-02,719.81,Open
OP000650,L002772,2025-11-27,3157.74,Closed Won
OP000651,L002779,2024-06-05,1866.55,Closed Won
OP000652,L002783,2024-08-14,6124.99,Closed Won
OP000653,L002791,2025-09-10,993.6,Closed Won
OP000654,L002797,2024-02-10,2122.25,Closed Won
OP000655,L002800,2025-09-06,603.79,Closed Lost
OP000656,L002812,2024-09-09,6365.92,Closed Lost
OP000657,L002815,2024-07-02,32827.86,Closed Won
OP000658,L002816,2024-04-12,1088.44,Closed Won
OP000659,L002818,2026-06-15,3608.04,Open
OP000660,L002819,2026-04-10,3266.98,Closed Won
OP000661,L002823,2024-12-20,250.0,Closed Won
OP000662,L002826,2024-06-22,2703.12,Closed Won
OP000663,L002830,2024-03-08,1685.96,Closed Lost
OP000664,L002835,2024-11-05,1060.45,Closed Lost
OP000665,L002840,2026-08-18,3801.62,Open
OP000666,L002842,2025-11-13,1097.52,Closed Won
OP000667,L002843,2026-08-18,1724.07,Closed Lost
OP000668,L002857,2026-06-08,2446.3,Closed Won
OP000669,L002868,2026-07-07,1353.46,Open
OP000670,L002870,2024-02-11,1411.24,Closed Won
OP000671,L002873,2024-11-17,9702.19,Closed Won
OP000672,L002878,2026-07-25,2514.92,Closed Lost
OP000673,L002879,2025-01-21,3307.15,Closed Won
OP000674,L002881,2025-05-14,1387.6,Closed Won
OP000675,L002884,2025-03-14,921.14,Open
OP000676,L002886,2025-03-31,3164.39,Open
OP000677,L002887,2025-07-21,7602.07,Closed Lost
OP000678,L002891,2025-10-21,250.0,Closed Won
OP000679,L002894,2024-03-15,3578.11,Closed Lost
OP000680,L002895,2024-05-20,1072.49,Open
OP000681,L002897,2025-07-01,4940.43,Closed Won
OP000682,L002901,2024-08-11,1181.69,Closed Won
OP000683,L002911,2024-07-12,1402.64,Closed Lost
OP000684,L002919,2025-04-27,5237.84,Open
OP000685,L002920,2025-02-17,6016.37,Closed Lost
OP000686,L002923,2024-06-26,2148.17,Closed Won
OP000687,L002929,2024-02-03,4496.55,Open
OP000688,L002930,2025-06-12,5125.05,Closed Lost
OP000689,L002934,2025-02-27,3122.96,Closed Won
OP000690,L002935,2026-02-08,4316.35,Open
OP000691,L002939,2026-01-08,3025.66,Open
OP000692,L002941,2026-04-03,16002.84,Closed Lost
OP000693,L002944,2024-06-25,5661.72,Closed Won
OP000694,L002947,2025-06-18,4961.46,Open
OP000695,L002954,2026-07-29,12712.14,Closed Won
OP000696,L002957,2025-08-17,8786.53,Closed Won
OP000697,L002964,2025-08-15,3303.18,Closed Won
OP000698,L002968,2026-01-23,11513.44,Closed Won
OP000699,L002975,2024-01-25,483.11,Closed Won
OP000700,L002986,2024-06-01,1310.97,Closed Won
OP000701,L002990,2025-08-04,24140.5,Closed Won
OP000702,L002993,2024-07-14,1470.63,Open
OP000703,L002995,2026-09-20,1290.33,Closed Won
OP000704,L003001,2024-06-21,9121.24,Open
OP000705,L003002,2025-08-26,1069.33,Closed Won
OP000706,L003009,2026-01-12,4428.78,Open
OP000707,L003012,2026-02-14,23242.1,Closed Lost
OP000708,L003017,2024-07-11,2045.47,Closed Lost
OP000709,L003020,2025-10-28,3741.17,Closed Won
OP000710,L003023,2026-08-03,9210.33,Closed Won
OP000711,L003037,2024-05-06,1378.73,Closed Won
OP000712,L003045,2025-12-31,7265.59,Open
OP000713,L003047,2024-03-08,4079.34,Closed Won
OP000714,L003052,2024-07-01,8315.79,Closed Won
OP000715,L003056,2026-02-26,1755.33,Closed Won
OP000716,L003072,2024-08-10,14095.95,Closed Won
OP000717,L003076,2025-10-05,2600.13,Closed Won
OP000718,L003087,2024-04-07,1271.36,Closed Lost
OP000719,L003091,2025-01-06,706.67,Closed Won
OP000720,L003095,2026-07-31,6787.79,Closed Won
OP000721,L003097,2025-12-05,4995.4,Closed Won
OP000722,L003099,2026-01-08,4928.07,Closed Lost
OP000723,L003101,2025-10-13,1150.54,Closed Lost
OP000724,L003104,2024-05-05,5282.47,Open
OP000725,L003105,2024-07-28,2025.99,Open
OP000726,L003106,2026-02-21,2742.35,Closed Won
OP000727,L003107,2024-04-14,7005.25,Open
OP000728,L003108,2026-06-25,966.62,Open
OP000729,L003109,2025-04-23,8481.72,Closed Lost
OP000730,L003111,2026-06-17,4603.01,Closed Lost
OP000731,L003114,2025-04-04,5221.31,Closed Won
OP000732,L003125,2024-10-09,13886.15,Open
OP000733,L003132,2025-09-12,2372.39,Closed Won
OP000734,L003148,2025-03-11,464.83,Closed Won
OP000735,L003149,2026-06-22,924.23,Closed Won
OP000736,L003150,2024-10-27,1261.11,Closed Won
OP000737,L003152,2026-06-01,6168.07,Closed Won
OP000738,L003155,2026-08-07,1388.03,Open
OP000739,L003169,2026-05-23,4275.8,Closed Lost
OP000740,L003181,2024-05-11,2554.95,Closed Won
OP000741,L003182,2025-01-19,6811.58,Closed Won
OP000742,L003183,2024-03-06,10080.66,Open
OP000743,L003188,2026-07-23,12436.83,Closed Lost
OP000744,L003190,2025-12-28,2974.06,Closed Won
OP000745,L003198,2026-03-14,5058.01,Closed Lost
OP000746,L003209,2026-02-23,17618.3,Closed Won
OP000747,L003212,2025-10-02,3979.23,Closed Lost
OP000748,L003214,2025-09-02,3842.74,Closed Won
OP000749,L003215,2024-08-01,1182.54,Closed Won
OP000750,L003216,2024-11-20,1177.1,Closed Lost
OP000751,L003218,2026-06-13,2754.23,Open
OP000752,L003223,2025-01-05,328.72,Closed Won
OP000753,L003224,2026-01-01,11482.68,Closed Won
OP000754,L003225,2026-03-13,334.31,Closed Won
OP000755,L003230,2025-07-05,17598.0,Open
OP000756,L003236,2025-02-27,3165.9,Closed Won
OP000757,L003244,2026-08-16,572.88,Closed Won
OP000758,L003250,2025-05-18,3435.43,Closed Won
OP000759,L003255,2024-02-08,7617.41,Closed Won
OP000760,L003266,2026-07-17,1730.72,Open
OP000761,L003272,2026-09-12,4789.11,Open
OP000762,L003273,2025-04-27,17737.32,Closed Won
OP000763,L003277,2024-02-02,250.0,Open
OP000764,L003279,2025-09-26,3704.56,Closed Won
OP000765,L003288,2024-10-28,10201.55,Closed Won
OP000766,L003296,2026-01-28,5271.31,Closed Won
OP000767,L003302,2024-10-25,4448.51,Closed Won
OP000768,L003314,2024-05-09,3247.48,Closed Won
OP000769,L003327,2024-08-08,11172.34,Closed Won
OP000770,L003330,2024-05-18,9944.57,Closed Lost
OP000771,L003332,2025-11-10,6431.38,Closed Won
OP000772,L003335,2026-01-28,1626.05,Closed Won
OP000773,L003345,2025-08-20,1018.45,Closed Won
OP000774,L003364,2026-03-30,401.3,Open
OP000775,L003368,2024-12-27,10377.47,Closed Won
OP000776,L003374,2025-04-15,6529.19,Closed Won
OP000777,L003384,2024-08-03,4480.25,Open
OP000778,L003389,2026-01-09,4112.04,Closed Won
OP000779,L003395,2025-10-02,4962.63,Closed Lost
OP000780,L003398,2025-05-25,13306.1,Closed Won
OP000781,L003416,2025-11-07,2916.42,Closed Won
OP000782,L003423,2024-02-05,18728.94,Closed Won
OP000783,L003437,2024-08-13,627.16,Closed Won
OP000784,L003439,2026-01-11,1173.12,Open
OP000785,L003440,2025-09-12,4059.47,Closed Won
OP000786,L003456,2025-12-12,13803.88,Closed Won
OP000787,L003463,2024-03-14,7382.6,Closed Won
OP000788,L003467,2026-08-13,814.53,Closed Won
OP000789,L003469,2025-08-16,5760.99,Open
OP000790,L003476,2025-08-04,3032.5,Open
OP000791,L003477,2024-12-04,9462.81,Closed Won
OP000792,L003480,2024-01-27,1383.11,Closed Won
OP000793,L003481,2024-07-24,713.29,Closed Won
OP000794,L003486,2024-03-01,828.02,Closed Won
OP000795,L003487,2025-09-27,4868.86,Open
OP000796,L003488,2025-06-23,3925.3,Closed Won
OP000797,L003492,2024-05-19,2286.72,Closed Won
OP000798,L003500,2026-02-16,1097.25,Open
OP000799,L003505,2024-08-14,2170.67,Closed Lost
OP000800,L003508,2025-01-08,10623.29,Closed Lost
OP000801,L003510,2024-02-20,2068.43,Closed Won
OP000802,L003512,2024-04-10,3285.56,Open
OP000803,L003522,2024-06-16,958.18,Closed Lost
OP000804,L003526,2026-07-15,5546.85,Closed Lost
OP000805,L003529,2026-03-21,3159.58,Open
OP000806,L003531,2024-08-09,2145.61,Closed Won
OP000807,L003540,2024-04-10,1132.95,Open
OP000808,L003541,2025-05-29,2815.31,Closed Won
OP000809,L003542,2024-11-10,4169.42,Closed Won
OP000810,L003547,2026-01-04,2380.1,Closed Won
OP000811,L003548,2025-11-18,5815.76,Open
OP000812,L003552,2025-09-07,6952.97,Closed Lost
OP000813,L003553,2026-04-09,933.08,Closed Won
OP000814,L003554,2026-04-28,808.85,Open
OP000815,L003559,2024-02-13,4802.92,Open
OP000816,L003567,2024-12-30,4409.24,Closed Won
OP000817,L003572,2024-02-20,15304.29,Closed Won
OP000818,L003574,2025-01-19,590.49,Closed Lost
OP000819,L003586,2024-11-04,2331.48,Closed Won
OP000820,L003602,2024-02-23,40954.25,Open
OP000821,L003605,2024-06-11,4098.42,Closed Won
OP000822,L003612,2024-05-17,16392.7,Closed Won
OP000823,L003619,2024-02-01,1359.82,Closed Won
OP000824,L003620,2025-07-20,1473.1,Closed Won
OP000825,L003622,2025-09-07,1959.29,Closed Lost
OP000826,L003633,2025-03-07,8858.11,Closed Won
OP000827,L003634,2024-07-19,1273.75,Closed Won
OP000828,L003639,2024-07-06,2414.61,Closed Lost
OP000829,L003645,2024-12-01,1375.05,Closed Won
OP000830,L003648,2025-01-13,31373.76,Closed Lost
OP000831,L003668,2026-04-17,5181.37,Open
OP000832,L003675,2026-09-05,2304.89,Closed Won
OP000833,L003680,2025-11-22,399.21,Open
OP000834,L003686,2026-05-11,998.94,Closed Won
OP000835,L003687,2026-03-24,21891.89,Closed Lost
OP000836,L003688,2026-04-12,5512.36,Closed Won
OP000837,L003693,2025-09-22,2633.56,Closed Won
OP000838,L003695,2026-06-15,2825.6,Closed Won
OP000839,L003696,2024-11-10,63224.9,Closed Lost
OP000840,L003700,2024-10-29,250.0,Open
OP000841,L003701,2026-08-28,2247.71,Closed Lost
OP000842,L003711,2024-09-15,4277.03,Open
OP000843,L003712,2025-12-25,3771.4,Closed Lost
OP000844,L003728,2026-08-07,2911.89,Open
OP000845,L003730,2025-07-25,9341.44,Closed Won
OP000846,L003731,2024-11-05,1629.7,Open
OP000847,L003733,2025-03-31,854.58,Closed Lost
OP000848,L003750,2024-07-30,538.58,Closed Won
OP000849,L003753,2024-06-02,2352.75,Closed Lost
OP000850,L003755,2025-11-25,7102.7,Open
OP000851,L003757,2024-09-28,1511.18,Open
OP000852,L003759,2025-08-30,986.73,Closed Won
OP000853,L003760,2025-10-27,2211.96,Closed Lost
OP000854,L003774,2024-11-04,2197.99,Closed Won
OP000855,L003777,2025-12-28,9763.52,Closed Won
OP000856,L003782,2026-09-13,1626.31,Open
OP000857,L003791,2025-12-28,8719.7,Closed Lost
OP000858,L003796,2026-06-12,9564.55,Open
OP000859,L003800,2026-03-05,26091.74,Closed Won
OP000860,L003805,2024-08-26,9361.18,Open
OP000861,L003806,2025-11-04,3689.39,Closed Won
OP000862,L003814,2024-08-10,24161.97,Closed Lost
OP000863,L003816,2026-07-26,2996.34,Closed Won
OP000864,L003817,2026-03-11,4376.41,Closed Lost
OP000865,L003819,2024-11-25,2289.9,Closed Won
OP000866,L003824,2024-09-05,3249.15,Closed Won
OP000867,L003825,2025-01-08,4150.37,Closed Won
OP000868,L003827,2025-05-13,1559.33,Closed Won
OP000869,L003832,2024-09-11,4223.2,Closed Won
OP000870,L003836,2024-09-28,5114.47,Closed Won
OP000871,L003837,2024-11-27,5183.76,Open
OP000872,L003838,2025-03-05,1064.68,Closed Won
OP000873,L003855,2025-11-11,892.52,Closed Won
OP000874,L003858,2024-10-21,4392.77,Closed Won
OP000875,L003861,2025-09-06,3601.12,Closed Won
OP000876,L003862,2025-05-18,1858.79,Closed Lost
OP000877,L003863,2025-07-17,32986.07,Closed Won
OP000878,L003864,2024-03-21,1077.14,Open
OP000879,L003868,2025-01-07,13224.18,Closed Won
OP000880,L003869,2024-06-01,3547.59,Open
OP000881,L003872,2025-08-30,1217.66,Closed Won
OP000882,L003875,2026-01-10,1303.23,Closed Won
OP000883,L003877,2024-02-08,6592.16,Closed Won
OP000884,L003878,2025-07-05,3784.53,Open
OP000885,L003882,2026-07-11,2476.23,Closed Won
OP000886,L003888,2024-07-11,1876.95,Closed Lost
OP000887,L003889,2024-12-22,2492.96,Closed Won
OP000888,L003891,2025-12-18,3061.45,Closed Won
OP000889,L003892,2024-06-29,966.29,Closed Won
OP000890,L003897,2024-02-10,1236.15,Closed Won
OP000891,L003899,2025-06-14,15216.68,Open
OP000892,L003904,2024-07-18,3312.73,Closed Won
OP000893,L003905,2024-05-31,1016.61,Closed Won
OP000894,L003911,2025-03-08,2816.56,Closed Won
OP000895,L003915,2025-11-28,3821.07,Closed Won
OP000896,L003919,2024-07-06,4566.14,Closed Lost
OP000897,L003925,2025-05-14,4599.21,Closed Won
OP000898,L003927,2024-04-20,6841.28,Closed Won
OP000899,L003928,2025-09-17,2763.36,Closed Won
OP000900,L003930,2024-05-20,1237.13,Closed Won
OP000901,L003939,2026-08-30,20085.02,Open
OP000902,L003950,2024-11-07,250.0,Open
OP000903,L003958,2024-01-30,3223.81,Closed Won
OP000904,L003959,2026-04-08,1434.53,Closed Won
OP000905,L003961,2024-12-17,768.89,Closed Won
OP000906,L003976,2025-09-10,2354.23,Closed Won
OP000907,L003979,2025-10-04,1272.43,Closed Won
OP000908,L003989,2025-07-07,3322.06,Closed Won
OP000909,L003991,2024-05-09,4514.77,Closed Won
OP000910,L003994,2025-11-19,555.57,Closed Lost
OP000911,L003998,2024-07-17,2148.01,Closed Lost
OP000912,L004003,2025-05-18,5895.94,Closed Won
OP000913,L004008,2024-11-22,6086.92,Open
OP000914,L004009,2026-04-23,20603.23,Closed Lost
OP000915,L004013,2024-02-03,794.53,Closed Won
OP000916,L004020,2024-01-24,363.33,Open
OP000917,L004028,2025-01-30,1367.65,Open
OP000918,L004029,2026-09-27,9817.8,Closed Won
OP000919,L004036,2024-06-02,8593.02,Closed Won
OP000920,L004040,2026-01-16,4997.69,Closed Won
OP000921,L004047,2024-10-27,5742.75,Closed Won
OP000922,L004056,2025-04-30,7454.89,Closed Lost
OP000923,L004058,2024-11-20,1793.93,Closed Lost
OP000924,L004060,2026-04-02,9231.22,Closed Won
OP000925,L004070,2024-08-06,8136.14,Closed Won
OP000926,L004071,2025-03-04,9887.77,Closed Won
OP000927,L004075,2025-04-21,1034.16,Closed Lost
OP000928,L004084,2026-05-18,3008.11,Closed Won
OP000929,L004087,2026-09-05,4793.56,Closed Won
OP000930,L004091,2024-10-12,8404.78,Closed Won
OP000931,L004093,2025-08-26,2769.61,Closed Won
OP000932,L004097,2026-06-23,1822.31,Open
OP000933,L004108,2026-01-25,2792.96,Closed Won
OP000934,L004109,2024-10-29,902.69,Closed Lost
OP000935,L004112,2025-08-01,3933.17,Open
OP000936,L004133,2026-01-14,1856.75,Closed Won
OP000937,L004134,2025-07-19,5029.94,Closed Lost
OP000938,L004147,2025-08-23,2466.18,Open
OP000939,L004149,2026-02-12,756.21,Closed Lost
OP000940,L004155,2024-12-10,2690.23,Closed Won
OP000941,L004158,2024-10-26,883.84,Closed Won
OP000942,L004177,2024-09-23,7202.75,Open
OP000943,L004212,2026-06-22,3191.38,Closed Lost
OP000944,L004217,2025-02-08,5144.63,Closed Won
OP000945,L004239,2026-09-28,12999.8,Closed Lost
OP000946,L004240,2025-09-28,783.97,Closed Won
OP000947,L004245,2024-09-20,1828.02,Closed Won
OP000948,L004251,2025-10-29,4571.66,Closed Won
OP000949,L004257,2025-09-09,15716.97,Open
OP000950,L004264,2025-09-24,18250.42,Closed Won
OP000951,L004266,2024-09-29,4842.93,Closed Won
OP000952,L004271,2026-05-31,1411.06,Closed Won
OP000953,L004280,2024-10-27,24478.67,Closed Won
OP000954,L004289,2024-02-07,3386.6,Closed Won
OP000955,L004291,2024-04-06,3837.8,Open
OP000956,L004301,2024-12-30,481.83,Open
OP000957,L004304,2026-02-18,7113.68,Closed Won
OP000958,L004307,2025-07-21,5866.31,Closed Won
OP000959,L004321,2026-07-05,6904.51,Closed Won
OP000960,L004325,2024-01-26,12228.77,Closed Lost
OP000961,L004326,2025-12-04,1031.04,Closed Lost
OP000962,L004328,2025-06-28,15233.33,Closed Won
