AdRowID,Date,CampaignID,ChannelID,Impressions,Clicks,SpendLocal,Currency
AD0000373,2025-08-27,CAM0149,CH01,4763,711,4608.64,AUD
AD0000374,2025-02-05,CAM0284,CH04,120223,2521,14083.91,GBP
AD0000375,2026-04-18,CAM0274,CH01,105744,612,4852.9,EUR
AD0000376,2025-06-05,CAM0270,CH07,6116,290,222.33,GBP
AD0000377,2024-07-13,CAM0259,CH06,73408,1745,11709.61,AUD
AD0000378,2025-06-23,CAM0119,CH03,6470,192,915.19,GBP
AD0000379,2025-09-06,CAM0104,CH06,116519,4339,31183.18,GBP
AD0000380,2025-12-22,CAM0287,CH05,96567,7139,49885.02,USD
AD0000381,2026-06-02,CAM0245,CH05,100047,682,2977.51,GBP
AD0000382,2026-06-08,CAM0257,CH07,143748,7715,28245.31,EUR
AD0000383,2024-12-16,CAM0139,CH06,80676,4311,3098.59,AUD
AD0000384,2024-05-01,CAM0094,CH01,81799,1652,7935.56,GBP
AD0000385,2025-02-28,CAM0293,CH05,106642,4967,17453.53,EUR
AD0000386,2024-07-09,CAM0254,CH01,110942,2875,7181.45,AUD
AD0000387,2026-08-15,CAM0287,CH05,7103,139,1104.95,AUD
AD0000388,2026-04-06,CAM0269,CH03,130940,2401,13969.68,AUD
AD0000389,2026-04-27,CAM0163,CH01,15492,514,2031.1,GBP
AD0000390,2025-04-08,CAM0175,CH02,100360,5516,30885.56,GBP
AD0000391,2024-03-08,CAM0263,CH04,148282,2770,8093.82,AUD
AD0000392,2026-03-29,CAM0023,CH02,4016,127,395.29,GBP
AD0000393,2025-10-01,CAM0181,CH01,40154,3904,23086.66,GBP
AD0000394,2026-07-30,CAM0196,CH02,105693,5065,31874.62,USD
AD0000395,2024-09-30,CAM0103,CH06,97384,7492,13671.26,AUD
AD0000396,2025-03-23,CAM0188,CH01,50887,249,1500.66,EUR
AD0000397,2025-06-19,CAM0217,CH06,94633,3206,24983.0,AUD
AD0000398,2025-10-18,CAM0065,CH05,73031,4086,23784.18,USD
AD0000399,2024-11-27,CAM0026,CH03,28433,1262,5593.07,EUR
AD0000400,2024-08-19,CAM0273,CH05,66825,2019,7346.71,EUR
AD0000401,2025-01-28,CAM0270,CH07,75423,2935,7793.44,USD
AD0000402,2025-07-14,CAM0060,CH05,45163,2568,5116.41,USD
AD0000403,2025-01-07,CAM0019,CH02,120029,9796,39884.35,GBP
AD0000404,2026-05-08,CAM0101,CH06,30391,1477,11641.97,AUD
AD0000405,2026-03-20,CAM0047,CH07,30059,680,1850.12,GBP
AD0000406,2025-04-25,CAM0102,CH01,69711,2365,7065.39,EUR
AD0000407,2026-08-04,CAM0290,CH04,18868,501,2466.66,USD
AD0000408,2025-06-07,CAM0195,CH04,98702,4139,30117.9,EUR
AD0000409,2025-11-27,CAM0043,CH07,53023,1768,3207.95,USD
AD0000410,2024-10-06,CAM0117,CH06,1078,48,278.03,EUR
AD0000411,2024-02-25,CAM0222,CH02,15985,136,272.16,USD
AD0000412,2025-10-14,CAM0048,CH06,123401,9623,47694.2,GBP
AD0000413,2025-11-16,CAM0154,CH03,93006,4110,14804.94,USD
AD0000414,2024-02-28,CAM0223,CH05,46497,716,4330.86,EUR
AD0000415,2025-01-16,CAM0016,CH02,55709,390,2827.8,EUR
AD0000416,2026-02-26,CAM0235,CH02,140442,4974,39526.35,GBP
AD0000417,2025-07-16,CAM0270,CH07,76034,5379,20902.43,GBP
AD0000418,2026-06-05,CAM0028,CH01,33023,1092,851.26,AUD
AD0000419,2026-08-25,CAM0234,CH07,80433,2820,11674.74,EUR
AD0000420,2024-09-03,CAM0045,CH06,66211,3186,20362.76,EUR
AD0000421,2025-06-03,CAM0153,CH06,53745,2716,13886.55,AUD
AD0000422,2026-04-26,CAM0286,CH05,128175,5970,26264.71,GBP
AD0000423,2024-03-11,CAM0090,CH02,43167,728,4412.89,USD
AD0000424,2025-08-27,CAM0242,CH02,49236,123,439.17,AUD
AD0000425,2026-05-18,CAM0133,CH06,87087,4831,34234.49,USD
AD0000426,2024-10-11,CAM0261,CH04,105743,3073,9913.89,AUD
AD0000427,2025-06-18,CAM0191,CH02,93654,2505,7949.9,AUD
AD0000428,2025-12-08,CAM0204,CH06,61610,2175,6832.31,GBP
AD0000429,2024-07-12,CAM0122,CH02,16479,411,1147.48,USD
AD0000430,2024-06-15,CAM0031,CH03,39831,1191,3946.82,AUD
AD0000431,2024-01-15,CAM0060,CH05,19450,165,420.07,GBP
AD0000432,2026-05-23,CAM0168,CH02,144212,18863,137557.94,USD
AD0000433,2024-05-18,CAM0278,CH06,26768,382,1961.83,GBP
AD0000434,2024-11-18,CAM0162,CH07,123827,4101,17417.0,USD
AD0000435,2026-04-10,CAM0261,CH04,89197,4822,22990.48,EUR
AD0000436,2024-08-30,CAM0095,CH07,31106,688,3501.38,EUR
AD0000437,2024-08-01,CAM0087,CH05,137134,7224,6545.47,AUD
AD0000438,2026-05-25,CAM0161,CH05,126256,6358,15084.12,EUR
AD0000439,2025-02-19,CAM0126,CH04,140831,3492,16289.83,USD
AD0000440,2025-03-15,CAM0232,CH06,68642,8064,32408.21,EUR
AD0000441,2024-10-27,CAM0115,CH06,39564,799,5218.93,GBP
AD0000442,2025-07-16,CAM0176,CH05,88925,4602,27669.99,AUD
AD0000443,2024-12-04,CAM0196,CH02,99934,1562,5166.51,AUD
AD0000444,2026-06-30,CAM0112,CH06,124627,3240,12426.56,EUR
AD0000445,2024-10-21,CAM0187,CH03,77632,1671,8191.34,GBP
AD0000446,2024-01-14,CAM0049,CH02,9195,241,988.92,AUD
AD0000447,2025-08-10,CAM0283,CH06,113106,3355,22169.9,USD
AD0000448,2025-04-17,CAM0162,CH07,124178,3007,6933.06,AUD
AD0000449,2024-07-12,CAM0055,CH01,76483,5041,28053.35,GBP
AD0000450,2024-08-21,CAM0018,CH01,92619,5078,36426.07,USD
AD0000451,2024-02-10,CAM0199,CH04,107819,4927,8250.84,GBP
AD0000452,2025-09-29,CAM0138,CH06,12856,304,2208.01,AUD
AD0000453,2026-08-12,CAM0277,CH06,110245,5715,18775.54,AUD
AD0000454,2025-08-30,CAM0131,CH06,22330,707,4651.37,EUR
AD0000455,2025-04-13,CAM0103,CH06,128483,8080,63969.11,EUR
AD0000456,2026-01-25,CAM0182,CH04,108115,2059,13346.87,USD
AD0000457,2026-04-25,CAM0143,CH01,12210,265,1680.26,EUR
AD0000458,2024-06-13,CAM0164,CH03,93918,1710,3851.29,EUR
AD0000459,2025-02-20,CAM0286,CH05,10999,636,537.11,GBP
AD0000460,2024-03-13,CAM0137,CH02,70589,4416,4827.71,AUD
AD0000461,2025-01-21,CAM0295,CH06,33122,1149,2254.86,GBP
AD0000462,2026-02-11,CAM0058,CH04,65787,1844,4347.33,GBP
AD0000463,2024-11-09,CAM0238,CH02,149966,19237,65168.92,AUD
AD0000464,2024-06-23,CAM0248,CH02,106021,3131,3050.26,AUD
AD0000465,2025-07-19,CAM0073,CH05,95487,5826,42244.32,AUD
AD0000466,2025-04-24,CAM0169,CH05,91950,3533,10770.53,EUR
AD0000467,2026-02-05,CAM0126,CH04,59201,2167,2417.72,USD
AD0000468,2026-05-14,CAM0017,CH02,99209,2164,16848.54,EUR
AD0000469,2025-11-08,CAM0237,CH01,140835,8944,46281.06,GBP
AD0000470,2026-01-09,CAM0210,CH03,13628,159,741.67,EUR
AD0000471,2024-01-20,CAM0293,CH05,66572,3887,21483.74,USD
AD0000472,2024-09-29,CAM0198,CH06,52328,4763,9070.66,AUD
AD0000473,2025-12-02,CAM0072,CH04,56039,1894,8287.13,GBP
AD0000474,2024-03-02,CAM0113,CH04,37132,2083,1628.43,EUR
AD0000475,2026-05-04,CAM0118,CH07,50477,2307,15596.69,USD
AD0000476,2025-11-01,CAM0157,CH02,44494,740,3575.24,GBP
AD0000477,2024-03-19,CAM0129,CH01,70286,1435,5479.71,GBP
AD0000478,2025-05-23,CAM0075,CH05,91551,2660,15143.33,EUR
AD0000479,2025-12-14,CAM0239,CH05,125870,1235,6397.6,GBP
AD0000480,2025-12-30,CAM0159,CH01,56964,235,119.14,AUD
AD0000481,2025-09-14,CAM0169,CH05,48546,3287,25556.29,USD
AD0000482,2024-04-18,CAM0287,CH05,68565,6295,10187.09,EUR
AD0000483,2026-07-06,CAM0154,CH03,112757,10293,53489.67,USD
AD0000484,2024-12-14,CAM0139,CH06,9889,1059,5409.55,GBP
AD0000485,2025-06-28,CAM0266,CH04,74947,379,2209.61,GBP
AD0000486,2024-09-29,CAM0036,CH02,139946,5878,41534.07,AUD
AD0000487,2024-12-12,CAM0045,CH06,42750,3908,28008.27,USD
AD0000488,2025-06-01,CAM0187,CH03,127645,5126,24189.5,GBP
AD0000489,2024-12-16,CAM0133,CH06,30614,467,3638.6,EUR
AD0000490,2025-12-07,CAM0166,CH02,70819,2010,6671.13,GBP
AD0000491,2024-06-16,CAM0246,CH01,43986,1340,1178.84,GBP
AD0000492,2026-08-28,CAM0288,CH03,126582,3491,6291.2,GBP
AD0000493,2026-02-23,CAM0080,CH07,118144,1185,7799.91,EUR
AD0000494,2024-11-20,CAM0088,CH02,45065,3192,23361.98,AUD
AD0000495,2024-08-05,CAM0276,CH01,58062,867,5648.76,GBP
AD0000496,2026-05-05,CAM0292,CH02,43125,2497,11060.27,AUD
AD0000497,2025-09-07,CAM0152,CH03,29130,2143,12550.22,EUR
AD0000498,2026-08-21,CAM0082,CH03,146858,5174,36255.4,USD
AD0000499,2025-12-20,CAM0039,CH04,59151,4114,23256.36,EUR
AD0000500,2025-02-27,CAM0261,CH04,144408,3362,4874.87,AUD
AD0000501,2024-09-25,CAM0092,CH02,80982,3045,6753.7,EUR
AD0000502,2025-12-19,CAM0158,CH05,32229,2534,3440.46,AUD
AD0000503,2025-09-18,CAM0032,CH01,127043,2892,5118.66,GBP
AD0000504,2026-05-21,CAM0235,CH02,31552,1520,9890.01,USD
AD0000505,2025-03-06,CAM0247,CH05,46905,2009,4940.88,GBP
AD0000506,2025-08-15,CAM0088,CH02,41618,3049,20423.91,USD
AD0000507,2025-12-09,CAM0044,CH06,117648,565,1354.9,USD
AD0000508,2025-09-26,CAM0178,CH03,98018,4768,8347.37,USD
AD0000509,2025-11-19,CAM0265,CH02,91970,2222,5093.28,AUD
AD0000510,2025-01-28,CAM0174,CH02,92556,7955,21644.9,GBP
AD0000511,2026-04-14,CAM0175,CH02,30163,2284,14074.11,EUR
AD0000512,2026-01-04,CAM0026,CH03,118880,15638,33574.38,AUD
AD0000513,2026-04-23,CAM0177,CH07,20091,725,1112.1,AUD
AD0000514,2024-02-06,CAM0215,CH02,133052,5689,36603.42,USD
AD0000515,2024-02-18,CAM0286,CH05,74209,7972,19650.19,GBP
AD0000516,2024-07-29,CAM0029,CH03,6930,43,188.38,GBP
AD0000517,2025-04-26,CAM0217,CH06,36349,2760,20744.44,GBP
AD0000518,2025-10-05,CAM0015,CH06,30824,1654,6532.34,GBP
AD0000519,2024-09-10,CAM0018,CH01,131087,3342,14497.09,EUR
AD0000520,2025-09-11,CAM0038,CH05,8303,593,1492.97,AUD
AD0000521,2024-06-13,CAM0176,CH05,72742,3937,13484.72,AUD
AD0000522,2024-05-12,CAM0031,CH03,3706,154,941.21,EUR
AD0000523,2026-06-16,CAM0121,CH02,54489,764,2336.71,GBP
AD0000524,2024-08-06,CAM0076,CH04,103584,8544,34857.54,USD
AD0000525,2024-09-17,CAM0147,CH02,50011,516,1313.58,EUR
AD0000526,2024-11-05,CAM0178,CH03,40065,317,1757.76,USD
AD0000527,2026-01-17,CAM0176,CH05,146466,6210,10865.25,GBP
AD0000528,2025-09-05,CAM0045,CH06,49451,2517,15018.7,USD
AD0000529,2025-12-05,CAM0284,CH04,52572,3119,15424.92,GBP
AD0000530,2025-11-16,CAM0216,CH01,140551,3844,3179.21,USD
AD0000531,2025-11-10,CAM0298,CH06,26983,283,1720.19,GBP
AD0000532,2025-02-20,CAM0017,CH02,121075,1968,1751.14,EUR
AD0000533,2026-07-22,CAM0257,CH07,40902,1323,10029.18,GBP
AD0000534,2025-03-10,CAM0152,CH03,62622,7790,55091.17,EUR
AD0000535,2025-12-31,CAM0065,CH05,3333,119,811.67,AUD
AD0000536,2024-04-24,CAM0275,CH07,59221,3085,18515.62,USD
AD0000537,2025-03-03,CAM0252,CH07,78024,1054,8037.9,GBP
AD0000538,2024-07-17,CAM0230,CH02,85336,981,6624.83,AUD
AD0000539,2024-01-27,CAM0106,CH07,26519,967,2073.44,EUR
AD0000540,2026-04-02,CAM0050,CH04,12568,841,2465.7,GBP
AD0000541,2026-07-10,CAM0100,CH04,143040,5878,3325.81,AUD
AD0000542,2024-06-20,CAM0259,CH06,105597,3211,14472.95,AUD
AD0000543,2024-11-04,CAM0273,CH05,58904,3650,12561.98,EUR
AD0000544,2025-12-22,CAM0292,CH02,149859,4636,24861.16,EUR
AD0000545,2025-10-21,CAM0129,CH01,136106,5543,23067.7,GBP
AD0000546,2025-09-14,CAM0225,CH06,123082,2040,9219.71,GBP
AD0000547,2024-07-02,CAM0165,CH07,85885,1302,3628.33,USD
AD0000548,2024-05-10,CAM0063,CH04,82301,1932,1938.91,USD
AD0000549,2026-04-16,CAM0051,CH03,23356,804,2305.4,GBP
AD0000550,2024-03-17,CAM0266,CH04,83505,420,358.83,USD
AD0000551,2026-05-09,CAM0296,CH03,120020,5443,27120.84,GBP
AD0000552,2025-09-16,CAM0109,CH04,64938,3762,13449.48,EUR
AD0000553,2026-05-01,CAM0100,CH04,88784,122,163.87,GBP
AD0000554,2024-02-07,CAM0001,CH04,132257,1279,7207.09,AUD
AD0000555,2025-04-26,CAM0205,CH02,15582,470,522.2,AUD
AD0000556,2024-03-19,CAM0084,CH07,73448,3155,10231.47,USD
AD0000557,2025-03-05,CAM0114,CH05,61441,2191,11275.01,AUD
AD0000558,2025-09-01,CAM0215,CH02,93651,4380,15020.29,EUR
AD0000559,2024-07-03,CAM0076,CH04,128152,5913,9585.77,AUD
AD0000560,2025-06-08,CAM0163,CH01,68954,320,1350.33,AUD
AD0000561,2025-02-19,CAM0177,CH07,126340,4983,5638.18,AUD
AD0000562,2025-06-14,CAM0095,CH07,141667,3557,12516.73,USD
AD0000563,2024-01-22,CAM0044,CH06,102024,9401,43930.96,AUD
AD0000564,2026-08-12,CAM0162,CH07,92947,1005,5929.11,AUD
AD0000565,2024-09-30,CAM0120,CH06,62116,405,1849.8,USD
AD0000566,2025-04-08,CAM0109,CH04,89475,4851,30603.84,USD
AD0000567,2025-11-15,CAM0039,CH04,38737,391,649.77,AUD
AD0000568,2026-08-09,CAM0253,CH02,80159,1441,1210.59,EUR
AD0000569,2025-11-06,CAM0062,CH03,25372,1144,4084.94,AUD
AD0000570,2024-01-17,CAM0099,CH05,99468,1277,5879.75,AUD
AD0000571,2024-03-12,CAM0236,CH07,28829,355,2374.92,USD
AD0000572,2024-02-04,CAM0276,CH01,119899,1054,2305.2,EUR
AD0000573,2025-04-03,CAM0134,CH04,38230,929,1615.76,USD
AD0000574,2025-08-24,CAM0163,CH01,99867,1073,7470.95,AUD
AD0000575,2025-01-29,CAM0051,CH03,36479,2966,16815.62,GBP
AD0000576,2026-05-16,CAM0240,CH03,76063,1289,5311.51,EUR
AD0000577,2026-04-01,CAM0030,CH06,71661,3824,6948.61,AUD
AD0000578,2024-08-04,CAM0167,CH05,38810,1556,5588.48,USD
AD0000579,2025-02-12,CAM0182,CH04,127354,5742,34455.43,GBP
AD0000580,2025-05-10,CAM0168,CH02,60716,976,4328.05,GBP
AD0000581,2026-01-26,CAM0214,CH03,67859,9002,19806.92,USD
AD0000582,2025-05-08,CAM0107,CH01,86993,2840,4787.09,GBP
AD0000583,2024-06-28,CAM0132,CH01,122129,9583,47613.38,EUR
AD0000584,2024-12-23,CAM0289,CH03,8517,290,796.1,EUR
AD0000585,2026-04-25,CAM0140,CH07,118313,2369,17260.77,USD
AD0000586,2024-12-19,CAM0054,CH01,27782,1368,5377.21,EUR
AD0000587,2024-07-22,CAM0101,CH06,141286,6830,28763.61,EUR
AD0000588,2025-09-15,CAM0173,CH06,39642,1713,7216.22,USD
AD0000589,2025-06-17,CAM0001,CH04,9007,326,861.77,USD
AD0000590,2024-07-15,CAM0145,CH07,65555,2422,16568.82,USD
AD0000591,2024-06-05,CAM0245,CH05,78791,3407,23645.28,EUR
AD0000592,2024-01-24,CAM0260,CH03,135490,12335,88600.94,USD
AD0000593,2024-08-28,CAM0089,CH01,26764,446,2158.61,GBP
AD0000594,2024-01-11,CAM0123,CH05,20306,2531,18728.86,EUR
AD0000595,2026-01-23,CAM0242,CH02,73202,4466,34210.83,GBP
AD0000596,2025-11-14,CAM0092,CH02,125492,5729,4521.16,AUD
AD0000597,2024-10-16,CAM0013,CH03,13888,66,77.05,USD
AD0000598,2026-08-04,CAM0192,CH05,66264,5408,28805.87,USD
AD0000599,2025-03-26,CAM0190,CH06,42703,565,2852.15,EUR
AD0000600,2026-08-20,CAM0143,CH01,47039,2195,16725.41,AUD
AD0000601,2024-05-19,CAM0269,CH03,68668,1637,5559.69,USD
AD0000602,2025-04-30,CAM0113,CH04,88583,8566,59844.68,GBP
AD0000603,2024-05-08,CAM0208,CH06,28715,1361,3763.79,AUD
AD0000604,2026-06-06,CAM0101,CH06,44600,1001,1438.72,EUR
AD0000605,2024-02-25,CAM0014,CH01,50989,2808,7941.21,AUD
AD0000606,2026-06-01,CAM0018,CH01,59031,791,2209.61,EUR
AD0000607,2025-12-02,CAM0141,CH03,40674,1338,7841.98,USD
AD0000608,2024-01-12,CAM0035,CH06,44039,6605,14430.37,GBP
AD0000609,2024-08-12,CAM0233,CH04,129996,4571,6837.09,USD
AD0000610,2025-09-17,CAM0130,CH04,27699,1621,9720.23,GBP
AD0000611,2025-11-27,CAM0213,CH01,30881,966,2665.88,GBP
AD0000612,2025-05-22,CAM0012,CH07,108922,649,3300.76,GBP
AD0000613,2024-02-05,CAM0093,CH07,22434,735,4836.79,GBP
AD0000614,2025-05-24,CAM0286,CH05,145432,3033,20886.39,GBP
AD0000615,2026-04-18,CAM0192,CH05,101812,217,950.82,GBP
AD0000616,2025-06-26,CAM0154,CH03,86124,105,339.16,GBP
AD0000617,2026-06-06,CAM0036,CH02,10790,111,729.48,GBP
AD0000618,2025-04-29,CAM0115,CH06,101251,5873,5587.57,GBP
AD0000619,2025-12-05,CAM0050,CH04,122604,2179,15826.03,EUR
AD0000620,2024-03-10,CAM0206,CH06,38703,925,5078.5,GBP
AD0000621,2026-01-27,CAM0205,CH02,97228,2142,13016.6,GBP
AD0000622,2024-05-26,CAM0198,CH06,25795,1164,3590.96,USD
AD0000623,2026-05-10,CAM0040,CH02,3898,201,1428.78,EUR
AD0000624,2025-02-28,CAM0002,CH06,55226,3469,21488.6,GBP
AD0000625,2025-11-10,CAM0173,CH06,16939,302,1554.13,EUR
AD0000626,2024-09-12,CAM0143,CH01,23792,281,272.96,AUD
AD0000627,2024-03-11,CAM0240,CH03,25222,1479,2364.46,AUD
AD0000628,2024-09-20,CAM0100,CH04,19393,702,3034.77,EUR
AD0000629,2026-08-05,CAM0116,CH02,83959,1634,4615.3,EUR
AD0000630,2025-01-03,CAM0287,CH05,31632,1770,3075.64,AUD
AD0000631,2024-07-22,CAM0298,CH06,122012,904,4737.76,USD
AD0000632,2025-05-11,CAM0046,CH03,30633,882,831.66,AUD
AD0000633,2025-12-20,CAM0162,CH07,18314,1632,2625.38,AUD
AD0000634,2025-02-13,CAM0123,CH05,115000,8181,59596.66,AUD
AD0000635,2024-10-10,CAM0087,CH05,110510,6404,32202.85,AUD
AD0000636,2024-10-05,CAM0008,CH02,144827,3996,6065.81,AUD
AD0000637,2025-06-02,CAM0076,CH04,88416,599,1178.17,USD
AD0000638,2026-01-12,CAM0128,CH05,6958,200,1015.27,GBP
AD0000639,2025-11-08,CAM0004,CH07,131008,3675,15922.48,GBP
AD0000640,2026-03-06,CAM0114,CH05,42770,1261,9699.31,USD
AD0000641,2026-05-19,CAM0036,CH02,16726,1129,4292.94,AUD
AD0000642,2026-04-29,CAM0107,CH01,82345,2395,4570.51,GBP
AD0000643,2025-10-15,CAM0069,CH04,52035,3459,25174.31,USD
AD0000644,2026-04-21,CAM0071,CH04,132925,7102,4626.97,AUD
AD0000645,2024-05-30,CAM0022,CH04,124736,1092,7145.37,EUR
AD0000646,2025-09-14,CAM0034,CH01,80522,5323,41292.71,EUR
AD0000647,2026-08-30,CAM0246,CH01,101790,4181,20265.3,GBP
AD0000648,2026-07-08,CAM0001,CH04,131337,2927,19316.36,GBP
AD0000649,2025-02-25,CAM0274,CH01,53654,7956,17833.66,EUR
AD0000650,2024-06-29,CAM0224,CH06,22927,2808,20889.43,EUR
AD0000651,2025-12-02,CAM0071,CH04,49110,1472,9987.17,USD
AD0000652,2024-08-29,CAM0273,CH05,4241,203,545.86,GBP
AD0000653,2025-12-25,CAM0195,CH04,34791,1151,6634.19,AUD
AD0000654,2025-02-24,CAM0261,CH04,52568,781,4317.0,AUD
AD0000655,2025-06-01,CAM0294,CH03,121637,5154,25273.06,AUD
AD0000656,2026-07-16,CAM0236,CH07,38307,2037,9817.91,GBP
AD0000657,2025-03-14,CAM0030,CH06,122952,12045,48418.63,EUR
AD0000658,2024-08-04,CAM0016,CH02,130984,8210,56395.19,AUD
AD0000659,2024-12-19,CAM0257,CH07,27079,915,1464.5,EUR
AD0000660,2024-05-28,CAM0033,CH01,56526,2906,17120.15,GBP
AD0000661,2025-12-14,CAM0062,CH03,82073,4505,18879.71,GBP
AD0000662,2024-09-22,CAM0243,CH04,63345,4615,7177.89,AUD
AD0000663,2024-11-22,CAM0250,CH01,4184,66,63.76,AUD
AD0000664,2026-05-18,CAM0043,CH07,132419,7404,54594.79,EUR
AD0000665,2024-04-12,CAM0232,CH06,96980,3436,21471.26,AUD
AD0000666,2025-05-11,CAM0068,CH06,98872,9428,40929.06,EUR
AD0000667,2026-03-28,CAM0100,CH04,86985,2299,13763.5,USD
AD0000668,2025-02-13,CAM0155,CH05,45951,1676,7002.86,GBP
AD0000669,2025-03-31,CAM0264,CH03,35049,1281,8018.89,AUD
AD0000670,2025-07-15,CAM0040,CH02,125722,125,257.65,EUR
AD0000671,2024-05-29,CAM0084,CH07,66990,5905,33062.94,AUD
AD0000672,2024-03-23,CAM0099,CH05,127945,594,4581.79,GBP
AD0000673,2025-01-18,CAM0127,CH07,30160,745,3191.93,GBP
AD0000674,2026-05-30,CAM0262,CH02,128723,7504,49349.43,GBP
AD0000675,2024-02-10,CAM0178,CH03,86733,4096,12075.2,GBP
AD0000676,2026-08-16,CAM0137,CH02,107097,3258,25352.17,AUD
AD0000677,2026-01-23,CAM0077,CH02,21931,1012,5840.89,EUR
AD0000678,2025-02-12,CAM0113,CH04,49728,880,3759.47,USD
AD0000679,2024-10-03,CAM0214,CH03,118690,2499,6070.16,EUR
AD0000680,2026-01-12,CAM0171,CH03,49757,1500,7672.9,EUR
AD0000681,2024-10-31,CAM0143,CH01,10413,734,2479.62,AUD
AD0000682,2024-07-17,CAM0252,CH07,15158,377,2606.02,AUD
AD0000683,2026-06-05,CAM0132,CH01,1767,101,223.14,AUD
AD0000684,2024-04-25,CAM0134,CH04,72701,461,3130.5,EUR
AD0000685,2026-03-09,CAM0114,CH05,99072,1816,1651.28,EUR
AD0000686,2025-07-30,CAM0079,CH07,149794,11920,35853.68,GBP
AD0000687,2024-02-08,CAM0262,CH02,124040,1105,4807.44,USD
AD0000688,2025-01-03,CAM0201,CH03,31707,1827,10880.88,AUD
AD0000689,2025-02-04,CAM0122,CH02,11920,1244,8496.7,AUD
AD0000690,2025-11-23,CAM0067,CH07,81014,1554,3341.04,EUR
AD0000691,2025-09-24,CAM0142,CH06,102343,7331,25753.07,AUD
AD0000692,2024-02-11,CAM0005,CH02,18557,1728,8754.73,AUD
AD0000693,2025-06-07,CAM0152,CH03,66189,1724,12426.79,USD
AD0000694,2025-11-12,CAM0294,CH03,137003,6269,13700.75,GBP
AD0000695,2026-06-27,CAM0012,CH07,38643,3651,21785.26,AUD
AD0000696,2025-08-25,CAM0295,CH06,98865,4668,21330.6,EUR
AD0000697,2026-04-18,CAM0131,CH06,18455,931,4168.92,EUR
AD0000698,2025-03-11,CAM0057,CH04,68568,2140,1565.48,AUD
AD0000699,2026-05-04,CAM0121,CH02,57108,1252,5826.34,GBP
AD0000700,2024-04-12,CAM0030,CH06,16305,572,2128.69,USD
AD0000701,2025-07-21,CAM0076,CH04,66658,1907,8966.93,USD
AD0000702,2025-07-12,CAM0226,CH03,32611,2167,8897.18,GBP
AD0000703,2025-02-11,CAM0245,CH05,72044,3788,17141.02,USD
AD0000704,2025-05-15,CAM0079,CH07,112906,3277,22394.02,EUR
AD0000705,2024-05-10,CAM0294,CH03,77450,832,5394.05,USD
AD0000706,2025-06-17,CAM0012,CH07,136400,14465,90338.74,GBP
AD0000707,2024-03-05,CAM0072,CH04,12583,188,465.94,GBP
AD0000708,2024-02-06,CAM0147,CH02,127861,2913,21917.7,AUD
AD0000709,2025-09-15,CAM0072,CH04,39555,1359,808.94,AUD
AD0000710,2024-02-19,CAM0284,CH04,60440,1816,12372.14,AUD
AD0000711,2024-03-30,CAM0024,CH04,20799,381,1935.1,USD
AD0000712,2024-11-17,CAM0107,CH01,40119,654,1722.46,EUR
AD0000713,2024-07-18,CAM0148,CH04,14570,126,123.22,GBP
AD0000714,2024-07-24,CAM0179,CH02,87807,2941,23442.84,GBP
AD0000715,2024-01-27,CAM0272,CH06,115902,1250,5551.11,EUR
AD0000716,2025-08-29,CAM0063,CH04,73168,3316,9011.99,EUR
AD0000717,2024-04-25,CAM0183,CH07,100811,9127,58322.78,GBP
AD0000718,2026-07-25,CAM0007,CH02,16697,411,2653.56,AUD
AD0000719,2024-11-06,CAM0185,CH06,91339,5196,26308.35,USD
AD0000720,2025-07-03,CAM0029,CH03,106907,3567,15259.63,AUD
AD0000721,2026-06-19,CAM0094,CH01,12204,819,2120.1,USD
AD0000722,2025-06-03,CAM0162,CH07,109127,2012,6738.52,USD
AD0000723,2026-04-09,CAM0033,CH01,36359,3467,15944.18,GBP
AD0000724,2025-08-25,CAM0024,CH04,46642,1251,2108.01,EUR
AD0000725,2026-08-13,CAM0045,CH06,130741,4287,33580.71,AUD
AD0000726,2024-10-03,CAM0194,CH07,54322,1345,2848.9,GBP
AD0000727,2025-11-15,CAM0031,CH03,43979,335,335.95,EUR
AD0000728,2024-06-29,CAM0004,CH07,128679,4036,28607.54,AUD
AD0000729,2024-08-14,CAM0056,CH07,76670,1450,6221.63,AUD
AD0000730,2025-06-25,CAM0297,CH07,31529,2162,6177.71,USD
AD0000731,2026-01-02,CAM0190,CH06,65002,3450,21550.14,USD
AD0000732,2025-06-23,CAM0107,CH01,91251,5600,23349.11,USD
AD0000733,2026-01-14,CAM0193,CH06,5148,209,366.33,GBP
AD0000734,2025-10-06,CAM0191,CH02,111310,8867,57809.94,AUD
AD0000735,2024-04-17,CAM0041,CH04,102267,7532,21738.99,AUD
AD0000736,2025-06-01,CAM0212,CH06,58851,2889,14223.4,EUR
AD0000737,2025-02-21,CAM0228,CH02,76666,1267,5171.35,EUR
AD0000738,2024-03-31,CAM0181,CH01,123115,4037,2921.66,EUR
AD0000739,2025-03-06,CAM0176,CH05,93580,3117,13198.15,GBP
AD0000740,2025-03-09,CAM0275,CH07,109799,4123,12871.47,GBP
AD0000741,2026-03-07,CAM0054,CH01,38551,969,4840.25,USD
AD0000742,2024-08-09,CAM0092,CH02,111198,11826,19377.66,GBP
AD0000743,2026-07-19,CAM0031,CH03,91602,4128,28303.11,AUD
AD0000744,2024-11-23,CAM0095,CH07,75758,1366,3541.25,EUR
AD0000745,2025-06-07,CAM0288,CH03,87142,5222,31996.45,USD
