RevenueID,OpportunityID,LeadID,RevenueDate,RevenueAmount
REV000539,OP000905,L003961,2024-12-27,768.89
REV000540,OP000906,L003976,2025-09-17,2354.23
REV000541,OP000907,L003979,2025-10-07,1272.43
REV000542,OP000908,L003989,2025-07-17,3322.06
REV000543,OP000909,L003991,2024-05-14,4514.77
REV000544,OP000912,L004003,2025-05-30,5895.94
REV000545,OP000915,L004013,2024-02-21,794.53
REV000546,OP000918,L004029,2026-10-11,9817.8
REV000547,OP000919,L004036,2024-06-09,8593.02
REV000548,OP000920,L004040,2026-01-29,4997.69
REV000549,OP000921,L004047,2024-11-06,5742.75
REV000550,OP000924,L004060,2026-04-18,9231.22
REV000551,OP000925,L004070,2024-08-08,8136.14
REV000552,OP000926,L004071,2025-03-10,9887.77
REV000553,OP000928,L004084,2026-05-22,3008.11
REV000554,OP000929,L004087,2026-09-15,4793.56
REV000555,OP000930,L004091,2024-10-15,8404.78
REV000556,OP000931,L004093,2025-09-01,2769.61
REV000557,OP000933,L004108,2026-02-11,2792.96
REV000558,OP000936,L004133,2026-01-17,1856.75
REV000559,OP000940,L004155,2024-12-27,2690.23
REV000560,OP000941,L004158,2024-10-28,883.84
REV000561,OP000944,L004217,2025-02-14,5144.63
REV000562,OP000946,L004240,2025-10-09,783.97
REV000563,OP000947,L004245,2024-09-25,1828.02
REV000564,OP000948,L004251,2025-11-05,4571.66
REV000565,OP000950,L004264,2025-10-01,18250.42
REV000566,OP000951,L004266,2024-10-15,4842.93
REV000567,OP000952,L004271,2026-06-01,1411.06
REV000568,OP000953,L004280,2024-11-13,24478.67
REV000569,OP000954,L004289,2024-02-21,3386.6
REV000570,OP000957,L004304,2026-03-06,7113.68
REV000571,OP000958,L004307,2025-08-09,5866.31
REV000572,OP000959,L004321,2026-07-20,6904.51
REV000573,OP000962,L004328,2025-07-12,15233.33
REV000574,OP000963,L004336,2025-07-17,2959.2
REV000575,OP000965,L004356,2026-08-07,6120.78
REV000576,OP000966,L004359,2024-08-14,3083.73
REV000577,OP000967,L004360,2024-10-31,4652.88
REV000578,OP000969,L004364,2024-09-22,2061.59
REV000579,OP000970,L004373,2025-09-30,7051.05
REV000580,OP000972,L004380,2024-11-18,1490.63
REV000581,OP000974,L004391,2026-01-30,18771.53
REV000582,OP000977,L004407,2024-03-12,1731.36
REV000583,OP000978,L004409,2025-07-23,4540.76
REV000584,OP000980,L004425,2026-04-08,2299.26
REV000585,OP000981,L004434,2024-09-11,4405.98
REV000586,OP000982,L004446,2024-11-16,900.53
REV000587,OP000983,L004450,2024-02-21,2777.21
REV000588,OP000986,L004462,2024-11-29,1673.36
REV000589,OP000988,L004465,2025-04-23,3522.26
REV000590,OP000990,L004470,2025-06-23,1709.17
REV000591,OP000992,L004483,2026-04-11,3501.77
REV000592,OP000994,L004500,2026-08-27,1018.18
REV000593,OP000999,L004539,2026-09-05,8838.97
REV000594,OP001000,L004541,2025-04-01,1763.27
REV000595,OP001001,L004544,2024-05-06,983.58
REV000596,OP001002,L004546,2025-02-17,4490.82
REV000597,OP001003,L004552,2024-02-06,2541.84
REV000598,OP001007,L004581,2024-06-25,3459.15
REV000599,OP001008,L004589,2025-08-13,3194.45
REV000600,OP001009,L004592,2026-01-29,2660.09
REV000601,OP001010,L004598,2025-01-08,3895.31
REV000602,OP001011,L004599,2024-07-03,951.5
REV000603,OP001013,L004603,2026-02-27,10939.62
REV000604,OP001015,L004615,2024-03-22,19485.65
REV000605,OP001016,L004617,2026-03-12,2848.11
REV000606,OP001017,L004622,2024-07-08,1164.9
REV000607,OP001018,L004623,2026-05-23,11949.84
REV000608,OP001021,L004636,2026-02-16,537.77
REV000609,OP001022,L004638,2024-08-22,7256.28
REV000610,OP001023,L004640,2024-04-28,4489.67
REV000611,OP001025,L004651,2026-06-21,6509.05
REV000612,OP001026,L004652,2025-11-04,2879.88
REV000613,OP001028,L004660,2025-12-21,744.26
REV000614,OP001029,L004663,2024-12-15,1021.59
REV000615,OP001032,L004679,2025-07-26,15351.52
REV000616,OP001034,L004694,2024-12-08,2775.8
REV000617,OP001035,L004695,2025-03-15,1998.79
REV000618,OP001036,L004702,2026-04-25,3594.35
REV000619,OP001037,L004705,2024-05-09,4064.95
REV000620,OP001038,L004714,2024-12-10,549.33
REV000621,OP001039,L004722,2025-07-07,2901.3
REV000622,OP001044,L004734,2024-07-11,6016.06
REV000623,OP001045,L004738,2026-01-20,2326.58
REV000624,OP001046,L004743,2026-08-26,1000.12
REV000625,OP001047,L004746,2025-05-17,1700.19
REV000626,OP001049,L004761,2024-12-08,2963.24
REV000627,OP001052,L004777,2024-10-18,937.32
REV000628,OP001054,L004782,2026-03-20,1280.23
REV000629,OP001056,L004785,2026-02-28,1470.28
REV000630,OP001059,L004798,2024-06-22,1547.45
REV000631,OP001060,L004799,2024-12-05,1178.02
REV000632,OP001061,L004802,2025-01-01,7643.27
REV000633,OP001063,L004813,2026-09-11,7991.97
REV000634,OP001065,L004818,2024-11-06,7663.26
REV000635,OP001066,L004827,2026-03-29,10487.16
REV000636,OP001068,L004833,2026-07-20,974.64
REV000637,OP001072,L004848,2026-02-06,8683.47
REV000638,OP001073,L004852,2025-11-30,250.0
REV000639,OP001074,L004854,2025-10-16,1763.72
REV000640,OP001075,L004855,2026-06-04,9532.46
REV000641,OP001076,L004856,2025-04-12,5654.51
REV000642,OP001080,L004876,2025-01-22,1916.34
REV000643,OP001081,L004880,2026-05-11,3402.28
REV000644,OP001082,L004885,2025-03-31,541.02
REV000645,OP001084,L004893,2026-03-28,1309.76
REV000646,OP001085,L004902,2024-11-12,1891.48
REV000647,OP001086,L004930,2026-08-12,485.41
REV000648,OP001088,L004936,2026-06-06,1161.32
REV000649,OP001089,L004937,2024-07-10,459.09
REV000650,OP001090,L004942,2025-11-16,5138.66
REV000651,OP001091,L004945,2024-04-18,1945.79
REV000652,OP001092,L004950,2025-06-16,6032.4
REV000653,OP001093,L004955,2024-05-21,2666.12
REV000654,OP001094,L004957,2024-09-06,3633.51
REV000655,OP001096,L004964,2025-04-28,12799.23
REV000656,OP001097,L004966,2025-08-16,3920.72
REV000657,OP001098,L004979,2026-02-09,16656.72
REV000658,OP001099,L004989,2024-10-15,1134.84
REV000659,OP001103,L005011,2026-01-26,6127.4
REV000660,OP001105,L005018,2026-02-11,4421.54
REV000661,OP001107,L005027,2025-06-13,1473.22
REV000662,OP001109,L005035,2026-04-28,2706.1
REV000663,OP001113,L005054,2025-07-18,5502.11
REV000664,OP001114,L005060,2024-07-26,2893.72
REV000665,OP001115,L005073,2024-07-27,3621.84
REV000666,OP001116,L005078,2024-07-19,2443.38
REV000667,OP001117,L005080,2024-07-01,4251.73
REV000668,OP001118,L005086,2024-10-03,8980.9
REV000669,OP001119,L005093,2024-11-17,275.74
REV000670,OP001120,L005094,2026-02-01,4626.55
REV000671,OP001122,L005097,2024-10-26,6286.84
REV000672,OP001123,L005100,2025-01-25,4156.52
REV000673,OP001124,L005103,2024-02-17,421.04
REV000674,OP001126,L005107,2026-03-27,17051.91
REV000675,OP001127,L005109,2025-06-18,871.68
REV000676,OP001129,L005113,2024-10-05,3093.48
REV000677,OP001131,L005141,2026-04-06,1751.88
REV000678,OP001133,L005144,2026-08-29,1841.61
REV000679,OP001134,L005145,2024-12-15,5502.29
REV000680,OP001135,L005153,2025-04-09,5928.08
REV000681,OP001136,L005154,2026-01-04,1045.56
REV000682,OP001137,L005162,2025-09-05,6226.64
REV000683,OP001138,L005189,2025-04-24,1769.84
REV000684,OP001141,L005208,2026-03-27,3955.96
REV000685,OP001144,L005216,2026-04-28,2669.92
REV000686,OP001145,L005220,2025-02-13,693.86
REV000687,OP001146,L005222,2024-12-10,389.7
REV000688,OP001147,L005223,2025-01-20,7331.1
REV000689,OP001148,L005225,2024-10-06,4943.22
REV000690,OP001150,L005240,2026-03-02,1647.22
REV000691,OP001151,L005243,2026-10-13,1559.31
REV000692,OP001152,L005246,2024-02-12,2391.15
REV000693,OP001153,L005256,2024-05-05,1098.96
REV000694,OP001155,L005262,2025-02-24,1242.25
REV000695,OP001156,L005265,2024-04-22,1655.86
REV000696,OP001157,L005269,2025-06-17,4106.31
REV000697,OP001159,L005272,2025-03-14,7074.88
REV000698,OP001160,L005274,2025-05-11,1584.73
REV000699,OP001161,L005275,2025-10-18,1292.34
REV000700,OP001162,L005279,2026-05-26,2268.49
REV000701,OP001164,L005286,2024-02-21,1353.92
REV000702,OP001165,L005294,2025-10-12,5465.72
REV000703,OP001166,L005295,2025-03-08,15132.27
REV000704,OP001169,L005309,2025-10-06,1480.37
REV000705,OP001170,L005311,2026-02-03,2273.44
REV000706,OP001172,L005319,2025-09-18,4357.07
REV000707,OP001178,L005345,2026-09-20,905.85
REV000708,OP001181,L005356,2026-04-05,14851.2
REV000709,OP001182,L005357,2026-03-15,11074.81
REV000710,OP001183,L005358,2024-04-04,6327.93
REV000711,OP001184,L005359,2025-11-27,5311.07
REV000712,OP001186,L005367,2026-09-08,6715.22
REV000713,OP001187,L005370,2026-02-06,2586.47
REV000714,OP001193,L005401,2025-02-09,250.0
REV000715,OP001194,L005407,2024-04-01,1206.8
REV000716,OP001197,L005415,2025-09-09,6925.63
REV000717,OP001199,L005430,2025-03-22,2080.03
REV000718,OP001201,L005437,2024-02-29,345.35
REV000719,OP001202,L005440,2025-11-12,349.74
REV000720,OP001203,L005445,2026-06-19,1023.62
REV000721,OP001204,L005446,2025-02-06,26944.37
REV000722,OP001205,L005453,2026-04-21,5367.78
REV000723,OP001206,L005456,2025-10-12,4514.85
REV000724,OP001209,L005466,2025-10-11,3723.1
REV000725,OP001210,L005467,2024-10-07,1526.68
REV000726,OP001211,L005468,2026-03-04,29310.88
REV000727,OP001212,L005476,2025-12-30,974.75
REV000728,OP001216,L005490,2025-04-01,1780.41
REV000729,OP001217,L005491,2026-04-14,2220.55
REV000730,OP001218,L005494,2026-03-24,1349.54
REV000731,OP001219,L005495,2026-07-02,7290.06
REV000732,OP001222,L005505,2026-03-25,9257.47
REV000733,OP001225,L005528,2025-08-15,1242.87
REV000734,OP001226,L005529,2024-04-19,2807.0
REV000735,OP001229,L005538,2024-08-25,2638.16
REV000736,OP001231,L005560,2025-01-12,2833.3
REV000737,OP001232,L005563,2025-02-22,2577.22
REV000738,OP001233,L005565,2025-12-30,682.87
REV000739,OP001235,L005573,2025-02-20,2821.56
REV000740,OP001236,L005578,2025-02-08,1831.48
REV000741,OP001238,L005586,2026-07-06,2348.08
REV000742,OP001239,L005595,2026-01-19,5736.82
REV000743,OP001241,L005604,2024-09-27,3567.77
REV000744,OP001243,L005612,2024-02-14,1163.25
REV000745,OP001244,L005615,2026-01-29,4512.25
REV000746,OP001245,L005626,2024-11-15,3486.23
REV000747,OP001247,L005633,2024-08-20,451.02
REV000748,OP001248,L005639,2026-01-17,1526.9
REV000749,OP001249,L005640,2024-07-28,966.44
REV000750,OP001250,L005643,2025-06-25,1384.05
REV000751,OP001252,L005646,2024-10-20,4287.11
REV000752,OP001255,L005656,2025-04-06,4475.36
REV000753,OP001256,L005657,2024-09-04,5354.08
REV000754,OP001259,L005672,2024-07-13,8227.87
REV000755,OP001260,L005676,2025-07-18,2884.96
REV000756,OP001261,L005683,2025-07-03,1884.4
REV000757,OP001265,L005701,2024-10-07,2023.79
REV000758,OP001266,L005702,2024-12-25,1447.39
REV000759,OP001267,L005705,2024-05-06,2225.02
REV000760,OP001269,L005711,2026-09-09,738.01
REV000761,OP001270,L005714,2026-09-28,752.19
REV000762,OP001271,L005718,2026-05-30,27100.39
REV000763,OP001272,L005725,2024-09-17,6829.15
REV000764,OP001273,L005727,2026-04-08,1850.33
REV000765,OP001274,L005728,2025-11-07,4848.92
REV000766,OP001276,L005731,2025-08-09,2335.86
REV000767,OP001277,L005732,2024-08-26,1939.62
REV000768,OP001279,L005746,2025-10-01,8799.91
REV000769,OP001281,L005753,2025-02-05,16064.69
REV000770,OP001283,L005756,2026-03-26,389.55
REV000771,OP001284,L005762,2025-07-18,1606.51
REV000772,OP001287,L005783,2024-05-12,250.0
REV000773,OP001289,L005789,2024-07-27,22945.56
REV000774,OP001290,L005790,2024-06-13,2508.17
REV000775,OP001292,L005806,2026-07-22,1150.07
REV000776,OP001293,L005809,2026-04-29,3181.88
REV000777,OP001294,L005810,2024-11-20,2764.7
REV000778,OP001296,L005825,2026-01-18,1344.81
REV000779,OP001297,L005840,2024-04-20,250.0
REV000780,OP001298,L005867,2024-04-01,5921.72
REV000781,OP001299,L005871,2024-11-07,2298.16
REV000782,OP001301,L005873,2025-12-23,2699.38
REV000783,OP001305,L005896,2024-02-04,2346.88
REV000784,OP001306,L005897,2024-07-17,1053.21
REV000785,OP001308,L005904,2026-01-01,1101.46
REV000786,OP001309,L005907,2024-04-15,8816.58
REV000787,OP001310,L005918,2025-07-12,8196.12
REV000788,OP001311,L005920,2024-06-30,7586.19
REV000789,OP001312,L005927,2024-07-09,3928.41
REV000790,OP001314,L005932,2026-09-17,8381.16
REV000791,OP001315,L005944,2024-05-16,764.28
REV000792,OP001316,L005951,2025-09-11,962.91
REV000793,OP001318,L005957,2024-12-22,11122.44
REV000794,OP001321,L005969,2024-10-17,15209.41
REV000795,OP001322,L005970,2024-03-03,638.94
REV000796,OP001323,L005971,2026-09-03,8658.92
REV000797,OP001327,L005978,2024-04-20,3986.06
REV000798,OP001331,L005993,2025-10-10,1748.2
REV000799,OP001334,L006015,2024-09-29,21789.09
REV000800,OP001335,L006025,2024-06-02,7964.88
REV000801,OP001336,L006027,2026-02-17,1030.4
REV000802,OP001338,L006032,2024-11-18,2620.54
REV000803,OP001341,L006049,2026-07-01,9267.73
REV000804,OP001342,L006050,2025-03-28,1024.83
REV000805,OP001345,L006057,2025-03-06,15497.74
REV000806,OP001347,L006067,2025-07-22,2986.34
REV000807,OP001348,L006069,2025-11-07,1342.41
REV000808,OP001351,L006084,2024-12-31,4367.24
REV000809,OP001352,L006085,2024-03-26,5207.36
REV000810,OP001353,L006086,2025-11-11,1807.27
REV000811,OP001354,L006089,2024-02-04,810.98
REV000812,OP001355,L006095,2024-07-04,3231.03
REV000813,OP001356,L006096,2025-03-15,538.77
REV000814,OP001358,L006109,2026-04-04,5638.35
REV000815,OP001359,L006113,2025-03-23,828.26
REV000816,OP001360,L006121,2025-07-08,16003.31
REV000817,OP001361,L006122,2026-01-21,3662.73
REV000818,OP001363,L006130,2026-09-19,2289.72
REV000819,OP001366,L006143,2026-01-14,15507.4
REV000820,OP001367,L006144,2024-11-14,3566.81
REV000821,OP001368,L006151,2026-03-18,18394.36
REV000822,OP001369,L006152,2026-06-27,38670.74
REV000823,OP001370,L006153,2026-03-06,1949.15
REV000824,OP001373,L006164,2026-05-12,3534.64
REV000825,OP001374,L006166,2025-03-08,7224.36
REV000826,OP001375,L006173,2024-03-13,22127.0
REV000827,OP001378,L006176,2024-02-21,10005.57
REV000828,OP001380,L006183,2025-05-15,928.12
REV000829,OP001383,L006194,2024-07-19,2809.6
REV000830,OP001384,L006195,2025-07-12,6006.09
REV000831,OP001385,L006196,2026-02-24,755.92
REV000832,OP001386,L006205,2025-09-14,1204.59
REV000833,OP001389,L006215,2024-06-05,902.54
REV000834,OP001391,L006235,2025-08-25,23108.19
REV000835,OP001393,L006240,2025-03-18,11641.9
REV000836,OP001394,L006241,2025-06-10,16476.64
REV000837,OP001396,L006249,2026-06-14,1001.99
REV000838,OP001397,L006251,2026-06-06,2404.61
REV000839,OP001398,L006255,2024-11-23,4190.85
REV000840,OP001399,L006256,2024-08-27,1286.56
REV000841,OP001400,L006257,2025-10-16,250.0
REV000842,OP001406,L006285,2025-03-11,8837.88
REV000843,OP001408,L006294,2026-08-14,2742.25
REV000844,OP001410,L006297,2025-02-06,427.77
REV000845,OP001411,L006300,2025-04-16,1921.39
REV000846,OP001412,L006316,2025-05-07,2910.09
REV000847,OP001413,L006324,2025-03-02,2732.29
REV000848,OP001414,L006335,2026-03-31,3871.42
REV000849,OP001415,L006340,2024-11-10,855.78
REV000850,OP001417,L006350,2024-12-01,1175.52
REV000851,OP001419,L006353,2024-07-28,1732.2
REV000852,OP001420,L006357,2025-03-04,3204.63
REV000853,OP001422,L006362,2025-11-20,13148.68
REV000854,OP001423,L006367,2024-02-25,4631.57
REV000855,OP001424,L006368,2024-06-08,1725.26
REV000856,OP001429,L006380,2025-12-02,250.0
REV000857,OP001430,L006393,2026-02-26,1278.2
REV000858,OP001433,L006412,2026-03-01,4951.66
REV000859,OP001434,L006414,2025-06-03,1140.95
REV000860,OP001437,L006421,2026-07-26,1542.81
REV000861,OP001439,L006449,2026-04-15,6525.21
REV000862,OP001440,L006450,2025-10-17,1078.4
REV000863,OP001441,L006458,2024-03-16,4365.99
REV000864,OP001442,L006469,2024-02-16,2310.57
REV000865,OP001444,L006478,2024-10-11,1732.45
REV000866,OP001445,L006479,2025-08-19,12004.19
REV000867,OP001446,L006494,2026-06-21,778.13
REV000868,OP001447,L006496,2024-09-30,1039.72
REV000869,OP001448,L006501,2026-08-14,952.15
REV000870,OP001449,L006502,2024-05-28,912.66
REV000871,OP001451,L006507,2024-10-02,1885.79
REV000872,OP001453,L006517,2025-04-05,447.02
REV000873,OP001454,L006520,2024-12-08,4369.4
REV000874,OP001456,L006528,2026-03-13,1534.07
REV000875,OP001457,L006545,2025-12-18,2527.67
REV000876,OP001459,L006548,2024-05-05,3510.38
REV000877,OP001460,L006551,2025-08-08,8098.35
REV000878,OP001463,L006565,2025-10-25,4918.85
REV000879,OP001464,L006568,2025-03-23,9087.28
REV000880,OP001468,L006587,2024-04-20,498.85
REV000881,OP001469,L006589,2026-08-18,2393.77
REV000882,OP001477,L006623,2024-02-28,927.39
REV000883,OP001481,L006644,2025-12-21,28411.23
REV000884,OP001482,L006646,2025-05-02,3733.45
REV000885,OP001483,L006650,2024-12-19,1371.61
REV000886,OP001484,L006653,2025-08-16,1699.29
REV000887,OP001487,L006678,2025-01-22,950.15
REV000888,OP001489,L006689,2025-10-19,2788.52
REV000889,OP001490,L006690,2024-12-24,5476.58
REV000890,OP001491,L006697,2026-05-13,5800.4
REV000891,OP001493,L006706,2025-03-20,751.87
REV000892,OP001496,L006714,2024-08-16,7140.79
REV000893,OP001497,L006717,2024-12-27,1750.15
REV000894,OP001498,L006734,2024-09-21,6531.12
REV000895,OP001499,L006735,2026-08-20,1285.37
REV000896,OP001501,L006738,2026-02-19,4386.22
REV000897,OP001502,L006744,2025-12-31,3738.71
REV000898,OP001504,L006760,2026-07-11,2983.71
REV000899,OP001505,L006761,2026-01-26,2678.17
REV000900,OP001506,L006762,2025-01-13,2236.44
REV000901,OP001507,L006763,2026-03-10,4009.18
REV000902,OP001509,L006778,2026-04-23,6276.8
REV000903,OP001510,L006780,2026-03-28,1034.92
REV000904,OP001511,L006782,2024-06-07,1762.0
REV000905,OP001512,L006783,2024-03-03,3326.46
REV000906,OP001513,L006792,2026-08-05,537.51
REV000907,OP001514,L006796,2025-04-19,5455.02
REV000908,OP001515,L006797,2026-06-22,2135.64
REV000909,OP001516,L006801,2025-02-26,1123.2
REV000910,OP001518,L006806,2025-06-14,1452.8
REV000911,OP001520,L006809,2025-05-29,26344.55
REV000912,OP001523,L006818,2025-11-26,3155.62
REV000913,OP001524,L006821,2024-09-28,4263.0
REV000914,OP001527,L006839,2024-07-19,7774.25
REV000915,OP001528,L006846,2024-11-08,2506.9
REV000916,OP001529,L006864,2024-11-08,13694.56
REV000917,OP001531,L006869,2025-12-15,4227.77
REV000918,OP001532,L006873,2025-11-13,8104.49
REV000919,OP001536,L006888,2025-05-03,12097.73
REV000920,OP001537,L006891,2025-04-25,263.79
REV000921,OP001539,L006905,2025-08-31,1099.28
REV000922,OP001541,L006917,2025-03-10,2262.26
REV000923,OP001542,L006918,2025-06-04,4869.13
REV000924,OP001543,L006923,2024-11-06,6190.32
REV000925,OP001544,L006924,2026-07-16,2081.13
REV000926,OP001545,L006926,2025-12-10,7376.09
REV000927,OP001546,L006927,2026-03-02,15881.99
REV000928,OP001549,L006939,2025-03-20,1593.45
REV000929,OP001550,L006940,2025-06-29,8269.84
REV000930,OP001551,L006941,2024-12-26,518.16
REV000931,OP001553,L006955,2025-10-12,6377.32
REV000932,OP001555,L006958,2024-06-02,1188.22
REV000933,OP001557,L006966,2026-01-11,1459.98
REV000934,OP001558,L006976,2025-03-14,707.86
REV000935,OP001559,L006979,2025-09-16,1938.88
REV000936,OP001560,L006981,2024-11-09,11760.44
REV000937,OP001561,L006985,2025-02-04,11164.99
REV000938,OP001562,L006986,2025-09-02,1377.82
REV000939,OP001564,L007000,2025-04-07,6356.85
REV000940,OP001565,L007001,2024-05-06,8403.94
REV000941,OP001567,L007006,2024-04-05,3887.11
REV000942,OP001568,L007014,2024-09-02,1406.93
REV000943,OP001569,L007022,2025-10-15,2852.14
REV000944,OP001570,L007030,2026-01-02,5650.86
REV000945,OP001571,L007032,2025-09-13,2650.26
REV000946,OP001572,L007035,2025-05-03,4324.1
REV000947,OP001576,L007050,2024-10-25,2985.5
REV000948,OP001578,L007053,2025-08-14,3091.1
REV000949,OP001579,L007054,2026-01-01,9758.29
REV000950,OP001580,L007060,2024-04-01,8915.97
REV000951,OP001582,L007067,2024-02-28,4538.8
REV000952,OP001583,L007074,2024-05-09,2504.96
REV000953,OP001585,L007076,2024-12-04,13932.4
REV000954,OP001586,L007080,2024-11-19,946.01
REV000955,OP001588,L007087,2024-06-15,1514.51
REV000956,OP001589,L007092,2024-10-10,674.33
REV000957,OP001594,L007121,2026-05-19,11949.25
REV000958,OP001595,L007122,2025-07-19,2390.48
REV000959,OP001597,L007127,2024-07-03,6077.41
